key_resp.keys,key_resp.rt,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instruction_pages.thisRepN,instruction_pages.thisTrialN,instruction_pages.thisN,instruction_pages.thisIndex,instruction_pages.ran,pageN,phase,instruct_text,has_image,instruct_image,participant,age,date,expName,psychopyVersion,OS,frameRate,response.keys,response.corr,response.rt,touch_resp.x,touch_resp.y,touch_resp.leftButton,touch_resp.midButton,touch_resp.rightButton,touch_resp.time,touch_resp.clicked_name,rt,corr,practrials.thisRepN,practrials.thisTrialN,practrials.thisN,practrials.thisIndex,practrials.ran,TrialID,Target,corrAns,instr_done_touch.clicked_name,end_of_practice_trials_pages.thisRepN,end_of_practice_trials_pages.thisTrialN,end_of_practice_trials_pages.thisN,end_of_practice_trials_pages.thisIndex,end_of_practice_trials_pages.ran,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,targ_click.x,targ_click.y,targ_click.leftButton,targ_click.midButton,targ_click.rightButton,targ_click.time,targ_click.clicked_name,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,maintrials.thisRepN,maintrials.thisTrialN,maintrials.thisN,maintrials.thisIndex,maintrials.ran,string,blur,study,lex,stim_path,break_done_keyboard.rt,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.clicked_name,slider.response,slider.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,test_instructions.thisRepN,test_instructions.thisTrialN,test_instructions.thisN,test_instructions.thisIndex,test_instructions.ran,key_resp_3.keys,key_resp_3.corr,key_resp_3.rt,test_click.x,test_click.y,test_click.leftButton,test_click.midButton,test_click.rightButton,test_click.time,test_click.clicked_name,test_phase.thisRepN,test_phase.thisTrialN,test_phase.thisN,test_phase.thisIndex,test_phase.ran
,,,,,,,,,,,,,,,,,60fddeb6dfaa94f6424e0916,19,2022-02-12_10h23.51.929,lexical_decision_task_DD_L6,2021.2.3,MacIntel,62.5,,,,,,,,,,,0.497,1,,,,,,,,,,,,,,,m,1,0.497,,,,,,,,0.098250336,-0.424629879,0,0,0,,0,94,94,56,1,HEATER,HB,m,m,./images/HEATERHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60fddeb6dfaa94f6424e0916,19,2022-02-12_10h23.51.929,lexical_decision_task_DD_L6,2021.2.3,MacIntel,62.5,,,,,,,,,,,0.48,1,,,,,,,,,,,,,,,m,1,0.48,,,,,,,,0.098250336,-0.424629879,0,0,0,,0,95,95,5,1,BAMBOO,HB,m,m,./images/BAMBOOHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60fddeb6dfaa94f6424e0916,19,2022-02-12_10h23.51.929,lexical_decision_task_DD_L6,2021.2.3,MacIntel,62.5,,,,,,,,,,,0.481,1,,,,,,,,,,,,,,,z,1,0.481,,,,,,,,0.098250336,-0.424629879,0,0,0,,0,96,96,86,1,AIFED,LB,z,z,./images/AIFEDLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60fddeb6dfaa94f6424e0916,19,2022-02-12_10h23.51.929,lexical_decision_task_DD_L6,2021.2.3,MacIntel,62.5,,,,,,,,,,,0.407,1,,,,,,,,,,,,,,,m,1,0.407,,,,,,,,0.098250336,-0.424629879,0,0,0,,0,97,97,30,1,SLOPE,LB,m,m,./images/SLOPELB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60fddeb6dfaa94f6424e0916,19,2022-02-12_10h23.51.929,lexical_decision_task_DD_L6,2021.2.3,MacIntel,62.5,,,,,,,,,,,0.477,0,,,,,,,,,,,,,,,m,0,0.477,,,,,,,,0.098250336,-0.424629879,0,0,0,,0,98,98,146,1,MOOST,LB,z,z,./images/MOOSTLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60fddeb6dfaa94f6424e0916,19,2022-02-12_10h23.51.929,lexical_decision_task_DD_L6,2021.2.3,MacIntel,62.5,,,,,,,,,,,0.484,1,,,,,,,,,,,,,,,m,1,0.484,,,,,,,,0.098250336,-0.424629879,0,0,0,,0,99,99,45,1,MONKEY,LB,m,m,./images/MONKEYLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60fddeb6dfaa94f6424e0916,19,2022-02-12_10h23.51.929,lexical_decision_task_DD_L6,2021.2.3,MacIntel,62.5,,,,,,,,,,,0.465,1,,,,,,,,,,,,,,,z,1,0.465,,,,,,,,0.098250336,-0.424629879,0,0,0,,0,100,100,153,1,CLUPS,C,z,z,./images/CLUPS.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60fddeb6dfaa94f6424e0916,19,2022-02-12_10h23.51.929,lexical_decision_task_DD_L6,2021.2.3,MacIntel,62.5,,,,,,,,,,,0.527,1,,,,,,,,,,,,,,,z,1,0.527,,,,,,,,0.098250336,-0.424629879,0,0,0,,0,101,101,107,1,FASKS,LB,z,z,./images/FASKSLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60fddeb6dfaa94f6424e0916,19,2022-02-12_10h23.51.929,lexical_decision_task_DD_L6,2021.2.3,MacIntel,62.5,,,,,,,,,,,0.464,1,,,,,,,,,,,,,,,m,1,0.464,,,,,,,,0.098250336,-0.424629879,0,0,0,,0,102,102,13,1,BUNNY,C,m,m,./images/BUNNY.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60fddeb6dfaa94f6424e0916,19,2022-02-12_10h23.51.929,lexical_decision_task_DD_L6,2021.2.3,MacIntel,62.5,,,,,,,,,,,0.481,1,,,,,,,,,,,,,,,m,1,0.481,,,,,,,,0.098250336,-0.424629879,0,0,0,,0,103,103,25,1,CHALK,C,m,m,./images/CHALK.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60fddeb6dfaa94f6424e0916,19,2022-02-12_10h23.51.929,lexical_decision_task_DD_L6,2021.2.3,MacIntel,62.5,,,,,,,,,,,0.597,1,,,,,,,,,,,,,,,z,1,0.597,,,,,,,,0.098250336,-0.424629879,0,0,0,,0,104,104,101,1,GLEET,LB,z,z,./images/GLEETLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60fddeb6dfaa94f6424e0916,19,2022-02-12_10h23.51.929,lexical_decision_task_DD_L6,2021.2.3,MacIntel,62.5,,,,,,,,,,,0.723,1,,,,,,,,,,,,,,,z,1,0.723,,,,,,,,0.098250336,-0.424629879,0,0,0,,0,105,105,157,1,INLER,HB,z,z,./images/INLERHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60fddeb6dfaa94f6424e0916,19,2022-02-12_10h23.51.929,lexical_decision_task_DD_L6,2021.2.3,MacIntel,62.5,,,,,,,,,,,0.492,1,,,,,,,,,,,,,,,z,1,0.492,,,,,,,,0.098250336,-0.424629879,0,0,0,,0,106,106,123,1,SEDGE,C,z,z,./images/SEDGE.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60fddeb6dfaa94f6424e0916,19,2022-02-12_10h23.51.929,lexical_decision_task_DD_L6,2021.2.3,MacIntel,62.5,,,,,,,,,,,0.662,1,,,,,,,,,,,,,,,m,1,0.662,,,,,,,,0.098250336,-0.424629879,0,0,0,,0,107,107,68,1,VALLEY,HB,m,m,./images/VALLEYHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60fddeb6dfaa94f6424e0916,19,2022-02-12_10h23.51.929,lexical_decision_task_DD_L6,2021.2.3,MacIntel,62.5,,,,,,,,,,,0.462,1,,,,,,,,,,,,,,,z,1,0.462,,,,,,,,0.098250336,-0.424629879,0,0,0,,0,108,108,125,1,MOOKY,LB,z,z,./images/MOOKYLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60fddeb6dfaa94f6424e0916,19,2022-02-12_10h23.51.929,lexical_decision_task_DD_L6,2021.2.3,MacIntel,62.5,,,,,,,,,,,0.607,1,,,,,,,,,,,,,,,z,1,0.607,,,,,,,,0.098250336,-0.424629879,0,0,0,,0,109,109,96,1,KEAMS,C,z,z,./images/KEAMS.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60fddeb6dfaa94f6424e0916,19,2022-02-12_10h23.51.929,lexical_decision_task_DD_L6,2021.2.3,MacIntel,62.5,,,,,,,,,,,0.446,1,,,,,,,,,,,,,,,z,1,0.446,,,,,,,,0.098250336,-0.424629879,0,0,0,,0,110,110,120,1,RINED,C,z,z,./images/RINED.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60fddeb6dfaa94f6424e0916,19,2022-02-12_10h23.51.929,lexical_decision_task_DD_L6,2021.2.3,MacIntel,62.5,,,,,,,,,,,0.397,0,,,,,,,,,,,,,,,z,0,0.397,,,,,,,,0.098250336,-0.424629879,0,0,0,,0,111,111,57,1,FERRY,LB,m,m,./images/FERRYLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60fddeb6dfaa94f6424e0916,19,2022-02-12_10h23.51.929,lexical_decision_task_DD_L6,2021.2.3,MacIntel,62.5,,,,,,,,,,,0.625,1,,,,,,,,,,,,,,,m,1,0.625,,,,,,,,0.098250336,-0.424629879,0,0,0,,0,112,112,36,1,BOILER,LB,m,m,./images/BOILERLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60fddeb6dfaa94f6424e0916,19,2022-02-12_10h23.51.929,lexical_decision_task_DD_L6,2021.2.3,MacIntel,62.5,,,,,,,,,,,0.55,1,,,,,,,,,,,,,,,z,1,0.55,,,,,,,,0.098250336,-0.424629879,0,0,0,,0,113,113,110,1,CRUNK,LB,z,z,./images/CRUNKLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60fddeb6dfaa94f6424e0916,19,2022-02-12_10h23.51.929,lexical_decision_task_DD_L6,2021.2.3,MacIntel,62.5,,,,,,,,,,,0.445,1,,,,,,,,,,,,,,,z,1,0.445,,,,,,,,0.098250336,-0.424629879,0,0,0,,0,114,114,87,1,TRING,C,z,z,./images/TRING.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60fddeb6dfaa94f6424e0916,19,2022-02-12_10h23.51.929,lexical_decision_task_DD_L6,2021.2.3,MacIntel,62.5,,,,,,,,,,,0.524,1,,,,,,,,,,,,,,,m,1,0.524,,,,,,,,0.098250336,-0.424629879,0,0,0,,0,115,115,73,1,GLOVE,C,m,m,./images/GLOVE.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60fddeb6dfaa94f6424e0916,19,2022-02-12_10h23.51.929,lexical_decision_task_DD_L6,2021.2.3,MacIntel,62.5,,,,,,,,,,,0.542,1,,,,,,,,,,,,,,,z,1,0.542,,,,,,,,0.098250336,-0.424629879,0,0,0,,0,116,116,103,1,FLORT,HB,z,z,./images/FLORTHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60fddeb6dfaa94f6424e0916,19,2022-02-12_10h23.51.929,lexical_decision_task_DD_L6,2021.2.3,MacIntel,62.5,,,,,,,,,,,0.656,1,,,,,,,,,,,,,,,m,1,0.656,,,,,,,,0.098250336,-0.424629879,0,0,0,,0,117,117,3,1,CRATER,LB,m,m,./images/CRATERLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60fddeb6dfaa94f6424e0916,19,2022-02-12_10h23.51.929,lexical_decision_task_DD_L6,2021.2.3,MacIntel,62.5,,,,,,,,,,,0.523,1,,,,,,,,,,,,,,,z,1,0.523,,,,,,,,0.098250336,-0.424629879,0,0,0,,0,118,118,140,1,DOVET,LB,z,z,./images/DOVETLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60fddeb6dfaa94f6424e0916,19,2022-02-12_10h23.51.929,lexical_decision_task_DD_L6,2021.2.3,MacIntel,62.5,,,,,,,,,,,0.875,0,,,,,,,,,,,,,,,z,0,0.875,,,,,,,,0.098250336,-0.424629879,0,0,0,,0,119,119,80,1,PLANET,HB,m,m,./images/PLANETHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60fddeb6dfaa94f6424e0916,19,2022-02-12_10h23.51.929,lexical_decision_task_DD_L6,2021.2.3,MacIntel,62.5,,,,,,,,,,,0.857,1,,,,,,,,,,,,,,,z,1,0.857,,,,,,,,0.098250336,-0.424629879,0,0,0,,0,120,120,133,1,POWDY,HB,z,z,./images/POWDYHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60fddeb6dfaa94f6424e0916,19,2022-02-12_10h23.51.929,lexical_decision_task_DD_L6,2021.2.3,MacIntel,62.5,,,,,,,,,,,0.546,1,,,,,,,,,,,,,,,z,1,0.546,,,,,,,,0.098250336,-0.424629879,0,0,0,,0,121,121,129,1,PRANS,C,z,z,./images/PRANS.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60fddeb6dfaa94f6424e0916,19,2022-02-12_10h23.51.929,lexical_decision_task_DD_L6,2021.2.3,MacIntel,62.5,,,,,,,,,,,0.56,1,,,,,,,,,,,,,,,z,1,0.56,,,,,,,,0.098250336,-0.424629879,0,0,0,,0,122,122,95,1,HANTY,LB,z,z,./images/HANTYLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60fddeb6dfaa94f6424e0916,19,2022-02-12_10h23.51.929,lexical_decision_task_DD_L6,2021.2.3,MacIntel,62.5,,,,,,,,,,,0.528,1,,,,,,,,,,,,,,,m,1,0.528,,,,,,,,0.098250336,-0.424629879,0,0,0,,0,123,123,47,1,LAGOON,HB,m,m,./images/LAGOONHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60fddeb6dfaa94f6424e0916,19,2022-02-12_10h23.51.929,lexical_decision_task_DD_L6,2021.2.3,MacIntel,62.5,,,,,,,,,,,0.496,1,,,,,,,,,,,,,,,z,1,0.496,,,,,,,,0.098250336,-0.424629879,0,0,0,,0,124,124,115,1,MAWNS,HB,z,z,./images/MAWNSHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60fddeb6dfaa94f6424e0916,19,2022-02-12_10h23.51.929,lexical_decision_task_DD_L6,2021.2.3,MacIntel,62.5,,,,,,,,,,,0.583,1,,,,,,,,,,,,,,,z,1,0.583,,,,,,,,0.242261104,-0.217362046,0,0,0,space,0,125,125,109,1,BURGE,HB,z,z,./images/BURGEHB.png,15.215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60fddeb6dfaa94f6424e0916,19,2022-02-12_10h23.51.929,lexical_decision_task_DD_L6,2021.2.3,MacIntel,62.5,,,,,,,,,,,0.478,1,,,,,,,,,,,,,,,z,1,0.478,,,,,,,,0.242261104,-0.217362046,0,0,0,,0,126,126,126,1,GUELS,C,z,z,./images/GUELS.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60fddeb6dfaa94f6424e0916,19,2022-02-12_10h23.51.929,lexical_decision_task_DD_L6,2021.2.3,MacIntel,62.5,,,,,,,,,,,0.495,0,,,,,,,,,,,,,,,z,0,0.495,,,,,,,,0.242261104,-0.217362046,0,0,0,,0,127,127,74,1,JUMPER,HB,m,m,./images/JUMPERHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60fddeb6dfaa94f6424e0916,19,2022-02-12_10h23.51.929,lexical_decision_task_DD_L6,2021.2.3,MacIntel,62.5,,,,,,,,,,,0.49,0,,,,,,,,,,,,,,,z,0,0.49,,,,,,,,0.242261104,-0.217362046,0,0,0,,0,128,128,53,1,POSTER,HB,m,m,./images/POSTERHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60fddeb6dfaa94f6424e0916,19,2022-02-12_10h23.51.929,lexical_decision_task_DD_L6,2021.2.3,MacIntel,62.5,,,,,,,,,,,0.645,1,,,,,,,,,,,,,,,z,1,0.645,,,,,,,,0.242261104,-0.217362046,0,0,0,,0,129,129,130,1,CRILL,HB,z,z,./images/CRILLHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60fddeb6dfaa94f6424e0916,19,2022-02-12_10h23.51.929,lexical_decision_task_DD_L6,2021.2.3,MacIntel,62.5,,,,,,,,,,,0.504,1,,,,,,,,,,,,,,,m,1,0.504,,,,,,,,0.242261104,-0.217362046,0,0,0,,0,130,130,41,1,STREAM,HB,m,m,./images/STREAMHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60fddeb6dfaa94f6424e0916,19,2022-02-12_10h23.51.929,lexical_decision_task_DD_L6,2021.2.3,MacIntel,62.5,,,,,,,,,,,0.499,1,,,,,,,,,,,,,,,m,1,0.499,,,,,,,,0.242261104,-0.217362046,0,0,0,,0,131,131,24,1,FLESH,LB,m,m,./images/FLESHLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60fddeb6dfaa94f6424e0916,19,2022-02-12_10h23.51.929,lexical_decision_task_DD_L6,2021.2.3,MacIntel,62.5,,,,,,,,,,,0.465,1,,,,,,,,,,,,,,,m,1,0.465,,,,,,,,0.242261104,-0.217362046,0,0,0,,0,132,132,40,1,SNAKE,C,m,m,./images/SNAKE.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60fddeb6dfaa94f6424e0916,19,2022-02-12_10h23.51.929,lexical_decision_task_DD_L6,2021.2.3,MacIntel,62.5,,,,,,,,,,,0.545,1,,,,,,,,,,,,,,,m,1,0.545,,,,,,,,0.242261104,-0.217362046,0,0,0,,0,133,133,23,1,CLOTH,HB,m,m,./images/CLOTHHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60fddeb6dfaa94f6424e0916,19,2022-02-12_10h23.51.929,lexical_decision_task_DD_L6,2021.2.3,MacIntel,62.5,,,,,,,,,,,0.898,1,,,,,,,,,,,,,,,m,1,0.898,,,,,,,,0.242261104,-0.217362046,0,0,0,,0,134,134,18,1,PARCEL,LB,m,m,./images/PARCELLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60fddeb6dfaa94f6424e0916,19,2022-02-12_10h23.51.929,lexical_decision_task_DD_L6,2021.2.3,MacIntel,62.5,,,,,,,,,,,0.479,1,,,,,,,,,,,,,,,m,1,0.479,,,,,,,,0.242261104,-0.217362046,0,0,0,,0,135,135,82,1,PEBBLE,C,m,m,./images/PEBBLE.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60fddeb6dfaa94f6424e0916,19,2022-02-12_10h23.51.929,lexical_decision_task_DD_L6,2021.2.3,MacIntel,62.5,,,,,,,,,,,0.481,1,,,,,,,,,,,,,,,m,1,0.481,,,,,,,,0.242261104,-0.217362046,0,0,0,,0,136,136,48,1,SHIELD,LB,m,m,./images/SHIELDLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60fddeb6dfaa94f6424e0916,19,2022-02-12_10h23.51.929,lexical_decision_task_DD_L6,2021.2.3,MacIntel,62.5,,,,,,,,,,,0.741,1,,,,,,,,,,,,,,,z,1,0.741,,,,,,,,0.242261104,-0.217362046,0,0,0,,0,137,137,122,1,BLOOT,LB,z,z,./images/BLOOTLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60fddeb6dfaa94f6424e0916,19,2022-02-12_10h23.51.929,lexical_decision_task_DD_L6,2021.2.3,MacIntel,62.5,,,,,,,,,,,0.532,1,,,,,,,,,,,,,,,m,1,0.532,,,,,,,,0.242261104,-0.217362046,0,0,0,,0,138,138,58,1,CANOE,C,m,m,./images/CANOE.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60fddeb6dfaa94f6424e0916,19,2022-02-12_10h23.51.929,lexical_decision_task_DD_L6,2021.2.3,MacIntel,62.5,,,,,,,,,,,0.574,1,,,,,,,,,,,,,,,m,1,0.574,,,,,,,,0.242261104,-0.217362046,0,0,0,,0,139,139,71,1,BUBBLE,HB,m,m,./images/BUBBLEHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60fddeb6dfaa94f6424e0916,19,2022-02-12_10h23.51.929,lexical_decision_task_DD_L6,2021.2.3,MacIntel,62.5,,,,,,,,,,,0.633,1,,,,,,,,,,,,,,,z,1,0.633,,,,,,,,0.242261104,-0.217362046,0,0,0,,0,140,140,114,1,RIKES,C,z,z,./images/RIKES.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60fddeb6dfaa94f6424e0916,19,2022-02-12_10h23.51.929,lexical_decision_task_DD_L6,2021.2.3,MacIntel,62.5,,,,,,,,,,,0.796,1,,,,,,,,,,,,,,,m,1,0.796,,,,,,,,0.242261104,-0.217362046,0,0,0,,0,141,141,22,1,CLOWN,C,m,m,./images/CLOWN.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60fddeb6dfaa94f6424e0916,19,2022-02-12_10h23.51.929,lexical_decision_task_DD_L6,2021.2.3,MacIntel,62.5,,,,,,,,,,,1.129,0,,,,,,,,,,,,,,,m,0,1.129,,,,,,,,0.242261104,-0.217362046,0,0,0,,0,142,142,142,1,PLASK,HB,z,z,./images/PLASKHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60fddeb6dfaa94f6424e0916,19,2022-02-12_10h23.51.929,lexical_decision_task_DD_L6,2021.2.3,MacIntel,62.5,,,,,,,,,,,0.513,1,,,,,,,,,,,,,,,m,1,0.513,,,,,,,,0.242261104,-0.217362046,0,0,0,,0,143,143,6,1,STAIN,LB,m,m,./images/STAINLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60fddeb6dfaa94f6424e0916,19,2022-02-12_10h23.51.929,lexical_decision_task_DD_L6,2021.2.3,MacIntel,62.5,,,,,,,,,,,0.547,1,,,,,,,,,,,,,,,z,1,0.547,,,,,,,,0.242261104,-0.217362046,0,0,0,,0,144,144,111,1,HOSSE,C,z,z,./images/HOSSE.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60fddeb6dfaa94f6424e0916,19,2022-02-12_10h23.51.929,lexical_decision_task_DD_L6,2021.2.3,MacIntel,62.5,,,,,,,,,,,0.692,1,,,,,,,,,,,,,,,m,1,0.692,,,,,,,,0.242261104,-0.217362046,0,0,0,,0,145,145,51,1,SAUCE,LB,m,m,./images/SAUCELB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60fddeb6dfaa94f6424e0916,19,2022-02-12_10h23.51.929,lexical_decision_task_DD_L6,2021.2.3,MacIntel,62.5,,,,,,,,,,,0.66,1,,,,,,,,,,,,,,,z,1,0.66,,,,,,,,0.242261104,-0.217362046,0,0,0,,0,146,146,118,1,BAVEL,HB,z,z,./images/BAVELHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60fddeb6dfaa94f6424e0916,19,2022-02-12_10h23.51.929,lexical_decision_task_DD_L6,2021.2.3,MacIntel,62.5,,,,,,,,,,,2.981,1,,,,,,,,,,,,,,,z,1,2.981,,,,,,,,0.617765814,0.059892328,0,0,0,,0,147,147,152,1,FRAIN,LB,z,z,./images/FRAINLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60fddeb6dfaa94f6424e0916,19,2022-02-12_10h23.51.929,lexical_decision_task_DD_L6,2021.2.3,MacIntel,62.5,,,,,,,,,,,0.506,1,,,,,,,,,,,,,,,z,1,0.506,,,,,,,,-0.239569314,0.049125168,0,0,0,,0,148,148,159,1,CUDDY,C,z,z,./images/CUDDY.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60fddeb6dfaa94f6424e0916,19,2022-02-12_10h23.51.929,lexical_decision_task_DD_L6,2021.2.3,MacIntel,62.5,,,,,,,,,,,0.49,1,,,,,,,,,,,,,,,z,1,0.49,,,,,,,,-0.239569314,0.049125168,0,0,0,,0,149,149,134,1,TROSS,LB,z,z,./images/TROSSLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60fddeb6dfaa94f6424e0916,19,2022-02-12_10h23.51.929,lexical_decision_task_DD_L6,2021.2.3,MacIntel,62.5,,,,,,,,,,,0.464,1,,,,,,,,,,,,,,,z,1,0.464,,,,,,,,-0.239569314,0.049125168,0,0,0,,0,150,150,98,1,BAMPS,LB,z,z,./images/BAMPSLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60fddeb6dfaa94f6424e0916,19,2022-02-12_10h23.51.929,lexical_decision_task_DD_L6,2021.2.3,MacIntel,62.5,,,,,,,,,,,0.649,1,,,,,,,,,,,,,,,z,1,0.649,,,,,,,,-0.239569314,0.049125168,0,0,0,,0,151,151,127,1,NINDY,HB,z,z,./images/NINDYHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60fddeb6dfaa94f6424e0916,19,2022-02-12_10h23.51.929,lexical_decision_task_DD_L6,2021.2.3,MacIntel,62.5,,,,,,,,,,,0.515,1,,,,,,,,,,,,,,,m,1,0.515,,,,,,,,-0.239569314,0.049125168,0,0,0,,0,152,152,46,1,MUMMY,C,m,m,./images/MUMMY.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60fddeb6dfaa94f6424e0916,19,2022-02-12_10h23.51.929,lexical_decision_task_DD_L6,2021.2.3,MacIntel,62.5,,,,,,,,,,,0.489,1,,,,,,,,,,,,,,,z,1,0.489,,,,,,,,-0.239569314,0.049125168,0,0,0,,0,153,153,99,1,BACKY,C,z,z,./images/BACKY.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
