key_resp.keys,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instr_done_touch.clicked_name,instruction_pages.thisRepN,instruction_pages.thisTrialN,instruction_pages.thisN,instruction_pages.thisIndex,instruction_pages.ran,pageN,phase,instruct_text,has_image,instruct_image,participant,age,date,expName,psychopyVersion,OS,frameRate,response.keys,response.corr,touch_resp.x,touch_resp.y,touch_resp.leftButton,touch_resp.midButton,touch_resp.rightButton,touch_resp.time,touch_resp.clicked_name,rt,corr,practrials.thisRepN,practrials.thisTrialN,practrials.thisN,practrials.thisIndex,practrials.ran,TrialID,Target,corrAns,end_of_practice_trials_pages.thisRepN,end_of_practice_trials_pages.thisTrialN,end_of_practice_trials_pages.thisN,end_of_practice_trials_pages.thisIndex,end_of_practice_trials_pages.ran,key_resp_2.keys,key_resp_2.corr,targ_click.x,targ_click.y,targ_click.leftButton,targ_click.midButton,targ_click.rightButton,targ_click.time,targ_click.clicked_name,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,maintrials.thisRepN,maintrials.thisTrialN,maintrials.thisN,maintrials.thisIndex,maintrials.ran,string,blur,study,lex,stim_path,break_done_touch.clicked_name,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.clicked_name,slider.response,slider.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,test_instructions.thisRepN,test_instructions.thisTrialN,test_instructions.thisN,test_instructions.thisIndex,test_instructions.ran,key_resp.rt,key_resp_3.keys,key_resp_3.corr,test_click.x,test_click.y,test_click.leftButton,test_click.midButton,test_click.rightButton,test_click.time,test_click.clicked_name,test_phase.thisRepN,test_phase.thisTrialN,test_phase.thisN,test_phase.thisIndex,test_phase.ran
,,,,,,,,,,,,,,,,,5cc8039e3ef93000171c96b8,35,2022-02-12_14h55.17.455,lexical_decision_task_DD_L6,2021.2.3,Win32,60.73120369,,,,,,,,,,0.7629,1,,,,,,,,,,,,,,,0,-0.248697917,-0.27734375,1,0,0,0.7629,button_left_main,-0.248697917,-0.27734375,1,0,0,,0,86,86,155,1,CANGY,LB,z,z,./images/CANGYLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5cc8039e3ef93000171c96b8,35,2022-02-12_14h55.17.455,lexical_decision_task_DD_L6,2021.2.3,Win32,60.73120369,,,,,,,,,,0.6649,1,,,,,,,,,,,,,,,0,0.311197917,-0.272135417,1,0,0,0.6649,button_right_main,0.311197917,-0.272135417,1,0,0,,0,87,87,65,1,SPINE,HB,m,m,./images/SPINEHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5cc8039e3ef93000171c96b8,35,2022-02-12_14h55.17.455,lexical_decision_task_DD_L6,2021.2.3,Win32,60.73120369,,,,,,,,,,0.614599999,1,,,,,,,,,,,,,,,0,-0.27734375,-0.2890625,1,0,0,0.614599999,button_left_main,-0.27734375,-0.2890625,1,0,0,,0,88,88,117,1,STEEG,C,z,z,./images/STEEG.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5cc8039e3ef93000171c96b8,35,2022-02-12_14h55.17.455,lexical_decision_task_DD_L6,2021.2.3,Win32,60.73120369,,,,,,,,,,0.5636,1,,,,,,,,,,,,,,,0,0.282552083,-0.286458333,1,0,0,0.5636,button_right_main,0.282552083,-0.286458333,1,0,0,,0,89,89,1,1,TOWEL,C,m,m,./images/TOWEL.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5cc8039e3ef93000171c96b8,35,2022-02-12_14h55.17.455,lexical_decision_task_DD_L6,2021.2.3,Win32,60.73120369,,,,,,,,,,0.7051,1,,,,,,,,,,,,,,,0,0.180989583,-0.286458333,1,0,0,0.7051,button_right_main,0.337239583,-0.299479167,1,0,0,,0,90,90,74,1,JUMPER,HB,m,m,./images/JUMPERHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5cc8039e3ef93000171c96b8,35,2022-02-12_14h55.17.455,lexical_decision_task_DD_L6,2021.2.3,Win32,60.73120369,,,,,,,,,,0.8662,1,,,,,,,,,,,,,,,0,-0.330729167,-0.2890625,1,0,0,0.8662,button_left_main,-0.330729167,-0.2890625,1,0,0,,0,91,91,134,1,TROSS,LB,z,z,./images/TROSSLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5cc8039e3ef93000171c96b8,35,2022-02-12_14h55.17.455,lexical_decision_task_DD_L6,2021.2.3,Win32,60.73120369,,,,,,,,,,0.8861,1,,,,,,,,,,,,,,,0,0.177083333,-0.319010417,1,0,0,0.8861,button_right_main,0.446614583,-0.31640625,1,0,0,,0,92,92,72,1,FLASK,LB,m,m,./images/FLASKLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5cc8039e3ef93000171c96b8,35,2022-02-12_14h55.17.455,lexical_decision_task_DD_L6,2021.2.3,Win32,60.73120369,,,,,,,,,,0.9667,1,,,,,,,,,,,,,,,0,-0.1875,-0.27734375,1,0,0,0.9667,button_left_main,-0.263020833,-0.276041667,1,0,0,,0,93,93,104,1,GITTY,LB,z,z,./images/GITTYLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5cc8039e3ef93000171c96b8,35,2022-02-12_14h55.17.455,lexical_decision_task_DD_L6,2021.2.3,Win32,60.73120369,,,,,,,,,,0.9532,1,,,,,,,,,,,,,,,0,-0.34375,-0.272135417,1,0,0,0.9532,button_left_main,-0.34375,-0.272135417,1,0,0,,0,94,94,88,1,GLUSH,HB,z,z,./images/GLUSHHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5cc8039e3ef93000171c96b8,35,2022-02-12_14h55.17.455,lexical_decision_task_DD_L6,2021.2.3,Win32,60.73120369,,,,,,,,,,0.5248,1,,,,,,,,,,,,,,,0,0.342447917,-0.287760417,1,0,0,0.5248,button_right_main,0.342447917,-0.287760417,1,0,0,,0,95,95,19,1,DONKEY,C,m,m,./images/DONKEY.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5cc8039e3ef93000171c96b8,35,2022-02-12_14h55.17.455,lexical_decision_task_DD_L6,2021.2.3,Win32,60.73120369,,,,,,,,,,0.7657,1,,,,,,,,,,,,,,,0,0.235677083,-0.268229167,1,0,0,0.7657,button_right_main,0.235677083,-0.268229167,1,0,0,,0,96,96,50,1,PILOT,HB,m,m,./images/PILOTHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5cc8039e3ef93000171c96b8,35,2022-02-12_14h55.17.455,lexical_decision_task_DD_L6,2021.2.3,Win32,60.73120369,,,,,,,,,,0.8668,1,,,,,,,,,,,,,,,0,0.350260417,-0.283854167,1,0,0,0.8668,button_right_main,0.350260417,-0.283854167,1,0,0,,0,97,97,53,1,POSTER,HB,m,m,./images/POSTERHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5cc8039e3ef93000171c96b8,35,2022-02-12_14h55.17.455,lexical_decision_task_DD_L6,2021.2.3,Win32,60.73120369,,,,,,,,,,0.5823,1,,,,,,,,,,,,,,,0,-0.270833333,-0.274739583,1,0,0,0.5823,button_left_main,-0.270833333,-0.274739583,1,0,0,,0,98,98,138,1,PLICE,C,z,z,./images/PLICE.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5cc8039e3ef93000171c96b8,35,2022-02-12_14h55.17.455,lexical_decision_task_DD_L6,2021.2.3,Win32,60.73120369,,,,,,,,,,0.764900001,1,,,,,,,,,,,,,,,0,-0.239583333,-0.268229167,1,0,0,0.764900001,button_left_main,-0.239583333,-0.268229167,1,0,0,,0,99,99,145,1,LAMEL,HB,z,z,./images/LAMELHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5cc8039e3ef93000171c96b8,35,2022-02-12_14h55.17.455,lexical_decision_task_DD_L6,2021.2.3,Win32,60.73120369,,,,,,,,,,0.565099999,1,,,,,,,,,,,,,,,0,0.376302083,-0.265625,1,0,0,0.565099999,button_right_main,0.376302083,-0.265625,1,0,0,,0,100,100,64,1,BRIDE,C,m,m,./images/BRIDE.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5cc8039e3ef93000171c96b8,35,2022-02-12_14h55.17.455,lexical_decision_task_DD_L6,2021.2.3,Win32,60.73120369,,,,,,,,,,0.5313,1,,,,,,,,,,,,,,,0,0.223958333,-0.243489583,1,0,0,0.5313,button_right_main,0.223958333,-0.243489583,1,0,0,,0,101,101,46,1,MUMMY,C,m,m,./images/MUMMY.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5cc8039e3ef93000171c96b8,35,2022-02-12_14h55.17.455,lexical_decision_task_DD_L6,2021.2.3,Win32,60.73120369,,,,,,,,,,0.5809,1,,,,,,,,,,,,,,,0,0.26953125,-0.23828125,1,0,0,0.5809,button_right_main,0.26953125,-0.23828125,1,0,0,,0,102,102,0,1,WALNUT,LB,m,m,./images/WALNUTLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5cc8039e3ef93000171c96b8,35,2022-02-12_14h55.17.455,lexical_decision_task_DD_L6,2021.2.3,Win32,60.73120369,,,,,,,,,,0.7638,1,,,,,,,,,,,,,,,0,-0.217447917,-0.25390625,1,0,0,0.7638,button_left_main,-0.217447917,-0.25390625,1,0,0,,0,103,103,86,1,AIFED,LB,z,z,./images/AIFEDLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5cc8039e3ef93000171c96b8,35,2022-02-12_14h55.17.455,lexical_decision_task_DD_L6,2021.2.3,Win32,60.73120369,,,,,,,,,,0.697,1,,,,,,,,,,,,,,,0,-0.296875,-0.270833333,1,0,0,0.697,button_left_main,-0.296875,-0.270833333,1,0,0,,0,104,104,109,1,BURGE,HB,z,z,./images/BURGEHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5cc8039e3ef93000171c96b8,35,2022-02-12_14h55.17.455,lexical_decision_task_DD_L6,2021.2.3,Win32,60.73120369,,,,,,,,,,0.6146,1,,,,,,,,,,,,,,,0,-0.26171875,-0.266927083,1,0,0,0.6146,button_left_main,-0.26171875,-0.266927083,1,0,0,,0,105,105,132,1,SCIFF,C,z,z,./images/SCIFF.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5cc8039e3ef93000171c96b8,35,2022-02-12_14h55.17.455,lexical_decision_task_DD_L6,2021.2.3,Win32,60.73120369,,,,,,,,,,0.6335,1,,,,,,,,,,,,,,,0,-0.278645833,-0.272135417,1,0,0,0.6335,button_left_main,-0.278645833,-0.272135417,1,0,0,,0,106,106,92,1,PAIMS,LB,z,z,./images/PAIMSLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5cc8039e3ef93000171c96b8,35,2022-02-12_14h55.17.455,lexical_decision_task_DD_L6,2021.2.3,Win32,60.73120369,,,,,,,,,,0.8007,1,,,,,,,,,,,,,,,0,0.39453125,-0.235677083,1,0,0,0.8007,button_right_main,0.39453125,-0.235677083,1,0,0,,0,107,107,5,1,BAMBOO,HB,m,m,./images/BAMBOOHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5cc8039e3ef93000171c96b8,35,2022-02-12_14h55.17.455,lexical_decision_task_DD_L6,2021.2.3,Win32,60.73120369,,,,,,,,,,0.6666,1,,,,,,,,,,,,,,,0,0.274739583,-0.2421875,1,0,0,0.6666,button_right_main,0.274739583,-0.2421875,1,0,0,,0,108,108,17,1,PARADE,HB,m,m,./images/PARADEHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5cc8039e3ef93000171c96b8,35,2022-02-12_14h55.17.455,lexical_decision_task_DD_L6,2021.2.3,Win32,60.73120369,,,,,,,,,,0.6802,1,,,,,,,,,,,,,,,0,-0.305989583,-0.302083333,1,0,0,0.6802,button_left_main,-0.305989583,-0.302083333,1,0,0,,0,109,109,113,1,LINEW,LB,z,z,./images/LINEWLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5cc8039e3ef93000171c96b8,35,2022-02-12_14h55.17.455,lexical_decision_task_DD_L6,2021.2.3,Win32,60.73120369,,,,,,,,,,0.6604,1,,,,,,,,,,,,,,,0,0.299479167,-0.264322917,1,0,0,0.6604,button_right_main,0.299479167,-0.264322917,1,0,0,,0,110,110,26,1,CLOUD,HB,m,m,./images/CLOUDHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5cc8039e3ef93000171c96b8,35,2022-02-12_14h55.17.455,lexical_decision_task_DD_L6,2021.2.3,Win32,60.73120369,,,,,,,,,,0.9235,1,,,,,,,,,,,,,,,0,0.369791667,-0.25,1,0,0,0.9235,button_right_main,0.369791667,-0.25,1,0,0,,0,111,111,30,1,SLOPE,LB,m,m,./images/SLOPELB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5cc8039e3ef93000171c96b8,35,2022-02-12_14h55.17.455,lexical_decision_task_DD_L6,2021.2.3,Win32,60.73120369,,,,,,,,,,0.73,1,,,,,,,,,,,,,,,0,0.32421875,-0.27734375,1,0,0,0.73,button_right_main,0.32421875,-0.27734375,1,0,0,,0,112,112,77,1,WHEEL,HB,m,m,./images/WHEELHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5cc8039e3ef93000171c96b8,35,2022-02-12_14h55.17.455,lexical_decision_task_DD_L6,2021.2.3,Win32,60.73120369,,,,,,,,,,0.6142,1,,,,,,,,,,,,,,,0,-0.278645833,-0.28125,1,0,0,0.6142,button_left_main,-0.278645833,-0.28125,1,0,0,,0,113,113,141,1,PLEET,C,z,z,./images/PLEET.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5cc8039e3ef93000171c96b8,35,2022-02-12_14h55.17.455,lexical_decision_task_DD_L6,2021.2.3,Win32,60.73120369,,,,,,,,,,0.6362,1,,,,,,,,,,,,,,,0,0.287760417,-0.259114583,1,0,0,0.6362,button_right_main,0.287760417,-0.259114583,1,0,0,,0,114,114,8,1,CLIFF,HB,m,m,./images/CLIFFHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5cc8039e3ef93000171c96b8,35,2022-02-12_14h55.17.455,lexical_decision_task_DD_L6,2021.2.3,Win32,60.73120369,,,,,,,,,,0.5486,1,,,,,,,,,,,,,,,0,0.3515625,-0.252604167,1,0,0,0.5486,button_right_main,0.3515625,-0.252604167,1,0,0,,0,115,115,61,1,ARTIST,C,m,m,./images/ARTIST.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5cc8039e3ef93000171c96b8,35,2022-02-12_14h55.17.455,lexical_decision_task_DD_L6,2021.2.3,Win32,60.73120369,,,,,,,,,,0.819200001,0,,,,,,,,,,,,,,,0,0.2890625,-0.256510417,1,0,0,0.819200001,button_right_main,0.2890625,-0.256510417,1,0,0,,0,116,116,128,1,GRIFT,LB,z,z,./images/GRIFTLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5cc8039e3ef93000171c96b8,35,2022-02-12_14h55.17.455,lexical_decision_task_DD_L6,2021.2.3,Win32,60.73120369,,,,,,,,,,0.8718,1,,,,,,,,,,,,,,,0,-0.305989583,-0.251302083,1,0,0,0.8718,button_left_main,-0.305989583,-0.251302083,1,0,0,,0,117,117,99,1,BACKY,C,z,z,./images/BACKY.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5cc8039e3ef93000171c96b8,35,2022-02-12_14h55.17.455,lexical_decision_task_DD_L6,2021.2.3,Win32,60.73120369,,,,,,,,,,0.6183,1,,,,,,,,,,,,,,,0,-0.291666667,-0.252604167,1,0,0,0.6183,button_left_main,-0.291666667,-0.252604167,1,0,0,,0,118,118,98,1,BAMPS,LB,z,z,./images/BAMPSLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5cc8039e3ef93000171c96b8,35,2022-02-12_14h55.17.455,lexical_decision_task_DD_L6,2021.2.3,Win32,60.73120369,,,,,,,,,,0.6365,1,,,,,,,,,,,,,,,0,0.24609375,-0.227864583,1,0,0,0.6365,button_right_main,0.24609375,-0.227864583,1,0,0,,0,119,119,41,1,STREAM,HB,m,m,./images/STREAMHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5cc8039e3ef93000171c96b8,35,2022-02-12_14h55.17.455,lexical_decision_task_DD_L6,2021.2.3,Win32,60.73120369,,,,,,,,,,0.8638,1,,,,,,,,,,,,,,,0,-0.248697917,-0.259114583,1,0,0,0.8638,button_left_main,-0.248697917,-0.259114583,1,0,0,,0,120,120,103,1,FLORT,HB,z,z,./images/FLORTHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5cc8039e3ef93000171c96b8,35,2022-02-12_14h55.17.455,lexical_decision_task_DD_L6,2021.2.3,Win32,60.73120369,,,,,,,,,,0.6464,1,,,,,,,,,,,,,,,0,0.2890625,-0.268229167,1,0,0,0.6464,button_right_main,0.2890625,-0.268229167,1,0,0,,0,121,121,33,1,SAUNA,LB,m,m,./images/SAUNALB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5cc8039e3ef93000171c96b8,35,2022-02-12_14h55.17.455,lexical_decision_task_DD_L6,2021.2.3,Win32,60.73120369,,,,,,,,,,0.8338,1,,,,,,,,,,,,,,,0,0.315104167,-0.243489583,1,0,0,0.8338,button_right_main,0.315104167,-0.243489583,1,0,0,,0,122,122,44,1,BASKET,HB,m,m,./images/BASKETHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5cc8039e3ef93000171c96b8,35,2022-02-12_14h55.17.455,lexical_decision_task_DD_L6,2021.2.3,Win32,60.73120369,,,,,,,,,,0.831400001,1,,,,,,,,,,,,,,,0,0.315104167,-0.244791667,1,0,0,0.831400001,button_right_main,0.315104167,-0.244791667,1,0,0,,0,123,123,38,1,ENGINE,HB,m,m,./images/ENGINEHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5cc8039e3ef93000171c96b8,35,2022-02-12_14h55.17.455,lexical_decision_task_DD_L6,2021.2.3,Win32,60.73120369,,,,,,,,,,0.683299999,1,,,,,,,,,,,,,,,0,-0.220052083,-0.260416667,1,0,0,0.683299999,button_left_main,-0.220052083,-0.260416667,1,0,0,,0,124,124,97,1,CHIDS,HB,z,z,./images/CHIDSHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5cc8039e3ef93000171c96b8,35,2022-02-12_14h55.17.455,lexical_decision_task_DD_L6,2021.2.3,Win32,60.73120369,,,,,,,,,,0.8295,1,,,,,,,,,,,,,,,0,-0.252604167,-0.268229167,1,0,0,0.8295,button_left_main,0.03125,-0.411458333,1,0,0,,0,125,125,166,1,SHORY,HB,z,z,./images/SHORYHB.png,break_done_button,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5cc8039e3ef93000171c96b8,35,2022-02-12_14h55.17.455,lexical_decision_task_DD_L6,2021.2.3,Win32,60.73120369,,,,,,,,,,0.6329,1,,,,,,,,,,,,,,,0,-0.276041667,-0.235677083,1,0,0,0.6329,button_left_main,-0.276041667,-0.235677083,1,0,0,,0,126,126,84,1,HAXES,C,z,z,./images/HAXES.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5cc8039e3ef93000171c96b8,35,2022-02-12_14h55.17.455,lexical_decision_task_DD_L6,2021.2.3,Win32,60.73120369,,,,,,,,,,0.5332,1,,,,,,,,,,,,,,,0,0.399739583,-0.217447917,1,0,0,0.5332,button_right_main,0.399739583,-0.217447917,1,0,0,,0,127,127,16,1,GRAPE,C,m,m,./images/GRAPE.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5cc8039e3ef93000171c96b8,35,2022-02-12_14h55.17.455,lexical_decision_task_DD_L6,2021.2.3,Win32,60.73120369,,,,,,,,,,0.801200001,1,,,,,,,,,,,,,,,0,0.397135417,-0.259114583,1,0,0,0.801200001,button_right_main,0.397135417,-0.259114583,1,0,0,,0,128,128,11,1,MEDAL,HB,m,m,./images/MEDALHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5cc8039e3ef93000171c96b8,35,2022-02-12_14h55.17.455,lexical_decision_task_DD_L6,2021.2.3,Win32,60.73120369,,,,,,,,,,0.730599999,1,,,,,,,,,,,,,,,0,-0.180989583,-0.239583333,1,0,0,0.730599999,button_left_main,-0.2734375,-0.272135417,1,0,0,,0,129,129,127,1,NINDY,HB,z,z,./images/NINDYHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5cc8039e3ef93000171c96b8,35,2022-02-12_14h55.17.455,lexical_decision_task_DD_L6,2021.2.3,Win32,60.73120369,,,,,,,,,,0.564,1,,,,,,,,,,,,,,,0,0.33203125,-0.260416667,1,0,0,0.564,button_right_main,0.33203125,-0.260416667,1,0,0,,0,130,130,69,1,ARROW,LB,m,m,./images/ARROWLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5cc8039e3ef93000171c96b8,35,2022-02-12_14h55.17.455,lexical_decision_task_DD_L6,2021.2.3,Win32,60.73120369,,,,,,,,,,0.5327,1,,,,,,,,,,,,,,,0,0.180989583,-0.256510417,1,0,0,0.5327,button_right_main,0.287760417,-0.2578125,1,0,0,,0,131,131,78,1,BROOM,LB,m,m,./images/BROOMLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5cc8039e3ef93000171c96b8,35,2022-02-12_14h55.17.455,lexical_decision_task_DD_L6,2021.2.3,Win32,60.73120369,,,,,,,,,,0.6251,1,,,,,,,,,,,,,,,0,0.221354167,-0.259114583,1,0,0,0.6251,button_right_main,0.221354167,-0.259114583,1,0,0,,0,132,132,49,1,BISHOP,C,m,m,./images/BISHOP.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5cc8039e3ef93000171c96b8,35,2022-02-12_14h55.17.455,lexical_decision_task_DD_L6,2021.2.3,Win32,60.73120369,,,,,,,,,,0.534099999,1,,,,,,,,,,,,,,,0,0.265625,-0.259114583,1,0,0,0.534099999,button_right_main,0.265625,-0.259114583,1,0,0,,0,133,133,51,1,SAUCE,LB,m,m,./images/SAUCELB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5cc8039e3ef93000171c96b8,35,2022-02-12_14h55.17.455,lexical_decision_task_DD_L6,2021.2.3,Win32,60.73120369,,,,,,,,,,0.67,1,,,,,,,,,,,,,,,0,0.279947917,-0.274739583,1,0,0,0.67,button_right_main,0.279947917,-0.274739583,1,0,0,,0,134,134,4,1,BOXER,C,m,m,./images/BOXER.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5cc8039e3ef93000171c96b8,35,2022-02-12_14h55.17.455,lexical_decision_task_DD_L6,2021.2.3,Win32,60.73120369,,,,,,,,,,0.7273,1,,,,,,,,,,,,,,,0,-0.23046875,-0.264322917,1,0,0,0.7273,button_left_main,-0.23046875,-0.264322917,1,0,0,,0,135,135,115,1,MAWNS,HB,z,z,./images/MAWNSHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5cc8039e3ef93000171c96b8,35,2022-02-12_14h55.17.455,lexical_decision_task_DD_L6,2021.2.3,Win32,60.73120369,,,,,,,,,,0.7985,1,,,,,,,,,,,,,,,0,-0.30859375,-0.27734375,1,0,0,0.7985,button_left_main,-0.30859375,-0.27734375,1,0,0,,0,136,136,146,1,MOOST,LB,z,z,./images/MOOSTLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5cc8039e3ef93000171c96b8,35,2022-02-12_14h55.17.455,lexical_decision_task_DD_L6,2021.2.3,Win32,60.73120369,,,,,,,,,,0.713099999,1,,,,,,,,,,,,,,,0,-0.38671875,-0.2734375,1,0,0,0.713099999,button_left_main,-0.38671875,-0.2734375,1,0,0,,0,137,137,157,1,INLER,HB,z,z,./images/INLERHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5cc8039e3ef93000171c96b8,35,2022-02-12_14h55.17.455,lexical_decision_task_DD_L6,2021.2.3,Win32,60.73120369,,,,,,,,,,0.750400001,1,,,,,,,,,,,,,,,0,-0.25,-0.236979167,1,0,0,0.750400001,button_left_main,-0.25,-0.236979167,1,0,0,,0,138,138,149,1,VEASE,LB,z,z,./images/VEASELB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5cc8039e3ef93000171c96b8,35,2022-02-12_14h55.17.455,lexical_decision_task_DD_L6,2021.2.3,Win32,60.73120369,,,,,,,,,,0.735599999,1,,,,,,,,,,,,,,,0,-0.333333333,-0.236979167,1,0,0,0.735599999,button_left_main,-0.333333333,-0.236979167,1,0,0,,0,139,139,158,1,EGECT,LB,z,z,./images/EGECTLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5cc8039e3ef93000171c96b8,35,2022-02-12_14h55.17.455,lexical_decision_task_DD_L6,2021.2.3,Win32,60.73120369,,,,,,,,,,0.7766,1,,,,,,,,,,,,,,,0,-0.298177083,-0.235677083,1,0,0,0.7766,button_left_main,-0.298177083,-0.235677083,1,0,0,,0,140,140,136,1,WERVE,HB,z,z,./images/WERVEHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
