key_resp.keys,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instr_done_touch.clicked_name,instruction_pages.thisRepN,instruction_pages.thisTrialN,instruction_pages.thisN,instruction_pages.thisIndex,instruction_pages.ran,pageN,phase,instruct_text,has_image,instruct_image,participant,age,date,expName,psychopyVersion,OS,frameRate,response.keys,response.corr,response.rt,touch_resp.x,touch_resp.y,touch_resp.leftButton,touch_resp.midButton,touch_resp.rightButton,touch_resp.time,touch_resp.clicked_name,rt,corr,practrials.thisRepN,practrials.thisTrialN,practrials.thisN,practrials.thisIndex,practrials.ran,TrialID,Target,corrAns,key_resp.rt,end_of_practice_trials_pages.thisRepN,end_of_practice_trials_pages.thisTrialN,end_of_practice_trials_pages.thisN,end_of_practice_trials_pages.thisIndex,end_of_practice_trials_pages.ran,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,targ_click.x,targ_click.y,targ_click.leftButton,targ_click.midButton,targ_click.rightButton,targ_click.time,targ_click.clicked_name,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,maintrials.thisRepN,maintrials.thisTrialN,maintrials.thisN,maintrials.thisIndex,maintrials.ran,string,blur,study,lex,stim_path,break_done_keyboard.rt,break_done_touch.clicked_name,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.clicked_name,slider.response,slider.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,test_instructions.thisRepN,test_instructions.thisTrialN,test_instructions.thisN,test_instructions.thisIndex,test_instructions.ran,key_resp_3.keys,key_resp_3.corr,test_click.x,test_click.y,test_click.leftButton,test_click.midButton,test_click.rightButton,test_click.time,test_click.clicked_name,test_phase.thisRepN,test_phase.thisTrialN,test_phase.thisN,test_phase.thisIndex,test_phase.ran,key_resp_3.rt
,,,,,,,,,,,,,,,,,60ecba072cfc4af3b5f9a7e6,59,2022-02-12_13h30.08.532,lexical_decision_task_DD_L5,2021.2.3,Win32,60.51803437,,,,,,,,,,,0.6299,1,,,,,,,,,,,,,,,m,1,0.6299,,,,,,,,-0.071614583,-0.385416667,0,0,0,,0,90,90,23,1,CLOTH,C,old,m,./images/CLOTH.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60ecba072cfc4af3b5f9a7e6,59,2022-02-12_13h30.08.532,lexical_decision_task_DD_L5,2021.2.3,Win32,60.51803437,,,,,,,,,,,0.8345,1,,,,,,,,,,,,,,,z,1,0.8345,,,,,,,,-0.071614583,-0.385416667,0,0,0,,0,91,91,122,1,BLOOT,LB,old,z,./images/BLOOTLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60ecba072cfc4af3b5f9a7e6,59,2022-02-12_13h30.08.532,lexical_decision_task_DD_L5,2021.2.3,Win32,60.51803437,,,,,,,,,,,0.6425,1,,,,,,,,,,,,,,,m,1,0.6425,,,,,,,,-0.071614583,-0.385416667,0,0,0,,0,92,92,61,1,ARTIST,LB,old,m,./images/ARTISTLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60ecba072cfc4af3b5f9a7e6,59,2022-02-12_13h30.08.532,lexical_decision_task_DD_L5,2021.2.3,Win32,60.51803437,,,,,,,,,,,1.1281,1,,,,,,,,,,,,,,,z,1,1.1281,,,,,,,,-0.071614583,-0.385416667,0,0,0,,0,93,93,159,1,CUDDY,C,old,z,./images/CUDDY.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60ecba072cfc4af3b5f9a7e6,59,2022-02-12_13h30.08.532,lexical_decision_task_DD_L5,2021.2.3,Win32,60.51803437,,,,,,,,,,,1.4176,1,,,,,,,,,,,,,,,z,1,1.4176,,,,,,,,-0.071614583,-0.385416667,0,0,0,,0,94,94,102,1,DULLE,C,old,z,./images/DULLE.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60ecba072cfc4af3b5f9a7e6,59,2022-02-12_13h30.08.532,lexical_decision_task_DD_L5,2021.2.3,Win32,60.51803437,,,,,,,,,,,0.9453,0,,,,,,,,,,,,,,,m,0,0.9453,,,,,,,,-0.071614583,-0.385416667,0,0,0,,0,95,95,110,1,CRUNK,LB,old,z,./images/CRUNKLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60ecba072cfc4af3b5f9a7e6,59,2022-02-12_13h30.08.532,lexical_decision_task_DD_L5,2021.2.3,Win32,60.51803437,,,,,,,,,,,0.8705,1,,,,,,,,,,,,,,,z,1,0.8705,,,,,,,,-0.071614583,-0.385416667,0,0,0,,0,96,96,89,1,DRIEK,LB,old,z,./images/DRIEKLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60ecba072cfc4af3b5f9a7e6,59,2022-02-12_13h30.08.532,lexical_decision_task_DD_L5,2021.2.3,Win32,60.51803437,,,,,,,,,,,0.8384,1,,,,,,,,,,,,,,,z,1,0.8384,,,,,,,,-0.071614583,-0.385416667,0,0,0,,0,97,97,152,1,FRAIN,LB,old,z,./images/FRAINLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60ecba072cfc4af3b5f9a7e6,59,2022-02-12_13h30.08.532,lexical_decision_task_DD_L5,2021.2.3,Win32,60.51803437,,,,,,,,,,,0.8386,1,,,,,,,,,,,,,,,m,1,0.8386,,,,,,,,-0.071614583,-0.385416667,0,0,0,,0,98,98,0,1,WALNUT,HB,old,m,./images/WALNUTHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60ecba072cfc4af3b5f9a7e6,59,2022-02-12_13h30.08.532,lexical_decision_task_DD_L5,2021.2.3,Win32,60.51803437,,,,,,,,,,,1.1229,0,,,,,,,,,,,,,,,z,0,1.1229,,,,,,,,-0.071614583,-0.385416667,0,0,0,,0,99,99,36,1,BOILER,HB,old,m,./images/BOILERHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60ecba072cfc4af3b5f9a7e6,59,2022-02-12_13h30.08.532,lexical_decision_task_DD_L5,2021.2.3,Win32,60.51803437,,,,,,,,,,,0.8135,1,,,,,,,,,,,,,,,z,1,0.8135,,,,,,,,-0.071614583,-0.384114583,0,0,0,,0,100,100,147,1,ZOLES,C,old,z,./images/ZOLES.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60ecba072cfc4af3b5f9a7e6,59,2022-02-12_13h30.08.532,lexical_decision_task_DD_L5,2021.2.3,Win32,60.51803437,,,,,,,,,,,1.039,1,,,,,,,,,,,,,,,z,1,1.039,,,,,,,,-0.071614583,-0.384114583,0,0,0,,0,101,101,124,1,TUNCH,HB,old,z,./images/TUNCHHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60ecba072cfc4af3b5f9a7e6,59,2022-02-12_13h30.08.532,lexical_decision_task_DD_L5,2021.2.3,Win32,60.51803437,,,,,,,,,,,0.8811,1,,,,,,,,,,,,,,,z,1,0.8811,,,,,,,,-0.071614583,-0.384114583,0,0,0,,0,102,102,158,1,EGECT,LB,old,z,./images/EGECTLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60ecba072cfc4af3b5f9a7e6,59,2022-02-12_13h30.08.532,lexical_decision_task_DD_L5,2021.2.3,Win32,60.51803437,,,,,,,,,,,0.9164,1,,,,,,,,,,,,,,,z,1,0.9164,,,,,,,,-0.071614583,-0.384114583,0,0,0,,0,103,103,160,1,VEETS,HB,old,z,./images/VEETSHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60ecba072cfc4af3b5f9a7e6,59,2022-02-12_13h30.08.532,lexical_decision_task_DD_L5,2021.2.3,Win32,60.51803437,,,,,,,,,,,0.8959,1,,,,,,,,,,,,,,,z,1,0.8959,,,,,,,,-0.071614583,-0.384114583,0,0,0,,0,104,104,136,1,WERVE,HB,old,z,./images/WERVEHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60ecba072cfc4af3b5f9a7e6,59,2022-02-12_13h30.08.532,lexical_decision_task_DD_L5,2021.2.3,Win32,60.51803437,,,,,,,,,,,0.7071,1,,,,,,,,,,,,,,,z,1,0.7071,,,,,,,,-0.071614583,-0.384114583,0,0,0,,0,105,105,141,1,PLEET,C,old,z,./images/PLEET.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60ecba072cfc4af3b5f9a7e6,59,2022-02-12_13h30.08.532,lexical_decision_task_DD_L5,2021.2.3,Win32,60.51803437,,,,,,,,,,,0.6797,1,,,,,,,,,,,,,,,m,1,0.6797,,,,,,,,-0.071614583,-0.384114583,0,0,0,,0,106,106,40,1,SNAKE,LB,old,m,./images/SNAKELB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60ecba072cfc4af3b5f9a7e6,59,2022-02-12_13h30.08.532,lexical_decision_task_DD_L5,2021.2.3,Win32,60.51803437,,,,,,,,,,,1.0378,1,,,,,,,,,,,,,,,z,1,1.0378,,,,,,,,-0.071614583,-0.384114583,0,0,0,,0,107,107,104,1,GITTY,LB,old,z,./images/GITTYLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60ecba072cfc4af3b5f9a7e6,59,2022-02-12_13h30.08.532,lexical_decision_task_DD_L5,2021.2.3,Win32,60.51803437,,,,,,,,,,,0.9242,1,,,,,,,,,,,,,,,z,1,0.9242,,,,,,,,-0.071614583,-0.384114583,0,0,0,,0,108,108,103,1,FLORT,HB,old,z,./images/FLORTHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60ecba072cfc4af3b5f9a7e6,59,2022-02-12_13h30.08.532,lexical_decision_task_DD_L5,2021.2.3,Win32,60.51803437,,,,,,,,,,,1.0197,1,,,,,,,,,,,,,,,m,1,1.0197,,,,,,,,-0.071614583,-0.384114583,0,0,0,,0,109,109,69,1,ARROW,HB,old,m,./images/ARROWHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60ecba072cfc4af3b5f9a7e6,59,2022-02-12_13h30.08.532,lexical_decision_task_DD_L5,2021.2.3,Win32,60.51803437,,,,,,,,,,,0.6631,1,,,,,,,,,,,,,,,m,1,0.6631,,,,,,,,-0.071614583,-0.384114583,0,0,0,,0,110,110,43,1,STOOL,LB,old,m,./images/STOOLLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60ecba072cfc4af3b5f9a7e6,59,2022-02-12_13h30.08.532,lexical_decision_task_DD_L5,2021.2.3,Win32,60.51803437,,,,,,,,,,,0.7422,1,,,,,,,,,,,,,,,z,1,0.7422,,,,,,,,-0.071614583,-0.384114583,0,0,0,,0,111,111,92,1,PAIMS,LB,old,z,./images/PAIMSLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60ecba072cfc4af3b5f9a7e6,59,2022-02-12_13h30.08.532,lexical_decision_task_DD_L5,2021.2.3,Win32,60.51803437,,,,,,,,,,,0.7711,1,,,,,,,,,,,,,,,z,1,0.7711,,,,,,,,-0.071614583,-0.384114583,0,0,0,,0,112,112,153,1,CLUPS,C,old,z,./images/CLUPS.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60ecba072cfc4af3b5f9a7e6,59,2022-02-12_13h30.08.532,lexical_decision_task_DD_L5,2021.2.3,Win32,60.51803437,,,,,,,,,,,0.6778,1,,,,,,,,,,,,,,,m,1,0.6778,,,,,,,,-0.071614583,-0.384114583,0,0,0,,0,113,113,7,1,WAGON,LB,old,m,./images/WAGONLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60ecba072cfc4af3b5f9a7e6,59,2022-02-12_13h30.08.532,lexical_decision_task_DD_L5,2021.2.3,Win32,60.51803437,,,,,,,,,,,0.993,1,,,,,,,,,,,,,,,z,1,0.993,,,,,,,,-0.071614583,-0.384114583,0,0,0,,0,114,114,154,1,THINT,HB,old,z,./images/THINTHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60ecba072cfc4af3b5f9a7e6,59,2022-02-12_13h30.08.532,lexical_decision_task_DD_L5,2021.2.3,Win32,60.51803437,,,,,,,,,,,1.0819,1,,,,,,,,,,,,,,,z,1,1.0819,,,,,,,,-0.071614583,-0.384114583,0,0,0,,0,115,115,137,1,JOOST,LB,old,z,./images/JOOSTLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60ecba072cfc4af3b5f9a7e6,59,2022-02-12_13h30.08.532,lexical_decision_task_DD_L5,2021.2.3,Win32,60.51803437,,,,,,,,,,,1.0292,1,,,,,,,,,,,,,,,m,1,1.0292,,,,,,,,-0.071614583,-0.384114583,0,0,0,,0,116,116,45,1,MONKEY,HB,old,m,./images/MONKEYHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60ecba072cfc4af3b5f9a7e6,59,2022-02-12_13h30.08.532,lexical_decision_task_DD_L5,2021.2.3,Win32,60.51803437,,,,,,,,,,,1.2821,1,,,,,,,,,,,,,,,m,1,1.2821,,,,,,,,-0.071614583,-0.384114583,0,0,0,,0,117,117,9,1,DIVER,HB,old,m,./images/DIVERHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60ecba072cfc4af3b5f9a7e6,59,2022-02-12_13h30.08.532,lexical_decision_task_DD_L5,2021.2.3,Win32,60.51803437,,,,,,,,,,,0.8026,1,,,,,,,,,,,,,,,z,1,0.8026,,,,,,,,-0.071614583,-0.384114583,0,0,0,,0,118,118,155,1,CANGY,LB,old,z,./images/CANGYLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60ecba072cfc4af3b5f9a7e6,59,2022-02-12_13h30.08.532,lexical_decision_task_DD_L5,2021.2.3,Win32,60.51803437,,,,,,,,,,,0.8624,1,,,,,,,,,,,,,,,m,1,0.8624,,,,,,,,-0.071614583,-0.384114583,0,0,0,,0,119,119,13,1,BUNNY,LB,old,m,./images/BUNNYLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60ecba072cfc4af3b5f9a7e6,59,2022-02-12_13h30.08.532,lexical_decision_task_DD_L5,2021.2.3,Win32,60.51803437,,,,,,,,,,,1.1577,1,,,,,,,,,,,,,,,z,1,1.1577,,,,,,,,-0.071614583,-0.384114583,0,0,0,,0,120,120,99,1,BACKY,C,old,z,./images/BACKY.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60ecba072cfc4af3b5f9a7e6,59,2022-02-12_13h30.08.532,lexical_decision_task_DD_L5,2021.2.3,Win32,60.51803437,,,,,,,,,,,1.0278,1,,,,,,,,,,,,,,,z,1,1.0278,,,,,,,,-0.071614583,-0.384114583,0,0,0,,0,121,121,146,1,MOOST,LB,old,z,./images/MOOSTLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60ecba072cfc4af3b5f9a7e6,59,2022-02-12_13h30.08.532,lexical_decision_task_DD_L5,2021.2.3,Win32,60.51803437,,,,,,,,,,,0.7444,1,,,,,,,,,,,,,,,m,1,0.7444,,,,,,,,-0.071614583,-0.384114583,0,0,0,,0,122,122,64,1,BRIDE,LB,old,m,./images/BRIDELB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60ecba072cfc4af3b5f9a7e6,59,2022-02-12_13h30.08.532,lexical_decision_task_DD_L5,2021.2.3,Win32,60.51803437,,,,,,,,,,,1.5191,1,,,,,,,,,,,,,,,z,1,1.5191,,,,,,,,-0.071614583,-0.384114583,0,0,0,,0,123,123,133,1,POWDY,HB,old,z,./images/POWDYHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60ecba072cfc4af3b5f9a7e6,59,2022-02-12_13h30.08.532,lexical_decision_task_DD_L5,2021.2.3,Win32,60.51803437,,,,,,,,,,,0.9746,1,,,,,,,,,,,,,,,z,1,0.9746,,,,,,,,-0.071614583,-0.384114583,0,0,0,,0,124,124,108,1,GRUET,C,old,z,./images/GRUET.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60ecba072cfc4af3b5f9a7e6,59,2022-02-12_13h30.08.532,lexical_decision_task_DD_L5,2021.2.3,Win32,60.51803437,,,,,,,,,,,1.0183,1,,,,,,,,,,,,,,,z,1,1.0183,,,,,,,,-0.083333333,-0.372395833,0,0,0,space,0,125,125,140,1,DOVET,LB,old,z,./images/DOVETLB.png,44.2412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60ecba072cfc4af3b5f9a7e6,59,2022-02-12_13h30.08.532,lexical_decision_task_DD_L5,2021.2.3,Win32,60.51803437,,,,,,,,,,,0.6859,1,,,,,,,,,,,,,,,m,1,0.6859,,,,,,,,-0.083333333,-0.372395833,0,0,0,,0,126,126,62,1,MAMMAL,C,old,m,./images/MAMMAL.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60ecba072cfc4af3b5f9a7e6,59,2022-02-12_13h30.08.532,lexical_decision_task_DD_L5,2021.2.3,Win32,60.51803437,,,,,,,,,,,0.608,1,,,,,,,,,,,,,,,m,1,0.608,,,,,,,,-0.083333333,-0.372395833,0,0,0,,0,127,127,38,1,ENGINE,C,old,m,./images/ENGINE.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60ecba072cfc4af3b5f9a7e6,59,2022-02-12_13h30.08.532,lexical_decision_task_DD_L5,2021.2.3,Win32,60.51803437,,,,,,,,,,,0.5912,1,,,,,,,,,,,,,,,m,1,0.5912,,,,,,,,-0.083333333,-0.372395833,0,0,0,,0,128,128,71,1,BUBBLE,C,old,m,./images/BUBBLE.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60ecba072cfc4af3b5f9a7e6,59,2022-02-12_13h30.08.532,lexical_decision_task_DD_L5,2021.2.3,Win32,60.51803437,,,,,,,,,,,0.6703,1,,,,,,,,,,,,,,,m,1,0.6703,,,,,,,,-0.083333333,-0.372395833,0,0,0,,0,129,129,19,1,DONKEY,LB,old,m,./images/DONKEYLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60ecba072cfc4af3b5f9a7e6,59,2022-02-12_13h30.08.532,lexical_decision_task_DD_L5,2021.2.3,Win32,60.51803437,,,,,,,,,,,0.7869,1,,,,,,,,,,,,,,,z,1,0.7869,,,,,,,,-0.083333333,-0.372395833,0,0,0,,0,130,130,135,1,JOODY,C,old,z,./images/JOODY.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60ecba072cfc4af3b5f9a7e6,59,2022-02-12_13h30.08.532,lexical_decision_task_DD_L5,2021.2.3,Win32,60.51803437,,,,,,,,,,,0.6377,1,,,,,,,,,,,,,,,m,1,0.6377,,,,,,,,-0.083333333,-0.372395833,0,0,0,,0,131,131,70,1,BANANA,LB,old,m,./images/BANANALB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60ecba072cfc4af3b5f9a7e6,59,2022-02-12_13h30.08.532,lexical_decision_task_DD_L5,2021.2.3,Win32,60.51803437,,,,,,,,,,,0.683,1,,,,,,,,,,,,,,,z,1,0.683,,,,,,,,-0.083333333,-0.372395833,0,0,0,,0,132,132,162,1,LEICH,C,old,z,./images/LEICH.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60ecba072cfc4af3b5f9a7e6,59,2022-02-12_13h30.08.532,lexical_decision_task_DD_L5,2021.2.3,Win32,60.51803437,,,,,,,,,,,0.8463,1,,,,,,,,,,,,,,,m,1,0.8463,,,,,,,,-0.083333333,-0.372395833,0,0,0,,0,133,133,60,1,CURRY,HB,old,m,./images/CURRYHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60ecba072cfc4af3b5f9a7e6,59,2022-02-12_13h30.08.532,lexical_decision_task_DD_L5,2021.2.3,Win32,60.51803437,,,,,,,,,,,0.7097,1,,,,,,,,,,,,,,,z,1,0.7097,,,,,,,,-0.083333333,-0.372395833,0,0,0,,0,134,134,116,1,BALGY,LB,old,z,./images/BALGYLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60ecba072cfc4af3b5f9a7e6,59,2022-02-12_13h30.08.532,lexical_decision_task_DD_L5,2021.2.3,Win32,60.51803437,,,,,,,,,,,1.0898,1,,,,,,,,,,,,,,,z,1,1.0898,,,,,,,,-0.083333333,-0.372395833,0,0,0,,0,135,135,163,1,GAMBA,HB,old,z,./images/GAMBAHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60ecba072cfc4af3b5f9a7e6,59,2022-02-12_13h30.08.532,lexical_decision_task_DD_L5,2021.2.3,Win32,60.51803437,,,,,,,,,,,0.8633,1,,,,,,,,,,,,,,,z,1,0.8633,,,,,,,,-0.083333333,-0.372395833,0,0,0,,0,136,136,164,1,SGREW,LB,old,z,./images/SGREWLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60ecba072cfc4af3b5f9a7e6,59,2022-02-12_13h30.08.532,lexical_decision_task_DD_L5,2021.2.3,Win32,60.51803437,,,,,,,,,,,0.6285,1,,,,,,,,,,,,,,,m,1,0.6285,,,,,,,,-0.083333333,-0.372395833,0,0,0,,0,137,137,1,1,TOWEL,LB,old,m,./images/TOWELLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60ecba072cfc4af3b5f9a7e6,59,2022-02-12_13h30.08.532,lexical_decision_task_DD_L5,2021.2.3,Win32,60.51803437,,,,,,,,,,,0.6572,1,,,,,,,,,,,,,,,m,1,0.6572,,,,,,,,-0.083333333,-0.372395833,0,0,0,,0,138,138,56,1,HEATER,C,old,m,./images/HEATER.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60ecba072cfc4af3b5f9a7e6,59,2022-02-12_13h30.08.532,lexical_decision_task_DD_L5,2021.2.3,Win32,60.51803437,,,,,,,,,,,0.7782,0,,,,,,,,,,,,,,,m,0,0.7782,,,,,,,,-0.083333333,-0.372395833,0,0,0,,0,139,139,142,1,PLASK,HB,old,z,./images/PLASKHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60ecba072cfc4af3b5f9a7e6,59,2022-02-12_13h30.08.532,lexical_decision_task_DD_L5,2021.2.3,Win32,60.51803437,,,,,,,,,,,0.7716,1,,,,,,,,,,,,,,,z,1,0.7716,,,,,,,,-0.083333333,-0.372395833,0,0,0,,0,140,140,119,1,PAFER,LB,old,z,./images/PAFERLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60ecba072cfc4af3b5f9a7e6,59,2022-02-12_13h30.08.532,lexical_decision_task_DD_L5,2021.2.3,Win32,60.51803437,,,,,,,,,,,0.5974,1,,,,,,,,,,,,,,,m,1,0.5974,,,,,,,,-0.083333333,-0.372395833,0,0,0,,0,141,141,49,1,BISHOP,LB,old,m,./images/BISHOPLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60ecba072cfc4af3b5f9a7e6,59,2022-02-12_13h30.08.532,lexical_decision_task_DD_L5,2021.2.3,Win32,60.51803437,,,,,,,,,,,0.736,1,,,,,,,,,,,,,,,m,1,0.736,,,,,,,,-0.083333333,-0.372395833,0,0,0,,0,142,142,76,1,MIDGET,LB,old,m,./images/MIDGETLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60ecba072cfc4af3b5f9a7e6,59,2022-02-12_13h30.08.532,lexical_decision_task_DD_L5,2021.2.3,Win32,60.51803437,,,,,,,,,,,0.7519,1,,,,,,,,,,,,,,,m,1,0.7519,,,,,,,,-0.083333333,-0.372395833,0,0,0,,0,143,143,53,1,POSTER,C,old,m,./images/POSTER.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60ecba072cfc4af3b5f9a7e6,59,2022-02-12_13h30.08.532,lexical_decision_task_DD_L5,2021.2.3,Win32,60.51803437,,,,,,,,,,,0.7285,1,,,,,,,,,,,,,,,m,1,0.7285,,,,,,,,-0.083333333,-0.372395833,0,0,0,,0,144,144,39,1,CANDY,HB,old,m,./images/CANDYHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60ecba072cfc4af3b5f9a7e6,59,2022-02-12_13h30.08.532,lexical_decision_task_DD_L5,2021.2.3,Win32,60.51803437,,,,,,,,,,,0.8918,1,,,,,,,,,,,,,,,z,1,0.8918,,,,,,,,-0.083333333,-0.372395833,0,0,0,,0,145,145,121,1,CEERS,HB,old,z,./images/CEERSHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60ecba072cfc4af3b5f9a7e6,59,2022-02-12_13h30.08.532,lexical_decision_task_DD_L5,2021.2.3,Win32,60.51803437,,,,,,,,,,,0.7564,1,,,,,,,,,,,,,,,z,1,0.7564,,,,,,,,-0.083333333,-0.372395833,0,0,0,,0,146,146,86,1,AIFED,LB,old,z,./images/AIFEDLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60ecba072cfc4af3b5f9a7e6,59,2022-02-12_13h30.08.532,lexical_decision_task_DD_L5,2021.2.3,Win32,60.51803437,,,,,,,,,,,0.9879,0,,,,,,,,,,,,,,,m,0,0.9879,,,,,,,,-0.083333333,-0.372395833,0,0,0,,0,147,147,128,1,GRIFT,LB,old,z,./images/GRIFTLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
