key_resp.keys,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instr_done_touch.clicked_name,instruction_pages.thisRepN,instruction_pages.thisTrialN,instruction_pages.thisN,instruction_pages.thisIndex,instruction_pages.ran,pageN,phase,instruct_text,has_image,instruct_image,participant,age,date,expName,psychopyVersion,OS,frameRate,key_resp.rt,response.keys,response.corr,response.rt,touch_resp.x,touch_resp.y,touch_resp.leftButton,touch_resp.midButton,touch_resp.rightButton,touch_resp.time,touch_resp.clicked_name,rt,corr,practrials.thisRepN,practrials.thisTrialN,practrials.thisN,practrials.thisIndex,practrials.ran,TrialID,Target,corrAns,end_of_practice_trials_pages.thisRepN,end_of_practice_trials_pages.thisTrialN,end_of_practice_trials_pages.thisN,end_of_practice_trials_pages.thisIndex,end_of_practice_trials_pages.ran,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,targ_click.x,targ_click.y,targ_click.leftButton,targ_click.midButton,targ_click.rightButton,targ_click.time,targ_click.clicked_name,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,maintrials.thisRepN,maintrials.thisTrialN,maintrials.thisN,maintrials.thisIndex,maintrials.ran,string,blur,study,lex,stim_path,break_done_keyboard.rt,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.clicked_name,slider.response,slider.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,test_instructions.thisRepN,test_instructions.thisTrialN,test_instructions.thisN,test_instructions.thisIndex,test_instructions.ran,key_resp_3.keys,key_resp_3.corr,test_click.x,test_click.y,test_click.leftButton,test_click.midButton,test_click.rightButton,test_click.time,test_click.clicked_name,test_phase.thisRepN,test_phase.thisTrialN,test_phase.thisN,test_phase.thisIndex,test_phase.ran,key_resp_3.rt
,,,,,,,,,,,,,,,,,5fc8a956800c80232e0b7a32,27,2022-02-12_14h43.09.189,lexical_decision_task_DD_L4,2021.2.3,Win32,59.95203837,,,,,,,,,,,,1.089,0,,,,,,,,,,,,,,z,0,1.089,,,,,,,,0.85462963,-0.29537037,0,0,0,,0,94,94,20,1,GRANNY,LB,old,m,./images/GRANNYLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5fc8a956800c80232e0b7a32,27,2022-02-12_14h43.09.189,lexical_decision_task_DD_L4,2021.2.3,Win32,59.95203837,,,,,,,,,,,,0.971,1,,,,,,,,,,,,,,z,1,0.971,,,,,,,,0.85462963,-0.29537037,0,0,0,,0,95,95,85,1,CHULK,HB,old,z,./images/CHULKHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5fc8a956800c80232e0b7a32,27,2022-02-12_14h43.09.189,lexical_decision_task_DD_L4,2021.2.3,Win32,59.95203837,,,,,,,,,,,,0.903,1,,,,,,,,,,,,,,z,1,0.903,,,,,,,,0.85462963,-0.29537037,0,0,0,,0,96,96,106,1,CLUMS,HB,old,z,./images/CLUMSHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5fc8a956800c80232e0b7a32,27,2022-02-12_14h43.09.189,lexical_decision_task_DD_L4,2021.2.3,Win32,59.95203837,,,,,,,,,,,,0.546,1,,,,,,,,,,,,,,z,1,0.546,,,,,,,,0.85462963,-0.29537037,0,0,0,,0,97,97,135,1,JOODY,C,old,z,./images/JOODY.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5fc8a956800c80232e0b7a32,27,2022-02-12_14h43.09.189,lexical_decision_task_DD_L4,2021.2.3,Win32,59.95203837,,,,,,,,,,,,0.697,1,,,,,,,,,,,,,,m,1,0.697,,,,,,,,0.85462963,-0.29537037,0,0,0,,0,98,98,39,1,CANDY,C,old,m,./images/CANDY.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5fc8a956800c80232e0b7a32,27,2022-02-12_14h43.09.189,lexical_decision_task_DD_L4,2021.2.3,Win32,59.95203837,,,,,,,,,,,,0.564,1,,,,,,,,,,,,,,z,1,0.564,,,,,,,,0.85462963,-0.29537037,0,0,0,,0,99,99,144,1,NAIRY,C,old,z,./images/NAIRY.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5fc8a956800c80232e0b7a32,27,2022-02-12_14h43.09.189,lexical_decision_task_DD_L4,2021.2.3,Win32,59.95203837,,,,,,,,,,,,0.517,1,,,,,,,,,,,,,,m,1,0.517,,,,,,,,0.85462963,-0.29537037,0,0,0,,0,100,100,83,1,WHISKY,LB,old,m,./images/WHISKYLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5fc8a956800c80232e0b7a32,27,2022-02-12_14h43.09.189,lexical_decision_task_DD_L4,2021.2.3,Win32,59.95203837,,,,,,,,,,,,0.553,1,,,,,,,,,,,,,,z,1,0.553,,,,,,,,0.85462963,-0.29537037,0,0,0,,0,101,101,117,1,STEEG,C,old,z,./images/STEEG.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5fc8a956800c80232e0b7a32,27,2022-02-12_14h43.09.189,lexical_decision_task_DD_L4,2021.2.3,Win32,59.95203837,,,,,,,,,,,,0.549,1,,,,,,,,,,,,,,m,1,0.549,,,,,,,,0.85462963,-0.29537037,0,0,0,,0,102,102,48,1,SHIELD,C,old,m,./images/SHIELD.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5fc8a956800c80232e0b7a32,27,2022-02-12_14h43.09.189,lexical_decision_task_DD_L4,2021.2.3,Win32,59.95203837,,,,,,,,,,,,0.537,1,,,,,,,,,,,,,,m,1,0.537,,,,,,,,0.85462963,-0.29537037,0,0,0,,0,103,103,27,1,BUTTER,C,old,m,./images/BUTTER.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5fc8a956800c80232e0b7a32,27,2022-02-12_14h43.09.189,lexical_decision_task_DD_L4,2021.2.3,Win32,59.95203837,,,,,,,,,,,,0.694,1,,,,,,,,,,,,,,m,1,0.694,,,,,,,,0.85462963,-0.29537037,0,0,0,,0,104,104,28,1,CASINO,HB,old,m,./images/CASINOHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5fc8a956800c80232e0b7a32,27,2022-02-12_14h43.09.189,lexical_decision_task_DD_L4,2021.2.3,Win32,59.95203837,,,,,,,,,,,,0.504,1,,,,,,,,,,,,,,m,1,0.504,,,,,,,,0.85462963,-0.29537037,0,0,0,,0,105,105,38,1,ENGINE,LB,old,m,./images/ENGINELB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5fc8a956800c80232e0b7a32,27,2022-02-12_14h43.09.189,lexical_decision_task_DD_L4,2021.2.3,Win32,59.95203837,,,,,,,,,,,,0.632,1,,,,,,,,,,,,,,z,1,0.632,,,,,,,,0.85462963,-0.29537037,0,0,0,,0,106,106,88,1,GLUSH,HB,old,z,./images/GLUSHHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5fc8a956800c80232e0b7a32,27,2022-02-12_14h43.09.189,lexical_decision_task_DD_L4,2021.2.3,Win32,59.95203837,,,,,,,,,,,,0.449,1,,,,,,,,,,,,,,m,1,0.449,,,,,,,,0.85462963,-0.29537037,0,0,0,,0,107,107,81,1,DRILL,C,old,m,./images/DRILL.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5fc8a956800c80232e0b7a32,27,2022-02-12_14h43.09.189,lexical_decision_task_DD_L4,2021.2.3,Win32,59.95203837,,,,,,,,,,,,0.503,1,,,,,,,,,,,,,,m,1,0.503,,,,,,,,0.85462963,-0.29537037,0,0,0,,0,108,108,54,1,CHERRY,C,old,m,./images/CHERRY.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5fc8a956800c80232e0b7a32,27,2022-02-12_14h43.09.189,lexical_decision_task_DD_L4,2021.2.3,Win32,59.95203837,,,,,,,,,,,,1.369,1,,,,,,,,,,,,,,z,1,1.369,,,,,,,,0.85462963,-0.29537037,0,0,0,,0,109,109,163,1,GAMBA,HB,old,z,./images/GAMBAHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5fc8a956800c80232e0b7a32,27,2022-02-12_14h43.09.189,lexical_decision_task_DD_L4,2021.2.3,Win32,59.95203837,,,,,,,,,,,,0.534,1,,,,,,,,,,,,,,z,1,0.534,,,,,,,,0.85462963,-0.29537037,0,0,0,,0,110,110,87,1,TRING,C,old,z,./images/TRING.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5fc8a956800c80232e0b7a32,27,2022-02-12_14h43.09.189,lexical_decision_task_DD_L4,2021.2.3,Win32,59.95203837,,,,,,,,,,,,0.644,1,,,,,,,,,,,,,,m,1,0.644,,,,,,,,0.85462963,-0.29537037,0,0,0,,0,111,111,14,1,FENCE,LB,old,m,./images/FENCELB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5fc8a956800c80232e0b7a32,27,2022-02-12_14h43.09.189,lexical_decision_task_DD_L4,2021.2.3,Win32,59.95203837,,,,,,,,,,,,0.451,1,,,,,,,,,,,,,,m,1,0.451,,,,,,,,0.85462963,-0.29537037,0,0,0,,0,112,112,65,1,SPINE,LB,old,m,./images/SPINELB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5fc8a956800c80232e0b7a32,27,2022-02-12_14h43.09.189,lexical_decision_task_DD_L4,2021.2.3,Win32,59.95203837,,,,,,,,,,,,0.815,1,,,,,,,,,,,,,,z,1,0.815,,,,,,,,0.85462963,-0.29537037,0,0,0,,0,113,113,157,1,INLER,HB,old,z,./images/INLERHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5fc8a956800c80232e0b7a32,27,2022-02-12_14h43.09.189,lexical_decision_task_DD_L4,2021.2.3,Win32,59.95203837,,,,,,,,,,,,0.6,0,,,,,,,,,,,,,,m,0,0.6,,,,,,,,0.85462963,-0.29537037,0,0,0,,0,114,114,142,1,PLASK,HB,old,z,./images/PLASKHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5fc8a956800c80232e0b7a32,27,2022-02-12_14h43.09.189,lexical_decision_task_DD_L4,2021.2.3,Win32,59.95203837,,,,,,,,,,,,0.615,1,,,,,,,,,,,,,,m,1,0.615,,,,,,,,0.85462963,-0.29537037,0,0,0,,0,115,115,16,1,GRAPE,HB,old,m,./images/GRAPEHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5fc8a956800c80232e0b7a32,27,2022-02-12_14h43.09.189,lexical_decision_task_DD_L4,2021.2.3,Win32,59.95203837,,,,,,,,,,,,0.681,1,,,,,,,,,,,,,,m,1,0.681,,,,,,,,0.85462963,-0.29537037,0,0,0,,0,116,116,46,1,MUMMY,HB,old,m,./images/MUMMYHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5fc8a956800c80232e0b7a32,27,2022-02-12_14h43.09.189,lexical_decision_task_DD_L4,2021.2.3,Win32,59.95203837,,,,,,,,,,,,0.463,1,,,,,,,,,,,,,,m,1,0.463,,,,,,,,0.85462963,-0.29537037,0,0,0,,0,117,117,71,1,BUBBLE,LB,old,m,./images/BUBBLELB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5fc8a956800c80232e0b7a32,27,2022-02-12_14h43.09.189,lexical_decision_task_DD_L4,2021.2.3,Win32,59.95203837,,,,,,,,,,,,0.781,1,,,,,,,,,,,,,,z,1,0.781,,,,,,,,0.85462963,-0.29537037,0,0,0,,0,118,118,104,1,GITTY,LB,old,z,./images/GITTYLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5fc8a956800c80232e0b7a32,27,2022-02-12_14h43.09.189,lexical_decision_task_DD_L4,2021.2.3,Win32,59.95203837,,,,,,,,,,,,0.598,1,,,,,,,,,,,,,,m,1,0.598,,,,,,,,0.85462963,-0.29537037,0,0,0,,0,119,119,56,1,HEATER,LB,old,m,./images/HEATERLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5fc8a956800c80232e0b7a32,27,2022-02-12_14h43.09.189,lexical_decision_task_DD_L4,2021.2.3,Win32,59.95203837,,,,,,,,,,,,0.467,0,,,,,,,,,,,,,,m,0,0.467,,,,,,,,0.85462963,-0.29537037,0,0,0,,0,120,120,107,1,FASKS,LB,old,z,./images/FASKSLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5fc8a956800c80232e0b7a32,27,2022-02-12_14h43.09.189,lexical_decision_task_DD_L4,2021.2.3,Win32,59.95203837,,,,,,,,,,,,0.581,1,,,,,,,,,,,,,,z,1,0.581,,,,,,,,0.85462963,-0.29537037,0,0,0,,0,121,121,158,1,EGECT,LB,old,z,./images/EGECTLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5fc8a956800c80232e0b7a32,27,2022-02-12_14h43.09.189,lexical_decision_task_DD_L4,2021.2.3,Win32,59.95203837,,,,,,,,,,,,0.459,1,,,,,,,,,,,,,,m,1,0.459,,,,,,,,0.85462963,-0.29537037,0,0,0,,0,122,122,75,1,HAMMER,C,old,m,./images/HAMMER.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5fc8a956800c80232e0b7a32,27,2022-02-12_14h43.09.189,lexical_decision_task_DD_L4,2021.2.3,Win32,59.95203837,,,,,,,,,,,,0.591,1,,,,,,,,,,,,,,z,1,0.591,,,,,,,,0.85462963,-0.29537037,0,0,0,,0,123,123,152,1,FRAIN,LB,old,z,./images/FRAINLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5fc8a956800c80232e0b7a32,27,2022-02-12_14h43.09.189,lexical_decision_task_DD_L4,2021.2.3,Win32,59.95203837,,,,,,,,,,,,0.716,1,,,,,,,,,,,,,,z,1,0.716,,,,,,,,0.85462963,-0.29537037,0,0,0,,0,124,124,90,1,NEAST,C,old,z,./images/NEAST.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5fc8a956800c80232e0b7a32,27,2022-02-12_14h43.09.189,lexical_decision_task_DD_L4,2021.2.3,Win32,59.95203837,,,,,,,,,,,,0.597,1,,,,,,,,,,,,,,z,1,0.597,,,,,,,,0.85462963,-0.29537037,0,0,0,space,0,125,125,92,1,PAIMS,LB,old,z,./images/PAIMSLB.png,1.147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5fc8a956800c80232e0b7a32,27,2022-02-12_14h43.09.189,lexical_decision_task_DD_L4,2021.2.3,Win32,59.95203837,,,,,,,,,,,,0.849,1,,,,,,,,,,,,,,m,1,0.849,,,,,,,,0.85462963,-0.29537037,0,0,0,,0,126,126,76,1,MIDGET,HB,old,m,./images/MIDGETHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5fc8a956800c80232e0b7a32,27,2022-02-12_14h43.09.189,lexical_decision_task_DD_L4,2021.2.3,Win32,59.95203837,,,,,,,,,,,,0.653,0,,,,,,,,,,,,,,z,0,0.653,,,,,,,,0.85462963,-0.29537037,0,0,0,,0,127,127,25,1,CHALK,HB,old,m,./images/CHALKHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5fc8a956800c80232e0b7a32,27,2022-02-12_14h43.09.189,lexical_decision_task_DD_L4,2021.2.3,Win32,59.95203837,,,,,,,,,,,,0.557,1,,,,,,,,,,,,,,z,1,0.557,,,,,,,,0.85462963,-0.29537037,0,0,0,,0,128,128,161,1,BLAPS,LB,old,z,./images/BLAPSLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5fc8a956800c80232e0b7a32,27,2022-02-12_14h43.09.189,lexical_decision_task_DD_L4,2021.2.3,Win32,59.95203837,,,,,,,,,,,,0.486,1,,,,,,,,,,,,,,m,1,0.486,,,,,,,,0.85462963,-0.29537037,0,0,0,,0,129,129,36,1,BOILER,C,old,m,./images/BOILER.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5fc8a956800c80232e0b7a32,27,2022-02-12_14h43.09.189,lexical_decision_task_DD_L4,2021.2.3,Win32,59.95203837,,,,,,,,,,,,0.832,1,,,,,,,,,,,,,,z,1,0.832,,,,,,,,0.85462963,-0.29537037,0,0,0,,0,130,130,110,1,CRUNK,LB,old,z,./images/CRUNKLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5fc8a956800c80232e0b7a32,27,2022-02-12_14h43.09.189,lexical_decision_task_DD_L4,2021.2.3,Win32,59.95203837,,,,,,,,,,,,0.551,1,,,,,,,,,,,,,,z,1,0.551,,,,,,,,0.85462963,-0.29537037,0,0,0,,0,131,131,95,1,HANTY,LB,old,z,./images/HANTYLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5fc8a956800c80232e0b7a32,27,2022-02-12_14h43.09.189,lexical_decision_task_DD_L4,2021.2.3,Win32,59.95203837,,,,,,,,,,,,0.719,1,,,,,,,,,,,,,,z,1,0.719,,,,,,,,0.85462963,-0.29537037,0,0,0,,0,132,132,145,1,LAMEL,HB,old,z,./images/LAMELHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5fc8a956800c80232e0b7a32,27,2022-02-12_14h43.09.189,lexical_decision_task_DD_L4,2021.2.3,Win32,59.95203837,,,,,,,,,,,,0.554,1,,,,,,,,,,,,,,m,1,0.554,,,,,,,,0.85462963,-0.29537037,0,0,0,,0,133,133,51,1,SAUCE,C,old,m,./images/SAUCE.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5fc8a956800c80232e0b7a32,27,2022-02-12_14h43.09.189,lexical_decision_task_DD_L4,2021.2.3,Win32,59.95203837,,,,,,,,,,,,1.571,1,,,,,,,,,,,,,,m,1,1.571,,,,,,,,0.85462963,-0.29537037,0,0,0,,0,134,134,35,1,LLAMA,LB,old,m,./images/LLAMALB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5fc8a956800c80232e0b7a32,27,2022-02-12_14h43.09.189,lexical_decision_task_DD_L4,2021.2.3,Win32,59.95203837,,,,,,,,,,,,0.863,1,,,,,,,,,,,,,,m,1,0.863,,,,,,,,0.85462963,-0.29537037,0,0,0,,0,135,135,13,1,BUNNY,HB,old,m,./images/BUNNYHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5fc8a956800c80232e0b7a32,27,2022-02-12_14h43.09.189,lexical_decision_task_DD_L4,2021.2.3,Win32,59.95203837,,,,,,,,,,,,0.521,1,,,,,,,,,,,,,,m,1,0.521,,,,,,,,0.85462963,-0.29537037,0,0,0,,0,136,136,17,1,PARADE,LB,old,m,./images/PARADELB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5fc8a956800c80232e0b7a32,27,2022-02-12_14h43.09.189,lexical_decision_task_DD_L4,2021.2.3,Win32,59.95203837,,,,,,,,,,,,0.95,1,,,,,,,,,,,,,,z,1,0.95,,,,,,,,0.85462963,-0.29537037,0,0,0,,0,137,137,127,1,NINDY,HB,old,z,./images/NINDYHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5fc8a956800c80232e0b7a32,27,2022-02-12_14h43.09.189,lexical_decision_task_DD_L4,2021.2.3,Win32,59.95203837,,,,,,,,,,,,0.701,1,,,,,,,,,,,,,,m,1,0.701,,,,,,,,0.85462963,-0.29537037,0,0,0,,0,138,138,43,1,STOOL,HB,old,m,./images/STOOLHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5fc8a956800c80232e0b7a32,27,2022-02-12_14h43.09.189,lexical_decision_task_DD_L4,2021.2.3,Win32,59.95203837,,,,,,,,,,,,0.633,0,,,,,,,,,,,,,,z,0,0.633,,,,,,,,0.85462963,-0.29537037,0,0,0,,0,139,139,3,1,CRATER,C,old,m,./images/CRATER.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5fc8a956800c80232e0b7a32,27,2022-02-12_14h43.09.189,lexical_decision_task_DD_L4,2021.2.3,Win32,59.95203837,,,,,,,,,,,,0.777,1,,,,,,,,,,,,,,z,1,0.777,,,,,,,,0.85462963,-0.29537037,0,0,0,,0,140,140,118,1,BAVEL,HB,old,z,./images/BAVELHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5fc8a956800c80232e0b7a32,27,2022-02-12_14h43.09.189,lexical_decision_task_DD_L4,2021.2.3,Win32,59.95203837,,,,,,,,,,,,0.499,1,,,,,,,,,,,,,,m,1,0.499,,,,,,,,0.85462963,-0.29537037,0,0,0,,0,141,141,70,1,BANANA,HB,old,m,./images/BANANAHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5fc8a956800c80232e0b7a32,27,2022-02-12_14h43.09.189,lexical_decision_task_DD_L4,2021.2.3,Win32,59.95203837,,,,,,,,,,,,0.588,1,,,,,,,,,,,,,,m,1,0.588,,,,,,,,0.85462963,-0.29537037,0,0,0,,0,142,142,57,1,FERRY,C,old,m,./images/FERRY.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5fc8a956800c80232e0b7a32,27,2022-02-12_14h43.09.189,lexical_decision_task_DD_L4,2021.2.3,Win32,59.95203837,,,,,,,,,,,,0.599,1,,,,,,,,,,,,,,m,1,0.599,,,,,,,,0.85462963,-0.29537037,0,0,0,,0,143,143,4,1,BOXER,HB,old,m,./images/BOXERHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5fc8a956800c80232e0b7a32,27,2022-02-12_14h43.09.189,lexical_decision_task_DD_L4,2021.2.3,Win32,59.95203837,,,,,,,,,,,,0.766,1,,,,,,,,,,,,,,z,1,0.766,,,,,,,,0.85462963,-0.29537037,0,0,0,,0,144,144,128,1,GRIFT,LB,old,z,./images/GRIFTLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5fc8a956800c80232e0b7a32,27,2022-02-12_14h43.09.189,lexical_decision_task_DD_L4,2021.2.3,Win32,59.95203837,,,,,,,,,,,,0.582,1,,,,,,,,,,,,,,z,1,0.582,,,,,,,,0.85462963,-0.29537037,0,0,0,,0,145,145,125,1,MOOKY,LB,old,z,./images/MOOKYLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5fc8a956800c80232e0b7a32,27,2022-02-12_14h43.09.189,lexical_decision_task_DD_L4,2021.2.3,Win32,59.95203837,,,,,,,,,,,,0.581,1,,,,,,,,,,,,,,z,1,0.581,,,,,,,,0.85462963,-0.29537037,0,0,0,,0,146,146,132,1,SCIFF,C,old,z,./images/SCIFF.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5fc8a956800c80232e0b7a32,27,2022-02-12_14h43.09.189,lexical_decision_task_DD_L4,2021.2.3,Win32,59.95203837,,,,,,,,,,,,0.548,1,,,,,,,,,,,,,,m,1,0.548,,,,,,,,0.85462963,-0.29537037,0,0,0,,0,147,147,50,1,PILOT,LB,old,m,./images/PILOTLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5fc8a956800c80232e0b7a32,27,2022-02-12_14h43.09.189,lexical_decision_task_DD_L4,2021.2.3,Win32,59.95203837,,,,,,,,,,,,0.73,1,,,,,,,,,,,,,,m,1,0.73,,,,,,,,0.85462963,-0.29537037,0,0,0,,0,148,148,10,1,GARDEN,HB,old,m,./images/GARDENHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5fc8a956800c80232e0b7a32,27,2022-02-12_14h43.09.189,lexical_decision_task_DD_L4,2021.2.3,Win32,59.95203837,,,,,,,,,,,,0.564,1,,,,,,,,,,,,,,z,1,0.564,,,,,,,,0.85462963,-0.29537037,0,0,0,,0,149,149,154,1,THINT,HB,old,z,./images/THINTHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5fc8a956800c80232e0b7a32,27,2022-02-12_14h43.09.189,lexical_decision_task_DD_L4,2021.2.3,Win32,59.95203837,,,,,,,,,,,,0.501,1,,,,,,,,,,,,,,z,1,0.501,,,,,,,,0.85462963,-0.29537037,0,0,0,,0,150,150,126,1,GUELS,C,old,z,./images/GUELS.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5fc8a956800c80232e0b7a32,27,2022-02-12_14h43.09.189,lexical_decision_task_DD_L4,2021.2.3,Win32,59.95203837,,,,,,,,,,,,0.538,0,,,,,,,,,,,,,,z,0,0.538,,,,,,,,0.85462963,-0.29537037,0,0,0,,0,151,151,55,1,ALLEY,HB,old,m,./images/ALLEYHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5fc8a956800c80232e0b7a32,27,2022-02-12_14h43.09.189,lexical_decision_task_DD_L4,2021.2.3,Win32,59.95203837,,,,,,,,,,,,0.666,1,,,,,,,,,,,,,,m,1,0.666,,,,,,,,0.85462963,-0.29537037,0,0,0,,0,152,152,80,1,PLANET,LB,old,m,./images/PLANETLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5fc8a956800c80232e0b7a32,27,2022-02-12_14h43.09.189,lexical_decision_task_DD_L4,2021.2.3,Win32,59.95203837,,,,,,,,,,,,0.597,1,,,,,,,,,,,,,,m,1,0.597,,,,,,,,0.85462963,-0.29537037,0,0,0,,0,153,153,78,1,BROOM,C,old,m,./images/BROOM.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
