key_resp.keys,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instr_done_touch.clicked_name,instruction_pages.thisRepN,instruction_pages.thisTrialN,instruction_pages.thisN,instruction_pages.thisIndex,instruction_pages.ran,pageN,phase,instruct_text,has_image,instruct_image,participant,age,date,expName,psychopyVersion,OS,frameRate,response.keys,response.corr,response.rt,touch_resp.x,touch_resp.y,touch_resp.leftButton,touch_resp.midButton,touch_resp.rightButton,touch_resp.time,touch_resp.clicked_name,rt,corr,practrials.thisRepN,practrials.thisTrialN,practrials.thisN,practrials.thisIndex,practrials.ran,TrialID,Target,corrAns,end_of_practice_trials_pages.thisRepN,end_of_practice_trials_pages.thisTrialN,end_of_practice_trials_pages.thisN,end_of_practice_trials_pages.thisIndex,end_of_practice_trials_pages.ran,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,targ_click.x,targ_click.y,targ_click.leftButton,targ_click.midButton,targ_click.rightButton,targ_click.time,targ_click.clicked_name,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,maintrials.thisRepN,maintrials.thisTrialN,maintrials.thisN,maintrials.thisIndex,maintrials.ran,string,blur,study,lex,stim_path,break_done_touch.clicked_name,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.clicked_name,slider.response,slider.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,test_instructions.thisRepN,test_instructions.thisTrialN,test_instructions.thisN,test_instructions.thisIndex,test_instructions.ran,key_resp.rt,key_resp_3.keys,key_resp_3.corr,test_click.x,test_click.y,test_click.leftButton,test_click.midButton,test_click.rightButton,test_click.time,test_click.clicked_name,test_phase.thisRepN,test_phase.thisTrialN,test_phase.thisN,test_phase.thisIndex,test_phase.ran
,,,,,,,,,,,,,,,,,61fa943b5719bc09cb834ebb,70,2022-02-12_13h20.46.468,lexical_decision_task_DD_L2,2021.2.3,Win32,60.3682463,,,,,,,,,,,0.6181,1,,,,,,,,,,,,,,m,1,0.6181,,,,,,,,0.838541667,-0.063802083,0,0,0,,0,94,94,80,1,WEASEL,C,old,m,./images/WEASEL.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,61fa943b5719bc09cb834ebb,70,2022-02-12_13h20.46.468,lexical_decision_task_DD_L2,2021.2.3,Win32,60.3682463,,,,,,,,,,,0.7114,1,,,,,,,,,,,,,,m,1,0.7114,,,,,,,,0.838541667,-0.063802083,0,0,0,,0,95,95,73,1,SNACK,LB,old,m,./images/SNACKLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,61fa943b5719bc09cb834ebb,70,2022-02-12_13h20.46.468,lexical_decision_task_DD_L2,2021.2.3,Win32,60.3682463,,,,,,,,,,,0.6317,1,,,,,,,,,,,,,,m,1,0.6317,,,,,,,,0.838541667,-0.063802083,0,0,0,,0,96,96,53,1,CARPET,C,old,m,./images/CARPET.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,61fa943b5719bc09cb834ebb,70,2022-02-12_13h20.46.468,lexical_decision_task_DD_L2,2021.2.3,Win32,60.3682463,,,,,,,,,,,0.6083,0,,,,,,,,,,,,,,z,0,0.6083,,,,,,,,0.838541667,-0.063802083,0,0,0,,0,97,97,59,1,BURIAL,C,old,m,./images/BURIAL.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,61fa943b5719bc09cb834ebb,70,2022-02-12_13h20.46.468,lexical_decision_task_DD_L2,2021.2.3,Win32,60.3682463,,,,,,,,,,,0.8813,1,,,,,,,,,,,,,,z,1,0.8813,,,,,,,,0.838541667,-0.063802083,0,0,0,,0,98,98,111,1,HOSSE,C,old,z,./images/HOSSE.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,61fa943b5719bc09cb834ebb,70,2022-02-12_13h20.46.468,lexical_decision_task_DD_L2,2021.2.3,Win32,60.3682463,,,,,,,,,,,0.6284,1,,,,,,,,,,,,,,m,1,0.6284,,,,,,,,0.838541667,-0.063802083,0,0,0,,0,99,99,11,1,BONNET,C,old,m,./images/BONNET.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,61fa943b5719bc09cb834ebb,70,2022-02-12_13h20.46.468,lexical_decision_task_DD_L2,2021.2.3,Win32,60.3682463,,,,,,,,,,,0.9045,1,,,,,,,,,,,,,,z,1,0.9045,,,,,,,,0.838541667,-0.063802083,0,0,0,,0,100,100,104,1,GITTY,LB,old,z,./images/GITTYLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,61fa943b5719bc09cb834ebb,70,2022-02-12_13h20.46.468,lexical_decision_task_DD_L2,2021.2.3,Win32,60.3682463,,,,,,,,,,,0.7851,1,,,,,,,,,,,,,,m,1,0.7851,,,,,,,,0.838541667,-0.063802083,0,0,0,,0,101,101,74,1,CEMENT,C,old,m,./images/CEMENT.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,61fa943b5719bc09cb834ebb,70,2022-02-12_13h20.46.468,lexical_decision_task_DD_L2,2021.2.3,Win32,60.3682463,,,,,,,,,,,0.6599,1,,,,,,,,,,,,,,m,1,0.6599,,,,,,,,0.8359375,-0.0625,0,0,0,,0,102,102,4,1,MUSCLE,LB,old,m,./images/MUSCLELB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,61fa943b5719bc09cb834ebb,70,2022-02-12_13h20.46.468,lexical_decision_task_DD_L2,2021.2.3,Win32,60.3682463,,,,,,,,,,,0.6253,1,,,,,,,,,,,,,,z,1,0.6253,,,,,,,,0.834635417,-0.061197917,0,0,0,,0,103,103,90,1,NEAST,C,old,z,./images/NEAST.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,61fa943b5719bc09cb834ebb,70,2022-02-12_13h20.46.468,lexical_decision_task_DD_L2,2021.2.3,Win32,60.3682463,,,,,,,,,,,0.9272,1,,,,,,,,,,,,,,z,1,0.9272,,,,,,,,0.834635417,-0.061197917,0,0,0,,0,104,104,88,1,GLUSH,HB,old,z,./images/GLUSHHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,61fa943b5719bc09cb834ebb,70,2022-02-12_13h20.46.468,lexical_decision_task_DD_L2,2021.2.3,Win32,60.3682463,,,,,,,,,,,0.8284,1,,,,,,,,,,,,,,z,1,0.8284,,,,,,,,0.834635417,-0.061197917,0,0,0,,0,105,105,95,1,HANTY,LB,old,z,./images/HANTYLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,61fa943b5719bc09cb834ebb,70,2022-02-12_13h20.46.468,lexical_decision_task_DD_L2,2021.2.3,Win32,60.3682463,,,,,,,,,,,0.718,1,,,,,,,,,,,,,,z,1,0.718,,,,,,,,0.834635417,-0.061197917,0,0,0,,0,106,106,98,1,BAMPS,LB,old,z,./images/BAMPSLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,61fa943b5719bc09cb834ebb,70,2022-02-12_13h20.46.468,lexical_decision_task_DD_L2,2021.2.3,Win32,60.3682463,,,,,,,,,,,0.6389,1,,,,,,,,,,,,,,z,1,0.6389,,,,,,,,0.834635417,-0.061197917,0,0,0,,0,107,107,124,1,TUNCH,HB,old,z,./images/TUNCHHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,61fa943b5719bc09cb834ebb,70,2022-02-12_13h20.46.468,lexical_decision_task_DD_L2,2021.2.3,Win32,60.3682463,,,,,,,,,,,0.5259,1,,,,,,,,,,,,,,m,1,0.5259,,,,,,,,0.834635417,-0.061197917,0,0,0,,0,108,108,32,1,BARREL,C,old,m,./images/BARREL.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,61fa943b5719bc09cb834ebb,70,2022-02-12_13h20.46.468,lexical_decision_task_DD_L2,2021.2.3,Win32,60.3682463,,,,,,,,,,,0.8809,1,,,,,,,,,,,,,,m,1,0.8809,,,,,,,,0.841145833,-0.0703125,0,0,0,,0,109,109,28,1,FALCON,LB,old,m,./images/FALCONLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,61fa943b5719bc09cb834ebb,70,2022-02-12_13h20.46.468,lexical_decision_task_DD_L2,2021.2.3,Win32,60.3682463,,,,,,,,,,,0.578,1,,,,,,,,,,,,,,z,1,0.578,,,,,,,,0.837239583,-0.071614583,0,0,0,,0,110,110,94,1,BLANS,HB,old,z,./images/BLANSHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,61fa943b5719bc09cb834ebb,70,2022-02-12_13h20.46.468,lexical_decision_task_DD_L2,2021.2.3,Win32,60.3682463,,,,,,,,,,,0.5046,1,,,,,,,,,,,,,,m,1,0.5046,,,,,,,,0.837239583,-0.071614583,0,0,0,,0,111,111,14,1,PICKLE,C,old,m,./images/PICKLE.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,61fa943b5719bc09cb834ebb,70,2022-02-12_13h20.46.468,lexical_decision_task_DD_L2,2021.2.3,Win32,60.3682463,,,,,,,,,,,0.6274,1,,,,,,,,,,,,,,m,1,0.6274,,,,,,,,0.837239583,-0.071614583,0,0,0,,0,112,112,34,1,CANYON,LB,old,m,./images/CANYONLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,61fa943b5719bc09cb834ebb,70,2022-02-12_13h20.46.468,lexical_decision_task_DD_L2,2021.2.3,Win32,60.3682463,,,,,,,,,,,0.6804,1,,,,,,,,,,,,,,m,1,0.6804,,,,,,,,0.837239583,-0.071614583,0,0,0,,0,113,113,23,1,WALRUS,C,old,m,./images/WALRUS.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,61fa943b5719bc09cb834ebb,70,2022-02-12_13h20.46.468,lexical_decision_task_DD_L2,2021.2.3,Win32,60.3682463,,,,,,,,,,,0.6479,1,,,,,,,,,,,,,,z,1,0.6479,,,,,,,,0.837239583,-0.071614583,0,0,0,,0,114,114,129,1,PRANS,C,old,z,./images/PRANS.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,61fa943b5719bc09cb834ebb,70,2022-02-12_13h20.46.468,lexical_decision_task_DD_L2,2021.2.3,Win32,60.3682463,,,,,,,,,,,0.6434,1,,,,,,,,,,,,,,z,1,0.6434,,,,,,,,0.837239583,-0.071614583,0,0,0,,0,115,115,142,1,PLASK,HB,old,z,./images/PLASKHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,61fa943b5719bc09cb834ebb,70,2022-02-12_13h20.46.468,lexical_decision_task_DD_L2,2021.2.3,Win32,60.3682463,,,,,,,,,,,0.6306,1,,,,,,,,,,,,,,z,1,0.6306,,,,,,,,0.837239583,-0.071614583,0,0,0,,0,116,116,117,1,STEEG,C,old,z,./images/STEEG.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,61fa943b5719bc09cb834ebb,70,2022-02-12_13h20.46.468,lexical_decision_task_DD_L2,2021.2.3,Win32,60.3682463,,,,,,,,,,,0.6105,0,,,,,,,,,,,,,,m,0,0.6105,,,,,,,,0.837239583,-0.071614583,0,0,0,,0,117,117,164,1,SGREW,LB,old,z,./images/SGREWLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,61fa943b5719bc09cb834ebb,70,2022-02-12_13h20.46.468,lexical_decision_task_DD_L2,2021.2.3,Win32,60.3682463,,,,,,,,,,,0.5825,1,,,,,,,,,,,,,,m,1,0.5825,,,,,,,,0.837239583,-0.071614583,0,0,0,,0,118,118,61,1,CANDLE,LB,old,m,./images/CANDLELB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,61fa943b5719bc09cb834ebb,70,2022-02-12_13h20.46.468,lexical_decision_task_DD_L2,2021.2.3,Win32,60.3682463,,,,,,,,,,,0.6136,0,,,,,,,,,,,,,,z,0,0.6136,,,,,,,,0.837239583,-0.071614583,0,0,0,,0,119,119,31,1,QUILL,LB,old,m,./images/QUILLLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,61fa943b5719bc09cb834ebb,70,2022-02-12_13h20.46.468,lexical_decision_task_DD_L2,2021.2.3,Win32,60.3682463,,,,,,,,,,,0.5774,1,,,,,,,,,,,,,,m,1,0.5774,,,,,,,,0.837239583,-0.071614583,0,0,0,,0,120,120,10,1,BELLY,LB,old,m,./images/BELLYLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,61fa943b5719bc09cb834ebb,70,2022-02-12_13h20.46.468,lexical_decision_task_DD_L2,2021.2.3,Win32,60.3682463,,,,,,,,,,,0.551,1,,,,,,,,,,,,,,m,1,0.551,,,,,,,,0.833333333,-0.071614583,0,0,0,,0,121,121,38,1,LADDER,C,old,m,./images/LADDER.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,61fa943b5719bc09cb834ebb,70,2022-02-12_13h20.46.468,lexical_decision_task_DD_L2,2021.2.3,Win32,60.3682463,,,,,,,,,,,0.7669,1,,,,,,,,,,,,,,m,1,0.7669,,,,,,,,0.834635417,-0.063802083,0,0,0,,0,122,122,72,1,NOOSE,HB,old,m,./images/NOOSEHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,61fa943b5719bc09cb834ebb,70,2022-02-12_13h20.46.468,lexical_decision_task_DD_L2,2021.2.3,Win32,60.3682463,,,,,,,,,,,0.7609,1,,,,,,,,,,,,,,m,1,0.7609,,,,,,,,0.833333333,-0.049479167,0,0,0,,0,123,123,16,1,PENCE,LB,old,m,./images/PENCELB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,61fa943b5719bc09cb834ebb,70,2022-02-12_13h20.46.468,lexical_decision_task_DD_L2,2021.2.3,Win32,60.3682463,,,,,,,,,,,0.6481,1,,,,,,,,,,,,,,m,1,0.6481,,,,,,,,0.833333333,-0.049479167,0,0,0,,0,124,124,47,1,BERRY,C,old,m,./images/BERRY.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,61fa943b5719bc09cb834ebb,70,2022-02-12_13h20.46.468,lexical_decision_task_DD_L2,2021.2.3,Win32,60.3682463,,,,,,,,,,,0.5298,1,,,,,,,,,,,,,,m,1,0.5298,,,,,,,,0.018229167,-0.38671875,1,0,0,,0,125,125,46,1,PEARL,LB,old,m,./images/PEARLLB.png,break_done_button,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,61fa943b5719bc09cb834ebb,70,2022-02-12_13h20.46.468,lexical_decision_task_DD_L2,2021.2.3,Win32,60.3682463,,,,,,,,,,,0.6104,1,,,,,,,,,,,,,,m,1,0.6104,,,,,,,,0.647135417,0.010416667,0,0,0,,0,126,126,63,1,MIRROR,HB,old,m,./images/MIRRORHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,61fa943b5719bc09cb834ebb,70,2022-02-12_13h20.46.468,lexical_decision_task_DD_L2,2021.2.3,Win32,60.3682463,,,,,,,,,,,0.5311,1,,,,,,,,,,,,,,m,1,0.5311,,,,,,,,0.631510417,0.029947917,0,0,0,,0,127,127,71,1,PIMPLE,C,old,m,./images/PIMPLE.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,61fa943b5719bc09cb834ebb,70,2022-02-12_13h20.46.468,lexical_decision_task_DD_L2,2021.2.3,Win32,60.3682463,,,,,,,,,,,0.5437,0,,,,,,,,,,,,,,m,0,0.5437,,,,,,,,0.6328125,0.028645833,0,0,0,,0,128,128,146,1,MOOST,LB,old,z,./images/MOOSTLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,61fa943b5719bc09cb834ebb,70,2022-02-12_13h20.46.468,lexical_decision_task_DD_L2,2021.2.3,Win32,60.3682463,,,,,,,,,,,0.7103,1,,,,,,,,,,,,,,z,1,0.7103,,,,,,,,0.635416667,0.029947917,0,0,0,,0,129,129,163,1,GAMBA,HB,old,z,./images/GAMBAHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,61fa943b5719bc09cb834ebb,70,2022-02-12_13h20.46.468,lexical_decision_task_DD_L2,2021.2.3,Win32,60.3682463,,,,,,,,,,,0.779,1,,,,,,,,,,,,,,z,1,0.779,,,,,,,,0.635416667,0.024739583,0,0,0,,0,130,130,101,1,GLEET,LB,old,z,./images/GLEETLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,61fa943b5719bc09cb834ebb,70,2022-02-12_13h20.46.468,lexical_decision_task_DD_L2,2021.2.3,Win32,60.3682463,,,,,,,,,,,0.7609,1,,,,,,,,,,,,,,z,1,0.7609,,,,,,,,0.635416667,0.029947917,0,0,0,,0,131,131,110,1,CRUNK,LB,old,z,./images/CRUNKLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,61fa943b5719bc09cb834ebb,70,2022-02-12_13h20.46.468,lexical_decision_task_DD_L2,2021.2.3,Win32,60.3682463,,,,,,,,,,,0.6106,1,,,,,,,,,,,,,,z,1,0.6106,,,,,,,,0.635416667,0.029947917,0,0,0,,0,132,132,154,1,THINT,HB,old,z,./images/THINTHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,61fa943b5719bc09cb834ebb,70,2022-02-12_13h20.46.468,lexical_decision_task_DD_L2,2021.2.3,Win32,60.3682463,,,,,,,,,,,0.5994,1,,,,,,,,,,,,,,z,1,0.5994,,,,,,,,0.635416667,0.029947917,0,0,0,,0,133,133,134,1,TROSS,LB,old,z,./images/TROSSLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,61fa943b5719bc09cb834ebb,70,2022-02-12_13h20.46.468,lexical_decision_task_DD_L2,2021.2.3,Win32,60.3682463,,,,,,,,,,,0.7616,1,,,,,,,,,,,,,,m,1,0.7616,,,,,,,,0.635416667,0.029947917,0,0,0,,0,134,134,75,1,GRAIN,HB,old,m,./images/GRAINHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,61fa943b5719bc09cb834ebb,70,2022-02-12_13h20.46.468,lexical_decision_task_DD_L2,2021.2.3,Win32,60.3682463,,,,,,,,,,,0.7319,1,,,,,,,,,,,,,,z,1,0.7319,,,,,,,,0.63671875,0.028645833,0,0,0,,0,135,135,106,1,CLUMS,HB,old,z,./images/CLUMSHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,61fa943b5719bc09cb834ebb,70,2022-02-12_13h20.46.468,lexical_decision_task_DD_L2,2021.2.3,Win32,60.3682463,,,,,,,,,,,0.5803,0,,,,,,,,,,,,,,z,0,0.5803,,,,,,,,0.63671875,0.028645833,0,0,0,,0,136,136,8,1,TULIP,C,old,m,./images/TULIP.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,61fa943b5719bc09cb834ebb,70,2022-02-12_13h20.46.468,lexical_decision_task_DD_L2,2021.2.3,Win32,60.3682463,,,,,,,,,,,0.8601,1,,,,,,,,,,,,,,m,1,0.8601,,,,,,,,0.63671875,0.028645833,0,0,0,,0,137,137,15,1,GREASE,HB,old,m,./images/GREASEHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,61fa943b5719bc09cb834ebb,70,2022-02-12_13h20.46.468,lexical_decision_task_DD_L2,2021.2.3,Win32,60.3682463,,,,,,,,,,,0.5809,1,,,,,,,,,,,,,,z,1,0.5809,,,,,,,,0.63671875,0.028645833,0,0,0,,0,138,138,84,1,HAXES,C,old,z,./images/HAXES.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,61fa943b5719bc09cb834ebb,70,2022-02-12_13h20.46.468,lexical_decision_task_DD_L2,2021.2.3,Win32,60.3682463,,,,,,,,,,,0.6007,1,,,,,,,,,,,,,,z,1,0.6007,,,,,,,,0.638020833,0.02734375,0,0,0,,0,139,139,112,1,MYING,HB,old,z,./images/MYINGHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,61fa943b5719bc09cb834ebb,70,2022-02-12_13h20.46.468,lexical_decision_task_DD_L2,2021.2.3,Win32,60.3682463,,,,,,,,,,,0.7266,1,,,,,,,,,,,,,,m,1,0.7266,,,,,,,,0.638020833,0.02734375,0,0,0,,0,140,140,22,1,MELON,LB,old,m,./images/MELONLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,61fa943b5719bc09cb834ebb,70,2022-02-12_13h20.46.468,lexical_decision_task_DD_L2,2021.2.3,Win32,60.3682463,,,,,,,,,,,0.8006,1,,,,,,,,,,,,,,m,1,0.8006,,,,,,,,0.638020833,0.02734375,0,0,0,,0,141,141,78,1,LITTER,HB,old,m,./images/LITTERHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,61fa943b5719bc09cb834ebb,70,2022-02-12_13h20.46.468,lexical_decision_task_DD_L2,2021.2.3,Win32,60.3682463,,,,,,,,,,,0.7017,1,,,,,,,,,,,,,,m,1,0.7017,,,,,,,,0.638020833,0.02734375,0,0,0,,0,142,142,1,1,PLANK,LB,old,m,./images/PLANKLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,61fa943b5719bc09cb834ebb,70,2022-02-12_13h20.46.468,lexical_decision_task_DD_L2,2021.2.3,Win32,60.3682463,,,,,,,,,,,0.646,1,,,,,,,,,,,,,,m,1,0.646,,,,,,,,0.638020833,0.02734375,0,0,0,,0,143,143,5,1,PASTA,C,old,m,./images/PASTA.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,61fa943b5719bc09cb834ebb,70,2022-02-12_13h20.46.468,lexical_decision_task_DD_L2,2021.2.3,Win32,60.3682463,,,,,,,,,,,0.5644,1,,,,,,,,,,,,,,z,1,0.5644,,,,,,,,0.638020833,0.02734375,0,0,0,,0,144,144,156,1,HIXES,C,old,z,./images/HIXES.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,61fa943b5719bc09cb834ebb,70,2022-02-12_13h20.46.468,lexical_decision_task_DD_L2,2021.2.3,Win32,60.3682463,,,,,,,,,,,0.7504,1,,,,,,,,,,,,,,z,1,0.7504,,,,,,,,0.638020833,0.02734375,0,0,0,,0,145,145,116,1,BALGY,LB,old,z,./images/BALGYLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,61fa943b5719bc09cb834ebb,70,2022-02-12_13h20.46.468,lexical_decision_task_DD_L2,2021.2.3,Win32,60.3682463,,,,,,,,,,,0.7647,1,,,,,,,,,,,,,,z,1,0.7647,,,,,,,,0.638020833,0.026041667,0,0,0,,0,146,146,107,1,FASKS,LB,old,z,./images/FASKSLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,61fa943b5719bc09cb834ebb,70,2022-02-12_13h20.46.468,lexical_decision_task_DD_L2,2021.2.3,Win32,60.3682463,,,,,,,,,,,0.7131,1,,,,,,,,,,,,,,z,1,0.7131,,,,,,,,0.638020833,0.026041667,0,0,0,,0,147,147,132,1,SCIFF,C,old,z,./images/SCIFF.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,61fa943b5719bc09cb834ebb,70,2022-02-12_13h20.46.468,lexical_decision_task_DD_L2,2021.2.3,Win32,60.3682463,,,,,,,,,,,0.6314,1,,,,,,,,,,,,,,m,1,0.6314,,,,,,,,0.638020833,0.026041667,0,0,0,,0,148,148,30,1,STORM,HB,old,m,./images/STORMHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,61fa943b5719bc09cb834ebb,70,2022-02-12_13h20.46.468,lexical_decision_task_DD_L2,2021.2.3,Win32,60.3682463,,,,,,,,,,,0.5947,1,,,,,,,,,,,,,,m,1,0.5947,,,,,,,,0.639322917,0.024739583,0,0,0,,0,149,149,37,1,BIRTH,LB,old,m,./images/BIRTHLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,61fa943b5719bc09cb834ebb,70,2022-02-12_13h20.46.468,lexical_decision_task_DD_L2,2021.2.3,Win32,60.3682463,,,,,,,,,,,0.5513,1,,,,,,,,,,,,,,z,1,0.5513,,,,,,,,0.639322917,0.024739583,0,0,0,,0,150,150,162,1,LEICH,C,old,z,./images/LEICH.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,61fa943b5719bc09cb834ebb,70,2022-02-12_13h20.46.468,lexical_decision_task_DD_L2,2021.2.3,Win32,60.3682463,,,,,,,,,,,0.783,1,,,,,,,,,,,,,,z,1,0.783,,,,,,,,0.639322917,0.024739583,0,0,0,,0,151,151,128,1,GRIFT,LB,old,z,./images/GRIFTLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,61fa943b5719bc09cb834ebb,70,2022-02-12_13h20.46.468,lexical_decision_task_DD_L2,2021.2.3,Win32,60.3682463,,,,,,,,,,,0.5524,1,,,,,,,,,,,,,,z,1,0.5524,,,,,,,,0.639322917,0.016927083,0,0,0,,0,152,152,120,1,RINED,C,old,z,./images/RINED.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,61fa943b5719bc09cb834ebb,70,2022-02-12_13h20.46.468,lexical_decision_task_DD_L2,2021.2.3,Win32,60.3682463,,,,,,,,,,,0.6086,1,,,,,,,,,,,,,,z,1,0.6086,,,,,,,,0.639322917,0.016927083,0,0,0,,0,153,153,87,1,TRING,C,old,z,./images/TRING.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
