key_resp.keys,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instr_done_touch.clicked_name,instruction_pages.thisRepN,instruction_pages.thisTrialN,instruction_pages.thisN,instruction_pages.thisIndex,instruction_pages.ran,pageN,phase,instruct_text,has_image,instruct_image,participant,age,date,expName,psychopyVersion,OS,frameRate,response.keys,response.corr,response.rt,touch_resp.x,touch_resp.y,touch_resp.leftButton,touch_resp.midButton,touch_resp.rightButton,touch_resp.time,touch_resp.clicked_name,rt,corr,practrials.thisRepN,practrials.thisTrialN,practrials.thisN,practrials.thisIndex,practrials.ran,TrialID,Target,corrAns,end_of_practice_trials_pages.thisRepN,end_of_practice_trials_pages.thisTrialN,end_of_practice_trials_pages.thisN,end_of_practice_trials_pages.thisIndex,end_of_practice_trials_pages.ran,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,targ_click.x,targ_click.y,targ_click.leftButton,targ_click.midButton,targ_click.rightButton,targ_click.time,targ_click.clicked_name,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,maintrials.thisRepN,maintrials.thisTrialN,maintrials.thisN,maintrials.thisIndex,maintrials.ran,string,blur,study,lex,stim_path,break_done_touch.clicked_name,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.clicked_name,slider.response,slider.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,test_instructions.thisRepN,test_instructions.thisTrialN,test_instructions.thisN,test_instructions.thisIndex,test_instructions.ran,key_resp_3.keys,key_resp_3.corr,key_resp_3.rt,test_click.x,test_click.y,test_click.leftButton,test_click.midButton,test_click.rightButton,test_click.time,test_click.clicked_name,test_phase.thisRepN,test_phase.thisTrialN,test_phase.thisN,test_phase.thisIndex,test_phase.ran
,,,,,,,,,,,,,,,,,5c8570c3bce73c00178c4dc6,50,2022-02-12_12h36.47.823,lexical_decision_task_DD_L6,2021.2.3,Win32,60.03121623,,,,,,,,,,,0.5267,1,,,,,,,,,,,,,,m,1,0.5267,,,,,,,,0.064814843,-0.384259286,0,0,0,,0,93,93,61,1,ARTIST,C,m,m,./images/ARTIST.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5c8570c3bce73c00178c4dc6,50,2022-02-12_12h36.47.823,lexical_decision_task_DD_L6,2021.2.3,Win32,60.03121623,,,,,,,,,,,1.187,1,,,,,,,,,,,,,,z,1,1.187,,,,,,,,0.064814843,-0.384259286,0,0,0,,0,94,94,154,1,THINT,HB,z,z,./images/THINTHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5c8570c3bce73c00178c4dc6,50,2022-02-12_12h36.47.823,lexical_decision_task_DD_L6,2021.2.3,Win32,60.03121623,,,,,,,,,,,0.6177,1,,,,,,,,,,,,,,m,1,0.6177,,,,,,,,0.064814843,-0.384259286,0,0,0,,0,95,95,60,1,CURRY,LB,m,m,./images/CURRYLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5c8570c3bce73c00178c4dc6,50,2022-02-12_12h36.47.823,lexical_decision_task_DD_L6,2021.2.3,Win32,60.03121623,,,,,,,,,,,0.587,1,,,,,,,,,,,,,,z,1,0.587,,,,,,,,0.064814843,-0.384259286,0,0,0,,0,96,96,99,1,BACKY,C,z,z,./images/BACKY.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5c8570c3bce73c00178c4dc6,50,2022-02-12_12h36.47.823,lexical_decision_task_DD_L6,2021.2.3,Win32,60.03121623,,,,,,,,,,,1.1048,1,,,,,,,,,,,,,,z,1,1.1048,,,,,,,,0.064814843,-0.384259286,0,0,0,,0,97,97,140,1,DOVET,LB,z,z,./images/DOVETLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5c8570c3bce73c00178c4dc6,50,2022-02-12_12h36.47.823,lexical_decision_task_DD_L6,2021.2.3,Win32,60.03121623,,,,,,,,,,,0.6516,0,,,,,,,,,,,,,,m,0,0.6516,,,,,,,,0.064814843,-0.384259286,0,0,0,,0,98,98,114,1,RIKES,C,z,z,./images/RIKES.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5c8570c3bce73c00178c4dc6,50,2022-02-12_12h36.47.823,lexical_decision_task_DD_L6,2021.2.3,Win32,60.03121623,,,,,,,,,,,0.4565,1,,,,,,,,,,,,,,m,1,0.4565,,,,,,,,0.064814843,-0.384259286,0,0,0,,0,99,99,13,1,BUNNY,C,m,m,./images/BUNNY.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5c8570c3bce73c00178c4dc6,50,2022-02-12_12h36.47.823,lexical_decision_task_DD_L6,2021.2.3,Win32,60.03121623,,,,,,,,,,,0.6917,1,,,,,,,,,,,,,,m,1,0.6917,,,,,,,,0.064814843,-0.384259286,0,0,0,,0,100,100,44,1,BASKET,HB,m,m,./images/BASKETHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5c8570c3bce73c00178c4dc6,50,2022-02-12_12h36.47.823,lexical_decision_task_DD_L6,2021.2.3,Win32,60.03121623,,,,,,,,,,,0.6835,1,,,,,,,,,,,,,,z,1,0.6835,,,,,,,,0.064814843,-0.384259286,0,0,0,,0,101,101,155,1,CANGY,LB,z,z,./images/CANGYLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5c8570c3bce73c00178c4dc6,50,2022-02-12_12h36.47.823,lexical_decision_task_DD_L6,2021.2.3,Win32,60.03121623,,,,,,,,,,,0.6704,1,,,,,,,,,,,,,,m,1,0.6704,,,,,,,,0.064814843,-0.384259286,0,0,0,,0,102,102,29,1,PISTOL,HB,m,m,./images/PISTOLHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5c8570c3bce73c00178c4dc6,50,2022-02-12_12h36.47.823,lexical_decision_task_DD_L6,2021.2.3,Win32,60.03121623,,,,,,,,,,,1.4978,0,,,,,,,,,,,,,,m,0,1.4978,,,,,,,,0.064814843,-0.384259286,0,0,0,,0,103,103,127,1,NINDY,HB,z,z,./images/NINDYHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5c8570c3bce73c00178c4dc6,50,2022-02-12_12h36.47.823,lexical_decision_task_DD_L6,2021.2.3,Win32,60.03121623,,,,,,,,,,,0.6831,1,,,,,,,,,,,,,,z,1,0.6831,,,,,,,,0.064814843,-0.384259286,0,0,0,,0,104,104,138,1,PLICE,C,z,z,./images/PLICE.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5c8570c3bce73c00178c4dc6,50,2022-02-12_12h36.47.823,lexical_decision_task_DD_L6,2021.2.3,Win32,60.03121623,,,,,,,,,,,0.7891,1,,,,,,,,,,,,,,z,1,0.7891,,,,,,,,0.064814843,-0.384259286,0,0,0,,0,105,105,164,1,SGREW,LB,z,z,./images/SGREWLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5c8570c3bce73c00178c4dc6,50,2022-02-12_12h36.47.823,lexical_decision_task_DD_L6,2021.2.3,Win32,60.03121623,,,,,,,,,,,0.5216,1,,,,,,,,,,,,,,m,1,0.5216,,,,,,,,0.064814843,-0.384259286,0,0,0,,0,106,106,10,1,GARDEN,C,m,m,./images/GARDEN.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5c8570c3bce73c00178c4dc6,50,2022-02-12_12h36.47.823,lexical_decision_task_DD_L6,2021.2.3,Win32,60.03121623,,,,,,,,,,,0.834,1,,,,,,,,,,,,,,z,1,0.834,,,,,,,,0.064814843,-0.384259286,0,0,0,,0,107,107,107,1,FASKS,LB,z,z,./images/FASKSLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5c8570c3bce73c00178c4dc6,50,2022-02-12_12h36.47.823,lexical_decision_task_DD_L6,2021.2.3,Win32,60.03121623,,,,,,,,,,,0.668,1,,,,,,,,,,,,,,z,1,0.668,,,,,,,,0.064814843,-0.384259286,0,0,0,,0,108,108,141,1,PLEET,C,z,z,./images/PLEET.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5c8570c3bce73c00178c4dc6,50,2022-02-12_12h36.47.823,lexical_decision_task_DD_L6,2021.2.3,Win32,60.03121623,,,,,,,,,,,0.6256,1,,,,,,,,,,,,,,m,1,0.6256,,,,,,,,0.064814843,-0.384259286,0,0,0,,0,109,109,15,1,COLLAR,LB,m,m,./images/COLLARLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5c8570c3bce73c00178c4dc6,50,2022-02-12_12h36.47.823,lexical_decision_task_DD_L6,2021.2.3,Win32,60.03121623,,,,,,,,,,,0.4801,1,,,,,,,,,,,,,,m,1,0.4801,,,,,,,,0.064814843,-0.384259286,0,0,0,,0,110,110,22,1,CLOWN,C,m,m,./images/CLOWN.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5c8570c3bce73c00178c4dc6,50,2022-02-12_12h36.47.823,lexical_decision_task_DD_L6,2021.2.3,Win32,60.03121623,,,,,,,,,,,0.508,1,,,,,,,,,,,,,,m,1,0.508,,,,,,,,0.064814843,-0.384259286,0,0,0,,0,111,111,2,1,STOVE,HB,m,m,./images/STOVEHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5c8570c3bce73c00178c4dc6,50,2022-02-12_12h36.47.823,lexical_decision_task_DD_L6,2021.2.3,Win32,60.03121623,,,,,,,,,,,1.0004,0,,,,,,,,,,,,,,m,0,1.0004,,,,,,,,0.064814843,-0.384259286,0,0,0,,0,112,112,100,1,DRIBS,HB,z,z,./images/DRIBSHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5c8570c3bce73c00178c4dc6,50,2022-02-12_12h36.47.823,lexical_decision_task_DD_L6,2021.2.3,Win32,60.03121623,,,,,,,,,,,0.8346,1,,,,,,,,,,,,,,z,1,0.8346,,,,,,,,0.064814843,-0.384259286,0,0,0,,0,113,113,151,1,TINKY,HB,z,z,./images/TINKYHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5c8570c3bce73c00178c4dc6,50,2022-02-12_12h36.47.823,lexical_decision_task_DD_L6,2021.2.3,Win32,60.03121623,,,,,,,,,,,0.7178,1,,,,,,,,,,,,,,m,1,0.7178,,,,,,,,0.064814843,-0.384259286,0,0,0,,0,114,114,77,1,WHEEL,HB,m,m,./images/WHEELHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5c8570c3bce73c00178c4dc6,50,2022-02-12_12h36.47.823,lexical_decision_task_DD_L6,2021.2.3,Win32,60.03121623,,,,,,,,,,,0.6002,1,,,,,,,,,,,,,,m,1,0.6002,,,,,,,,0.064814843,-0.384259286,0,0,0,,0,115,115,4,1,BOXER,C,m,m,./images/BOXER.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5c8570c3bce73c00178c4dc6,50,2022-02-12_12h36.47.823,lexical_decision_task_DD_L6,2021.2.3,Win32,60.03121623,,,,,,,,,,,0.472,1,,,,,,,,,,,,,,m,1,0.472,,,,,,,,0.064814843,-0.384259286,0,0,0,,0,116,116,58,1,CANOE,C,m,m,./images/CANOE.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5c8570c3bce73c00178c4dc6,50,2022-02-12_12h36.47.823,lexical_decision_task_DD_L6,2021.2.3,Win32,60.03121623,,,,,,,,,,,0.722,1,,,,,,,,,,,,,,m,1,0.722,,,,,,,,0.064814843,-0.384259286,0,0,0,,0,117,117,9,1,DIVER,LB,m,m,./images/DIVERLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5c8570c3bce73c00178c4dc6,50,2022-02-12_12h36.47.823,lexical_decision_task_DD_L6,2021.2.3,Win32,60.03121623,,,,,,,,,,,1.0517,1,,,,,,,,,,,,,,z,1,1.0517,,,,,,,,0.064814843,-0.384259286,0,0,0,,0,118,118,148,1,JOMS,HB,z,z,./images/JOMSHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5c8570c3bce73c00178c4dc6,50,2022-02-12_12h36.47.823,lexical_decision_task_DD_L6,2021.2.3,Win32,60.03121623,,,,,,,,,,,0.7512,1,,,,,,,,,,,,,,m,1,0.7512,,,,,,,,0.064814843,-0.384259286,0,0,0,,0,119,119,24,1,FLESH,LB,m,m,./images/FLESHLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5c8570c3bce73c00178c4dc6,50,2022-02-12_12h36.47.823,lexical_decision_task_DD_L6,2021.2.3,Win32,60.03121623,,,,,,,,,,,0.5191,1,,,,,,,,,,,,,,m,1,0.5191,,,,,,,,0.064814843,-0.384259286,0,0,0,,0,120,120,72,1,FLASK,LB,m,m,./images/FLASKLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5c8570c3bce73c00178c4dc6,50,2022-02-12_12h36.47.823,lexical_decision_task_DD_L6,2021.2.3,Win32,60.03121623,,,,,,,,,,,0.5208,1,,,,,,,,,,,,,,m,1,0.5208,,,,,,,,0.064814843,-0.384259286,0,0,0,,0,121,121,21,1,DANCER,LB,m,m,./images/DANCERLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5c8570c3bce73c00178c4dc6,50,2022-02-12_12h36.47.823,lexical_decision_task_DD_L6,2021.2.3,Win32,60.03121623,,,,,,,,,,,0.3986,1,,,,,,,,,,,,,,m,1,0.3986,,,,,,,,0.064814843,-0.384259286,0,0,0,,0,122,122,34,1,RAZOR,C,m,m,./images/RAZOR.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5c8570c3bce73c00178c4dc6,50,2022-02-12_12h36.47.823,lexical_decision_task_DD_L6,2021.2.3,Win32,60.03121623,,,,,,,,,,,0.8734,1,,,,,,,,,,,,,,z,1,0.8734,,,,,,,,0.064814843,-0.384259286,0,0,0,,0,123,123,133,1,POWDY,HB,z,z,./images/POWDYHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5c8570c3bce73c00178c4dc6,50,2022-02-12_12h36.47.823,lexical_decision_task_DD_L6,2021.2.3,Win32,60.03121623,,,,,,,,,,,0.4961,1,,,,,,,,,,,,,,m,1,0.4961,,,,,,,,0.064814843,-0.384259286,0,0,0,,0,124,124,70,1,BANANA,C,m,m,./images/BANANA.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5c8570c3bce73c00178c4dc6,50,2022-02-12_12h36.47.823,lexical_decision_task_DD_L6,2021.2.3,Win32,60.03121623,,,,,,,,,,,0.7322,0,,,,,,,,,,,,,,m,0,0.7322,,,,,,,,0.010185268,-0.364814841,1,0,0,,0,125,125,166,1,SHORY,HB,z,z,./images/SHORYHB.png,break_done_button,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5c8570c3bce73c00178c4dc6,50,2022-02-12_12h36.47.823,lexical_decision_task_DD_L6,2021.2.3,Win32,60.03121623,,,,,,,,,,,0.554,1,,,,,,,,,,,,,,m,1,0.554,,,,,,,,0.010185268,-0.364814841,0,0,0,,0,126,126,5,1,BAMBOO,HB,m,m,./images/BAMBOOHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5c8570c3bce73c00178c4dc6,50,2022-02-12_12h36.47.823,lexical_decision_task_DD_L6,2021.2.3,Win32,60.03121623,,,,,,,,,,,0.5193,0,,,,,,,,,,,,,,m,0,0.5193,,,,,,,,0.010185268,-0.364814841,0,0,0,,0,127,127,142,1,PLASK,HB,z,z,./images/PLASKHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5c8570c3bce73c00178c4dc6,50,2022-02-12_12h36.47.823,lexical_decision_task_DD_L6,2021.2.3,Win32,60.03121623,,,,,,,,,,,0.5518,1,,,,,,,,,,,,,,m,1,0.5518,,,,,,,,0.010185268,-0.364814841,0,0,0,,0,128,128,42,1,CHAIN,LB,m,m,./images/CHAINLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5c8570c3bce73c00178c4dc6,50,2022-02-12_12h36.47.823,lexical_decision_task_DD_L6,2021.2.3,Win32,60.03121623,,,,,,,,,,,0.4177,0,,,,,,,,,,,,,,m,0,0.4177,,,,,,,,0.010185268,-0.364814841,0,0,0,,0,129,129,109,1,BURGE,HB,z,z,./images/BURGEHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5c8570c3bce73c00178c4dc6,50,2022-02-12_12h36.47.823,lexical_decision_task_DD_L6,2021.2.3,Win32,60.03121623,,,,,,,,,,,0.6303,1,,,,,,,,,,,,,,z,1,0.6303,,,,,,,,0.010185268,-0.364814841,0,0,0,,0,130,130,129,1,PRANS,C,z,z,./images/PRANS.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5c8570c3bce73c00178c4dc6,50,2022-02-12_12h36.47.823,lexical_decision_task_DD_L6,2021.2.3,Win32,60.03121623,,,,,,,,,,,0.7672,1,,,,,,,,,,,,,,z,1,0.7672,,,,,,,,0.010185268,-0.364814841,0,0,0,,0,131,131,134,1,TROSS,LB,z,z,./images/TROSSLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5c8570c3bce73c00178c4dc6,50,2022-02-12_12h36.47.823,lexical_decision_task_DD_L6,2021.2.3,Win32,60.03121623,,,,,,,,,,,0.6928,1,,,,,,,,,,,,,,m,1,0.6928,,,,,,,,0.010185268,-0.364814841,0,0,0,,0,132,132,80,1,PLANET,HB,m,m,./images/PLANETHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5c8570c3bce73c00178c4dc6,50,2022-02-12_12h36.47.823,lexical_decision_task_DD_L6,2021.2.3,Win32,60.03121623,,,,,,,,,,,0.5844,0,,,,,,,,,,,,,,m,0,0.5844,,,,,,,,0.010185268,-0.364814841,0,0,0,,0,133,133,103,1,FLORT,HB,z,z,./images/FLORTHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5c8570c3bce73c00178c4dc6,50,2022-02-12_12h36.47.823,lexical_decision_task_DD_L6,2021.2.3,Win32,60.03121623,,,,,,,,,,,1.4051,1,,,,,,,,,,,,,,m,1,1.4051,,,,,,,,0.010185268,-0.364814841,0,0,0,,0,134,134,49,1,BISHOP,C,m,m,./images/BISHOP.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5c8570c3bce73c00178c4dc6,50,2022-02-12_12h36.47.823,lexical_decision_task_DD_L6,2021.2.3,Win32,60.03121623,,,,,,,,,,,0.5712,1,,,,,,,,,,,,,,m,1,0.5712,,,,,,,,0.010185268,-0.364814841,0,0,0,,0,135,135,25,1,CHALK,C,m,m,./images/CHALK.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5c8570c3bce73c00178c4dc6,50,2022-02-12_12h36.47.823,lexical_decision_task_DD_L6,2021.2.3,Win32,60.03121623,,,,,,,,,,,0.862,1,,,,,,,,,,,,,,z,1,0.862,,,,,,,,0.010185268,-0.364814841,0,0,0,,0,136,136,106,1,CLUMS,HB,z,z,./images/CLUMSHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5c8570c3bce73c00178c4dc6,50,2022-02-12_12h36.47.823,lexical_decision_task_DD_L6,2021.2.3,Win32,60.03121623,,,,,,,,,,,0.6029,1,,,,,,,,,,,,,,m,1,0.6029,,,,,,,,0.010185268,-0.364814841,0,0,0,,0,137,137,55,1,ALLEY,C,m,m,./images/ALLEY.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5c8570c3bce73c00178c4dc6,50,2022-02-12_12h36.47.823,lexical_decision_task_DD_L6,2021.2.3,Win32,60.03121623,,,,,,,,,,,0.7552,1,,,,,,,,,,,,,,m,1,0.7552,,,,,,,,0.010185268,-0.364814841,0,0,0,,0,138,138,74,1,JUMPER,HB,m,m,./images/JUMPERHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5c8570c3bce73c00178c4dc6,50,2022-02-12_12h36.47.823,lexical_decision_task_DD_L6,2021.2.3,Win32,60.03121623,,,,,,,,,,,0.7684,1,,,,,,,,,,,,,,m,1,0.7684,,,,,,,,0.010185268,-0.364814841,0,0,0,,0,139,139,78,1,BROOM,LB,m,m,./images/BROOMLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5c8570c3bce73c00178c4dc6,50,2022-02-12_12h36.47.823,lexical_decision_task_DD_L6,2021.2.3,Win32,60.03121623,,,,,,,,,,,0.6514,1,,,,,,,,,,,,,,z,1,0.6514,,,,,,,,0.010185268,-0.364814841,0,0,0,,0,140,140,122,1,BLOOT,LB,z,z,./images/BLOOTLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5c8570c3bce73c00178c4dc6,50,2022-02-12_12h36.47.823,lexical_decision_task_DD_L6,2021.2.3,Win32,60.03121623,,,,,,,,,,,0.8127,1,,,,,,,,,,,,,,z,1,0.8127,,,,,,,,0.010185268,-0.364814841,0,0,0,,0,141,141,123,1,SEDGE,C,z,z,./images/SEDGE.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5c8570c3bce73c00178c4dc6,50,2022-02-12_12h36.47.823,lexical_decision_task_DD_L6,2021.2.3,Win32,60.03121623,,,,,,,,,,,0.458,1,,,,,,,,,,,,,,m,1,0.458,,,,,,,,0.010185268,-0.364814841,0,0,0,,0,142,142,69,1,ARROW,LB,m,m,./images/ARROWLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5c8570c3bce73c00178c4dc6,50,2022-02-12_12h36.47.823,lexical_decision_task_DD_L6,2021.2.3,Win32,60.03121623,,,,,,,,,,,1.1706,1,,,,,,,,,,,,,,z,1,1.1706,,,,,,,,0.010185268,-0.364814841,0,0,0,,0,143,143,137,1,JOOST,LB,z,z,./images/JOOSTLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5c8570c3bce73c00178c4dc6,50,2022-02-12_12h36.47.823,lexical_decision_task_DD_L6,2021.2.3,Win32,60.03121623,,,,,,,,,,,0.7335,1,,,,,,,,,,,,,,z,1,0.7335,,,,,,,,0.010185268,-0.364814841,0,0,0,,0,144,144,113,1,LINEW,LB,z,z,./images/LINEWLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5c8570c3bce73c00178c4dc6,50,2022-02-12_12h36.47.823,lexical_decision_task_DD_L6,2021.2.3,Win32,60.03121623,,,,,,,,,,,0.6151,1,,,,,,,,,,,,,,m,1,0.6151,,,,,,,,0.010185268,-0.364814841,0,0,0,,0,145,145,28,1,CASINO,C,m,m,./images/CASINO.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5c8570c3bce73c00178c4dc6,50,2022-02-12_12h36.47.823,lexical_decision_task_DD_L6,2021.2.3,Win32,60.03121623,,,,,,,,,,,0.7424,1,,,,,,,,,,,,,,z,1,0.7424,,,,,,,,0.010185268,-0.364814841,0,0,0,,0,146,146,121,1,CEERS,HB,z,z,./images/CEERSHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5c8570c3bce73c00178c4dc6,50,2022-02-12_12h36.47.823,lexical_decision_task_DD_L6,2021.2.3,Win32,60.03121623,,,,,,,,,,,0.6095,0,,,,,,,,,,,,,,z,0,0.6095,,,,,,,,0.010185268,-0.364814841,0,0,0,,0,147,147,30,1,SLOPE,LB,m,m,./images/SLOPELB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5c8570c3bce73c00178c4dc6,50,2022-02-12_12h36.47.823,lexical_decision_task_DD_L6,2021.2.3,Win32,60.03121623,,,,,,,,,,,0.7054,1,,,,,,,,,,,,,,m,1,0.7054,,,,,,,,0.010185268,-0.364814841,0,0,0,,0,148,148,63,1,BAKER,LB,m,m,./images/BAKERLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5c8570c3bce73c00178c4dc6,50,2022-02-12_12h36.47.823,lexical_decision_task_DD_L6,2021.2.3,Win32,60.03121623,,,,,,,,,,,0.607,1,,,,,,,,,,,,,,z,1,0.607,,,,,,,,0.010185268,-0.364814841,0,0,0,,0,149,149,125,1,MOOKY,LB,z,z,./images/MOOKYLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5c8570c3bce73c00178c4dc6,50,2022-02-12_12h36.47.823,lexical_decision_task_DD_L6,2021.2.3,Win32,60.03121623,,,,,,,,,,,0.7509,1,,,,,,,,,,,,,,z,1,0.7509,,,,,,,,0.010185268,-0.364814841,0,0,0,,0,150,150,146,1,MOOST,LB,z,z,./images/MOOSTLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5c8570c3bce73c00178c4dc6,50,2022-02-12_12h36.47.823,lexical_decision_task_DD_L6,2021.2.3,Win32,60.03121623,,,,,,,,,,,0.5498,1,,,,,,,,,,,,,,m,1,0.5498,,,,,,,,0.010185268,-0.364814841,0,0,0,,0,151,151,40,1,SNAKE,C,m,m,./images/SNAKE.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
