key_resp.keys,key_resp.rt,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instruction_pages.thisRepN,instruction_pages.thisTrialN,instruction_pages.thisN,instruction_pages.thisIndex,instruction_pages.ran,pageN,phase,instruct_text,has_image,instruct_image,participant,age,date,expName,psychopyVersion,OS,frameRate,response.keys,response.corr,response.rt,touch_resp.x,touch_resp.y,touch_resp.leftButton,touch_resp.midButton,touch_resp.rightButton,touch_resp.time,touch_resp.clicked_name,rt,corr,practrials.thisRepN,practrials.thisTrialN,practrials.thisN,practrials.thisIndex,practrials.ran,TrialID,Target,corrAns,instr_done_touch.clicked_name,end_of_practice_trials_pages.thisRepN,end_of_practice_trials_pages.thisTrialN,end_of_practice_trials_pages.thisN,end_of_practice_trials_pages.thisIndex,end_of_practice_trials_pages.ran,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,targ_click.x,targ_click.y,targ_click.leftButton,targ_click.midButton,targ_click.rightButton,targ_click.time,targ_click.clicked_name,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,maintrials.thisRepN,maintrials.thisTrialN,maintrials.thisN,maintrials.thisIndex,maintrials.ran,string,blur,study,lex,stim_path,break_done_touch.clicked_name,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.clicked_name,slider.response,slider.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,test_instructions.thisRepN,test_instructions.thisTrialN,test_instructions.thisN,test_instructions.thisIndex,test_instructions.ran,key_resp_3.keys,key_resp_3.corr,key_resp_3.rt,test_click.x,test_click.y,test_click.leftButton,test_click.midButton,test_click.rightButton,test_click.time,test_click.clicked_name,test_phase.thisRepN,test_phase.thisTrialN,test_phase.thisN,test_phase.thisIndex,test_phase.ran,break_done_keyboard.rt
,,,,,,,,,,,,,,,,,6101dba30506a0ab5e18c194,20,2022-02-12_17h41.35.234,lexical_decision_task_DD_L6,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,1.717,1,,,,,,,,,,,,,,,z,1,1.717,,,,,,,,0.631111111,-0.03,0,0,0,,0,94,94,148,1,JOMS,HB,z,z,./images/JOMSHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,6101dba30506a0ab5e18c194,20,2022-02-12_17h41.35.234,lexical_decision_task_DD_L6,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,1.352,1,,,,,,,,,,,,,,,m,1,1.352,,,,,,,,0.631111111,-0.03,0,0,0,,0,95,95,66,1,STATUE,LB,m,m,./images/STATUELB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,6101dba30506a0ab5e18c194,20,2022-02-12_17h41.35.234,lexical_decision_task_DD_L6,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,1.106,1,,,,,,,,,,,,,,,z,1,1.106,,,,,,,,0.631111111,-0.03,0,0,0,,0,96,96,156,1,HIXES,C,z,z,./images/HIXES.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,6101dba30506a0ab5e18c194,20,2022-02-12_17h41.35.234,lexical_decision_task_DD_L6,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,0.561,1,,,,,,,,,,,,,,,z,1,0.561,,,,,,,,0.631111111,-0.03,0,0,0,,0,97,97,131,1,NACES,LB,z,z,./images/NACESLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,6101dba30506a0ab5e18c194,20,2022-02-12_17h41.35.234,lexical_decision_task_DD_L6,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,1.261,1,,,,,,,,,,,,,,,z,1,1.261,,,,,,,,0.631111111,-0.03,0,0,0,,0,98,98,91,1,SHENS,HB,z,z,./images/SHENSHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,6101dba30506a0ab5e18c194,20,2022-02-12_17h41.35.234,lexical_decision_task_DD_L6,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,0.618,1,,,,,,,,,,,,,,,m,1,0.618,,,,,,,,0.631111111,-0.03,0,0,0,,0,99,99,49,1,BISHOP,C,m,m,./images/BISHOP.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,6101dba30506a0ab5e18c194,20,2022-02-12_17h41.35.234,lexical_decision_task_DD_L6,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,0.545,1,,,,,,,,,,,,,,,z,1,0.545,,,,,,,,0.631111111,-0.03,0,0,0,,0,100,100,164,1,SGREW,LB,z,z,./images/SGREWLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,6101dba30506a0ab5e18c194,20,2022-02-12_17h41.35.234,lexical_decision_task_DD_L6,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,0.492,0,,,,,,,,,,,,,,,z,0,0.492,,,,,,,,0.631111111,-0.03,0,0,0,,0,101,101,12,1,BLOKE,LB,m,m,./images/BLOKELB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,6101dba30506a0ab5e18c194,20,2022-02-12_17h41.35.234,lexical_decision_task_DD_L6,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,0.496,1,,,,,,,,,,,,,,,z,1,0.496,,,,,,,,0.631111111,-0.03,0,0,0,,0,102,102,162,1,LEICH,C,z,z,./images/LEICH.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,6101dba30506a0ab5e18c194,20,2022-02-12_17h41.35.234,lexical_decision_task_DD_L6,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,0.612,1,,,,,,,,,,,,,,,m,1,0.612,,,,,,,,0.631111111,-0.03,0,0,0,,0,103,103,57,1,FERRY,LB,m,m,./images/FERRYLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,6101dba30506a0ab5e18c194,20,2022-02-12_17h41.35.234,lexical_decision_task_DD_L6,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,0.822,1,,,,,,,,,,,,,,,m,1,0.822,,,,,,,,0.631111111,-0.03,0,0,0,,0,104,104,5,1,BAMBOO,HB,m,m,./images/BAMBOOHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,6101dba30506a0ab5e18c194,20,2022-02-12_17h41.35.234,lexical_decision_task_DD_L6,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,0.532,1,,,,,,,,,,,,,,,m,1,0.532,,,,,,,,0.631111111,-0.03,0,0,0,,0,105,105,33,1,SAUNA,LB,m,m,./images/SAUNALB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,6101dba30506a0ab5e18c194,20,2022-02-12_17h41.35.234,lexical_decision_task_DD_L6,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,0.512,1,,,,,,,,,,,,,,,m,1,0.512,,,,,,,,0.631111111,-0.03,0,0,0,,0,106,106,30,1,SLOPE,LB,m,m,./images/SLOPELB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,6101dba30506a0ab5e18c194,20,2022-02-12_17h41.35.234,lexical_decision_task_DD_L6,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,0.407,1,,,,,,,,,,,,,,,m,1,0.407,,,,,,,,0.631111111,-0.03,0,0,0,,0,107,107,70,1,BANANA,C,m,m,./images/BANANA.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,6101dba30506a0ab5e18c194,20,2022-02-12_17h41.35.234,lexical_decision_task_DD_L6,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,0.932,1,,,,,,,,,,,,,,,z,1,0.932,,,,,,,,0.631111111,-0.03,0,0,0,,0,108,108,151,1,TINKY,HB,z,z,./images/TINKYHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,6101dba30506a0ab5e18c194,20,2022-02-12_17h41.35.234,lexical_decision_task_DD_L6,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,0.505,1,,,,,,,,,,,,,,,z,1,0.505,,,,,,,,0.631111111,-0.03,0,0,0,,0,109,109,159,1,CUDDY,C,z,z,./images/CUDDY.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,6101dba30506a0ab5e18c194,20,2022-02-12_17h41.35.234,lexical_decision_task_DD_L6,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,1.345,0,,,,,,,,,,,,,,,z,0,1.345,,,,,,,,0.631111111,-0.03,0,0,0,,0,110,110,83,1,WHISKY,HB,m,m,./images/WHISKYHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,6101dba30506a0ab5e18c194,20,2022-02-12_17h41.35.234,lexical_decision_task_DD_L6,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,1.228,1,,,,,,,,,,,,,,,z,1,1.228,,,,,,,,0.631111111,-0.03,0,0,0,,0,111,111,136,1,WERVE,HB,z,z,./images/WERVEHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,6101dba30506a0ab5e18c194,20,2022-02-12_17h41.35.234,lexical_decision_task_DD_L6,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,1.068,1,,,,,,,,,,,,,,,z,1,1.068,,,,,,,,0.631111111,-0.03,0,0,0,,0,112,112,106,1,CLUMS,HB,z,z,./images/CLUMSHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,6101dba30506a0ab5e18c194,20,2022-02-12_17h41.35.234,lexical_decision_task_DD_L6,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,0.571,1,,,,,,,,,,,,,,,m,1,0.571,,,,,,,,0.631111111,-0.03,0,0,0,,0,113,113,47,1,LAGOON,HB,m,m,./images/LAGOONHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,6101dba30506a0ab5e18c194,20,2022-02-12_17h41.35.234,lexical_decision_task_DD_L6,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,0.952,1,,,,,,,,,,,,,,,z,1,0.952,,,,,,,,0.631111111,-0.03,0,0,0,,0,114,114,166,1,SHORY,HB,z,z,./images/SHORYHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,6101dba30506a0ab5e18c194,20,2022-02-12_17h41.35.234,lexical_decision_task_DD_L6,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,1.712,1,,,,,,,,,,,,,,,z,1,1.712,,,,,,,,0.631111111,-0.03,0,0,0,,0,115,115,143,1,MONGS,LB,z,z,./images/MONGSLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,6101dba30506a0ab5e18c194,20,2022-02-12_17h41.35.234,lexical_decision_task_DD_L6,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,0.586,1,,,,,,,,,,,,,,,z,1,0.586,,,,,,,,0.631111111,-0.03,0,0,0,,0,116,116,161,1,BLAPS,LB,z,z,./images/BLAPSLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,6101dba30506a0ab5e18c194,20,2022-02-12_17h41.35.234,lexical_decision_task_DD_L6,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,0.584,1,,,,,,,,,,,,,,,z,1,0.584,,,,,,,,0.631111111,-0.03,0,0,0,,0,117,117,129,1,PRANS,C,z,z,./images/PRANS.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,6101dba30506a0ab5e18c194,20,2022-02-12_17h41.35.234,lexical_decision_task_DD_L6,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,0.765,1,,,,,,,,,,,,,,,m,1,0.765,,,,,,,,0.631111111,-0.03,0,0,0,,0,118,118,15,1,COLLAR,LB,m,m,./images/COLLARLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,6101dba30506a0ab5e18c194,20,2022-02-12_17h41.35.234,lexical_decision_task_DD_L6,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,0.592,1,,,,,,,,,,,,,,,m,1,0.592,,,,,,,,0.631111111,-0.03,0,0,0,,0,119,119,51,1,SAUCE,LB,m,m,./images/SAUCELB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,6101dba30506a0ab5e18c194,20,2022-02-12_17h41.35.234,lexical_decision_task_DD_L6,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,0.499,1,,,,,,,,,,,,,,,z,1,0.499,,,,,,,,0.631111111,-0.03,0,0,0,,0,120,120,128,1,GRIFT,LB,z,z,./images/GRIFTLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,6101dba30506a0ab5e18c194,20,2022-02-12_17h41.35.234,lexical_decision_task_DD_L6,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,0.782,1,,,,,,,,,,,,,,,m,1,0.782,,,,,,,,0.631111111,-0.03,0,0,0,,0,121,121,52,1,DESERT,C,m,m,./images/DESERT.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,6101dba30506a0ab5e18c194,20,2022-02-12_17h41.35.234,lexical_decision_task_DD_L6,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,0.433,1,,,,,,,,,,,,,,,m,1,0.433,,,,,,,,0.631111111,-0.03,0,0,0,,0,122,122,69,1,ARROW,LB,m,m,./images/ARROWLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,6101dba30506a0ab5e18c194,20,2022-02-12_17h41.35.234,lexical_decision_task_DD_L6,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,0.576,1,,,,,,,,,,,,,,,m,1,0.576,,,,,,,,0.631111111,-0.03,0,0,0,,0,123,123,46,1,MUMMY,C,m,m,./images/MUMMY.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,6101dba30506a0ab5e18c194,20,2022-02-12_17h41.35.234,lexical_decision_task_DD_L6,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,0.632,1,,,,,,,,,,,,,,,m,1,0.632,,,,,,,,0.631111111,-0.03,0,0,0,,0,124,124,24,1,FLESH,LB,m,m,./images/FLESHLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,6101dba30506a0ab5e18c194,20,2022-02-12_17h41.35.234,lexical_decision_task_DD_L6,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,0.586,1,,,,,,,,,,,,,,,z,1,0.586,,,,,,,,0.135555556,-0.411111111,1,0,0,,0,125,125,120,1,RINED,C,z,z,./images/RINED.png,break_done_button,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,6101dba30506a0ab5e18c194,20,2022-02-12_17h41.35.234,lexical_decision_task_DD_L6,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,1.083,1,,,,,,,,,,,,,,,z,1,1.083,,,,,,,,0.706666667,-0.135555556,0,0,0,,0,126,126,121,1,CEERS,HB,z,z,./images/CEERSHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,6101dba30506a0ab5e18c194,20,2022-02-12_17h41.35.234,lexical_decision_task_DD_L6,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,0.488,1,,,,,,,,,,,,,,,m,1,0.488,,,,,,,,0.706666667,-0.135555556,0,0,0,,0,127,127,4,1,BOXER,C,m,m,./images/BOXER.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,6101dba30506a0ab5e18c194,20,2022-02-12_17h41.35.234,lexical_decision_task_DD_L6,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,0.686,1,,,,,,,,,,,,,,,m,1,0.686,,,,,,,,0.706666667,-0.135555556,0,0,0,,0,128,128,14,1,FENCE,HB,m,m,./images/FENCEHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,6101dba30506a0ab5e18c194,20,2022-02-12_17h41.35.234,lexical_decision_task_DD_L6,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,2.351,1,,,,,,,,,,,,,,,z,1,2.351,,,,,,,,0.706666667,-0.135555556,0,0,0,,0,129,129,163,1,GAMBA,HB,z,z,./images/GAMBAHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,6101dba30506a0ab5e18c194,20,2022-02-12_17h41.35.234,lexical_decision_task_DD_L6,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,0.517,1,,,,,,,,,,,,,,,z,1,0.517,,,,,,,,0.706666667,-0.135555556,0,0,0,,0,130,130,144,1,NAIRY,C,z,z,./images/NAIRY.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,6101dba30506a0ab5e18c194,20,2022-02-12_17h41.35.234,lexical_decision_task_DD_L6,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,0.516,0,,,,,,,,,,,,,,,m,0,0.516,,,,,,,,0.706666667,-0.135555556,0,0,0,,0,131,131,104,1,GITTY,LB,z,z,./images/GITTYLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,6101dba30506a0ab5e18c194,20,2022-02-12_17h41.35.234,lexical_decision_task_DD_L6,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,0.421,1,,,,,,,,,,,,,,,m,1,0.421,,,,,,,,0.706666667,-0.135555556,0,0,0,,0,132,132,54,1,CHERRY,LB,m,m,./images/CHERRYLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,6101dba30506a0ab5e18c194,20,2022-02-12_17h41.35.234,lexical_decision_task_DD_L6,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,0.745,1,,,,,,,,,,,,,,,m,1,0.745,,,,,,,,0.706666667,-0.135555556,0,0,0,,0,133,133,20,1,GRANNY,HB,m,m,./images/GRANNYHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,6101dba30506a0ab5e18c194,20,2022-02-12_17h41.35.234,lexical_decision_task_DD_L6,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,1.392,0,,,,,,,,,,,,,,,m,0,1.392,,,,,,,,0.706666667,-0.135555556,0,0,0,,0,134,134,157,1,INLER,HB,z,z,./images/INLERHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,6101dba30506a0ab5e18c194,20,2022-02-12_17h41.35.234,lexical_decision_task_DD_L6,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,0.517,1,,,,,,,,,,,,,,,m,1,0.517,,,,,,,,0.706666667,-0.135555556,0,0,0,,0,135,135,34,1,RAZOR,C,m,m,./images/RAZOR.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,6101dba30506a0ab5e18c194,20,2022-02-12_17h41.35.234,lexical_decision_task_DD_L6,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,0.8,1,,,,,,,,,,,,,,,m,1,0.8,,,,,,,,0.706666667,-0.135555556,0,0,0,,0,136,136,56,1,HEATER,HB,m,m,./images/HEATERHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,6101dba30506a0ab5e18c194,20,2022-02-12_17h41.35.234,lexical_decision_task_DD_L6,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,1.162,0,,,,,,,,,,,,,,,m,0,1.162,,,,,,,,0.706666667,-0.135555556,0,0,0,,0,137,137,110,1,CRUNK,LB,z,z,./images/CRUNKLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,6101dba30506a0ab5e18c194,20,2022-02-12_17h41.35.234,lexical_decision_task_DD_L6,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,0.536,1,,,,,,,,,,,,,,,m,1,0.536,,,,,,,,0.706666667,-0.135555556,0,0,0,,0,138,138,28,1,CASINO,C,m,m,./images/CASINO.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,6101dba30506a0ab5e18c194,20,2022-02-12_17h41.35.234,lexical_decision_task_DD_L6,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,0.633,1,,,,,,,,,,,,,,,z,1,0.633,,,,,,,,0.706666667,-0.135555556,0,0,0,,0,139,139,152,1,FRAIN,LB,z,z,./images/FRAINLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,6101dba30506a0ab5e18c194,20,2022-02-12_17h41.35.234,lexical_decision_task_DD_L6,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,0.535,1,,,,,,,,,,,,,,,z,1,0.535,,,,,,,,0.706666667,-0.135555556,0,0,0,,0,140,140,95,1,HANTY,LB,z,z,./images/HANTYLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,6101dba30506a0ab5e18c194,20,2022-02-12_17h41.35.234,lexical_decision_task_DD_L6,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,0.669,1,,,,,,,,,,,,,,,z,1,0.669,,,,,,,,0.706666667,-0.135555556,0,0,0,,0,141,141,145,1,LAMEL,HB,z,z,./images/LAMELHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,6101dba30506a0ab5e18c194,20,2022-02-12_17h41.35.234,lexical_decision_task_DD_L6,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,1.435,1,,,,,,,,,,,,,,,m,1,1.435,,,,,,,,0.706666667,-0.135555556,0,0,0,,0,142,142,8,1,CLIFF,HB,m,m,./images/CLIFFHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,6101dba30506a0ab5e18c194,20,2022-02-12_17h41.35.234,lexical_decision_task_DD_L6,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,0.53,1,,,,,,,,,,,,,,,m,1,0.53,,,,,,,,0.706666667,-0.135555556,0,0,0,,0,143,143,9,1,DIVER,LB,m,m,./images/DIVERLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,6101dba30506a0ab5e18c194,20,2022-02-12_17h41.35.234,lexical_decision_task_DD_L6,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,0.564,1,,,,,,,,,,,,,,,m,1,0.564,,,,,,,,0.706666667,-0.135555556,0,0,0,,0,144,144,82,1,PEBBLE,C,m,m,./images/PEBBLE.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,6101dba30506a0ab5e18c194,20,2022-02-12_17h41.35.234,lexical_decision_task_DD_L6,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,0.504,1,,,,,,,,,,,,,,,m,1,0.504,,,,,,,,0.706666667,-0.135555556,0,0,0,,0,145,145,42,1,CHAIN,LB,m,m,./images/CHAINLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,6101dba30506a0ab5e18c194,20,2022-02-12_17h41.35.234,lexical_decision_task_DD_L6,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,1.098,1,,,,,,,,,,,,,,,m,1,1.098,,,,,,,,0.706666667,-0.135555556,0,0,0,,0,146,146,64,1,BRIDE,C,m,m,./images/BRIDE.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,6101dba30506a0ab5e18c194,20,2022-02-12_17h41.35.234,lexical_decision_task_DD_L6,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,0.886,1,,,,,,,,,,,,,,,z,1,0.886,,,,,,,,0.706666667,-0.135555556,0,0,0,,0,147,147,98,1,BAMPS,LB,z,z,./images/BAMPSLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,6101dba30506a0ab5e18c194,20,2022-02-12_17h41.35.234,lexical_decision_task_DD_L6,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,0.665,1,,,,,,,,,,,,,,,m,1,0.665,,,,,,,,0.706666667,-0.135555556,0,0,0,,0,148,148,71,1,BUBBLE,HB,m,m,./images/BUBBLEHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,6101dba30506a0ab5e18c194,20,2022-02-12_17h41.35.234,lexical_decision_task_DD_L6,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,1.42,1,,,,,,,,,,,,,,,z,1,1.42,,,,,,,,0.706666667,-0.135555556,0,0,0,,0,149,149,96,1,KEAMS,C,z,z,./images/KEAMS.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,6101dba30506a0ab5e18c194,20,2022-02-12_17h41.35.234,lexical_decision_task_DD_L6,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,1.063,0,,,,,,,,,,,,,,,m,0,1.063,,,,,,,,0.706666667,-0.135555556,0,0,0,,0,150,150,142,1,PLASK,HB,z,z,./images/PLASKHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,6101dba30506a0ab5e18c194,20,2022-02-12_17h41.35.234,lexical_decision_task_DD_L6,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,1.17,1,,,,,,,,,,,,,,,m,1,1.17,,,,,,,,0.706666667,-0.135555556,0,0,0,,0,151,151,26,1,CLOUD,HB,m,m,./images/CLOUDHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,6101dba30506a0ab5e18c194,20,2022-02-12_17h41.35.234,lexical_decision_task_DD_L6,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,0.584,1,,,,,,,,,,,,,,,m,1,0.584,,,,,,,,0.706666667,-0.135555556,0,0,0,,0,152,152,78,1,BROOM,LB,m,m,./images/BROOMLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
