key_resp.keys,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instr_done_touch.clicked_name,instruction_pages.thisRepN,instruction_pages.thisTrialN,instruction_pages.thisN,instruction_pages.thisIndex,instruction_pages.ran,pageN,phase,instruct_text,has_image,instruct_image,participant,age,date,expName,psychopyVersion,OS,frameRate,key_resp.rt,response.keys,response.corr,response.rt,touch_resp.x,touch_resp.y,touch_resp.leftButton,touch_resp.midButton,touch_resp.rightButton,touch_resp.time,touch_resp.clicked_name,rt,corr,practrials.thisRepN,practrials.thisTrialN,practrials.thisN,practrials.thisIndex,practrials.ran,TrialID,Target,corrAns,end_of_practice_trials_pages.thisRepN,end_of_practice_trials_pages.thisTrialN,end_of_practice_trials_pages.thisN,end_of_practice_trials_pages.thisIndex,end_of_practice_trials_pages.ran,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,targ_click.x,targ_click.y,targ_click.leftButton,targ_click.midButton,targ_click.rightButton,targ_click.time,targ_click.clicked_name,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,maintrials.thisRepN,maintrials.thisTrialN,maintrials.thisN,maintrials.thisIndex,maintrials.ran,string,blur,study,lex,stim_path,break_done_touch.clicked_name,break_done_keyboard.rt,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.clicked_name,slider.response,slider.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,test_instructions.thisRepN,test_instructions.thisTrialN,test_instructions.thisN,test_instructions.thisIndex,test_instructions.ran,key_resp_3.keys,key_resp_3.corr,key_resp_3.rt,test_click.x,test_click.y,test_click.leftButton,test_click.midButton,test_click.rightButton,test_click.time,test_click.clicked_name,test_phase.thisRepN,test_phase.thisTrialN,test_phase.thisN,test_phase.thisIndex,test_phase.ran
,,,,,,,,,,,,,,,,,5b4991de56e0140001acb76b,25,2022-02-12_18h01.30.649,lexical_decision_task_DD_L4,2021.2.3,Win32,60.06366749,,,,,,,,,,,,0.5148,1,,,,,,,,,,,,,,m,1,0.5148,,,,,,,,0.17843389,0.111039795,0,0,0,,0,94,94,53,1,POSTER,LB,old,m,./images/POSTERLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5b4991de56e0140001acb76b,25,2022-02-12_18h01.30.649,lexical_decision_task_DD_L4,2021.2.3,Win32,60.06366749,,,,,,,,,,,,0.4939,1,,,,,,,,,,,,,,m,1,0.4939,,,,,,,,0.17843389,0.111039795,0,0,0,,0,95,95,6,1,STAIN,C,old,m,./images/STAIN.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5b4991de56e0140001acb76b,25,2022-02-12_18h01.30.649,lexical_decision_task_DD_L4,2021.2.3,Win32,60.06366749,,,,,,,,,,,,0.6766,1,,,,,,,,,,,,,,z,1,0.6766,,,,,,,,0.17843389,0.111039795,0,0,0,,0,96,96,118,1,BAVEL,HB,old,z,./images/BAVELHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5b4991de56e0140001acb76b,25,2022-02-12_18h01.30.649,lexical_decision_task_DD_L4,2021.2.3,Win32,60.06366749,,,,,,,,,,,,0.7424,1,,,,,,,,,,,,,,m,1,0.7424,,,,,,,,0.17843389,0.111039795,0,0,0,,0,97,97,29,1,PISTOL,LB,old,m,./images/PISTOLLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5b4991de56e0140001acb76b,25,2022-02-12_18h01.30.649,lexical_decision_task_DD_L4,2021.2.3,Win32,60.06366749,,,,,,,,,,,,0.8031,1,,,,,,,,,,,,,,z,1,0.8031,,,,,,,,0.17843389,0.111039795,0,0,0,,0,98,98,104,1,GITTY,LB,old,z,./images/GITTYLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5b4991de56e0140001acb76b,25,2022-02-12_18h01.30.649,lexical_decision_task_DD_L4,2021.2.3,Win32,60.06366749,,,,,,,,,,,,0.8828,1,,,,,,,,,,,,,,z,1,0.8828,,,,,,,,0.17843389,0.111039795,0,0,0,,0,99,99,151,1,TINKY,HB,old,z,./images/TINKYHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5b4991de56e0140001acb76b,25,2022-02-12_18h01.30.649,lexical_decision_task_DD_L4,2021.2.3,Win32,60.06366749,,,,,,,,,,,,1.0015,1,,,,,,,,,,,,,,z,1,1.0015,,,,,,,,0.17843389,0.111039795,0,0,0,,0,100,100,163,1,GAMBA,HB,old,z,./images/GAMBAHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5b4991de56e0140001acb76b,25,2022-02-12_18h01.30.649,lexical_decision_task_DD_L4,2021.2.3,Win32,60.06366749,,,,,,,,,,,,0.5891,1,,,,,,,,,,,,,,z,1,0.5891,,,,,,,,0.17843389,0.111039795,0,0,0,,0,101,101,110,1,CRUNK,LB,old,z,./images/CRUNKLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5b4991de56e0140001acb76b,25,2022-02-12_18h01.30.649,lexical_decision_task_DD_L4,2021.2.3,Win32,60.06366749,,,,,,,,,,,,0.6308,1,,,,,,,,,,,,,,z,1,0.6308,,,,,,,,0.17843389,0.111039795,0,0,0,,0,102,102,146,1,MOOST,LB,old,z,./images/MOOSTLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5b4991de56e0140001acb76b,25,2022-02-12_18h01.30.649,lexical_decision_task_DD_L4,2021.2.3,Win32,60.06366749,,,,,,,,,,,,0.6893,1,,,,,,,,,,,,,,m,1,0.6893,,,,,,,,0.17843389,0.111039795,0,0,0,,0,103,103,13,1,BUNNY,HB,old,m,./images/BUNNYHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5b4991de56e0140001acb76b,25,2022-02-12_18h01.30.649,lexical_decision_task_DD_L4,2021.2.3,Win32,60.06366749,,,,,,,,,,,,0.7357,1,,,,,,,,,,,,,,m,1,0.7357,,,,,,,,0.17843389,0.111039795,0,0,0,,0,104,104,18,1,PARCEL,C,old,m,./images/PARCEL.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5b4991de56e0140001acb76b,25,2022-02-12_18h01.30.649,lexical_decision_task_DD_L4,2021.2.3,Win32,60.06366749,,,,,,,,,,,,0.6059,1,,,,,,,,,,,,,,m,1,0.6059,,,,,,,,0.17843389,0.111039795,0,0,0,,0,105,105,83,1,WHISKY,LB,old,m,./images/WHISKYLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5b4991de56e0140001acb76b,25,2022-02-12_18h01.30.649,lexical_decision_task_DD_L4,2021.2.3,Win32,60.06366749,,,,,,,,,,,,0.5111,1,,,,,,,,,,,,,,z,1,0.5111,,,,,,,,0.17843389,0.111039795,0,0,0,,0,106,106,102,1,DULLE,C,old,z,./images/DULLE.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5b4991de56e0140001acb76b,25,2022-02-12_18h01.30.649,lexical_decision_task_DD_L4,2021.2.3,Win32,60.06366749,,,,,,,,,,,,0.5155,1,,,,,,,,,,,,,,z,1,0.5155,,,,,,,,0.17843389,0.111039795,0,0,0,,0,107,107,113,1,LINEW,LB,old,z,./images/LINEWLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5b4991de56e0140001acb76b,25,2022-02-12_18h01.30.649,lexical_decision_task_DD_L4,2021.2.3,Win32,60.06366749,,,,,,,,,,,,0.6589,1,,,,,,,,,,,,,,m,1,0.6589,,,,,,,,0.17843389,0.111039795,0,0,0,,0,108,108,50,1,PILOT,LB,old,m,./images/PILOTLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5b4991de56e0140001acb76b,25,2022-02-12_18h01.30.649,lexical_decision_task_DD_L4,2021.2.3,Win32,60.06366749,,,,,,,,,,,,0.5756,1,,,,,,,,,,,,,,m,1,0.5756,,,,,,,,0.17843389,0.111039795,0,0,0,,0,109,109,60,1,CURRY,C,old,m,./images/CURRY.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5b4991de56e0140001acb76b,25,2022-02-12_18h01.30.649,lexical_decision_task_DD_L4,2021.2.3,Win32,60.06366749,,,,,,,,,,,,0.6306,1,,,,,,,,,,,,,,z,1,0.6306,,,,,,,,0.17843389,0.111039795,0,0,0,,0,110,110,165,1,TROWN,C,old,z,./images/TROWN.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5b4991de56e0140001acb76b,25,2022-02-12_18h01.30.649,lexical_decision_task_DD_L4,2021.2.3,Win32,60.06366749,,,,,,,,,,,,0.5792,1,,,,,,,,,,,,,,z,1,0.5792,,,,,,,,0.17843389,0.111039795,0,0,0,,0,111,111,84,1,HAXES,C,old,z,./images/HAXES.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5b4991de56e0140001acb76b,25,2022-02-12_18h01.30.649,lexical_decision_task_DD_L4,2021.2.3,Win32,60.06366749,,,,,,,,,,,,1.1119,0,,,,,,,,,,,,,,z,0,1.1119,,,,,,,,0.17843389,0.111039795,0,0,0,,0,112,112,25,1,CHALK,HB,old,m,./images/CHALKHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5b4991de56e0140001acb76b,25,2022-02-12_18h01.30.649,lexical_decision_task_DD_L4,2021.2.3,Win32,60.06366749,,,,,,,,,,,,0.844,1,,,,,,,,,,,,,,m,1,0.844,,,,,,,,0.17843389,0.111039795,0,0,0,,0,113,113,8,1,CLIFF,LB,old,m,./images/CLIFFLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5b4991de56e0140001acb76b,25,2022-02-12_18h01.30.649,lexical_decision_task_DD_L4,2021.2.3,Win32,60.06366749,,,,,,,,,,,,0.5888,1,,,,,,,,,,,,,,m,1,0.5888,,,,,,,,0.17843389,0.111039795,0,0,0,,0,114,114,74,1,JUMPER,LB,old,m,./images/JUMPERLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5b4991de56e0140001acb76b,25,2022-02-12_18h01.30.649,lexical_decision_task_DD_L4,2021.2.3,Win32,60.06366749,,,,,,,,,,,,0.6223,1,,,,,,,,,,,,,,z,1,0.6223,,,,,,,,0.17843389,0.111039795,0,0,0,,0,115,115,144,1,NAIRY,C,old,z,./images/NAIRY.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5b4991de56e0140001acb76b,25,2022-02-12_18h01.30.649,lexical_decision_task_DD_L4,2021.2.3,Win32,60.06366749,,,,,,,,,,,,0.8911,1,,,,,,,,,,,,,,m,1,0.8911,,,,,,,,0.17843389,0.111039795,0,0,0,,0,116,116,72,1,FLASK,C,old,m,./images/FLASK.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5b4991de56e0140001acb76b,25,2022-02-12_18h01.30.649,lexical_decision_task_DD_L4,2021.2.3,Win32,60.06366749,,,,,,,,,,,,0.7753,1,,,,,,,,,,,,,,z,1,0.7753,,,,,,,,0.17843389,0.111039795,0,0,0,,0,117,117,106,1,CLUMS,HB,old,z,./images/CLUMSHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5b4991de56e0140001acb76b,25,2022-02-12_18h01.30.649,lexical_decision_task_DD_L4,2021.2.3,Win32,60.06366749,,,,,,,,,,,,0.679,1,,,,,,,,,,,,,,m,1,0.679,,,,,,,,0.17843389,0.111039795,0,0,0,,0,118,118,47,1,LAGOON,LB,old,m,./images/LAGOONLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5b4991de56e0140001acb76b,25,2022-02-12_18h01.30.649,lexical_decision_task_DD_L4,2021.2.3,Win32,60.06366749,,,,,,,,,,,,0.9774,1,,,,,,,,,,,,,,m,1,0.9774,,,,,,,,0.17843389,0.111039795,0,0,0,,0,119,119,73,1,GLOVE,HB,old,m,./images/GLOVEHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5b4991de56e0140001acb76b,25,2022-02-12_18h01.30.649,lexical_decision_task_DD_L4,2021.2.3,Win32,60.06366749,,,,,,,,,,,,1.0843,1,,,,,,,,,,,,,,m,1,1.0843,,,,,,,,0.17843389,0.111039795,0,0,0,,0,120,120,41,1,STREAM,LB,old,m,./images/STREAMLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5b4991de56e0140001acb76b,25,2022-02-12_18h01.30.649,lexical_decision_task_DD_L4,2021.2.3,Win32,60.06366749,,,,,,,,,,,,0.72,1,,,,,,,,,,,,,,z,1,0.72,,,,,,,,0.17843389,0.111039795,0,0,0,,0,121,121,122,1,BLOOT,LB,old,z,./images/BLOOTLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5b4991de56e0140001acb76b,25,2022-02-12_18h01.30.649,lexical_decision_task_DD_L4,2021.2.3,Win32,60.06366749,,,,,,,,,,,,0.9697,1,,,,,,,,,,,,,,z,1,0.9697,,,,,,,,0.17843389,0.111039795,0,0,0,,0,122,122,160,1,VEETS,HB,old,z,./images/VEETSHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5b4991de56e0140001acb76b,25,2022-02-12_18h01.30.649,lexical_decision_task_DD_L4,2021.2.3,Win32,60.06366749,,,,,,,,,,,,0.8923,1,,,,,,,,,,,,,,z,1,0.8923,,,,,,,,0.17843389,0.111039795,0,0,0,,0,123,123,157,1,INLER,HB,old,z,./images/INLERHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5b4991de56e0140001acb76b,25,2022-02-12_18h01.30.649,lexical_decision_task_DD_L4,2021.2.3,Win32,60.06366749,,,,,,,,,,,,0.9871,1,,,,,,,,,,,,,,z,1,0.9871,,,,,,,,0.17843389,0.111039795,0,0,0,,0,124,124,97,1,CHIDS,HB,old,z,./images/CHIDSHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5b4991de56e0140001acb76b,25,2022-02-12_18h01.30.649,lexical_decision_task_DD_L4,2021.2.3,Win32,60.06366749,,,,,,,,,,,,0.8773,1,,,,,,,,,,,,,,z,1,0.8773,,,,,,,,0.038510911,-0.389602054,1,0,0,,0,125,125,107,1,FASKS,LB,old,z,./images/FASKSLB.png,break_done_button,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5b4991de56e0140001acb76b,25,2022-02-12_18h01.30.649,lexical_decision_task_DD_L4,2021.2.3,Win32,60.06366749,,,,,,,,,,,,0.7697,1,,,,,,,,,,,,,,m,1,0.7697,,,,,,,,0.077021823,-0.048138639,0,0,0,,0,126,126,69,1,ARROW,C,old,m,./images/ARROW.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5b4991de56e0140001acb76b,25,2022-02-12_18h01.30.649,lexical_decision_task_DD_L4,2021.2.3,Win32,60.06366749,,,,,,,,,,,,0.6056,1,,,,,,,,,,,,,,z,1,0.6056,,,,,,,,0.077021823,-0.048138639,0,0,0,,0,127,127,116,1,BALGY,LB,old,z,./images/BALGYLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5b4991de56e0140001acb76b,25,2022-02-12_18h01.30.649,lexical_decision_task_DD_L4,2021.2.3,Win32,60.06366749,,,,,,,,,,,,0.5666,1,,,,,,,,,,,,,,z,1,0.5666,,,,,,,,0.077021823,-0.048138639,0,0,0,,0,128,128,138,1,PLICE,C,old,z,./images/PLICE.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5b4991de56e0140001acb76b,25,2022-02-12_18h01.30.649,lexical_decision_task_DD_L4,2021.2.3,Win32,60.06366749,,,,,,,,,,,,0.5066,1,,,,,,,,,,,,,,z,1,0.5066,,,,,,,,0.077021823,-0.048138639,0,0,0,,0,129,129,90,1,NEAST,C,old,z,./images/NEAST.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5b4991de56e0140001acb76b,25,2022-02-12_18h01.30.649,lexical_decision_task_DD_L4,2021.2.3,Win32,60.06366749,,,,,,,,,,,,0.6102,1,,,,,,,,,,,,,,z,1,0.6102,,,,,,,,0.077021823,-0.048138639,0,0,0,,0,130,130,105,1,MOKER,C,old,z,./images/MOKER.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5b4991de56e0140001acb76b,25,2022-02-12_18h01.30.649,lexical_decision_task_DD_L4,2021.2.3,Win32,60.06366749,,,,,,,,,,,,0.7869,1,,,,,,,,,,,,,,m,1,0.7869,,,,,,,,0.077021823,-0.048138639,0,0,0,,0,131,131,79,1,RULER,HB,old,m,./images/RULERHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5b4991de56e0140001acb76b,25,2022-02-12_18h01.30.649,lexical_decision_task_DD_L4,2021.2.3,Win32,60.06366749,,,,,,,,,,,,0.6073,1,,,,,,,,,,,,,,m,1,0.6073,,,,,,,,0.077021823,-0.048138639,0,0,0,,0,132,132,40,1,SNAKE,HB,old,m,./images/SNAKEHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5b4991de56e0140001acb76b,25,2022-02-12_18h01.30.649,lexical_decision_task_DD_L4,2021.2.3,Win32,60.06366749,,,,,,,,,,,,0.5489,1,,,,,,,,,,,,,,m,1,0.5489,,,,,,,,0.077021823,-0.048138639,0,0,0,,0,133,133,42,1,CHAIN,C,old,m,./images/CHAIN.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5b4991de56e0140001acb76b,25,2022-02-12_18h01.30.649,lexical_decision_task_DD_L4,2021.2.3,Win32,60.06366749,,,,,,,,,,,,0.7738,1,,,,,,,,,,,,,,m,1,0.7738,,,,,,,,0.077021823,-0.048138639,0,0,0,,0,134,134,35,1,LLAMA,LB,old,m,./images/LLAMALB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5b4991de56e0140001acb76b,25,2022-02-12_18h01.30.649,lexical_decision_task_DD_L4,2021.2.3,Win32,60.06366749,,,,,,,,,,,,0.5319,1,,,,,,,,,,,,,,m,1,0.5319,,,,,,,,0.077021823,-0.048138639,0,0,0,,0,135,135,65,1,SPINE,LB,old,m,./images/SPINELB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5b4991de56e0140001acb76b,25,2022-02-12_18h01.30.649,lexical_decision_task_DD_L4,2021.2.3,Win32,60.06366749,,,,,,,,,,,,0.789,1,,,,,,,,,,,,,,z,1,0.789,,,,,,,,0.077021823,-0.048138639,0,0,0,,0,136,136,127,1,NINDY,HB,old,z,./images/NINDYHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5b4991de56e0140001acb76b,25,2022-02-12_18h01.30.649,lexical_decision_task_DD_L4,2021.2.3,Win32,60.06366749,,,,,,,,,,,,0.5676,1,,,,,,,,,,,,,,z,1,0.5676,,,,,,,,0.077021823,-0.048138639,0,0,0,,0,137,137,111,1,HOSSE,C,old,z,./images/HOSSE.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5b4991de56e0140001acb76b,25,2022-02-12_18h01.30.649,lexical_decision_task_DD_L4,2021.2.3,Win32,60.06366749,,,,,,,,,,,,0.7429,1,,,,,,,,,,,,,,m,1,0.7429,,,,,,,,0.077021823,-0.048138639,0,0,0,,0,138,138,11,1,MEDAL,LB,old,m,./images/MEDALLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5b4991de56e0140001acb76b,25,2022-02-12_18h01.30.649,lexical_decision_task_DD_L4,2021.2.3,Win32,60.06366749,,,,,,,,,,,,0.5444,1,,,,,,,,,,,,,,z,1,0.5444,,,,,,,,0.077021823,-0.048138639,0,0,0,,0,139,139,135,1,JOODY,C,old,z,./images/JOODY.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5b4991de56e0140001acb76b,25,2022-02-12_18h01.30.649,lexical_decision_task_DD_L4,2021.2.3,Win32,60.06366749,,,,,,,,,,,,0.6594,1,,,,,,,,,,,,,,m,1,0.6594,,,,,,,,0.077021823,-0.048138639,0,0,0,,0,140,140,2,1,STOVE,LB,old,m,./images/STOVELB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5b4991de56e0140001acb76b,25,2022-02-12_18h01.30.649,lexical_decision_task_DD_L4,2021.2.3,Win32,60.06366749,,,,,,,,,,,,0.5701,1,,,,,,,,,,,,,,z,1,0.5701,,,,,,,,0.077021823,-0.048138639,0,0,0,,0,141,141,123,1,SEDGE,C,old,z,./images/SEDGE.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5b4991de56e0140001acb76b,25,2022-02-12_18h01.30.649,lexical_decision_task_DD_L4,2021.2.3,Win32,60.06366749,,,,,,,,,,,,0.6233,1,,,,,,,,,,,,,,z,1,0.6233,,,,,,,,0.077021823,-0.048138639,0,0,0,,0,142,142,92,1,PAIMS,LB,old,z,./images/PAIMSLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5b4991de56e0140001acb76b,25,2022-02-12_18h01.30.649,lexical_decision_task_DD_L4,2021.2.3,Win32,60.06366749,,,,,,,,,,,,0.6912,1,,,,,,,,,,,,,,m,1,0.6912,,,,,,,,0.077021823,-0.048138639,0,0,0,,0,143,143,56,1,HEATER,LB,old,m,./images/HEATERLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5b4991de56e0140001acb76b,25,2022-02-12_18h01.30.649,lexical_decision_task_DD_L4,2021.2.3,Win32,60.06366749,,,,,,,,,,,,0.57,1,,,,,,,,,,,,,,z,1,0.57,,,,,,,,0.077021823,-0.048138639,0,0,0,,0,144,144,155,1,CANGY,LB,old,z,./images/CANGYLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5b4991de56e0140001acb76b,25,2022-02-12_18h01.30.649,lexical_decision_task_DD_L4,2021.2.3,Win32,60.06366749,,,,,,,,,,,,0.4959,1,,,,,,,,,,,,,,z,1,0.4959,,,,,,,,0.077021823,-0.048138639,0,0,0,,0,145,145,87,1,TRING,C,old,z,./images/TRING.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5b4991de56e0140001acb76b,25,2022-02-12_18h01.30.649,lexical_decision_task_DD_L4,2021.2.3,Win32,60.06366749,,,,,,,,,,,,0.5636,1,,,,,,,,,,,,,,z,1,0.5636,,,,,,,,0.077021823,-0.048138639,0,0,0,,0,146,146,141,1,PLEET,C,old,z,./images/PLEET.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5b4991de56e0140001acb76b,25,2022-02-12_18h01.30.649,lexical_decision_task_DD_L4,2021.2.3,Win32,60.06366749,,,,,,,,,,,,0.7381,1,,,,,,,,,,,,,,m,1,0.7381,,,,,,,,0.077021823,-0.048138639,0,0,0,,0,147,147,38,1,ENGINE,LB,old,m,./images/ENGINELB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5b4991de56e0140001acb76b,25,2022-02-12_18h01.30.649,lexical_decision_task_DD_L4,2021.2.3,Win32,60.06366749,,,,,,,,,,,,0.5693,1,,,,,,,,,,,,,,z,1,0.5693,,,,,,,,0.077021823,-0.048138639,0,0,0,,0,148,148,128,1,GRIFT,LB,old,z,./images/GRIFTLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5b4991de56e0140001acb76b,25,2022-02-12_18h01.30.649,lexical_decision_task_DD_L4,2021.2.3,Win32,60.06366749,,,,,,,,,,,,0.7028,1,,,,,,,,,,,,,,m,1,0.7028,,,,,,,,0.077021823,-0.048138639,0,0,0,,0,149,149,26,1,CLOUD,LB,old,m,./images/CLOUDLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5b4991de56e0140001acb76b,25,2022-02-12_18h01.30.649,lexical_decision_task_DD_L4,2021.2.3,Win32,60.06366749,,,,,,,,,,,,0.7439,1,,,,,,,,,,,,,,m,1,0.7439,,,,,,,,0.077021823,-0.048138639,0,0,0,,0,150,150,62,1,MAMMAL,LB,old,m,./images/MAMMALLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5b4991de56e0140001acb76b,25,2022-02-12_18h01.30.649,lexical_decision_task_DD_L4,2021.2.3,Win32,60.06366749,,,,,,,,,,,,0.6816,1,,,,,,,,,,,,,,m,1,0.6816,,,,,,,,0.077021823,-0.048138639,0,0,0,,0,151,151,5,1,BAMBOO,LB,old,m,./images/BAMBOOLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5b4991de56e0140001acb76b,25,2022-02-12_18h01.30.649,lexical_decision_task_DD_L4,2021.2.3,Win32,60.06366749,,,,,,,,,,,,1.1706,1,,,,,,,,,,,,,,z,1,1.1706,,,,,,,,0.077021823,-0.048138639,0,0,0,,0,152,152,94,1,BLANS,HB,old,z,./images/BLANSHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5b4991de56e0140001acb76b,25,2022-02-12_18h01.30.649,lexical_decision_task_DD_L4,2021.2.3,Win32,60.06366749,,,,,,,,,,,,0.7404,1,,,,,,,,,,,,,,z,1,0.7404,,,,,,,,0.077021823,-0.048138639,0,0,0,,0,153,153,161,1,BLAPS,LB,old,z,./images/BLAPSLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
