key_resp.keys,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instr_done_touch.clicked_name,instruction_pages.thisRepN,instruction_pages.thisTrialN,instruction_pages.thisN,instruction_pages.thisIndex,instruction_pages.ran,pageN,phase,instruct_text,has_image,instruct_image,participant,age,date,expName,psychopyVersion,OS,frameRate,key_resp.rt,response.keys,response.corr,response.rt,touch_resp.x,touch_resp.y,touch_resp.leftButton,touch_resp.midButton,touch_resp.rightButton,touch_resp.time,touch_resp.clicked_name,rt,corr,practrials.thisRepN,practrials.thisTrialN,practrials.thisN,practrials.thisIndex,practrials.ran,TrialID,Target,corrAns,end_of_practice_trials_pages.thisRepN,end_of_practice_trials_pages.thisTrialN,end_of_practice_trials_pages.thisN,end_of_practice_trials_pages.thisIndex,end_of_practice_trials_pages.ran,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,targ_click.x,targ_click.y,targ_click.leftButton,targ_click.midButton,targ_click.rightButton,targ_click.time,targ_click.clicked_name,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,maintrials.thisRepN,maintrials.thisTrialN,maintrials.thisN,maintrials.thisIndex,maintrials.ran,string,blur,study,lex,stim_path,break_done_keyboard.rt,break_done_touch.clicked_name,test_instructions.thisRepN,test_instructions.thisTrialN,test_instructions.thisN,test_instructions.thisIndex,test_instructions.ran,key_resp_3.keys,key_resp_3.corr,key_resp_3.rt,test_click.x,test_click.y,test_click.leftButton,test_click.midButton,test_click.rightButton,test_click.time,test_click.clicked_name,test_phase.thisRepN,test_phase.thisTrialN,test_phase.thisN,test_phase.thisIndex,test_phase.ran
,,,,,,,,,,,,,,,,,200065,18,2022-01-28_15h57.06,lexical_decision_task_DD_L3,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,,1.267,1,,,,,,,,,,,,,,m,1,1.267,,,,,,,,-0.114209827,-0.344621514,0,0,0,,0,110,110,83,1,JUNGLE,HB,old,m,./images/JUNGLEHB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200065,18,2022-01-28_15h57.06,lexical_decision_task_DD_L3,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,,1.038,1,,,,,,,,,,,,,,z,1,1.038,,,,,,,,-0.114209827,-0.344621514,0,0,0,,0,111,111,94,1,BLANS,HB,old,z,./images/BLANSHB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200065,18,2022-01-28_15h57.06,lexical_decision_task_DD_L3,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,,1.181,1,,,,,,,,,,,,,,z,1,1.181,,,,,,,,-0.114209827,-0.344621514,0,0,0,,0,112,112,163,1,GAMBA,HB,old,z,./images/GAMBAHB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200065,18,2022-01-28_15h57.06,lexical_decision_task_DD_L3,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,,0.73,1,,,,,,,,,,,,,,z,1,0.73,,,,,,,,-0.114209827,-0.344621514,0,0,0,,0,113,113,123,1,SEDGE,C,old,z,./images/SEDGE.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200065,18,2022-01-28_15h57.06,lexical_decision_task_DD_L3,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,,0.644,1,,,,,,,,,,,,,,z,1,0.644,,,,,,,,-0.114209827,-0.344621514,0,0,0,,0,114,114,86,1,AIFED,LB,old,z,./images/AIFEDLB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200065,18,2022-01-28_15h57.06,lexical_decision_task_DD_L3,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,,0.707,1,,,,,,,,,,,,,,z,1,0.707,,,,,,,,-0.114209827,-0.344621514,0,0,0,,0,115,115,125,1,MOOKY,LB,old,z,./images/MOOKYLB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200065,18,2022-01-28_15h57.06,lexical_decision_task_DD_L3,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,,0.982,1,,,,,,,,,,,,,,m,1,0.982,,,,,,,,-0.114209827,-0.344621514,0,0,0,,0,116,116,73,1,SNACK,C,old,m,./images/SNACK.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200065,18,2022-01-28_15h57.06,lexical_decision_task_DD_L3,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,,1.815,1,,,,,,,,,,,,,,z,1,1.815,,,,,,,,-0.114209827,-0.344621514,0,0,0,,0,117,117,115,1,MAWNS,HB,old,z,./images/MAWNSHB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200065,18,2022-01-28_15h57.06,lexical_decision_task_DD_L3,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,,0.84,1,,,,,,,,,,,,,,z,1,0.84,,,,,,,,-0.114209827,-0.344621514,0,0,0,,0,118,118,158,1,EGECT,LB,old,z,./images/EGECTLB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200065,18,2022-01-28_15h57.06,lexical_decision_task_DD_L3,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,,29.165,1,,,,,,,,,,,,,,m,1,29.165,,,,,,,,-0.071713147,-0.031208499,0,0,0,,0,119,119,68,1,TORCH,HB,old,m,./images/TORCHHB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200065,18,2022-01-28_15h57.06,lexical_decision_task_DD_L3,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,,1.462,1,,,,,,,,,,,,,,z,1,1.462,,,,,,,,-0.071713147,-0.031208499,0,0,0,,0,120,120,152,1,FRAIN,LB,old,z,./images/FRAINLB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200065,18,2022-01-28_15h57.06,lexical_decision_task_DD_L3,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,,0.677,1,,,,,,,,,,,,,,z,1,0.677,,,,,,,,-0.071713147,-0.031208499,0,0,0,,0,121,121,96,1,KEAMS,C,old,z,./images/KEAMS.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200065,18,2022-01-28_15h57.06,lexical_decision_task_DD_L3,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,,0.991,1,,,,,,,,,,,,,,m,1,0.991,,,,,,,,-0.071713147,-0.031208499,0,0,0,,0,122,122,59,1,BURIAL,HB,old,m,./images/BURIALHB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200065,18,2022-01-28_15h57.06,lexical_decision_task_DD_L3,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,,0.676,1,,,,,,,,,,,,,,z,1,0.676,,,,,,,,-0.071713147,-0.031208499,0,0,0,,0,123,123,93,1,SMONE,C,old,z,./images/SMONE.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200065,18,2022-01-28_15h57.06,lexical_decision_task_DD_L3,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,,0.683,1,,,,,,,,,,,,,,z,1,0.683,,,,,,,,-0.071713147,-0.031208499,0,0,0,,0,124,124,111,1,HOSSE,C,old,z,./images/HOSSE.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200065,18,2022-01-28_15h57.06,lexical_decision_task_DD_L3,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,,1.096,1,,,,,,,,,,,,,,z,1,1.096,,,,,,,,-0.04249668,0.430942895,0,0,0,space,0,125,125,141,1,PLEET,C,old,z,./images/PLEET.png,89.916,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200065,18,2022-01-28_15h57.06,lexical_decision_task_DD_L3,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,,1.175,1,,,,,,,,,,,,,,z,1,1.175,,,,,,,,-0.04249668,0.430942895,0,0,0,,0,126,126,120,1,RINED,C,old,z,./images/RINED.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200065,18,2022-01-28_15h57.06,lexical_decision_task_DD_L3,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,,0.674,1,,,,,,,,,,,,,,z,1,0.674,,,,,,,,-0.04249668,0.430942895,0,0,0,,0,127,127,98,1,BAMPS,LB,old,z,./images/BAMPSLB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200065,18,2022-01-28_15h57.06,lexical_decision_task_DD_L3,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,,0.994,1,,,,,,,,,,,,,,m,1,0.994,,,,,,,,-0.04249668,0.430942895,0,0,0,,0,128,128,13,1,MOTOR,C,old,m,./images/MOTOR.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200065,18,2022-01-28_15h57.06,lexical_decision_task_DD_L3,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,,0.581,1,,,,,,,,,,,,,,z,1,0.581,,,,,,,,-0.04249668,0.430942895,0,0,0,,0,129,129,164,1,SGREW,LB,old,z,./images/SGREWLB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200065,18,2022-01-28_15h57.06,lexical_decision_task_DD_L3,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,,0.647,1,,,,,,,,,,,,,,m,1,0.647,,,,,,,,-0.04249668,0.430942895,0,0,0,,0,130,130,80,1,WEASEL,HB,old,m,./images/WEASELHB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200065,18,2022-01-28_15h57.06,lexical_decision_task_DD_L3,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,,0.525,1,,,,,,,,,,,,,,m,1,0.525,,,,,,,,-0.04249668,0.430942895,0,0,0,,0,131,131,6,1,SQUARE,LB,old,m,./images/SQUARELB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200065,18,2022-01-28_15h57.06,lexical_decision_task_DD_L3,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,,1.049,1,,,,,,,,,,,,,,z,1,1.049,,,,,,,,-0.04249668,0.430942895,0,0,0,,0,132,132,121,1,CEERS,HB,old,z,./images/CEERSHB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200065,18,2022-01-28_15h57.06,lexical_decision_task_DD_L3,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,,1.048,1,,,,,,,,,,,,,,m,1,1.048,,,,,,,,-0.04249668,0.430942895,0,0,0,,0,133,133,55,1,MUFFIN,C,old,m,./images/MUFFIN.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200065,18,2022-01-28_15h57.06,lexical_decision_task_DD_L3,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,,0.63,1,,,,,,,,,,,,,,z,1,0.63,,,,,,,,-0.04249668,0.430942895,0,0,0,,0,134,134,105,1,MOKER,C,old,z,./images/MOKER.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200065,18,2022-01-28_15h57.06,lexical_decision_task_DD_L3,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,,0.657,1,,,,,,,,,,,,,,m,1,0.657,,,,,,,,-0.04249668,0.430942895,0,0,0,,0,135,135,65,1,FARMER,HB,old,m,./images/FARMERHB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200065,18,2022-01-28_15h57.06,lexical_decision_task_DD_L3,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,,0.644,1,,,,,,,,,,,,,,z,1,0.644,,,,,,,,-0.04249668,0.430942895,0,0,0,,0,136,136,167,1,ZONET,LB,old,z,./images/ZONETLB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200065,18,2022-01-28_15h57.06,lexical_decision_task_DD_L3,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,,1.664,1,,,,,,,,,,,,,,z,1,1.664,,,,,,,,-0.04249668,0.430942895,0,0,0,,0,137,137,91,1,SHENS,HB,old,z,./images/SHENSHB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200065,18,2022-01-28_15h57.06,lexical_decision_task_DD_L3,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,,0.645,1,,,,,,,,,,,,,,z,1,0.645,,,,,,,,-0.04249668,0.430942895,0,0,0,,0,138,138,116,1,BALGY,LB,old,z,./images/BALGYLB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200065,18,2022-01-28_15h57.06,lexical_decision_task_DD_L3,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,,0.747,1,,,,,,,,,,,,,,m,1,0.747,,,,,,,,-0.04249668,0.430942895,0,0,0,,0,139,139,2,1,BEARD,HB,old,m,./images/BEARDHB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200065,18,2022-01-28_15h57.06,lexical_decision_task_DD_L3,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,,0.866,1,,,,,,,,,,,,,,z,1,0.866,,,,,,,,-0.04249668,0.430942895,0,0,0,,0,140,140,148,1,JOMS,HB,old,z,./images/JOMSHB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200065,18,2022-01-28_15h57.06,lexical_decision_task_DD_L3,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,,1.065,1,,,,,,,,,,,,,,m,1,1.065,,,,,,,,-0.04249668,0.430942895,0,0,0,,0,141,141,45,1,KITTEN,LB,old,m,./images/KITTENLB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200065,18,2022-01-28_15h57.06,lexical_decision_task_DD_L3,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,,1.096,1,,,,,,,,,,,,,,z,1,1.096,,,,,,,,-0.04249668,0.430942895,0,0,0,,0,142,142,107,1,FASKS,LB,old,z,./images/FASKSLB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200065,18,2022-01-28_15h57.06,lexical_decision_task_DD_L3,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,,0.696,1,,,,,,,,,,,,,,z,1,0.696,,,,,,,,-0.04249668,0.430942895,0,0,0,,0,143,143,150,1,NOOLS,C,old,z,./images/NOOLS.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200065,18,2022-01-28_15h57.06,lexical_decision_task_DD_L3,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,,0.663,1,,,,,,,,,,,,,,m,1,0.663,,,,,,,,-0.04249668,0.430942895,0,0,0,,0,144,144,51,1,ONION,LB,old,m,./images/ONIONLB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200065,18,2022-01-28_15h57.06,lexical_decision_task_DD_L3,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,,0.83,1,,,,,,,,,,,,,,z,1,0.83,,,,,,,,-0.04249668,0.430942895,0,0,0,,0,145,145,136,1,WERVE,HB,old,z,./images/WERVEHB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200065,18,2022-01-28_15h57.06,lexical_decision_task_DD_L3,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,,1.212,1,,,,,,,,,,,,,,z,1,1.212,,,,,,,,-0.04249668,0.430942895,0,0,0,,0,146,146,124,1,TUNCH,HB,old,z,./images/TUNCHHB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200065,18,2022-01-28_15h57.06,lexical_decision_task_DD_L3,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,,0.582,1,,,,,,,,,,,,,,z,1,0.582,,,,,,,,-0.04249668,0.430942895,0,0,0,,0,147,147,147,1,ZOLES,C,old,z,./images/ZOLES.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200065,18,2022-01-28_15h57.06,lexical_decision_task_DD_L3,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,,1.273,1,,,,,,,,,,,,,,m,1,1.273,,,,,,,,-0.04249668,0.430942895,0,0,0,,0,148,148,81,1,POODLE,LB,old,m,./images/POODLELB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200065,18,2022-01-28_15h57.06,lexical_decision_task_DD_L3,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,,0.613,1,,,,,,,,,,,,,,z,1,0.613,,,,,,,,-0.04249668,0.430942895,0,0,0,,0,149,149,119,1,PAFER,LB,old,z,./images/PAFERLB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200065,18,2022-01-28_15h57.06,lexical_decision_task_DD_L3,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,,1.249,1,,,,,,,,,,,,,,m,1,1.249,,,,,,,,-0.04249668,0.430942895,0,0,0,,0,150,150,11,1,BONNET,HB,old,m,./images/BONNETHB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200065,18,2022-01-28_15h57.06,lexical_decision_task_DD_L3,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,,0.856,1,,,,,,,,,,,,,,z,1,0.856,,,,,,,,-0.04249668,0.430942895,0,0,0,,0,151,151,139,1,BLEAR,HB,old,z,./images/BLEARHB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200065,18,2022-01-28_15h57.06,lexical_decision_task_DD_L3,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,,0.683,1,,,,,,,,,,,,,,m,1,0.683,,,,,,,,-0.04249668,0.430942895,0,0,0,,0,152,152,42,1,FOLDER,LB,old,m,./images/FOLDERLB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200065,18,2022-01-28_15h57.06,lexical_decision_task_DD_L3,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,,0.942,1,,,,,,,,,,,,,,m,1,0.942,,,,,,,,-0.04249668,0.430942895,0,0,0,,0,153,153,20,1,CRADLE,HB,old,m,./images/CRADLEHB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200065,18,2022-01-28_15h57.06,lexical_decision_task_DD_L3,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,,0.779,1,,,,,,,,,,,,,,z,1,0.779,,,,,,,,-0.04249668,0.430942895,0,0,0,,0,154,154,134,1,TROSS,LB,old,z,./images/TROSSLB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200065,18,2022-01-28_15h57.06,lexical_decision_task_DD_L3,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,,0.898,1,,,,,,,,,,,,,,m,1,0.898,,,,,,,,-0.04249668,0.430942895,0,0,0,,0,155,155,14,1,PICKLE,HB,old,m,./images/PICKLEHB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200065,18,2022-01-28_15h57.06,lexical_decision_task_DD_L3,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,,0.763,1,,,,,,,,,,,,,,m,1,0.763,,,,,,,,-0.04249668,0.430942895,0,0,0,,0,156,156,46,1,PEARL,C,old,m,./images/PEARL.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200065,18,2022-01-28_15h57.06,lexical_decision_task_DD_L3,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,,0.58,1,,,,,,,,,,,,,,m,1,0.58,,,,,,,,-0.04249668,0.430942895,0,0,0,,0,157,157,37,1,BIRTH,C,old,m,./images/BIRTH.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200065,18,2022-01-28_15h57.06,lexical_decision_task_DD_L3,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,,0.591,1,,,,,,,,,,,,,,m,1,0.591,,,,,,,,-0.04249668,0.430942895,0,0,0,,0,158,158,4,1,MUSCLE,C,old,m,./images/MUSCLE.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200065,18,2022-01-28_15h57.06,lexical_decision_task_DD_L3,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,,0.698,1,,,,,,,,,,,,,,m,1,0.698,,,,,,,,-0.04249668,0.430942895,0,0,0,,0,159,159,78,1,LITTER,LB,old,m,./images/LITTERLB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200065,18,2022-01-28_15h57.06,lexical_decision_task_DD_L3,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,,0.647,1,,,,,,,,,,,,,,m,1,0.647,,,,,,,,-0.04249668,0.430942895,0,0,0,,0,160,160,62,1,PURSE,HB,old,m,./images/PURSEHB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200065,18,2022-01-28_15h57.06,lexical_decision_task_DD_L3,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,,1.847,1,,,,,,,,,,,,,,z,1,1.847,,,,,,,,-0.04249668,0.430942895,0,0,0,,0,161,161,130,1,CRILL,HB,old,z,./images/CRILLHB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200065,18,2022-01-28_15h57.06,lexical_decision_task_DD_L3,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,,0.931,1,,,,,,,,,,,,,,m,1,0.931,,,,,,,,-0.04249668,0.430942895,0,0,0,,0,162,162,49,1,DRUMS,C,old,m,./images/DRUMS.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200065,18,2022-01-28_15h57.06,lexical_decision_task_DD_L3,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,,0.499,0,,,,,,,,,,,,,,z,0,0.499,,,,,,,,-0.04249668,0.430942895,0,0,0,,0,163,163,35,1,PEACH,HB,old,m,./images/PEACHHB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200065,18,2022-01-28_15h57.06,lexical_decision_task_DD_L3,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,,1.463,1,,,,,,,,,,,,,,m,1,1.463,,,,,,,,-0.04249668,0.430942895,0,0,0,,0,164,164,12,1,SHORE,LB,old,m,./images/SHORELB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200065,18,2022-01-28_15h57.06,lexical_decision_task_DD_L3,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,,1.207,1,,,,,,,,,,,,,,z,1,1.207,,,,,,,,-0.04249668,0.430942895,0,0,0,,0,165,165,133,1,POWDY,HB,old,z,./images/POWDYHB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200065,18,2022-01-28_15h57.06,lexical_decision_task_DD_L3,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,,0.746,1,,,,,,,,,,,,,,z,1,0.746,,,,,,,,-0.04249668,0.430942895,0,0,0,,0,166,166,156,1,HIXES,C,old,z,./images/HIXES.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200065,18,2022-01-28_15h57.06,lexical_decision_task_DD_L3,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,,0.676,1,,,,,,,,,,,,,,z,1,0.676,,,,,,,,-0.04249668,0.430942895,0,0,0,,0,167,167,153,1,CLUPS,C,old,z,./images/CLUPS.png,,,,,,,,,,,,,,,,,,,,,,
space,-0.013280212,0.385790173,0,0,0,,,,,,,1,test,"In the next phase you will be presented with the words from the the first phase. Your job is to decide whether you remember seeing the word or not. If you remember seeing the word press ""old"" or type ""m"". If you do not remember seeing the word press ""new"" or type ""z"". Please press the space bar or click on continue to begin. ",,,200065,18,2022-01-28_15h57.06,lexical_decision_task_DD_L3,2021.2.3,MacIntel,58.82352941,17.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,,,,,,,,,,,,,,,
space,-0.013280212,0.385790173,0,0,0,,,,,,,1,test,"In the next phase you will be presented with the words from the the first phase. Your job is to decide whether you remember seeing the word or not. If you remember seeing the word press ""old"" or type ""m"". If you do not remember seeing the word press ""new"" or type ""z"". Please press the space bar or click on continue to begin. ",,,200065,18,2022-01-28_15h57.06,lexical_decision_task_DD_L3,2021.2.3,MacIntel,58.82352941,0.499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,1,,,,,,,,,,,,,,,
,-0.156706507,-0.448207171,1,0,0,instr_done_button,,,,,,1,test,"In the next phase you will be presented with the words from the the first phase. Your job is to decide whether you remember seeing the word or not. If you remember seeing the word press ""old"" or type ""m"". If you do not remember seeing the word press ""new"" or type ""z"". Please press the space bar or click on continue to begin. ",,,200065,18,2022-01-28_15h57.06,lexical_decision_task_DD_L3,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,1,,,,,,,,,,,,,,,
space,-0.156706507,-0.448207171,0,0,0,,,,,,,1,test,"In the next phase you will be presented with the words from the the first phase. Your job is to decide whether you remember seeing the word or not. If you remember seeing the word press ""old"" or type ""m"". If you do not remember seeing the word press ""new"" or type ""z"". Please press the space bar or click on continue to begin. ",,,200065,18,2022-01-28_15h57.06,lexical_decision_task_DD_L3,2021.2.3,MacIntel,58.82352941,0.437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,1,,,,,,,,,,,,,,,
space,0.181938911,0.462815405,0,0,0,,,,,,,1,test,"In the next phase you will be presented with the words from the the first phase. Your job is to decide whether you remember seeing the word or not. If you remember seeing the word press ""old"" or type ""m"". If you do not remember seeing the word press ""new"" or type ""z"". Please press the space bar or click on continue to begin. ",,,200065,18,2022-01-28_15h57.06,lexical_decision_task_DD_L3,2021.2.3,MacIntel,58.82352941,9.883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200065,18,2022-01-28_15h57.06,lexical_decision_task_DD_L3,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,,7.16,0,,,,,,,,,,,,,,,,,,,,,,,,0.181938911,0.462815405,0,0,0,,,,,,,CLOTH,HB,z,m,./images/CLOTHHB.png,,,,,,,,m,0,7.16,,,,,,,,0,0,0,107,1
,,,,,,,,,,,,,,,,,200065,18,2022-01-28_15h57.06,lexical_decision_task_DD_L3,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,,1.829,1,,,,,,,,,,,,,,,,,,,,,,,,0.181938911,0.462815405,0,0,0,,,,,,,SMOKER,HB,m,m,./images/SMOKERHB.png,,,,,,,,m,1,1.829,,,,,,,,0,1,1,26,1
,,,,,,,,,,,,,,,,,200065,18,2022-01-28_15h57.06,lexical_decision_task_DD_L3,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,,0.891,1,,,,,,,,,,,,,,,,,,,,,,,,0.181938911,0.462815405,0,0,0,,,,,,,JUMPER,HB,z,m,./images/JUMPERHB.png,,,,,,,,z,1,0.891,,,,,,,,0,2,2,158,1
