key_resp.keys,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instr_done_touch.clicked_name,instruction_pages.thisRepN,instruction_pages.thisTrialN,instruction_pages.thisN,instruction_pages.thisIndex,instruction_pages.ran,pageN,phase,instruct_text,has_image,instruct_image,participant,age,date,expName,psychopyVersion,OS,frameRate,key_resp.rt,response.keys,response.corr,response.rt,touch_resp.x,touch_resp.y,touch_resp.leftButton,touch_resp.midButton,touch_resp.rightButton,touch_resp.time,touch_resp.clicked_name,rt,corr,practrials.thisRepN,practrials.thisTrialN,practrials.thisN,practrials.thisIndex,practrials.ran,TrialID,Target,corrAns,end_of_practice_trials_pages.thisRepN,end_of_practice_trials_pages.thisTrialN,end_of_practice_trials_pages.thisN,end_of_practice_trials_pages.thisIndex,end_of_practice_trials_pages.ran,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,targ_click.x,targ_click.y,targ_click.leftButton,targ_click.midButton,targ_click.rightButton,targ_click.time,targ_click.clicked_name,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,maintrials.thisRepN,maintrials.thisTrialN,maintrials.thisN,maintrials.thisIndex,maintrials.ran,string,blur,study,lex,stim_path,break_done_touch.clicked_name,break_done_keyboard.rt,test_instructions.thisRepN,test_instructions.thisTrialN,test_instructions.thisN,test_instructions.thisIndex,test_instructions.ran,key_resp_3.keys,key_resp_3.corr,key_resp_3.rt,test_click.x,test_click.y,test_click.leftButton,test_click.midButton,test_click.rightButton,test_click.time,test_click.clicked_name,test_phase.thisRepN,test_phase.thisTrialN,test_phase.thisN,test_phase.thisIndex,test_phase.ran
,,,,,,,,,,,,,,,,,198784,19,2022-01-28_16h07.42.129,lexical_decision_task_DD_L6,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,,0.848,1,,,,,,,,,,,,,,m,1,0.848,,,,,,,,0.053797743,-0.377790799,0,0,0,,0,108,108,20,1,GRANNY,HB,old,m,./images/GRANNYHB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198784,19,2022-01-28_16h07.42.129,lexical_decision_task_DD_L6,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,,0.5541,1,,,,,,,,,,,,,,m,1,0.5541,,,,,,,,0.053797743,-0.377790799,0,0,0,,0,109,109,64,1,BRIDE,C,old,m,./images/BRIDE.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198784,19,2022-01-28_16h07.42.129,lexical_decision_task_DD_L6,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,,1.2463,1,,,,,,,,,,,,,,z,1,1.2463,,,,,,,,0.053797743,-0.377790799,0,0,0,,0,110,110,85,1,CHULK,HB,old,z,./images/CHULKHB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198784,19,2022-01-28_16h07.42.129,lexical_decision_task_DD_L6,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,,0.8667,1,,,,,,,,,,,,,,z,1,0.8667,,,,,,,,0.053797743,-0.377790799,0,0,0,,0,111,111,166,1,SHORY,HB,old,z,./images/SHORYHB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198784,19,2022-01-28_16h07.42.129,lexical_decision_task_DD_L6,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,,0.7012,1,,,,,,,,,,,,,,m,1,0.7012,,,,,,,,0.053797743,-0.377790799,0,0,0,,0,112,112,50,1,PILOT,HB,old,m,./images/PILOTHB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198784,19,2022-01-28_16h07.42.129,lexical_decision_task_DD_L6,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,,0.7346,1,,,,,,,,,,,,,,m,1,0.7346,,,,,,,,0.053797743,-0.377790799,0,0,0,,0,113,113,15,1,COLLAR,LB,old,m,./images/COLLARLB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198784,19,2022-01-28_16h07.42.129,lexical_decision_task_DD_L6,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,,0.814,1,,,,,,,,,,,,,,m,1,0.814,,,,,,,,0.053797743,-0.377790799,0,0,0,,0,114,114,44,1,BASKET,HB,old,m,./images/BASKETHB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198784,19,2022-01-28_16h07.42.129,lexical_decision_task_DD_L6,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,,0.6469,1,,,,,,,,,,,,,,m,1,0.6469,,,,,,,,0.053797743,-0.377790799,0,0,0,,0,115,115,30,1,SLOPE,LB,old,m,./images/SLOPELB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198784,19,2022-01-28_16h07.42.129,lexical_decision_task_DD_L6,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,,0.6172,1,,,,,,,,,,,,,,z,1,0.6172,,,,,,,,0.053797743,-0.377790799,0,0,0,,0,116,116,132,1,SCIFF,C,old,z,./images/SCIFF.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198784,19,2022-01-28_16h07.42.129,lexical_decision_task_DD_L6,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,,0.9833,1,,,,,,,,,,,,,,z,1,0.9833,,,,,,,,0.053797743,-0.377790799,0,0,0,,0,117,117,136,1,WERVE,HB,old,z,./images/WERVEHB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198784,19,2022-01-28_16h07.42.129,lexical_decision_task_DD_L6,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,,0.7139,1,,,,,,,,,,,,,,z,1,0.7139,,,,,,,,0.053797743,-0.377790799,0,0,0,,0,118,118,149,1,VEASE,LB,old,z,./images/VEASELB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198784,19,2022-01-28_16h07.42.129,lexical_decision_task_DD_L6,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,,0.7505,1,,,,,,,,,,,,,,z,1,0.7505,,,,,,,,0.053797743,-0.377790799,0,0,0,,0,119,119,139,1,BLEAR,HB,old,z,./images/BLEARHB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198784,19,2022-01-28_16h07.42.129,lexical_decision_task_DD_L6,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,,0.8745,1,,,,,,,,,,,,,,z,1,0.8745,,,,,,,,0.053797743,-0.377790799,0,0,0,,0,120,120,148,1,JOMS,HB,old,z,./images/JOMSHB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198784,19,2022-01-28_16h07.42.129,lexical_decision_task_DD_L6,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,,0.6728,1,,,,,,,,,,,,,,m,1,0.6728,,,,,,,,0.053797743,-0.377790799,0,0,0,,0,121,121,67,1,POKER,C,old,m,./images/POKER.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198784,19,2022-01-28_16h07.42.129,lexical_decision_task_DD_L6,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,,0.7087,1,,,,,,,,,,,,,,m,1,0.7087,,,,,,,,0.053797743,-0.377790799,0,0,0,,0,122,122,25,1,CHALK,C,old,m,./images/CHALK.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198784,19,2022-01-28_16h07.42.129,lexical_decision_task_DD_L6,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,,0.687,1,,,,,,,,,,,,,,z,1,0.687,,,,,,,,0.053797743,-0.377790799,0,0,0,,0,123,123,153,1,CLUPS,C,old,z,./images/CLUPS.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198784,19,2022-01-28_16h07.42.129,lexical_decision_task_DD_L6,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,,0.9039,1,,,,,,,,,,,,,,m,1,0.9039,,,,,,,,0.053797743,-0.377790799,0,0,0,,0,124,124,72,1,FLASK,LB,old,m,./images/FLASKLB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198784,19,2022-01-28_16h07.42.129,lexical_decision_task_DD_L6,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,,0.7554,1,,,,,,,,,,,,,,m,1,0.7554,,,,,,,,0.065928819,-0.446883681,1,0,0,,0,125,125,28,1,CASINO,C,old,m,./images/CASINO.png,break_done_button,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198784,19,2022-01-28_16h07.42.129,lexical_decision_task_DD_L6,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,,1.1899,1,,,,,,,,,,,,,,z,1,1.1899,,,,,,,,0.065928819,-0.446883681,0,0,0,,0,126,126,115,1,MAWNS,HB,old,z,./images/MAWNSHB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198784,19,2022-01-28_16h07.42.129,lexical_decision_task_DD_L6,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,,0.6735,1,,,,,,,,,,,,,,z,1,0.6735,,,,,,,,0.065928819,-0.446883681,0,0,0,,0,127,127,144,1,NAIRY,C,old,z,./images/NAIRY.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198784,19,2022-01-28_16h07.42.129,lexical_decision_task_DD_L6,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,,1.0328,1,,,,,,,,,,,,,,z,1,1.0328,,,,,,,,0.065928819,-0.446883681,0,0,0,,0,128,128,106,1,CLUMS,HB,old,z,./images/CLUMSHB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198784,19,2022-01-28_16h07.42.129,lexical_decision_task_DD_L6,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,,0.7548,1,,,,,,,,,,,,,,m,1,0.7548,,,,,,,,0.065928819,-0.446883681,0,0,0,,0,129,129,83,1,WHISKY,HB,old,m,./images/WHISKYHB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198784,19,2022-01-28_16h07.42.129,lexical_decision_task_DD_L6,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,,1.598,1,,,,,,,,,,,,,,z,1,1.598,,,,,,,,0.065928819,-0.446883681,0,0,0,,0,130,130,127,1,NINDY,HB,old,z,./images/NINDYHB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198784,19,2022-01-28_16h07.42.129,lexical_decision_task_DD_L6,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,,0.652,1,,,,,,,,,,,,,,z,1,0.652,,,,,,,,0.065928819,-0.446883681,0,0,0,,0,131,131,158,1,EGECT,LB,old,z,./images/EGECTLB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198784,19,2022-01-28_16h07.42.129,lexical_decision_task_DD_L6,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,,0.8132,1,,,,,,,,,,,,,,m,1,0.8132,,,,,,,,0.065928819,-0.446883681,0,0,0,,0,132,132,2,1,STOVE,HB,old,m,./images/STOVEHB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198784,19,2022-01-28_16h07.42.129,lexical_decision_task_DD_L6,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,,0.8653,1,,,,,,,,,,,,,,m,1,0.8653,,,,,,,,0.065928819,-0.446883681,0,0,0,,0,133,133,41,1,STREAM,HB,old,m,./images/STREAMHB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198784,19,2022-01-28_16h07.42.129,lexical_decision_task_DD_L6,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,,0.7378,1,,,,,,,,,,,,,,m,1,0.7378,,,,,,,,0.065928819,-0.446883681,0,0,0,,0,134,134,71,1,BUBBLE,HB,old,m,./images/BUBBLEHB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198784,19,2022-01-28_16h07.42.129,lexical_decision_task_DD_L6,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,,0.7678,1,,,,,,,,,,,,,,z,1,0.7678,,,,,,,,0.065928819,-0.446883681,0,0,0,,0,135,135,124,1,TUNCH,HB,old,z,./images/TUNCHHB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198784,19,2022-01-28_16h07.42.129,lexical_decision_task_DD_L6,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,,1.7289,1,,,,,,,,,,,,,,z,1,1.7289,,,,,,,,0.065928819,-0.446883681,0,0,0,,0,136,136,155,1,CANGY,LB,old,z,./images/CANGYLB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198784,19,2022-01-28_16h07.42.129,lexical_decision_task_DD_L6,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,,1.1192,1,,,,,,,,,,,,,,z,1,1.1192,,,,,,,,0.065928819,-0.446883681,0,0,0,,0,137,137,105,1,MOKER,C,old,z,./images/MOKER.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198784,19,2022-01-28_16h07.42.129,lexical_decision_task_DD_L6,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,,0.8154,1,,,,,,,,,,,,,,m,1,0.8154,,,,,,,,0.065928819,-0.446883681,0,0,0,,0,138,138,29,1,PISTOL,HB,old,m,./images/PISTOLHB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198784,19,2022-01-28_16h07.42.129,lexical_decision_task_DD_L6,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,,0.6596,1,,,,,,,,,,,,,,z,1,0.6596,,,,,,,,0.065928819,-0.446883681,0,0,0,,0,139,139,114,1,RIKES,C,old,z,./images/RIKES.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198784,19,2022-01-28_16h07.42.129,lexical_decision_task_DD_L6,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,,0.66,1,,,,,,,,,,,,,,z,1,0.66,,,,,,,,0.065928819,-0.446883681,0,0,0,,0,140,140,117,1,STEEG,C,old,z,./images/STEEG.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198784,19,2022-01-28_16h07.42.129,lexical_decision_task_DD_L6,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,,0.5724,1,,,,,,,,,,,,,,z,1,0.5724,,,,,,,,0.065928819,-0.446883681,0,0,0,,0,141,141,89,1,DRIEK,LB,old,z,./images/DRIEKLB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198784,19,2022-01-28_16h07.42.129,lexical_decision_task_DD_L6,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,,0.7831,1,,,,,,,,,,,,,,z,1,0.7831,,,,,,,,0.065928819,-0.446883681,0,0,0,,0,142,142,88,1,GLUSH,HB,old,z,./images/GLUSHHB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198784,19,2022-01-28_16h07.42.129,lexical_decision_task_DD_L6,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,,0.6821,1,,,,,,,,,,,,,,m,1,0.6821,,,,,,,,0.065928819,-0.446883681,0,0,0,,0,143,143,48,1,SHIELD,LB,old,m,./images/SHIELDLB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198784,19,2022-01-28_16h07.42.129,lexical_decision_task_DD_L6,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,,0.6016,1,,,,,,,,,,,,,,m,1,0.6016,,,,,,,,0.065928819,-0.446883681,0,0,0,,0,144,144,82,1,PEBBLE,C,old,m,./images/PEBBLE.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198784,19,2022-01-28_16h07.42.129,lexical_decision_task_DD_L6,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,,0.7303,1,,,,,,,,,,,,,,z,1,0.7303,,,,,,,,0.065928819,-0.446883681,0,0,0,,0,145,145,151,1,TINKY,HB,old,z,./images/TINKYHB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198784,19,2022-01-28_16h07.42.129,lexical_decision_task_DD_L6,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,,1.0493,1,,,,,,,,,,,,,,z,1,1.0493,,,,,,,,0.065928819,-0.446883681,0,0,0,,0,146,146,154,1,THINT,HB,old,z,./images/THINTHB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198784,19,2022-01-28_16h07.42.129,lexical_decision_task_DD_L6,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,,0.731,1,,,,,,,,,,,,,,m,1,0.731,,,,,,,,0.065928819,-0.446883681,0,0,0,,0,147,147,60,1,CURRY,LB,old,m,./images/CURRYLB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198784,19,2022-01-28_16h07.42.129,lexical_decision_task_DD_L6,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,,0.6505,1,,,,,,,,,,,,,,m,1,0.6505,,,,,,,,0.065928819,-0.446883681,0,0,0,,0,148,148,78,1,BROOM,LB,old,m,./images/BROOMLB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198784,19,2022-01-28_16h07.42.129,lexical_decision_task_DD_L6,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,,0.7211,1,,,,,,,,,,,,,,m,1,0.7211,,,,,,,,0.065928819,-0.446883681,0,0,0,,0,149,149,77,1,WHEEL,HB,old,m,./images/WHEELHB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198784,19,2022-01-28_16h07.42.129,lexical_decision_task_DD_L6,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,,0.6615,1,,,,,,,,,,,,,,m,1,0.6615,,,,,,,,0.065928819,-0.446883681,0,0,0,,0,150,150,79,1,RULER,C,old,m,./images/RULER.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198784,19,2022-01-28_16h07.42.129,lexical_decision_task_DD_L6,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,,0.7117,1,,,,,,,,,,,,,,z,1,0.7117,,,,,,,,0.065928819,-0.446883681,0,0,0,,0,151,151,101,1,GLEET,LB,old,z,./images/GLEETLB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198784,19,2022-01-28_16h07.42.129,lexical_decision_task_DD_L6,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,,0.9286,1,,,,,,,,,,,,,,m,1,0.9286,,,,,,,,0.065928819,-0.446883681,0,0,0,,0,152,152,80,1,PLANET,HB,old,m,./images/PLANETHB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198784,19,2022-01-28_16h07.42.129,lexical_decision_task_DD_L6,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,,1.0199,1,,,,,,,,,,,,,,m,1,1.0199,,,,,,,,0.065928819,-0.446883681,0,0,0,,0,153,153,8,1,CLIFF,HB,old,m,./images/CLIFFHB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198784,19,2022-01-28_16h07.42.129,lexical_decision_task_DD_L6,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,,1.0211,1,,,,,,,,,,,,,,m,1,1.0211,,,,,,,,0.065928819,-0.446883681,0,0,0,,0,154,154,70,1,BANANA,C,old,m,./images/BANANA.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198784,19,2022-01-28_16h07.42.129,lexical_decision_task_DD_L6,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,,1.2792,1,,,,,,,,,,,,,,z,1,1.2792,,,,,,,,0.065928819,-0.446883681,0,0,0,,0,155,155,110,1,CRUNK,LB,old,z,./images/CRUNKLB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198784,19,2022-01-28_16h07.42.129,lexical_decision_task_DD_L6,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,,0.797,1,,,,,,,,,,,,,,m,1,0.797,,,,,,,,0.065928819,-0.446883681,0,0,0,,0,156,156,35,1,LLAMA,HB,old,m,./images/LLAMAHB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198784,19,2022-01-28_16h07.42.129,lexical_decision_task_DD_L6,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,,0.7082,1,,,,,,,,,,,,,,z,1,0.7082,,,,,,,,0.065928819,-0.446883681,0,0,0,,0,157,157,95,1,HANTY,LB,old,z,./images/HANTYLB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198784,19,2022-01-28_16h07.42.129,lexical_decision_task_DD_L6,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,,1.2317,1,,,,,,,,,,,,,,z,1,1.2317,,,,,,,,0.065928819,-0.446883681,0,0,0,,0,158,158,109,1,BURGE,HB,old,z,./images/BURGEHB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198784,19,2022-01-28_16h07.42.129,lexical_decision_task_DD_L6,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,,1.1308,1,,,,,,,,,,,,,,z,1,1.1308,,,,,,,,0.065928819,-0.446883681,0,0,0,,0,159,159,133,1,POWDY,HB,old,z,./images/POWDYHB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198784,19,2022-01-28_16h07.42.129,lexical_decision_task_DD_L6,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,,0.6893,1,,,,,,,,,,,,,,z,1,0.6893,,,,,,,,0.065928819,-0.446883681,0,0,0,,0,160,160,119,1,PAFER,LB,old,z,./images/PAFERLB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198784,19,2022-01-28_16h07.42.129,lexical_decision_task_DD_L6,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,,1.8724,1,,,,,,,,,,,,,,z,1,1.8724,,,,,,,,0.065928819,-0.446883681,0,0,0,,0,161,161,157,1,INLER,HB,old,z,./images/INLERHB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198784,19,2022-01-28_16h07.42.129,lexical_decision_task_DD_L6,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,,0.644,1,,,,,,,,,,,,,,z,1,0.644,,,,,,,,0.065928819,-0.446883681,0,0,0,,0,162,162,120,1,RINED,C,old,z,./images/RINED.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198784,19,2022-01-28_16h07.42.129,lexical_decision_task_DD_L6,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,,0.6714,1,,,,,,,,,,,,,,z,1,0.6714,,,,,,,,0.065928819,-0.446883681,0,0,0,,0,163,163,93,1,SMONE,C,old,z,./images/SMONE.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198784,19,2022-01-28_16h07.42.129,lexical_decision_task_DD_L6,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,,0.7329,1,,,,,,,,,,,,,,m,1,0.7329,,,,,,,,0.065928819,-0.446883681,0,0,0,,0,164,164,68,1,VALLEY,HB,old,m,./images/VALLEYHB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198784,19,2022-01-28_16h07.42.129,lexical_decision_task_DD_L6,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,,0.6044,1,,,,,,,,,,,,,,z,1,0.6044,,,,,,,,0.065928819,-0.446883681,0,0,0,,0,165,165,108,1,GRUET,C,old,z,./images/GRUET.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198784,19,2022-01-28_16h07.42.129,lexical_decision_task_DD_L6,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,,1.0638,1,,,,,,,,,,,,,,m,1,1.0638,,,,,,,,0.065928819,-0.446883681,0,0,0,,0,166,166,12,1,BLOKE,LB,old,m,./images/BLOKELB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198784,19,2022-01-28_16h07.42.129,lexical_decision_task_DD_L6,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,,1.318,1,,,,,,,,,,,,,,m,1,1.318,,,,,,,,0.065928819,-0.446883681,0,0,0,,0,167,167,1,1,TOWEL,C,old,m,./images/TOWEL.png,,,,,,,,,,,,,,,,,,,,,,
,0.074756944,-0.396944444,1,0,0,instr_done_button,,,,,,1,test,"In the next phase you will be presented with the words from the the first phase. Your job is to decide whether you remember seeing the word or not. If you remember seeing the word press ""old"" or type ""m"". If you do not remember seeing the word press ""new"" or type ""z"". Please press the space bar or click on continue to begin. ",,,198784,19,2022-01-28_16h07.42.129,lexical_decision_task_DD_L6,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,,,,,,,,,,,,,,,
,0.05905816,-0.398151042,1,0,0,instr_done_button,,,,,,1,test,"In the next phase you will be presented with the words from the the first phase. Your job is to decide whether you remember seeing the word or not. If you remember seeing the word press ""old"" or type ""m"". If you do not remember seeing the word press ""new"" or type ""z"". Please press the space bar or click on continue to begin. ",,,198784,19,2022-01-28_16h07.42.129,lexical_decision_task_DD_L6,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,1,,,,,,,,,,,,,,,
,0.041436632,-0.420759549,1,0,0,instr_done_button,,,,,,1,test,"In the next phase you will be presented with the words from the the first phase. Your job is to decide whether you remember seeing the word or not. If you remember seeing the word press ""old"" or type ""m"". If you do not remember seeing the word press ""new"" or type ""z"". Please press the space bar or click on continue to begin. ",,,198784,19,2022-01-28_16h07.42.129,lexical_decision_task_DD_L6,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,1,,,,,,,,,,,,,,,
space,0.041436632,-0.420759549,0,0,0,,,,,,,1,test,"In the next phase you will be presented with the words from the the first phase. Your job is to decide whether you remember seeing the word or not. If you remember seeing the word press ""old"" or type ""m"". If you do not remember seeing the word press ""new"" or type ""z"". Please press the space bar or click on continue to begin. ",,,198784,19,2022-01-28_16h07.42.129,lexical_decision_task_DD_L6,2021.2.3,MacIntel,59.99880002,0.5516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,1,,,,,,,,,,,,,,,
,0.05265191,-0.379835069,1,0,0,instr_done_button,,,,,,1,test,"In the next phase you will be presented with the words from the the first phase. Your job is to decide whether you remember seeing the word or not. If you remember seeing the word press ""old"" or type ""m"". If you do not remember seeing the word press ""new"" or type ""z"". Please press the space bar or click on continue to begin. ",,,198784,19,2022-01-28_16h07.42.129,lexical_decision_task_DD_L6,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,1,,,,,,,,,,,,,,,
