key_resp.keys,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instr_done_touch.clicked_name,instruction_pages.thisRepN,instruction_pages.thisTrialN,instruction_pages.thisN,instruction_pages.thisIndex,instruction_pages.ran,pageN,phase,instruct_text,has_image,instruct_image,participant,age,date,expName,psychopyVersion,OS,frameRate,response.keys,response.corr,response.rt,touch_resp.x,touch_resp.y,touch_resp.leftButton,touch_resp.midButton,touch_resp.rightButton,touch_resp.time,touch_resp.clicked_name,rt,corr,practrials.thisRepN,practrials.thisTrialN,practrials.thisN,practrials.thisIndex,practrials.ran,TrialID,Target,corrAns,end_of_practice_trials_pages.thisRepN,end_of_practice_trials_pages.thisTrialN,end_of_practice_trials_pages.thisN,end_of_practice_trials_pages.thisIndex,end_of_practice_trials_pages.ran,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,targ_click.x,targ_click.y,targ_click.leftButton,targ_click.midButton,targ_click.rightButton,targ_click.time,targ_click.clicked_name,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,maintrials.thisRepN,maintrials.thisTrialN,maintrials.thisN,maintrials.thisIndex,maintrials.ran,string,blur,study,lex,stim_path,break_done_touch.clicked_name,break_done_keyboard.rt,test_instructions.thisRepN,test_instructions.thisTrialN,test_instructions.thisN,test_instructions.thisIndex,test_instructions.ran,key_resp.rt,key_resp_3.keys,key_resp_3.corr,key_resp_3.rt,test_click.x,test_click.y,test_click.leftButton,test_click.midButton,test_click.rightButton,test_click.time,test_click.clicked_name,test_phase.thisRepN,test_phase.thisTrialN,test_phase.thisN,test_phase.thisIndex,test_phase.ran
,,,,,,,,,,,,,,,,,200479,19,2022-01-28_17h55.40.018,lexical_decision_task_DD_L5,2021.2.3,Win32,143.2254368,,,,,,,,,,,0.8667,1,,,,,,,,,,,,,,z,1,0.8667,,,,,,,,0.034259259,-0.380555556,0,0,0,,0,110,110,155,1,CANGY,LB,old,z,./images/CANGYLB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200479,19,2022-01-28_17h55.40.018,lexical_decision_task_DD_L5,2021.2.3,Win32,143.2254368,,,,,,,,,,,1.1013,1,,,,,,,,,,,,,,m,1,1.1013,,,,,,,,0.034259259,-0.380555556,0,0,0,,0,111,111,21,1,DANCER,HB,old,m,./images/DANCERHB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200479,19,2022-01-28_17h55.40.018,lexical_decision_task_DD_L5,2021.2.3,Win32,143.2254368,,,,,,,,,,,2.9656,1,,,,,,,,,,,,,,m,1,2.9656,,,,,,,,0.034259259,-0.380555556,0,0,0,,0,112,112,40,1,SNAKE,LB,old,m,./images/SNAKELB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200479,19,2022-01-28_17h55.40.018,lexical_decision_task_DD_L5,2021.2.3,Win32,143.2254368,,,,,,,,,,,2.2488,1,,,,,,,,,,,,,,m,1,2.2488,,,,,,,,0.034259259,-0.380555556,0,0,0,,0,113,113,8,1,CLIFF,C,old,m,./images/CLIFF.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200479,19,2022-01-28_17h55.40.018,lexical_decision_task_DD_L5,2021.2.3,Win32,143.2254368,,,,,,,,,,,1.2995,1,,,,,,,,,,,,,,z,1,1.2995,,,,,,,,0.034259259,-0.380555556,0,0,0,,0,114,114,166,1,SHORY,HB,old,z,./images/SHORYHB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200479,19,2022-01-28_17h55.40.018,lexical_decision_task_DD_L5,2021.2.3,Win32,143.2254368,,,,,,,,,,,0.6003,1,,,,,,,,,,,,,,z,1,0.6003,,,,,,,,0.034259259,-0.380555556,0,0,0,,0,115,115,141,1,PLEET,C,old,z,./images/PLEET.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200479,19,2022-01-28_17h55.40.018,lexical_decision_task_DD_L5,2021.2.3,Win32,143.2254368,,,,,,,,,,,0.4002,1,,,,,,,,,,,,,,m,1,0.4002,,,,,,,,0.034259259,-0.380555556,0,0,0,,0,116,116,25,1,CHALK,LB,old,m,./images/CHALKLB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200479,19,2022-01-28_17h55.40.018,lexical_decision_task_DD_L5,2021.2.3,Win32,143.2254368,,,,,,,,,,,0.5499,1,,,,,,,,,,,,,,m,1,0.5499,,,,,,,,0.034259259,-0.380555556,0,0,0,,0,117,117,44,1,BASKET,C,old,m,./images/BASKET.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200479,19,2022-01-28_17h55.40.018,lexical_decision_task_DD_L5,2021.2.3,Win32,143.2254368,,,,,,,,,,,0.7666,1,,,,,,,,,,,,,,m,1,0.7666,,,,,,,,0.034259259,-0.380555556,0,0,0,,0,118,118,18,1,PARCEL,HB,old,m,./images/PARCELHB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200479,19,2022-01-28_17h55.40.018,lexical_decision_task_DD_L5,2021.2.3,Win32,143.2254368,,,,,,,,,,,0.5828,1,,,,,,,,,,,,,,z,1,0.5828,,,,,,,,0.034259259,-0.380555556,0,0,0,,0,119,119,147,1,ZOLES,C,old,z,./images/ZOLES.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200479,19,2022-01-28_17h55.40.018,lexical_decision_task_DD_L5,2021.2.3,Win32,143.2254368,,,,,,,,,,,1.115,1,,,,,,,,,,,,,,z,1,1.115,,,,,,,,0.034259259,-0.380555556,0,0,0,,0,120,120,94,1,BLANS,HB,old,z,./images/BLANSHB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200479,19,2022-01-28_17h55.40.018,lexical_decision_task_DD_L5,2021.2.3,Win32,143.2254368,,,,,,,,,,,1.2183,1,,,,,,,,,,,,,,m,1,1.2183,,,,,,,,0.034259259,-0.380555556,0,0,0,,0,121,121,30,1,SLOPE,HB,old,m,./images/SLOPEHB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200479,19,2022-01-28_17h55.40.018,lexical_decision_task_DD_L5,2021.2.3,Win32,143.2254368,,,,,,,,,,,0.6273,1,,,,,,,,,,,,,,m,1,0.6273,,,,,,,,0.034259259,-0.380555556,0,0,0,,0,122,122,80,1,PLANET,C,old,m,./images/PLANET.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200479,19,2022-01-28_17h55.40.018,lexical_decision_task_DD_L5,2021.2.3,Win32,143.2254368,,,,,,,,,,,1.2676,1,,,,,,,,,,,,,,m,1,1.2676,,,,,,,,0.034259259,-0.380555556,0,0,0,,0,123,123,43,1,STOOL,LB,old,m,./images/STOOLLB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200479,19,2022-01-28_17h55.40.018,lexical_decision_task_DD_L5,2021.2.3,Win32,143.2254368,,,,,,,,,,,0.6664,1,,,,,,,,,,,,,,m,1,0.6664,,,,,,,,0.034259259,-0.380555556,0,0,0,,0,124,124,14,1,FENCE,C,old,m,./images/FENCE.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200479,19,2022-01-28_17h55.40.018,lexical_decision_task_DD_L5,2021.2.3,Win32,143.2254368,,,,,,,,,,,0.5834,1,,,,,,,,,,,,,,m,1,0.5834,,,,,,,,0.034259259,-0.380555556,0,0,0,space,0,125,125,46,1,MUMMY,LB,old,m,./images/MUMMYLB.png,,1.585,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200479,19,2022-01-28_17h55.40.018,lexical_decision_task_DD_L5,2021.2.3,Win32,143.2254368,,,,,,,,,,,1.2674,1,,,,,,,,,,,,,,z,1,1.2674,,,,,,,,0.034259259,-0.380555556,0,0,0,,0,126,126,120,1,RINED,C,old,z,./images/RINED.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200479,19,2022-01-28_17h55.40.018,lexical_decision_task_DD_L5,2021.2.3,Win32,143.2254368,,,,,,,,,,,1.3672,1,,,,,,,,,,,,,,z,1,1.3672,,,,,,,,0.034259259,-0.380555556,0,0,0,,0,127,127,85,1,CHULK,HB,old,z,./images/CHULKHB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200479,19,2022-01-28_17h55.40.018,lexical_decision_task_DD_L5,2021.2.3,Win32,143.2254368,,,,,,,,,,,1.2665,1,,,,,,,,,,,,,,z,1,1.2665,,,,,,,,0.034259259,-0.380555556,0,0,0,,0,128,128,125,1,MOOKY,LB,old,z,./images/MOOKYLB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200479,19,2022-01-28_17h55.40.018,lexical_decision_task_DD_L5,2021.2.3,Win32,143.2254368,,,,,,,,,,,0.6671,1,,,,,,,,,,,,,,z,1,0.6671,,,,,,,,0.034259259,-0.380555556,0,0,0,,0,129,129,86,1,AIFED,LB,old,z,./images/AIFEDLB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200479,19,2022-01-28_17h55.40.018,lexical_decision_task_DD_L5,2021.2.3,Win32,143.2254368,,,,,,,,,,,0.6675,1,,,,,,,,,,,,,,m,1,0.6675,,,,,,,,0.034259259,-0.380555556,0,0,0,,0,130,130,11,1,MEDAL,C,old,m,./images/MEDAL.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200479,19,2022-01-28_17h55.40.018,lexical_decision_task_DD_L5,2021.2.3,Win32,143.2254368,,,,,,,,,,,1.1342,1,,,,,,,,,,,,,,m,1,1.1342,,,,,,,,0.034259259,-0.380555556,0,0,0,,0,131,131,49,1,BISHOP,LB,old,m,./images/BISHOPLB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200479,19,2022-01-28_17h55.40.018,lexical_decision_task_DD_L5,2021.2.3,Win32,143.2254368,,,,,,,,,,,0.833,1,,,,,,,,,,,,,,z,1,0.833,,,,,,,,0.034259259,-0.380555556,0,0,0,,0,132,132,116,1,BALGY,LB,old,z,./images/BALGYLB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200479,19,2022-01-28_17h55.40.018,lexical_decision_task_DD_L5,2021.2.3,Win32,143.2254368,,,,,,,,,,,1.3683,1,,,,,,,,,,,,,,z,1,1.3683,,,,,,,,0.034259259,-0.380555556,0,0,0,,0,133,133,137,1,JOOST,LB,old,z,./images/JOOSTLB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200479,19,2022-01-28_17h55.40.018,lexical_decision_task_DD_L5,2021.2.3,Win32,143.2254368,,,,,,,,,,,0.5667,1,,,,,,,,,,,,,,m,1,0.5667,,,,,,,,0.034259259,-0.380555556,0,0,0,,0,134,134,16,1,GRAPE,LB,old,m,./images/GRAPELB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200479,19,2022-01-28_17h55.40.018,lexical_decision_task_DD_L5,2021.2.3,Win32,143.2254368,,,,,,,,,,,0.7325,1,,,,,,,,,,,,,,z,1,0.7325,,,,,,,,0.034259259,-0.380555556,0,0,0,,0,135,135,162,1,LEICH,C,old,z,./images/LEICH.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200479,19,2022-01-28_17h55.40.018,lexical_decision_task_DD_L5,2021.2.3,Win32,143.2254368,,,,,,,,,,,0.7338,1,,,,,,,,,,,,,,z,1,0.7338,,,,,,,,0.034259259,-0.380555556,0,0,0,,0,136,136,105,1,MOKER,C,old,z,./images/MOKER.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200479,19,2022-01-28_17h55.40.018,lexical_decision_task_DD_L5,2021.2.3,Win32,143.2254368,,,,,,,,,,,0.7673,1,,,,,,,,,,,,,,z,1,0.7673,,,,,,,,0.034259259,-0.380555556,0,0,0,,0,137,137,119,1,PAFER,LB,old,z,./images/PAFERLB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200479,19,2022-01-28_17h55.40.018,lexical_decision_task_DD_L5,2021.2.3,Win32,143.2254368,,,,,,,,,,,1.3495,1,,,,,,,,,,,,,,z,1,1.3495,,,,,,,,0.034259259,-0.380555556,0,0,0,,0,138,138,88,1,GLUSH,HB,old,z,./images/GLUSHHB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200479,19,2022-01-28_17h55.40.018,lexical_decision_task_DD_L5,2021.2.3,Win32,143.2254368,,,,,,,,,,,0.5,1,,,,,,,,,,,,,,m,1,0.5,,,,,,,,0.034259259,-0.380555556,0,0,0,,0,139,139,71,1,BUBBLE,C,old,m,./images/BUBBLE.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200479,19,2022-01-28_17h55.40.018,lexical_decision_task_DD_L5,2021.2.3,Win32,143.2254368,,,,,,,,,,,0.7656,1,,,,,,,,,,,,,,z,1,0.7656,,,,,,,,0.034259259,-0.380555556,0,0,0,,0,140,140,164,1,SGREW,LB,old,z,./images/SGREWLB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200479,19,2022-01-28_17h55.40.018,lexical_decision_task_DD_L5,2021.2.3,Win32,143.2254368,,,,,,,,,,,2.2001,1,,,,,,,,,,,,,,z,1,2.2001,,,,,,,,0.034259259,-0.380555556,0,0,0,,0,141,141,138,1,PLICE,C,old,z,./images/PLICE.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200479,19,2022-01-28_17h55.40.018,lexical_decision_task_DD_L5,2021.2.3,Win32,143.2254368,,,,,,,,,,,0.5502,1,,,,,,,,,,,,,,m,1,0.5502,,,,,,,,0.034259259,-0.380555556,0,0,0,,0,142,142,38,1,ENGINE,C,old,m,./images/ENGINE.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200479,19,2022-01-28_17h55.40.018,lexical_decision_task_DD_L5,2021.2.3,Win32,143.2254368,,,,,,,,,,,0.7505,1,,,,,,,,,,,,,,z,1,0.7505,,,,,,,,0.034259259,-0.380555556,0,0,0,,0,143,143,84,1,HAXES,C,old,z,./images/HAXES.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200479,19,2022-01-28_17h55.40.018,lexical_decision_task_DD_L5,2021.2.3,Win32,143.2254368,,,,,,,,,,,1.3172,1,,,,,,,,,,,,,,z,1,1.3172,,,,,,,,0.034259259,-0.380555556,0,0,0,,0,144,144,139,1,BLEAR,HB,old,z,./images/BLEARHB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200479,19,2022-01-28_17h55.40.018,lexical_decision_task_DD_L5,2021.2.3,Win32,143.2254368,,,,,,,,,,,1.3662,1,,,,,,,,,,,,,,m,1,1.3662,,,,,,,,0.034259259,-0.380555556,0,0,0,,0,145,145,7,1,WAGON,LB,old,m,./images/WAGONLB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200479,19,2022-01-28_17h55.40.018,lexical_decision_task_DD_L5,2021.2.3,Win32,143.2254368,,,,,,,,,,,1.0536,1,,,,,,,,,,,,,,m,1,1.0536,,,,,,,,0.034259259,-0.380555556,0,0,0,,0,146,146,41,1,STREAM,C,old,m,./images/STREAM.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200479,19,2022-01-28_17h55.40.018,lexical_decision_task_DD_L5,2021.2.3,Win32,143.2254368,,,,,,,,,,,1.7826,1,,,,,,,,,,,,,,z,1,1.7826,,,,,,,,0.034259259,-0.380555556,0,0,0,,0,147,147,118,1,BAVEL,HB,old,z,./images/BAVELHB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200479,19,2022-01-28_17h55.40.018,lexical_decision_task_DD_L5,2021.2.3,Win32,143.2254368,,,,,,,,,,,1.0333,1,,,,,,,,,,,,,,z,1,1.0333,,,,,,,,0.034259259,-0.380555556,0,0,0,,0,148,148,121,1,CEERS,HB,old,z,./images/CEERSHB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200479,19,2022-01-28_17h55.40.018,lexical_decision_task_DD_L5,2021.2.3,Win32,143.2254368,,,,,,,,,,,0.732,1,,,,,,,,,,,,,,m,1,0.732,,,,,,,,0.034259259,-0.380555556,0,0,0,,0,149,149,82,1,PEBBLE,LB,old,m,./images/PEBBLELB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200479,19,2022-01-28_17h55.40.018,lexical_decision_task_DD_L5,2021.2.3,Win32,143.2254368,,,,,,,,,,,0.8514,1,,,,,,,,,,,,,,m,1,0.8514,,,,,,,,0.034259259,-0.380555556,0,0,0,,0,150,150,27,1,BUTTER,HB,old,m,./images/BUTTERHB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200479,19,2022-01-28_17h55.40.018,lexical_decision_task_DD_L5,2021.2.3,Win32,143.2254368,,,,,,,,,,,0.7499,1,,,,,,,,,,,,,,z,1,0.7499,,,,,,,,0.034259259,-0.380555556,0,0,0,,0,151,151,140,1,DOVET,LB,old,z,./images/DOVETLB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200479,19,2022-01-28_17h55.40.018,lexical_decision_task_DD_L5,2021.2.3,Win32,143.2254368,,,,,,,,,,,1.3322,1,,,,,,,,,,,,,,m,1,1.3322,,,,,,,,0.034259259,-0.380555556,0,0,0,,0,152,152,5,1,BAMBOO,C,old,m,./images/BAMBOO.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200479,19,2022-01-28_17h55.40.018,lexical_decision_task_DD_L5,2021.2.3,Win32,143.2254368,,,,,,,,,,,0.7997,1,,,,,,,,,,,,,,z,1,0.7997,,,,,,,,0.034259259,-0.380555556,0,0,0,,0,153,153,91,1,SHENS,HB,old,z,./images/SHENSHB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200479,19,2022-01-28_17h55.40.018,lexical_decision_task_DD_L5,2021.2.3,Win32,143.2254368,,,,,,,,,,,0.5677,1,,,,,,,,,,,,,,m,1,0.5677,,,,,,,,0.034259259,-0.380555556,0,0,0,,0,154,154,10,1,GARDEN,LB,old,m,./images/GARDENLB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200479,19,2022-01-28_17h55.40.018,lexical_decision_task_DD_L5,2021.2.3,Win32,143.2254368,,,,,,,,,,,1.5012,1,,,,,,,,,,,,,,m,1,1.5012,,,,,,,,0.034259259,-0.380555556,0,0,0,,0,155,155,4,1,BOXER,LB,old,m,./images/BOXERLB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200479,19,2022-01-28_17h55.40.018,lexical_decision_task_DD_L5,2021.2.3,Win32,143.2254368,,,,,,,,,,,0.9327,1,,,,,,,,,,,,,,z,1,0.9327,,,,,,,,0.034259259,-0.380555556,0,0,0,,0,156,156,136,1,WERVE,HB,old,z,./images/WERVEHB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200479,19,2022-01-28_17h55.40.018,lexical_decision_task_DD_L5,2021.2.3,Win32,143.2254368,,,,,,,,,,,0.9839,1,,,,,,,,,,,,,,m,1,0.9839,,,,,,,,0.034259259,-0.380555556,0,0,0,,0,157,157,62,1,MAMMAL,C,old,m,./images/MAMMAL.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200479,19,2022-01-28_17h55.40.018,lexical_decision_task_DD_L5,2021.2.3,Win32,143.2254368,,,,,,,,,,,0.7313,1,,,,,,,,,,,,,,m,1,0.7313,,,,,,,,0.034259259,-0.380555556,0,0,0,,0,158,158,81,1,DRILL,HB,old,m,./images/DRILLHB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200479,19,2022-01-28_17h55.40.018,lexical_decision_task_DD_L5,2021.2.3,Win32,143.2254368,,,,,,,,,,,0.6668,1,,,,,,,,,,,,,,m,1,0.6668,,,,,,,,0.034259259,-0.380555556,0,0,0,,0,159,159,48,1,SHIELD,HB,old,m,./images/SHIELDHB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200479,19,2022-01-28_17h55.40.018,lexical_decision_task_DD_L5,2021.2.3,Win32,143.2254368,,,,,,,,,,,0.8011,1,,,,,,,,,,,,,,z,1,0.8011,,,,,,,,0.034259259,-0.380555556,0,0,0,,0,160,160,92,1,PAIMS,LB,old,z,./images/PAIMSLB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200479,19,2022-01-28_17h55.40.018,lexical_decision_task_DD_L5,2021.2.3,Win32,143.2254368,,,,,,,,,,,0.7336,1,,,,,,,,,,,,,,m,1,0.7336,,,,,,,,0.034259259,-0.380555556,0,0,0,,0,161,161,54,1,CHERRY,HB,old,m,./images/CHERRYHB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200479,19,2022-01-28_17h55.40.018,lexical_decision_task_DD_L5,2021.2.3,Win32,143.2254368,,,,,,,,,,,1.6664,1,,,,,,,,,,,,,,z,1,1.6664,,,,,,,,0.034259259,-0.380555556,0,0,0,,0,162,162,100,1,DRIBS,HB,old,z,./images/DRIBSHB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200479,19,2022-01-28_17h55.40.018,lexical_decision_task_DD_L5,2021.2.3,Win32,143.2254368,,,,,,,,,,,0.7667,1,,,,,,,,,,,,,,m,1,0.7667,,,,,,,,0.034259259,-0.380555556,0,0,0,,0,163,163,23,1,CLOTH,C,old,m,./images/CLOTH.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200479,19,2022-01-28_17h55.40.018,lexical_decision_task_DD_L5,2021.2.3,Win32,143.2254368,,,,,,,,,,,0.7014,1,,,,,,,,,,,,,,m,1,0.7014,,,,,,,,0.034259259,-0.380555556,0,0,0,,0,164,164,60,1,CURRY,HB,old,m,./images/CURRYHB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200479,19,2022-01-28_17h55.40.018,lexical_decision_task_DD_L5,2021.2.3,Win32,143.2254368,,,,,,,,,,,0.735,1,,,,,,,,,,,,,,z,1,0.735,,,,,,,,0.034259259,-0.380555556,0,0,0,,0,165,165,114,1,RIKES,C,old,z,./images/RIKES.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200479,19,2022-01-28_17h55.40.018,lexical_decision_task_DD_L5,2021.2.3,Win32,143.2254368,,,,,,,,,,,1.0323,1,,,,,,,,,,,,,,z,1,1.0323,,,,,,,,0.034259259,-0.380555556,0,0,0,,0,166,166,132,1,SCIFF,C,old,z,./images/SCIFF.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200479,19,2022-01-28_17h55.40.018,lexical_decision_task_DD_L5,2021.2.3,Win32,143.2254368,,,,,,,,,,,1.501,1,,,,,,,,,,,,,,m,1,1.501,,,,,,,,0.034259259,-0.380555556,0,0,0,,0,167,167,6,1,STAIN,HB,old,m,./images/STAINHB.png,,,,,,,,,,,,,,,,,,,,,,,
,0.034259259,-0.42962963,1,0,0,instr_done_button,,,,,,1,test,"In the next phase you will be presented with the words from the the first phase. Your job is to decide whether you remember seeing the word or not. If you remember seeing the word press ""old"" or type ""m"". If you do not remember seeing the word press ""new"" or type ""z"". Please press the space bar or click on continue to begin. ",,,200479,19,2022-01-28_17h55.40.018,lexical_decision_task_DD_L5,2021.2.3,Win32,143.2254368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,,,,,,,,,,,,,,,,
,-0.006481481,-0.374074074,1,0,0,instr_done_button,,,,,,1,test,"In the next phase you will be presented with the words from the the first phase. Your job is to decide whether you remember seeing the word or not. If you remember seeing the word press ""old"" or type ""m"". If you do not remember seeing the word press ""new"" or type ""z"". Please press the space bar or click on continue to begin. ",,,200479,19,2022-01-28_17h55.40.018,lexical_decision_task_DD_L5,2021.2.3,Win32,143.2254368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,1,,,,,,,,,,,,,,,,
,0.060185185,-0.388888889,1,0,0,instr_done_button,,,,,,1,test,"In the next phase you will be presented with the words from the the first phase. Your job is to decide whether you remember seeing the word or not. If you remember seeing the word press ""old"" or type ""m"". If you do not remember seeing the word press ""new"" or type ""z"". Please press the space bar or click on continue to begin. ",,,200479,19,2022-01-28_17h55.40.018,lexical_decision_task_DD_L5,2021.2.3,Win32,143.2254368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,1,,,,,,,,,,,,,,,,
space,-0.085185185,-0.278703704,0,0,0,,,,,,,1,test,"In the next phase you will be presented with the words from the the first phase. Your job is to decide whether you remember seeing the word or not. If you remember seeing the word press ""old"" or type ""m"". If you do not remember seeing the word press ""new"" or type ""z"". Please press the space bar or click on continue to begin. ",,,200479,19,2022-01-28_17h55.40.018,lexical_decision_task_DD_L5,2021.2.3,Win32,143.2254368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,1,2.5157,,,,,,,,,,,,,,,
space,-0.04537037,-0.309259259,0,0,0,,,,,,,1,test,"In the next phase you will be presented with the words from the the first phase. Your job is to decide whether you remember seeing the word or not. If you remember seeing the word press ""old"" or type ""m"". If you do not remember seeing the word press ""new"" or type ""z"". Please press the space bar or click on continue to begin. ",,,200479,19,2022-01-28_17h55.40.018,lexical_decision_task_DD_L5,2021.2.3,Win32,143.2254368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,1,0.5504,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200479,19,2022-01-28_17h55.40.018,lexical_decision_task_DD_L5,2021.2.3,Win32,143.2254368,,,,,,,,,,,2,1,,,,,,,,,,,,,,,,,,,,,,,,-0.026851852,-0.309259259,0,0,0,,,,,,,JAGUAR,HB,z,y,./images/JAGUARHB.png,,,,,,,,,z,1,2,,,,,,,,0,0,0,102,1
,,,,,,,,,,,,,,,,,200479,19,2022-01-28_17h55.40.018,lexical_decision_task_DD_L5,2021.2.3,Win32,143.2254368,,,,,,,,,,,2.8331,0,,,,,,,,,,,,,,,,,,,,,,,,-0.026851852,-0.309259259,0,0,0,,,,,,,VALLEY,C,m,y,./images/VALLEY.png,,,,,,,,,z,0,2.8331,,,,,,,,0,1,1,68,1
,,,,,,,,,,,,,,,,,200479,19,2022-01-28_17h55.40.018,lexical_decision_task_DD_L5,2021.2.3,Win32,143.2254368,,,,,,,,,,,0.6672,1,,,,,,,,,,,,,,,,,,,,,,,,-0.026851852,-0.309259259,0,0,0,,,,,,,PEBBLE,LB,m,y,./images/PEBBLELB.png,,,,,,,,,m,1,0.6672,,,,,,,,0,2,2,82,1
