key_resp.keys,key_resp.rt,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instruction_pages.thisRepN,instruction_pages.thisTrialN,instruction_pages.thisN,instruction_pages.thisIndex,instruction_pages.ran,pageN,phase,instruct_text,has_image,instruct_image,participant,age,date,expName,psychopyVersion,OS,frameRate,response.keys,response.corr,response.rt,touch_resp.x,touch_resp.y,touch_resp.leftButton,touch_resp.midButton,touch_resp.rightButton,touch_resp.time,touch_resp.clicked_name,rt,corr,practrials.thisRepN,practrials.thisTrialN,practrials.thisN,practrials.thisIndex,practrials.ran,TrialID,Target,corrAns,instr_done_touch.clicked_name,end_of_practice_trials_pages.thisRepN,end_of_practice_trials_pages.thisTrialN,end_of_practice_trials_pages.thisN,end_of_practice_trials_pages.thisIndex,end_of_practice_trials_pages.ran,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,targ_click.x,targ_click.y,targ_click.leftButton,targ_click.midButton,targ_click.rightButton,targ_click.time,targ_click.clicked_name,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,maintrials.thisRepN,maintrials.thisTrialN,maintrials.thisN,maintrials.thisIndex,maintrials.ran,string,blur,study,lex,stim_path,break_done_touch.clicked_name,break_done_keyboard.rt,test_instructions.thisRepN,test_instructions.thisTrialN,test_instructions.thisN,test_instructions.thisIndex,test_instructions.ran,key_resp_3.keys,key_resp_3.corr,key_resp_3.rt,test_click.x,test_click.y,test_click.leftButton,test_click.midButton,test_click.rightButton,test_click.time,test_click.clicked_name,test_phase.thisRepN,test_phase.thisTrialN,test_phase.thisN,test_phase.thisIndex,test_phase.ran
,,,,,,,,,,,,,,,,,198802,18,2022-01-28_18h05.14.327,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.7344,1,,,,,,,,,,,,,,,z,1,0.7344,,,,,,,,0.12358941,-0.368789062,0,0,0,,0,108,108,118,1,BAVEL,HB,old,z,./images/BAVELHB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198802,18,2022-01-28_18h05.14.327,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.5899,1,,,,,,,,,,,,,,,m,1,0.5899,,,,,,,,0.12358941,-0.368789062,0,0,0,,0,109,109,69,1,ARROW,LB,old,m,./images/ARROWLB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198802,18,2022-01-28_18h05.14.327,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.6329,1,,,,,,,,,,,,,,,m,1,0.6329,,,,,,,,0.12358941,-0.368789062,0,0,0,,0,110,110,47,1,LAGOON,HB,old,m,./images/LAGOONHB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198802,18,2022-01-28_18h05.14.327,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.4201,1,,,,,,,,,,,,,,,m,1,0.4201,,,,,,,,0.12358941,-0.368789062,0,0,0,,0,111,111,27,1,BUTTER,LB,old,m,./images/BUTTERLB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198802,18,2022-01-28_18h05.14.327,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.6645,1,,,,,,,,,,,,,,,z,1,0.6645,,,,,,,,0.12358941,-0.368789062,0,0,0,,0,112,112,144,1,NAIRY,C,old,z,./images/NAIRY.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198802,18,2022-01-28_18h05.14.327,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.6703,1,,,,,,,,,,,,,,,z,1,0.6703,,,,,,,,0.12358941,-0.368789062,0,0,0,,0,113,113,143,1,MONGS,LB,old,z,./images/MONGSLB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198802,18,2022-01-28_18h05.14.327,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.7383,1,,,,,,,,,,,,,,,z,1,0.7383,,,,,,,,0.12358941,-0.368789062,0,0,0,,0,114,114,102,1,DULLE,C,old,z,./images/DULLE.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198802,18,2022-01-28_18h05.14.327,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.7843,1,,,,,,,,,,,,,,,m,1,0.7843,,,,,,,,0.12358941,-0.368789062,0,0,0,,0,115,115,44,1,BASKET,HB,old,m,./images/BASKETHB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198802,18,2022-01-28_18h05.14.327,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,1.5386,1,,,,,,,,,,,,,,,z,1,1.5386,,,,,,,,0.12358941,-0.368789062,0,0,0,,0,116,116,85,1,CHULK,HB,old,z,./images/CHULKHB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198802,18,2022-01-28_18h05.14.327,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.5191,0,,,,,,,,,,,,,,,z,0,0.5191,,,,,,,,0.12358941,-0.368789062,0,0,0,,0,117,117,75,1,HAMMER,LB,old,m,./images/HAMMERLB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198802,18,2022-01-28_18h05.14.327,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.5325,1,,,,,,,,,,,,,,,m,1,0.5325,,,,,,,,0.12358941,-0.368789062,0,0,0,,0,118,118,45,1,MONKEY,LB,old,m,./images/MONKEYLB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198802,18,2022-01-28_18h05.14.327,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.5024,1,,,,,,,,,,,,,,,m,1,0.5024,,,,,,,,0.12358941,-0.368789062,0,0,0,,0,119,119,39,1,CANDY,LB,old,m,./images/CANDYLB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198802,18,2022-01-28_18h05.14.327,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.995,1,,,,,,,,,,,,,,,z,1,0.995,,,,,,,,0.12358941,-0.368789062,0,0,0,,0,120,120,148,1,JOMS,HB,old,z,./images/JOMSHB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198802,18,2022-01-28_18h05.14.327,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.6321,1,,,,,,,,,,,,,,,m,1,0.6321,,,,,,,,0.12358941,-0.368789062,0,0,0,,0,121,121,71,1,BUBBLE,HB,old,m,./images/BUBBLEHB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198802,18,2022-01-28_18h05.14.327,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.4905,1,,,,,,,,,,,,,,,m,1,0.4905,,,,,,,,0.12358941,-0.368789062,0,0,0,,0,122,122,37,1,TIGER,C,old,m,./images/TIGER.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198802,18,2022-01-28_18h05.14.327,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.502,1,,,,,,,,,,,,,,,m,1,0.502,,,,,,,,0.12358941,-0.368789062,0,0,0,,0,123,123,6,1,STAIN,LB,old,m,./images/STAINLB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198802,18,2022-01-28_18h05.14.327,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.4495,1,,,,,,,,,,,,,,,m,1,0.4495,,,,,,,,0.12358941,-0.368789062,0,0,0,,0,124,124,4,1,BOXER,C,old,m,./images/BOXER.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198802,18,2022-01-28_18h05.14.327,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.3576,0,,,,,,,,,,,,,,,m,0,0.3576,,,,,,,,0.12358941,-0.368789062,0,0,0,space,0,125,125,105,1,MOKER,C,old,z,./images/MOKER.png,,1.7375,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198802,18,2022-01-28_18h05.14.327,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.6706,1,,,,,,,,,,,,,,,z,1,0.6706,,,,,,,,0.12358941,-0.368789062,0,0,0,,0,126,126,101,1,GLEET,LB,old,z,./images/GLEETLB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198802,18,2022-01-28_18h05.14.327,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.7574,1,,,,,,,,,,,,,,,m,1,0.7574,,,,,,,,0.12358941,-0.368789062,0,0,0,,0,127,127,82,1,PEBBLE,C,old,m,./images/PEBBLE.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198802,18,2022-01-28_18h05.14.327,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,1.2552,1,,,,,,,,,,,,,,,m,1,1.2552,,,,,,,,0.12358941,-0.368789062,0,0,0,,0,128,128,62,1,MAMMAL,HB,old,m,./images/MAMMALHB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198802,18,2022-01-28_18h05.14.327,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.4782,1,,,,,,,,,,,,,,,m,1,0.4782,,,,,,,,0.12358941,-0.368789062,0,0,0,,0,129,129,25,1,CHALK,C,old,m,./images/CHALK.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198802,18,2022-01-28_18h05.14.327,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.6374,1,,,,,,,,,,,,,,,z,1,0.6374,,,,,,,,0.12358941,-0.368789062,0,0,0,,0,130,130,165,1,TROWN,C,old,z,./images/TROWN.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198802,18,2022-01-28_18h05.14.327,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.6061,1,,,,,,,,,,,,,,,z,1,0.6061,,,,,,,,0.12358941,-0.368789062,0,0,0,,0,131,131,135,1,JOODY,C,old,z,./images/JOODY.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198802,18,2022-01-28_18h05.14.327,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.5493,1,,,,,,,,,,,,,,,m,1,0.5493,,,,,,,,0.12358941,-0.368789062,0,0,0,,0,132,132,42,1,CHAIN,LB,old,m,./images/CHAINLB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198802,18,2022-01-28_18h05.14.327,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.6853,1,,,,,,,,,,,,,,,z,1,0.6853,,,,,,,,0.12358941,-0.368789062,0,0,0,,0,133,133,110,1,CRUNK,LB,old,z,./images/CRUNKLB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198802,18,2022-01-28_18h05.14.327,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.5487,1,,,,,,,,,,,,,,,z,1,0.5487,,,,,,,,0.12358941,-0.368789062,0,0,0,,0,134,134,122,1,BLOOT,LB,old,z,./images/BLOOTLB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198802,18,2022-01-28_18h05.14.327,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.5945,1,,,,,,,,,,,,,,,m,1,0.5945,,,,,,,,0.12358941,-0.368789062,0,0,0,,0,135,135,31,1,STEAK,C,old,m,./images/STEAK.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198802,18,2022-01-28_18h05.14.327,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.6008,1,,,,,,,,,,,,,,,m,1,0.6008,,,,,,,,0.12358941,-0.368789062,0,0,0,,0,136,136,51,1,SAUCE,LB,old,m,./images/SAUCELB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198802,18,2022-01-28_18h05.14.327,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.6652,1,,,,,,,,,,,,,,,m,1,0.6652,,,,,,,,0.12358941,-0.368789062,0,0,0,,0,137,137,20,1,GRANNY,HB,old,m,./images/GRANNYHB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198802,18,2022-01-28_18h05.14.327,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.6177,1,,,,,,,,,,,,,,,z,1,0.6177,,,,,,,,0.12358941,-0.368789062,0,0,0,,0,138,138,103,1,FLORT,HB,old,z,./images/FLORTHB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198802,18,2022-01-28_18h05.14.327,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.475,1,,,,,,,,,,,,,,,m,1,0.475,,,,,,,,0.12358941,-0.368789062,0,0,0,,0,139,139,73,1,GLOVE,C,old,m,./images/GLOVE.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198802,18,2022-01-28_18h05.14.327,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.6356,1,,,,,,,,,,,,,,,m,1,0.6356,,,,,,,,0.12358941,-0.368789062,0,0,0,,0,140,140,33,1,SAUNA,LB,old,m,./images/SAUNALB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198802,18,2022-01-28_18h05.14.327,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,1.068,1,,,,,,,,,,,,,,,z,1,1.068,,,,,,,,0.12358941,-0.368789062,0,0,0,,0,141,141,121,1,CEERS,HB,old,z,./images/CEERSHB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198802,18,2022-01-28_18h05.14.327,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.433,1,,,,,,,,,,,,,,,m,1,0.433,,,,,,,,0.12358941,-0.368789062,0,0,0,,0,142,142,22,1,CLOWN,C,old,m,./images/CLOWN.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198802,18,2022-01-28_18h05.14.327,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.6167,0,,,,,,,,,,,,,,,z,0,0.6167,,,,,,,,0.12358941,-0.368789062,0,0,0,,0,143,143,50,1,PILOT,HB,old,m,./images/PILOTHB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198802,18,2022-01-28_18h05.14.327,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.4061,0,,,,,,,,,,,,,,,m,0,0.4061,,,,,,,,0.12358941,-0.368789062,0,0,0,,0,144,144,125,1,MOOKY,LB,old,z,./images/MOOKYLB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198802,18,2022-01-28_18h05.14.327,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.7617,1,,,,,,,,,,,,,,,m,1,0.7617,,,,,,,,0.12358941,-0.368789062,0,0,0,,0,145,145,29,1,PISTOL,HB,old,m,./images/PISTOLHB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198802,18,2022-01-28_18h05.14.327,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,2.3114,1,,,,,,,,,,,,,,,z,1,2.3114,,,,,,,,0.12358941,-0.368789062,0,0,0,,0,146,146,84,1,HAXES,C,old,z,./images/HAXES.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198802,18,2022-01-28_18h05.14.327,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,1.2428,1,,,,,,,,,,,,,,,z,1,1.2428,,,,,,,,0.12358941,-0.368789062,0,0,0,,0,147,147,86,1,AIFED,LB,old,z,./images/AIFEDLB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198802,18,2022-01-28_18h05.14.327,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.4765,1,,,,,,,,,,,,,,,m,1,0.4765,,,,,,,,0.12358941,-0.368789062,0,0,0,,0,148,148,13,1,BUNNY,C,old,m,./images/BUNNY.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198802,18,2022-01-28_18h05.14.327,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.5356,1,,,,,,,,,,,,,,,m,1,0.5356,,,,,,,,0.12358941,-0.368789062,0,0,0,,0,149,149,60,1,CURRY,LB,old,m,./images/CURRYLB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198802,18,2022-01-28_18h05.14.327,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,1.4524,1,,,,,,,,,,,,,,,z,1,1.4524,,,,,,,,0.12358941,-0.368789062,0,0,0,,0,150,150,149,1,VEASE,LB,old,z,./images/VEASELB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198802,18,2022-01-28_18h05.14.327,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.6573,0,,,,,,,,,,,,,,,z,0,0.6573,,,,,,,,0.12358941,-0.368789062,0,0,0,,0,151,151,11,1,MEDAL,HB,old,m,./images/MEDALHB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198802,18,2022-01-28_18h05.14.327,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.6562,1,,,,,,,,,,,,,,,z,1,0.6562,,,,,,,,0.12358941,-0.368789062,0,0,0,,0,152,152,159,1,CUDDY,C,old,z,./images/CUDDY.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198802,18,2022-01-28_18h05.14.327,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.7869,1,,,,,,,,,,,,,,,m,1,0.7869,,,,,,,,0.12358941,-0.368789062,0,0,0,,0,153,153,58,1,CANOE,C,old,m,./images/CANOE.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198802,18,2022-01-28_18h05.14.327,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.5224,1,,,,,,,,,,,,,,,m,1,0.5224,,,,,,,,0.12358941,-0.368789062,0,0,0,,0,154,154,79,1,RULER,C,old,m,./images/RULER.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198802,18,2022-01-28_18h05.14.327,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.6643,1,,,,,,,,,,,,,,,m,1,0.6643,,,,,,,,0.12358941,-0.368789062,0,0,0,,0,155,155,24,1,FLESH,LB,old,m,./images/FLESHLB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198802,18,2022-01-28_18h05.14.327,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.8199,1,,,,,,,,,,,,,,,z,1,0.8199,,,,,,,,0.12358941,-0.368789062,0,0,0,,0,156,156,111,1,HOSSE,C,old,z,./images/HOSSE.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198802,18,2022-01-28_18h05.14.327,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.8042,1,,,,,,,,,,,,,,,z,1,0.8042,,,,,,,,0.12358941,-0.368789062,0,0,0,,0,157,157,92,1,PAIMS,LB,old,z,./images/PAIMSLB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198802,18,2022-01-28_18h05.14.327,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.6629,1,,,,,,,,,,,,,,,m,1,0.6629,,,,,,,,0.12358941,-0.368789062,0,0,0,,0,158,158,35,1,LLAMA,HB,old,m,./images/LLAMAHB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198802,18,2022-01-28_18h05.14.327,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.4421,1,,,,,,,,,,,,,,,m,1,0.4421,,,,,,,,0.12358941,-0.368789062,0,0,0,,0,159,159,52,1,DESERT,C,old,m,./images/DESERT.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198802,18,2022-01-28_18h05.14.327,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.7656,1,,,,,,,,,,,,,,,m,1,0.7656,,,,,,,,0.12358941,-0.368789062,0,0,0,,0,160,160,14,1,FENCE,HB,old,m,./images/FENCEHB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198802,18,2022-01-28_18h05.14.327,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.5631,1,,,,,,,,,,,,,,,z,1,0.5631,,,,,,,,0.12358941,-0.368789062,0,0,0,,0,161,161,120,1,RINED,C,old,z,./images/RINED.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198802,18,2022-01-28_18h05.14.327,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.5227,1,,,,,,,,,,,,,,,m,1,0.5227,,,,,,,,0.12358941,-0.368789062,0,0,0,,0,162,162,19,1,DONKEY,C,old,m,./images/DONKEY.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198802,18,2022-01-28_18h05.14.327,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.4978,1,,,,,,,,,,,,,,,m,1,0.4978,,,,,,,,0.12358941,-0.368789062,0,0,0,,0,163,163,78,1,BROOM,LB,old,m,./images/BROOMLB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198802,18,2022-01-28_18h05.14.327,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,1.4026,1,,,,,,,,,,,,,,,z,1,1.4026,,,,,,,,0.12358941,-0.368789062,0,0,0,,0,164,164,100,1,DRIBS,HB,old,z,./images/DRIBSHB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198802,18,2022-01-28_18h05.14.327,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,1.4007,1,,,,,,,,,,,,,,,z,1,1.4007,,,,,,,,0.12358941,-0.368789062,0,0,0,,0,165,165,97,1,CHIDS,HB,old,z,./images/CHIDSHB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198802,18,2022-01-28_18h05.14.327,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.6186,1,,,,,,,,,,,,,,,m,1,0.6186,,,,,,,,0.12358941,-0.368789062,0,0,0,,0,166,166,77,1,WHEEL,HB,old,m,./images/WHEELHB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198802,18,2022-01-28_18h05.14.327,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,1.5156,1,,,,,,,,,,,,,,,m,1,1.5156,,,,,,,,0.203003472,-0.26531684,0,0,0,,0,167,167,21,1,DANCER,LB,old,m,./images/DANCERLB.png,,,,,,,,,,,,,,,,,,,,,,
,,0.079817708,-0.405915799,1,0,0,,,,,,1,test,"In the next phase you will be presented with the words from the the first phase. Your job is to decide whether you remember seeing the word or not. If you remember seeing the word press ""old"" or type ""m"". If you do not remember seeing the word press ""new"" or type ""z"". Please press the space bar or click on continue to begin. ",,,198802,18,2022-01-28_18h05.14.327,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,instr_done_button,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,,,,,,,,,,,,,,,
,,0.04656684,-0.392313368,1,0,0,,,,,,1,test,"In the next phase you will be presented with the words from the the first phase. Your job is to decide whether you remember seeing the word or not. If you remember seeing the word press ""old"" or type ""m"". If you do not remember seeing the word press ""new"" or type ""z"". Please press the space bar or click on continue to begin. ",,,198802,18,2022-01-28_18h05.14.327,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,instr_done_button,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,1,,,,,,,,,,,,,,,
space,0.8379,0.04656684,-0.38641059,0,0,0,,,,,,1,test,"In the next phase you will be presented with the words from the the first phase. Your job is to decide whether you remember seeing the word or not. If you remember seeing the word press ""old"" or type ""m"". If you do not remember seeing the word press ""new"" or type ""z"". Please press the space bar or click on continue to begin. ",,,198802,18,2022-01-28_18h05.14.327,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,1,,,,,,,,,,,,,,,
,,0.04656684,-0.38641059,1,0,0,,,,,,1,test,"In the next phase you will be presented with the words from the the first phase. Your job is to decide whether you remember seeing the word or not. If you remember seeing the word press ""old"" or type ""m"". If you do not remember seeing the word press ""new"" or type ""z"". Please press the space bar or click on continue to begin. ",,,198802,18,2022-01-28_18h05.14.327,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,instr_done_button,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,1,,,,,,,,,,,,,,,
,,0.079969618,-0.435881076,1,0,0,,,,,,1,test,"In the next phase you will be presented with the words from the the first phase. Your job is to decide whether you remember seeing the word or not. If you remember seeing the word press ""old"" or type ""m"". If you do not remember seeing the word press ""new"" or type ""z"". Please press the space bar or click on continue to begin. ",,,198802,18,2022-01-28_18h05.14.327,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,instr_done_button,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,1,,,,,,,,,,,,,,,
