key_resp.keys,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instr_done_touch.clicked_name,instruction_pages.thisRepN,instruction_pages.thisTrialN,instruction_pages.thisN,instruction_pages.thisIndex,instruction_pages.ran,pageN,phase,instruct_text,has_image,instruct_image,participant,age,date,expName,psychopyVersion,OS,frameRate,response.keys,response.corr,touch_resp.x,touch_resp.y,touch_resp.leftButton,touch_resp.midButton,touch_resp.rightButton,touch_resp.time,touch_resp.clicked_name,rt,corr,practrials.thisRepN,practrials.thisTrialN,practrials.thisN,practrials.thisIndex,practrials.ran,TrialID,Target,corrAns,end_of_practice_trials_pages.thisRepN,end_of_practice_trials_pages.thisTrialN,end_of_practice_trials_pages.thisN,end_of_practice_trials_pages.thisIndex,end_of_practice_trials_pages.ran,key_resp_2.keys,key_resp_2.corr,targ_click.x,targ_click.y,targ_click.leftButton,targ_click.midButton,targ_click.rightButton,targ_click.time,targ_click.clicked_name,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,maintrials.thisRepN,maintrials.thisTrialN,maintrials.thisN,maintrials.thisIndex,maintrials.ran,string,blur,study,lex,stim_path,break_done_touch.clicked_name,test_instructions.thisRepN,test_instructions.thisTrialN,test_instructions.thisN,test_instructions.thisIndex,test_instructions.ran,key_resp.rt,key_resp_3.keys,key_resp_3.corr,test_click.x,test_click.y,test_click.leftButton,test_click.midButton,test_click.rightButton,test_click.time,test_click.clicked_name,test_phase.thisRepN,test_phase.thisTrialN,test_phase.thisN,test_phase.thisIndex,test_phase.ran
,,,,,,,,,,,,,,,,,199045,18,2022-01-28_17h48.36.594,lexical_decision_task_DD_L2,2021.2.3,Win32,60.01680471,,,,,,,,,,1.096,1,,,,,,,,,,,,,,,0,-0.281481463,-0.289814838,1,0,0,1.096,button_left_main,-0.281481463,-0.289814838,1,0,0,,0,102,102,104,1,GITTY,LB,old,z,./images/GITTYLB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199045,18,2022-01-28_17h48.36.594,lexical_decision_task_DD_L2,2021.2.3,Win32,60.01680471,,,,,,,,,,0.7513,1,,,,,,,,,,,,,,,0,-0.288888871,-0.295370394,1,0,0,0.7513,button_left_main,-0.288888871,-0.295370394,1,0,0,,0,103,103,125,1,MOOKY,LB,old,z,./images/MOOKYLB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199045,18,2022-01-28_17h48.36.594,lexical_decision_task_DD_L2,2021.2.3,Win32,60.01680471,,,,,,,,,,0.699,1,,,,,,,,,,,,,,,0,0.387037075,-0.26203706,1,0,0,0.699,button_right_main,0.387037075,-0.26203706,1,0,0,,0,104,104,26,1,SMOKER,C,old,m,./images/SMOKER.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199045,18,2022-01-28_17h48.36.594,lexical_decision_task_DD_L2,2021.2.3,Win32,60.01680471,,,,,,,,,,0.6823,1,,,,,,,,,,,,,,,0,0.303703739,-0.274074154,1,0,0,0.6823,button_right_main,0.303703739,-0.274074154,1,0,0,,0,105,105,3,1,FINGER,HB,old,m,./images/FINGERHB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199045,18,2022-01-28_17h48.36.594,lexical_decision_task_DD_L2,2021.2.3,Win32,60.01680471,,,,,,,,,,0.649,1,,,,,,,,,,,,,,,0,-0.22962961,-0.274074154,1,0,0,0.649,button_left_main,-0.22962961,-0.274074154,1,0,0,,0,106,106,135,1,JOODY,C,old,z,./images/JOODY.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199045,18,2022-01-28_17h48.36.594,lexical_decision_task_DD_L2,2021.2.3,Win32,60.01680471,,,,,,,,,,0.6654,1,,,,,,,,,,,,,,,0,-0.297222205,-0.28703706,1,0,0,0.6654,button_left_main,-0.297222205,-0.28703706,1,0,0,,0,107,107,123,1,SEDGE,C,old,z,./images/SEDGE.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199045,18,2022-01-28_17h48.36.594,lexical_decision_task_DD_L2,2021.2.3,Win32,60.01680471,,,,,,,,,,0.6465,1,,,,,,,,,,,,,,,0,0.378703741,-0.281481505,1,0,0,0.6465,button_right_main,0.378703741,-0.281481505,1,0,0,,0,108,108,7,1,PAINT,LB,old,m,./images/PAINTLB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199045,18,2022-01-28_17h48.36.594,lexical_decision_task_DD_L2,2021.2.3,Win32,60.01680471,,,,,,,,,,0.7799,1,,,,,,,,,,,,,,,0,0.583333377,-0.271296376,1,0,0,0.7799,button_right_main,0.583333377,-0.271296376,1,0,0,,0,109,109,31,1,QUILL,LB,old,m,./images/QUILLLB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199045,18,2022-01-28_17h48.36.594,lexical_decision_task_DD_L2,2021.2.3,Win32,60.01680471,,,,,,,,,,0.6979,0,,,,,,,,,,,,,,,0,-0.412037023,-0.283333357,1,0,0,0.6979,button_left_main,-0.412037023,-0.283333357,1,0,0,,0,110,110,17,1,SKIING,C,old,m,./images/SKIING.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199045,18,2022-01-28_17h48.36.594,lexical_decision_task_DD_L2,2021.2.3,Win32,60.01680471,,,,,,,,,,0.6515,1,,,,,,,,,,,,,,,0,0.268518553,-0.288888912,1,0,0,0.6515,button_right_main,0.268518553,-0.288888912,1,0,0,,0,111,111,22,1,MELON,LB,old,m,./images/MELONLB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199045,18,2022-01-28_17h48.36.594,lexical_decision_task_DD_L2,2021.2.3,Win32,60.01680471,,,,,,,,,,0.7851,1,,,,,,,,,,,,,,,0,-0.253703685,-0.341666692,1,0,0,0.7851,button_left_main,-0.253703685,-0.341666692,1,0,0,,0,112,112,149,1,VEASE,LB,old,z,./images/VEASELB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199045,18,2022-01-28_17h48.36.594,lexical_decision_task_DD_L2,2021.2.3,Win32,60.01680471,,,,,,,,,,0.7819,1,,,,,,,,,,,,,,,0,-0.369444429,-0.28703706,1,0,0,0.7819,button_left_main,-0.369444429,-0.28703706,1,0,0,,0,113,113,122,1,BLOOT,LB,old,z,./images/BLOOTLB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199045,18,2022-01-28_17h48.36.594,lexical_decision_task_DD_L2,2021.2.3,Win32,60.01680471,,,,,,,,,,1.1822,1,,,,,,,,,,,,,,,0,-0.249074055,-0.29166669,1,0,0,1.1822,button_left_main,-0.249074055,-0.29166669,1,0,0,,0,114,114,133,1,POWDY,HB,old,z,./images/POWDYHB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199045,18,2022-01-28_17h48.36.594,lexical_decision_task_DD_L2,2021.2.3,Win32,60.01680471,,,,,,,,,,0.7521,1,,,,,,,,,,,,,,,0,0.278703739,-0.278703727,1,0,0,0.7521,button_right_main,0.278703739,-0.278703727,1,0,0,,0,115,115,1,1,PLANK,LB,old,m,./images/PLANKLB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199045,18,2022-01-28_17h48.36.594,lexical_decision_task_DD_L2,2021.2.3,Win32,60.01680471,,,,,,,,,,0.5351,1,,,,,,,,,,,,,,,0,0.359259296,-0.273148171,1,0,0,0.5351,button_right_main,0.359259296,-0.273148171,1,0,0,,0,116,116,25,1,WRIST,LB,old,m,./images/WRISTLB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199045,18,2022-01-28_17h48.36.594,lexical_decision_task_DD_L2,2021.2.3,Win32,60.01680471,,,,,,,,,,1.2992,1,,,,,,,,,,,,,,,0,-0.250925907,-0.312963044,1,0,0,1.2992,button_left_main,-0.250925907,-0.312963044,1,0,0,,0,117,117,91,1,SHENS,HB,old,z,./images/SHENSHB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199045,18,2022-01-28_17h48.36.594,lexical_decision_task_DD_L2,2021.2.3,Win32,60.01680471,,,,,,,,,,0.6293,1,,,,,,,,,,,,,,,0,0.41574078,-0.277777801,1,0,0,0.6293,button_right_main,0.41574078,-0.277777801,1,0,0,,0,118,118,51,1,ONION,HB,old,m,./images/ONIONHB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199045,18,2022-01-28_17h48.36.594,lexical_decision_task_DD_L2,2021.2.3,Win32,60.01680471,,,,,,,,,,1.5653,1,,,,,,,,,,,,,,,0,0.337963,-0.281481505,1,0,0,1.5653,button_right_main,0.337963,-0.281481505,1,0,0,,0,119,119,69,1,COOKER,HB,old,m,./images/COOKERHB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199045,18,2022-01-28_17h48.36.594,lexical_decision_task_DD_L2,2021.2.3,Win32,60.01680471,,,,,,,,,,0.7349,1,,,,,,,,,,,,,,,0,0.356481519,-0.231481503,1,0,0,0.7349,button_right_main,0.356481519,-0.231481503,1,0,0,,0,120,120,75,1,GRAIN,HB,old,m,./images/GRAINHB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199045,18,2022-01-28_17h48.36.594,lexical_decision_task_DD_L2,2021.2.3,Win32,60.01680471,,,,,,,,,,0.5503,1,,,,,,,,,,,,,,,0,0.296296332,-0.251851931,1,0,0,0.5503,button_right_main,0.296296332,-0.251851931,1,0,0,,0,121,121,73,1,SNACK,LB,old,m,./images/SNACKLB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199045,18,2022-01-28_17h48.36.594,lexical_decision_task_DD_L2,2021.2.3,Win32,60.01680471,,,,,,,,,,0.6531,1,,,,,,,,,,,,,,,0,0.297222258,-0.262963042,1,0,0,0.6531,button_right_main,0.297222258,-0.262963042,1,0,0,,0,122,122,52,1,BANNER,LB,old,m,./images/BANNERLB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199045,18,2022-01-28_17h48.36.594,lexical_decision_task_DD_L2,2021.2.3,Win32,60.01680471,,,,,,,,,,0.6695,1,,,,,,,,,,,,,,,0,-0.267592574,-0.322222247,1,0,0,0.6695,button_left_main,-0.267592574,-0.322222247,1,0,0,,0,123,123,141,1,PLEET,C,old,z,./images/PLEET.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199045,18,2022-01-28_17h48.36.594,lexical_decision_task_DD_L2,2021.2.3,Win32,60.01680471,,,,,,,,,,0.6823,1,,,,,,,,,,,,,,,0,0.459259299,-0.26666669,1,0,0,0.6823,button_right_main,0.459259299,-0.26666669,1,0,0,,0,124,124,62,1,PURSE,C,old,m,./images/PURSE.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199045,18,2022-01-28_17h48.36.594,lexical_decision_task_DD_L2,2021.2.3,Win32,60.01680471,,,,,,,,,,0.982,1,,,,,,,,,,,,,,,0,0.459259299,-0.287963043,1,0,0,0.982,button_right_main,0.059259288,-0.384259286,1,0,0,,0,125,125,58,1,BABOON,LB,old,m,./images/BABOONLB.png,break_done_button,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199045,18,2022-01-28_17h48.36.594,lexical_decision_task_DD_L2,2021.2.3,Win32,60.01680471,,,,,,,,,,0.7016,1,,,,,,,,,,,,,,,0,0.432407447,-0.229629708,1,0,0,0.7016,button_right_main,0.432407447,-0.229629708,1,0,0,,0,126,126,71,1,PIMPLE,C,old,m,./images/PIMPLE.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199045,18,2022-01-28_17h48.36.594,lexical_decision_task_DD_L2,2021.2.3,Win32,60.01680471,,,,,,,,,,0.7681,1,,,,,,,,,,,,,,,0,0.410185224,-0.261111134,1,0,0,0.7681,button_right_main,0.410185224,-0.261111134,1,0,0,,0,127,127,78,1,LITTER,HB,old,m,./images/LITTERHB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199045,18,2022-01-28_17h48.36.594,lexical_decision_task_DD_L2,2021.2.3,Win32,60.01680471,,,,,,,,,,0.8329,1,,,,,,,,,,,,,,,0,-0.249999981,-0.287963043,1,0,0,0.8329,button_left_main,-0.249999981,-0.287963043,1,0,0,,0,128,128,96,1,KEAMS,C,old,z,./images/KEAMS.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199045,18,2022-01-28_17h48.36.594,lexical_decision_task_DD_L2,2021.2.3,Win32,60.01680471,,,,,,,,,,1.6294,1,,,,,,,,,,,,,,,0,-0.322222205,-0.328703728,1,0,0,1.6294,button_left_main,-0.322222205,-0.328703728,1,0,0,,0,129,129,109,1,BURGE,HB,old,z,./images/BURGEHB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199045,18,2022-01-28_17h48.36.594,lexical_decision_task_DD_L2,2021.2.3,Win32,60.01680471,,,,,,,,,,0.7027,1,,,,,,,,,,,,,,,0,0.394444483,-0.251851931,1,0,0,0.7027,button_right_main,0.394444483,-0.251851931,1,0,0,,0,130,130,74,1,CEMENT,C,old,m,./images/CEMENT.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199045,18,2022-01-28_17h48.36.594,lexical_decision_task_DD_L2,2021.2.3,Win32,60.01680471,,,,,,,,,,0.6022,1,,,,,,,,,,,,,,,0,0.499074115,-0.26574082,1,0,0,0.6022,button_right_main,0.499074115,-0.26574082,1,0,0,,0,131,131,68,1,TORCH,C,old,m,./images/TORCH.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199045,18,2022-01-28_17h48.36.594,lexical_decision_task_DD_L2,2021.2.3,Win32,60.01680471,,,,,,,,,,0.7487,1,,,,,,,,,,,,,,,0,-0.397222208,-0.290740821,1,0,0,0.7487,button_left_main,-0.397222208,-0.290740821,1,0,0,,0,132,132,153,1,CLUPS,C,old,z,./images/CLUPS.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199045,18,2022-01-28_17h48.36.594,lexical_decision_task_DD_L2,2021.2.3,Win32,60.01680471,,,,,,,,,,1.1988,1,,,,,,,,,,,,,,,0,-0.324074057,-0.268518598,1,0,0,1.1988,button_left_main,-0.324074057,-0.268518598,1,0,0,,0,133,133,166,1,SHORY,HB,old,z,./images/SHORYHB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199045,18,2022-01-28_17h48.36.594,lexical_decision_task_DD_L2,2021.2.3,Win32,60.01680471,,,,,,,,,,0.7348,1,,,,,,,,,,,,,,,0,-0.406481467,-0.302777802,1,0,0,0.7348,button_left_main,-0.406481467,-0.302777802,1,0,0,,0,134,134,131,1,NACES,LB,old,z,./images/NACESLB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199045,18,2022-01-28_17h48.36.594,lexical_decision_task_DD_L2,2021.2.3,Win32,60.01680471,,,,,,,,,,1.0463,1,,,,,,,,,,,,,,,0,-0.269444426,-0.28703706,1,0,0,1.0463,button_left_main,-0.269444426,-0.28703706,1,0,0,,0,135,135,115,1,MAWNS,HB,old,z,./images/MAWNSHB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199045,18,2022-01-28_17h48.36.594,lexical_decision_task_DD_L2,2021.2.3,Win32,60.01680471,,,,,,,,,,0.5857,1,,,,,,,,,,,,,,,0,0.380555593,-0.269444467,1,0,0,0.5857,button_right_main,0.380555593,-0.269444467,1,0,0,,0,136,136,10,1,BELLY,LB,old,m,./images/BELLYLB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199045,18,2022-01-28_17h48.36.594,lexical_decision_task_DD_L2,2021.2.3,Win32,60.01680471,,,,,,,,,,0.5685,1,,,,,,,,,,,,,,,0,0.337963,-0.278703727,1,0,0,0.5685,button_right_main,0.337963,-0.278703727,1,0,0,,0,137,137,28,1,FALCON,LB,old,m,./images/FALCONLB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199045,18,2022-01-28_17h48.36.594,lexical_decision_task_DD_L2,2021.2.3,Win32,60.01680471,,,,,,,,,,1.2016,1,,,,,,,,,,,,,,,0,-0.580555546,-0.302777802,1,0,0,1.2016,button_left_main,-0.580555546,-0.302777802,1,0,0,,0,138,138,162,1,LEICH,C,old,z,./images/LEICH.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199045,18,2022-01-28_17h48.36.594,lexical_decision_task_DD_L2,2021.2.3,Win32,60.01680471,,,,,,,,,,0.769,1,,,,,,,,,,,,,,,0,-0.324999983,-0.288888912,1,0,0,0.769,button_left_main,-0.324999983,-0.288888912,1,0,0,,0,139,139,120,1,RINED,C,old,z,./images/RINED.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199045,18,2022-01-28_17h48.36.594,lexical_decision_task_DD_L2,2021.2.3,Win32,60.01680471,,,,,,,,,,0.8644,1,,,,,,,,,,,,,,,0,-0.286111093,-0.30555558,1,0,0,0.8644,button_left_main,-0.286111093,-0.30555558,1,0,0,,0,140,140,90,1,NEAST,C,old,z,./images/NEAST.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199045,18,2022-01-28_17h48.36.594,lexical_decision_task_DD_L2,2021.2.3,Win32,60.01680471,,,,,,,,,,0.5489,1,,,,,,,,,,,,,,,0,0.355555593,-0.294444468,1,0,0,0.5489,button_right_main,0.355555593,-0.294444468,1,0,0,,0,141,141,77,1,COUCH,C,old,m,./images/COUCH.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199045,18,2022-01-28_17h48.36.594,lexical_decision_task_DD_L2,2021.2.3,Win32,60.01680471,,,,,,,,,,1.0686,1,,,,,,,,,,,,,,,0,-0.164814737,-0.312963044,1,0,0,1.0686,button_left_main,-0.298148131,-0.316666691,1,0,0,,0,142,142,164,1,SGREW,LB,old,z,./images/SGREWLB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199045,18,2022-01-28_17h48.36.594,lexical_decision_task_DD_L2,2021.2.3,Win32,60.01680471,,,,,,,,,,0.5652,1,,,,,,,,,,,,,,,0,0.398148187,-0.260185264,1,0,0,0.5652,button_right_main,0.398148187,-0.260185264,1,0,0,,0,143,143,4,1,MUSCLE,LB,old,m,./images/MUSCLELB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199045,18,2022-01-28_17h48.36.594,lexical_decision_task_DD_L2,2021.2.3,Win32,60.01680471,,,,,,,,,,1.0328,1,,,,,,,,,,,,,,,0,-0.305555538,-0.296296377,1,0,0,1.0328,button_left_main,-0.305555538,-0.296296377,1,0,0,,0,144,144,106,1,CLUMS,HB,old,z,./images/CLUMSHB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199045,18,2022-01-28_17h48.36.594,lexical_decision_task_DD_L2,2021.2.3,Win32,60.01680471,,,,,,,,,,0.5989,1,,,,,,,,,,,,,,,0,0.301851887,-0.275000023,1,0,0,0.5989,button_right_main,0.301851887,-0.275000023,1,0,0,,0,145,145,80,1,WEASEL,C,old,m,./images/WEASEL.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199045,18,2022-01-28_17h48.36.594,lexical_decision_task_DD_L2,2021.2.3,Win32,60.01680471,,,,,,,,,,0.7467,1,,,,,,,,,,,,,,,0,-0.206481461,-0.290740821,1,0,0,0.7467,button_left_main,-0.206481461,-0.290740821,1,0,0,,0,146,146,161,1,BLAPS,LB,old,z,./images/BLAPSLB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199045,18,2022-01-28_17h48.36.594,lexical_decision_task_DD_L2,2021.2.3,Win32,60.01680471,,,,,,,,,,0.7824,1,,,,,,,,,,,,,,,0,0.41574078,-0.279629709,1,0,0,0.7824,button_right_main,0.41574078,-0.279629709,1,0,0,,0,147,147,64,1,JELLY,LB,old,m,./images/JELLYLB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199045,18,2022-01-28_17h48.36.594,lexical_decision_task_DD_L2,2021.2.3,Win32,60.01680471,,,,,,,,,,1.3819,1,,,,,,,,,,,,,,,0,-0.30277776,-0.264814838,1,0,0,1.3819,button_left_main,-0.30277776,-0.264814838,1,0,0,,0,148,148,151,1,TINKY,HB,old,z,./images/TINKYHB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199045,18,2022-01-28_17h48.36.594,lexical_decision_task_DD_L2,2021.2.3,Win32,60.01680471,,,,,,,,,,0.7961,1,,,,,,,,,,,,,,,0,-0.271296278,-0.322222247,1,0,0,0.7961,button_left_main,-0.271296278,-0.322222247,1,0,0,,0,149,149,138,1,PLICE,C,old,z,./images/PLICE.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199045,18,2022-01-28_17h48.36.594,lexical_decision_task_DD_L2,2021.2.3,Win32,60.01680471,,,,,,,,,,1.832,0,,,,,,,,,,,,,,,0,0.378703741,-0.307407488,1,0,0,1.832,button_right_main,0.378703741,-0.307407488,1,0,0,,0,150,150,139,1,BLEAR,HB,old,z,./images/BLEARHB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199045,18,2022-01-28_17h48.36.594,lexical_decision_task_DD_L2,2021.2.3,Win32,60.01680471,,,,,,,,,,0.6352,1,,,,,,,,,,,,,,,0,0.511111153,-0.292592616,1,0,0,0.6352,button_right_main,0.511111153,-0.292592616,1,0,0,,0,151,151,67,1,SAILOR,LB,old,m,./images/SAILORLB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199045,18,2022-01-28_17h48.36.594,lexical_decision_task_DD_L2,2021.2.3,Win32,60.01680471,,,,,,,,,,0.6976,1,,,,,,,,,,,,,,,0,0.342592629,-0.281481505,1,0,0,0.6976,button_right_main,0.342592629,-0.281481505,1,0,0,,0,152,152,15,1,GREASE,HB,old,m,./images/GREASEHB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199045,18,2022-01-28_17h48.36.594,lexical_decision_task_DD_L2,2021.2.3,Win32,60.01680471,,,,,,,,,,0.6186,1,,,,,,,,,,,,,,,0,0.386111149,-0.298148172,1,0,0,0.6186,button_right_main,0.386111149,-0.298148172,1,0,0,,0,153,153,45,1,KITTEN,HB,old,m,./images/KITTENHB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199045,18,2022-01-28_17h48.36.594,lexical_decision_task_DD_L2,2021.2.3,Win32,60.01680471,,,,,,,,,,0.8152,1,,,,,,,,,,,,,,,0,0.343518555,-0.271296376,1,0,0,0.8152,button_right_main,0.343518555,-0.271296376,1,0,0,,0,154,154,11,1,BONNET,C,old,m,./images/BONNET.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199045,18,2022-01-28_17h48.36.594,lexical_decision_task_DD_L2,2021.2.3,Win32,60.01680471,,,,,,,,,,0.563,1,,,,,,,,,,,,,,,0,0.337963,-0.292592616,1,0,0,0.563,button_right_main,0.337963,-0.292592616,1,0,0,,0,155,155,27,1,ATTIC,HB,old,m,./images/ATTICHB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199045,18,2022-01-28_17h48.36.594,lexical_decision_task_DD_L2,2021.2.3,Win32,60.01680471,,,,,,,,,,0.7984,1,,,,,,,,,,,,,,,0,-0.288888871,-0.30555558,1,0,0,0.7984,button_left_main,-0.288888871,-0.30555558,1,0,0,,0,156,156,95,1,HANTY,LB,old,z,./images/HANTYLB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199045,18,2022-01-28_17h48.36.594,lexical_decision_task_DD_L2,2021.2.3,Win32,60.01680471,,,,,,,,,,0.8851,1,,,,,,,,,,,,,,,0,-0.301851834,-0.294444468,1,0,0,0.8851,button_left_main,-0.301851834,-0.294444468,1,0,0,,0,157,157,148,1,JOMS,HB,old,z,./images/JOMSHB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199045,18,2022-01-28_17h48.36.594,lexical_decision_task_DD_L2,2021.2.3,Win32,60.01680471,,,,,,,,,,0.898,1,,,,,,,,,,,,,,,0,-0.390740726,-0.253703726,1,0,0,0.898,button_left_main,-0.390740726,-0.253703726,1,0,0,,0,158,158,146,1,MOOST,LB,old,z,./images/MOOSTLB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199045,18,2022-01-28_17h48.36.594,lexical_decision_task_DD_L2,2021.2.3,Win32,60.01680471,,,,,,,,,,0.6794,1,,,,,,,,,,,,,,,0,-0.31666665,-0.302777802,1,0,0,0.6794,button_left_main,-0.31666665,-0.302777802,1,0,0,,0,159,159,143,1,MONGS,LB,old,z,./images/MONGSLB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199045,18,2022-01-28_17h48.36.594,lexical_decision_task_DD_L2,2021.2.3,Win32,60.01680471,,,,,,,,,,0.8988,1,,,,,,,,,,,,,,,0,-0.400925911,-0.281481505,1,0,0,0.8988,button_left_main,-0.400925911,-0.281481505,1,0,0,,0,160,160,85,1,CHULK,HB,old,z,./images/CHULKHB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199045,18,2022-01-28_17h48.36.594,lexical_decision_task_DD_L2,2021.2.3,Win32,60.01680471,,,,,,,,,,0.7152,1,,,,,,,,,,,,,,,0,-0.335185169,-0.277777801,1,0,0,0.7152,button_left_main,-0.335185169,-0.277777801,1,0,0,,0,161,161,111,1,HOSSE,C,old,z,./images/HOSSE.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199045,18,2022-01-28_17h48.36.594,lexical_decision_task_DD_L2,2021.2.3,Win32,60.01680471,,,,,,,,,,0.6818,1,,,,,,,,,,,,,,,0,0.368518556,-0.26574082,1,0,0,0.6818,button_right_main,0.368518556,-0.26574082,1,0,0,,0,162,162,57,1,MOOSE,HB,old,m,./images/MOOSEHB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199045,18,2022-01-28_17h48.36.594,lexical_decision_task_DD_L2,2021.2.3,Win32,60.01680471,,,,,,,,,,0.8323,1,,,,,,,,,,,,,,,0,-0.429629588,-0.29166669,1,0,0,0.8323,button_left_main,-0.429629588,-0.29166669,1,0,0,,0,163,163,94,1,BLANS,HB,old,z,./images/BLANSHB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199045,18,2022-01-28_17h48.36.594,lexical_decision_task_DD_L2,2021.2.3,Win32,60.01680471,,,,,,,,,,0.7322,1,,,,,,,,,,,,,,,0,-0.264814796,-0.318518599,1,0,0,0.7322,button_left_main,-0.264814796,-0.318518599,1,0,0,,0,164,164,119,1,PAFER,LB,old,z,./images/PAFERLB.png,,,,,,,,,,,,,,,,,,,,,
