key_resp.keys,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instr_done_touch.clicked_name,instruction_pages.thisRepN,instruction_pages.thisTrialN,instruction_pages.thisN,instruction_pages.thisIndex,instruction_pages.ran,pageN,phase,instruct_text,has_image,instruct_image,participant,age,date,expName,psychopyVersion,OS,frameRate,response.keys,response.corr,response.rt,touch_resp.x,touch_resp.y,touch_resp.leftButton,touch_resp.midButton,touch_resp.rightButton,touch_resp.time,touch_resp.clicked_name,rt,corr,practrials.thisRepN,practrials.thisTrialN,practrials.thisN,practrials.thisIndex,practrials.ran,TrialID,Target,corrAns,end_of_practice_trials_pages.thisRepN,end_of_practice_trials_pages.thisTrialN,end_of_practice_trials_pages.thisN,end_of_practice_trials_pages.thisIndex,end_of_practice_trials_pages.ran,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,targ_click.x,targ_click.y,targ_click.leftButton,targ_click.midButton,targ_click.rightButton,targ_click.time,targ_click.clicked_name,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,maintrials.thisRepN,maintrials.thisTrialN,maintrials.thisN,maintrials.thisIndex,maintrials.ran,string,blur,study,lex,stim_path,break_done_touch.clicked_name,break_done_keyboard.rt,test_instructions.thisRepN,test_instructions.thisTrialN,test_instructions.thisN,test_instructions.thisIndex,test_instructions.ran,key_resp.rt,key_resp_3.keys,key_resp_3.corr,key_resp_3.rt,test_click.x,test_click.y,test_click.leftButton,test_click.midButton,test_click.rightButton,test_click.time,test_click.clicked_name,test_phase.thisRepN,test_phase.thisTrialN,test_phase.thisN,test_phase.thisIndex,test_phase.ran
,,,,,,,,,,,,,,,,,198916,18,2022-01-28_15h18.55.387,lexical_decision_task_DD_L6,2021.2.3,MacIntel,71.42857143,,,,,,,,,,,0.786,1,,,,,,,,,,,,,,m,1,0.786,,,,,,,,-0.064444444,-0.405555556,0,0,0,,0,111,111,65,1,SPINE,HB,old,m,./images/SPINEHB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198916,18,2022-01-28_15h18.55.387,lexical_decision_task_DD_L6,2021.2.3,MacIntel,71.42857143,,,,,,,,,,,0.801,1,,,,,,,,,,,,,,z,1,0.801,,,,,,,,-0.064444444,-0.405555556,0,0,0,,0,112,112,123,1,SEDGE,C,old,z,./images/SEDGE.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198916,18,2022-01-28_15h18.55.387,lexical_decision_task_DD_L6,2021.2.3,MacIntel,71.42857143,,,,,,,,,,,1.17,1,,,,,,,,,,,,,,z,1,1.17,,,,,,,,-0.064444444,-0.405555556,0,0,0,,0,113,113,142,1,PLASK,HB,old,z,./images/PLASKHB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198916,18,2022-01-28_15h18.55.387,lexical_decision_task_DD_L6,2021.2.3,MacIntel,71.42857143,,,,,,,,,,,0.995,1,,,,,,,,,,,,,,z,1,0.995,,,,,,,,-0.064444444,-0.405555556,0,0,0,,0,114,114,91,1,SHENS,HB,old,z,./images/SHENSHB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198916,18,2022-01-28_15h18.55.387,lexical_decision_task_DD_L6,2021.2.3,MacIntel,71.42857143,,,,,,,,,,,0.88,1,,,,,,,,,,,,,,m,1,0.88,,,,,,,,-0.064444444,-0.405555556,0,0,0,,0,115,115,17,1,PARADE,HB,old,m,./images/PARADEHB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198916,18,2022-01-28_15h18.55.387,lexical_decision_task_DD_L6,2021.2.3,MacIntel,71.42857143,,,,,,,,,,,0.651,1,,,,,,,,,,,,,,z,1,0.651,,,,,,,,-0.064444444,-0.405555556,0,0,0,,0,116,116,161,1,BLAPS,LB,old,z,./images/BLAPSLB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198916,18,2022-01-28_15h18.55.387,lexical_decision_task_DD_L6,2021.2.3,MacIntel,71.42857143,,,,,,,,,,,0.806,1,,,,,,,,,,,,,,z,1,0.806,,,,,,,,-0.064444444,-0.405555556,0,0,0,,0,117,117,92,1,PAIMS,LB,old,z,./images/PAIMSLB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198916,18,2022-01-28_15h18.55.387,lexical_decision_task_DD_L6,2021.2.3,MacIntel,71.42857143,,,,,,,,,,,0.637,1,,,,,,,,,,,,,,m,1,0.637,,,,,,,,-0.064444444,-0.405555556,0,0,0,,0,118,118,37,1,TIGER,C,old,m,./images/TIGER.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198916,18,2022-01-28_15h18.55.387,lexical_decision_task_DD_L6,2021.2.3,MacIntel,71.42857143,,,,,,,,,,,0.602,1,,,,,,,,,,,,,,z,1,0.602,,,,,,,,-0.064444444,-0.405555556,0,0,0,,0,119,119,102,1,DULLE,C,old,z,./images/DULLE.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198916,18,2022-01-28_15h18.55.387,lexical_decision_task_DD_L6,2021.2.3,MacIntel,71.42857143,,,,,,,,,,,0.642,1,,,,,,,,,,,,,,m,1,0.642,,,,,,,,-0.064444444,-0.405555556,0,0,0,,0,120,120,4,1,BOXER,C,old,m,./images/BOXER.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198916,18,2022-01-28_15h18.55.387,lexical_decision_task_DD_L6,2021.2.3,MacIntel,71.42857143,,,,,,,,,,,1.811,1,,,,,,,,,,,,,,z,1,1.811,,,,,,,,-0.064444444,-0.405555556,0,0,0,,0,121,121,151,1,TINKY,HB,old,z,./images/TINKYHB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198916,18,2022-01-28_15h18.55.387,lexical_decision_task_DD_L6,2021.2.3,MacIntel,71.42857143,,,,,,,,,,,0.629,1,,,,,,,,,,,,,,m,1,0.629,,,,,,,,-0.064444444,-0.405555556,0,0,0,,0,122,122,6,1,STAIN,LB,old,m,./images/STAINLB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198916,18,2022-01-28_15h18.55.387,lexical_decision_task_DD_L6,2021.2.3,MacIntel,71.42857143,,,,,,,,,,,0.653,1,,,,,,,,,,,,,,m,1,0.653,,,,,,,,-0.064444444,-0.405555556,0,0,0,,0,123,123,2,1,STOVE,HB,old,m,./images/STOVEHB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198916,18,2022-01-28_15h18.55.387,lexical_decision_task_DD_L6,2021.2.3,MacIntel,71.42857143,,,,,,,,,,,0.974,1,,,,,,,,,,,,,,z,1,0.974,,,,,,,,-0.064444444,-0.405555556,0,0,0,,0,124,124,129,1,PRANS,C,old,z,./images/PRANS.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198916,18,2022-01-28_15h18.55.387,lexical_decision_task_DD_L6,2021.2.3,MacIntel,71.42857143,,,,,,,,,,,0.665,1,,,,,,,,,,,,,,m,1,0.665,,,,,,,,-0.064444444,-0.405555556,0,0,0,space,0,125,125,49,1,BISHOP,C,old,m,./images/BISHOP.png,,7.016,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198916,18,2022-01-28_15h18.55.387,lexical_decision_task_DD_L6,2021.2.3,MacIntel,71.42857143,,,,,,,,,,,0.634,1,,,,,,,,,,,,,,m,1,0.634,,,,,,,,-0.064444444,-0.405555556,0,0,0,,0,126,126,7,1,WAGON,C,old,m,./images/WAGON.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198916,18,2022-01-28_15h18.55.387,lexical_decision_task_DD_L6,2021.2.3,MacIntel,71.42857143,,,,,,,,,,,0.68,1,,,,,,,,,,,,,,z,1,0.68,,,,,,,,-0.064444444,-0.405555556,0,0,0,,0,127,127,90,1,NEAST,C,old,z,./images/NEAST.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198916,18,2022-01-28_15h18.55.387,lexical_decision_task_DD_L6,2021.2.3,MacIntel,71.42857143,,,,,,,,,,,0.508,1,,,,,,,,,,,,,,m,1,0.508,,,,,,,,-0.064444444,-0.405555556,0,0,0,,0,128,128,61,1,ARTIST,C,old,m,./images/ARTIST.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198916,18,2022-01-28_15h18.55.387,lexical_decision_task_DD_L6,2021.2.3,MacIntel,71.42857143,,,,,,,,,,,0.932,1,,,,,,,,,,,,,,z,1,0.932,,,,,,,,-0.064444444,-0.405555556,0,0,0,,0,129,129,85,1,CHULK,HB,old,z,./images/CHULKHB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198916,18,2022-01-28_15h18.55.387,lexical_decision_task_DD_L6,2021.2.3,MacIntel,71.42857143,,,,,,,,,,,1.131,1,,,,,,,,,,,,,,m,1,1.131,,,,,,,,-0.064444444,-0.405555556,0,0,0,,0,130,130,18,1,PARCEL,LB,old,m,./images/PARCELLB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198916,18,2022-01-28_15h18.55.387,lexical_decision_task_DD_L6,2021.2.3,MacIntel,71.42857143,,,,,,,,,,,1.142,1,,,,,,,,,,,,,,m,1,1.142,,,,,,,,-0.064444444,-0.405555556,0,0,0,,0,131,131,21,1,DANCER,LB,old,m,./images/DANCERLB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198916,18,2022-01-28_15h18.55.387,lexical_decision_task_DD_L6,2021.2.3,MacIntel,71.42857143,,,,,,,,,,,0.817,1,,,,,,,,,,,,,,m,1,0.817,,,,,,,,-0.064444444,-0.405555556,0,0,0,,0,132,132,80,1,PLANET,HB,old,m,./images/PLANETHB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198916,18,2022-01-28_15h18.55.387,lexical_decision_task_DD_L6,2021.2.3,MacIntel,71.42857143,,,,,,,,,,,0.764,1,,,,,,,,,,,,,,m,1,0.764,,,,,,,,-0.064444444,-0.405555556,0,0,0,,0,133,133,3,1,CRATER,LB,old,m,./images/CRATERLB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198916,18,2022-01-28_15h18.55.387,lexical_decision_task_DD_L6,2021.2.3,MacIntel,71.42857143,,,,,,,,,,,0.632,1,,,,,,,,,,,,,,m,1,0.632,,,,,,,,-0.064444444,-0.405555556,0,0,0,,0,134,134,45,1,MONKEY,LB,old,m,./images/MONKEYLB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198916,18,2022-01-28_15h18.55.387,lexical_decision_task_DD_L6,2021.2.3,MacIntel,71.42857143,,,,,,,,,,,0.617,1,,,,,,,,,,,,,,z,1,0.617,,,,,,,,-0.064444444,-0.405555556,0,0,0,,0,135,135,89,1,DRIEK,LB,old,z,./images/DRIEKLB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198916,18,2022-01-28_15h18.55.387,lexical_decision_task_DD_L6,2021.2.3,MacIntel,71.42857143,,,,,,,,,,,1.095,1,,,,,,,,,,,,,,m,1,1.095,,,,,,,,-0.064444444,-0.405555556,0,0,0,,0,136,136,53,1,POSTER,HB,old,m,./images/POSTERHB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198916,18,2022-01-28_15h18.55.387,lexical_decision_task_DD_L6,2021.2.3,MacIntel,71.42857143,,,,,,,,,,,1.084,1,,,,,,,,,,,,,,z,1,1.084,,,,,,,,-0.064444444,-0.405555556,0,0,0,,0,137,137,121,1,CEERS,HB,old,z,./images/CEERSHB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198916,18,2022-01-28_15h18.55.387,lexical_decision_task_DD_L6,2021.2.3,MacIntel,71.42857143,,,,,,,,,,,0.777,1,,,,,,,,,,,,,,z,1,0.777,,,,,,,,-0.064444444,-0.405555556,0,0,0,,0,138,138,86,1,AIFED,LB,old,z,./images/AIFEDLB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198916,18,2022-01-28_15h18.55.387,lexical_decision_task_DD_L6,2021.2.3,MacIntel,71.42857143,,,,,,,,,,,1.006,1,,,,,,,,,,,,,,z,1,1.006,,,,,,,,-0.064444444,-0.405555556,0,0,0,,0,139,139,115,1,MAWNS,HB,old,z,./images/MAWNSHB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198916,18,2022-01-28_15h18.55.387,lexical_decision_task_DD_L6,2021.2.3,MacIntel,71.42857143,,,,,,,,,,,0.571,1,,,,,,,,,,,,,,m,1,0.571,,,,,,,,-0.064444444,-0.405555556,0,0,0,,0,140,140,27,1,BUTTER,LB,old,m,./images/BUTTERLB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198916,18,2022-01-28_15h18.55.387,lexical_decision_task_DD_L6,2021.2.3,MacIntel,71.42857143,,,,,,,,,,,0.964,1,,,,,,,,,,,,,,z,1,0.964,,,,,,,,-0.064444444,-0.405555556,0,0,0,,0,141,141,109,1,BURGE,HB,old,z,./images/BURGEHB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198916,18,2022-01-28_15h18.55.387,lexical_decision_task_DD_L6,2021.2.3,MacIntel,71.42857143,,,,,,,,,,,0.769,1,,,,,,,,,,,,,,m,1,0.769,,,,,,,,-0.064444444,-0.405555556,0,0,0,,0,142,142,8,1,CLIFF,HB,old,m,./images/CLIFFHB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198916,18,2022-01-28_15h18.55.387,lexical_decision_task_DD_L6,2021.2.3,MacIntel,71.42857143,,,,,,,,,,,0.978,1,,,,,,,,,,,,,,z,1,0.978,,,,,,,,-0.064444444,-0.405555556,0,0,0,,0,143,143,103,1,FLORT,HB,old,z,./images/FLORTHB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198916,18,2022-01-28_15h18.55.387,lexical_decision_task_DD_L6,2021.2.3,MacIntel,71.42857143,,,,,,,,,,,0.701,1,,,,,,,,,,,,,,m,1,0.701,,,,,,,,-0.064444444,-0.405555556,0,0,0,,0,144,144,64,1,BRIDE,C,old,m,./images/BRIDE.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198916,18,2022-01-28_15h18.55.387,lexical_decision_task_DD_L6,2021.2.3,MacIntel,71.42857143,,,,,,,,,,,0.575,1,,,,,,,,,,,,,,m,1,0.575,,,,,,,,-0.064444444,-0.405555556,0,0,0,,0,145,145,13,1,BUNNY,C,old,m,./images/BUNNY.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198916,18,2022-01-28_15h18.55.387,lexical_decision_task_DD_L6,2021.2.3,MacIntel,71.42857143,,,,,,,,,,,1.033,1,,,,,,,,,,,,,,z,1,1.033,,,,,,,,-0.064444444,-0.405555556,0,0,0,,0,146,146,148,1,JOMS,HB,old,z,./images/JOMSHB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198916,18,2022-01-28_15h18.55.387,lexical_decision_task_DD_L6,2021.2.3,MacIntel,71.42857143,,,,,,,,,,,0.565,1,,,,,,,,,,,,,,z,1,0.565,,,,,,,,-0.064444444,-0.405555556,0,0,0,,0,147,147,167,1,ZONET,LB,old,z,./images/ZONETLB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198916,18,2022-01-28_15h18.55.387,lexical_decision_task_DD_L6,2021.2.3,MacIntel,71.42857143,,,,,,,,,,,0.999,1,,,,,,,,,,,,,,z,1,0.999,,,,,,,,-0.064444444,-0.405555556,0,0,0,,0,148,148,130,1,CRILL,HB,old,z,./images/CRILLHB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198916,18,2022-01-28_15h18.55.387,lexical_decision_task_DD_L6,2021.2.3,MacIntel,71.42857143,,,,,,,,,,,0.917,1,,,,,,,,,,,,,,m,1,0.917,,,,,,,,-0.064444444,-0.405555556,0,0,0,,0,149,149,57,1,FERRY,LB,old,m,./images/FERRYLB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198916,18,2022-01-28_15h18.55.387,lexical_decision_task_DD_L6,2021.2.3,MacIntel,71.42857143,,,,,,,,,,,1.41,1,,,,,,,,,,,,,,z,1,1.41,,,,,,,,-0.064444444,-0.405555556,0,0,0,,0,150,150,112,1,MYING,HB,old,z,./images/MYINGHB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198916,18,2022-01-28_15h18.55.387,lexical_decision_task_DD_L6,2021.2.3,MacIntel,71.42857143,,,,,,,,,,,0.615,1,,,,,,,,,,,,,,m,1,0.615,,,,,,,,-0.064444444,-0.405555556,0,0,0,,0,151,151,78,1,BROOM,LB,old,m,./images/BROOMLB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198916,18,2022-01-28_15h18.55.387,lexical_decision_task_DD_L6,2021.2.3,MacIntel,71.42857143,,,,,,,,,,,0.621,1,,,,,,,,,,,,,,z,1,0.621,,,,,,,,-0.064444444,-0.405555556,0,0,0,,0,152,152,93,1,SMONE,C,old,z,./images/SMONE.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198916,18,2022-01-28_15h18.55.387,lexical_decision_task_DD_L6,2021.2.3,MacIntel,71.42857143,,,,,,,,,,,0.898,1,,,,,,,,,,,,,,z,1,0.898,,,,,,,,-0.064444444,-0.405555556,0,0,0,,0,153,153,88,1,GLUSH,HB,old,z,./images/GLUSHHB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198916,18,2022-01-28_15h18.55.387,lexical_decision_task_DD_L6,2021.2.3,MacIntel,71.42857143,,,,,,,,,,,0.902,1,,,,,,,,,,,,,,m,1,0.902,,,,,,,,-0.064444444,-0.405555556,0,0,0,,0,154,154,83,1,WHISKY,HB,old,m,./images/WHISKYHB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198916,18,2022-01-28_15h18.55.387,lexical_decision_task_DD_L6,2021.2.3,MacIntel,71.42857143,,,,,,,,,,,0.67,1,,,,,,,,,,,,,,z,1,0.67,,,,,,,,-0.064444444,-0.405555556,0,0,0,,0,155,155,128,1,GRIFT,LB,old,z,./images/GRIFTLB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198916,18,2022-01-28_15h18.55.387,lexical_decision_task_DD_L6,2021.2.3,MacIntel,71.42857143,,,,,,,,,,,0.556,1,,,,,,,,,,,,,,m,1,0.556,,,,,,,,-0.064444444,-0.405555556,0,0,0,,0,156,156,72,1,FLASK,LB,old,m,./images/FLASKLB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198916,18,2022-01-28_15h18.55.387,lexical_decision_task_DD_L6,2021.2.3,MacIntel,71.42857143,,,,,,,,,,,0.828,1,,,,,,,,,,,,,,z,1,0.828,,,,,,,,-0.064444444,-0.405555556,0,0,0,,0,157,157,152,1,FRAIN,LB,old,z,./images/FRAINLB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198916,18,2022-01-28_15h18.55.387,lexical_decision_task_DD_L6,2021.2.3,MacIntel,71.42857143,,,,,,,,,,,0.599,1,,,,,,,,,,,,,,m,1,0.599,,,,,,,,-0.064444444,-0.404444444,0,0,0,,0,158,158,25,1,CHALK,C,old,m,./images/CHALK.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198916,18,2022-01-28_15h18.55.387,lexical_decision_task_DD_L6,2021.2.3,MacIntel,71.42857143,,,,,,,,,,,0.676,1,,,,,,,,,,,,,,m,1,0.676,,,,,,,,-0.064444444,-0.404444444,0,0,0,,0,159,159,22,1,CLOWN,C,old,m,./images/CLOWN.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198916,18,2022-01-28_15h18.55.387,lexical_decision_task_DD_L6,2021.2.3,MacIntel,71.42857143,,,,,,,,,,,0.673,1,,,,,,,,,,,,,,m,1,0.673,,,,,,,,-0.064444444,-0.404444444,0,0,0,,0,160,160,56,1,HEATER,HB,old,m,./images/HEATERHB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198916,18,2022-01-28_15h18.55.387,lexical_decision_task_DD_L6,2021.2.3,MacIntel,71.42857143,,,,,,,,,,,0.785,1,,,,,,,,,,,,,,m,1,0.785,,,,,,,,-0.064444444,-0.404444444,0,0,0,,0,161,161,12,1,BLOKE,LB,old,m,./images/BLOKELB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198916,18,2022-01-28_15h18.55.387,lexical_decision_task_DD_L6,2021.2.3,MacIntel,71.42857143,,,,,,,,,,,0.837,1,,,,,,,,,,,,,,m,1,0.837,,,,,,,,-0.064444444,-0.403333333,0,0,0,,0,162,162,58,1,CANOE,C,old,m,./images/CANOE.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198916,18,2022-01-28_15h18.55.387,lexical_decision_task_DD_L6,2021.2.3,MacIntel,71.42857143,,,,,,,,,,,0.813,1,,,,,,,,,,,,,,z,1,0.813,,,,,,,,-0.064444444,-0.402222222,0,0,0,,0,163,163,146,1,MOOST,LB,old,z,./images/MOOSTLB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198916,18,2022-01-28_15h18.55.387,lexical_decision_task_DD_L6,2021.2.3,MacIntel,71.42857143,,,,,,,,,,,0.762,1,,,,,,,,,,,,,,m,1,0.762,,,,,,,,-0.067777778,-0.4,0,0,0,,0,164,164,29,1,PISTOL,HB,old,m,./images/PISTOLHB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198916,18,2022-01-28_15h18.55.387,lexical_decision_task_DD_L6,2021.2.3,MacIntel,71.42857143,,,,,,,,,,,0.642,1,,,,,,,,,,,,,,z,1,0.642,,,,,,,,-0.067777778,-0.4,0,0,0,,0,165,165,134,1,TROSS,LB,old,z,./images/TROSSLB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198916,18,2022-01-28_15h18.55.387,lexical_decision_task_DD_L6,2021.2.3,MacIntel,71.42857143,,,,,,,,,,,0.833,1,,,,,,,,,,,,,,m,1,0.833,,,,,,,,-0.067777778,-0.4,0,0,0,,0,166,166,62,1,MAMMAL,HB,old,m,./images/MAMMALHB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198916,18,2022-01-28_15h18.55.387,lexical_decision_task_DD_L6,2021.2.3,MacIntel,71.42857143,,,,,,,,,,,1.798,1,,,,,,,,,,,,,,m,1,1.798,,,,,,,,-0.067777778,-0.4,0,0,0,,0,167,167,40,1,SNAKE,C,old,m,./images/SNAKE.png,,,,,,,,,,,,,,,,,,,,,,,
,-0.076666667,-0.393333333,1,0,0,instr_done_button,,,,,,1,test,"In the next phase you will be presented with the words from the the first phase. Your job is to decide whether you remember seeing the word or not. If you remember seeing the word press ""old"" or type ""m"". If you do not remember seeing the word press ""new"" or type ""z"". Please press the space bar or click on continue to begin. ",,,198916,18,2022-01-28_15h18.55.387,lexical_decision_task_DD_L6,2021.2.3,MacIntel,71.42857143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,,,,,,,,,,,,,,,,
space,-0.078888889,-0.41,0,0,0,,,,,,,1,test,"In the next phase you will be presented with the words from the the first phase. Your job is to decide whether you remember seeing the word or not. If you remember seeing the word press ""old"" or type ""m"". If you do not remember seeing the word press ""new"" or type ""z"". Please press the space bar or click on continue to begin. ",,,198916,18,2022-01-28_15h18.55.387,lexical_decision_task_DD_L6,2021.2.3,MacIntel,71.42857143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,1,0.977,,,,,,,,,,,,,,,
,-0.078888889,-0.41,1,0,0,instr_done_button,,,,,,1,test,"In the next phase you will be presented with the words from the the first phase. Your job is to decide whether you remember seeing the word or not. If you remember seeing the word press ""old"" or type ""m"". If you do not remember seeing the word press ""new"" or type ""z"". Please press the space bar or click on continue to begin. ",,,198916,18,2022-01-28_15h18.55.387,lexical_decision_task_DD_L6,2021.2.3,MacIntel,71.42857143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,1,,,,,,,,,,,,,,,,
,0.083333333,-0.388888889,1,0,0,instr_done_button,,,,,,1,test,"In the next phase you will be presented with the words from the the first phase. Your job is to decide whether you remember seeing the word or not. If you remember seeing the word press ""old"" or type ""m"". If you do not remember seeing the word press ""new"" or type ""z"". Please press the space bar or click on continue to begin. ",,,198916,18,2022-01-28_15h18.55.387,lexical_decision_task_DD_L6,2021.2.3,MacIntel,71.42857143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,1,,,,,,,,,,,,,,,,
,0.057777778,-0.391111111,1,0,0,instr_done_button,,,,,,1,test,"In the next phase you will be presented with the words from the the first phase. Your job is to decide whether you remember seeing the word or not. If you remember seeing the word press ""old"" or type ""m"". If you do not remember seeing the word press ""new"" or type ""z"". Please press the space bar or click on continue to begin. ",,,198916,18,2022-01-28_15h18.55.387,lexical_decision_task_DD_L6,2021.2.3,MacIntel,71.42857143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,1,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198916,18,2022-01-28_15h18.55.387,lexical_decision_task_DD_L6,2021.2.3,MacIntel,71.42857143,,,,,,,,,,,1.761,1,,,,,,,,,,,,,,,,,,,,,,,,0.057777778,-0.391111111,0,0,0,,,,,,,TOMATO,LB,z,y,./images/TOMATOLB.png,,,,,,,,,z,1,1.761,,,,,,,,0,0,0,84,1
,,,,,,,,,,,,,,,,,198916,18,2022-01-28_15h18.55.387,lexical_decision_task_DD_L6,2021.2.3,MacIntel,71.42857143,,,,,,,,,,,3.201,1,,,,,,,,,,,,,,,,,,,,,,,,0.057777778,-0.391111111,0,0,0,,,,,,,SWING,C,z,y,./images/SWING.png,,,,,,,,,z,1,3.201,,,,,,,,0,1,1,124,1
,,,,,,,,,,,,,,,,,198916,18,2022-01-28_15h18.55.387,lexical_decision_task_DD_L6,2021.2.3,MacIntel,71.42857143,,,,,,,,,,,1.126,1,,,,,,,,,,,,,,,,,,,,,,,,0.057777778,-0.391111111,0,0,0,,,,,,,WHEEL,HB,m,y,./images/WHEELHB.png,,,,,,,,,m,1,1.126,,,,,,,,0,2,2,77,1
