key_resp.keys,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instr_done_touch.clicked_name,instruction_pages.thisRepN,instruction_pages.thisTrialN,instruction_pages.thisN,instruction_pages.thisIndex,instruction_pages.ran,pageN,phase,instruct_text,has_image,instruct_image,participant,age,date,expName,psychopyVersion,OS,frameRate,response.keys,response.corr,touch_resp.x,touch_resp.y,touch_resp.leftButton,touch_resp.midButton,touch_resp.rightButton,touch_resp.time,touch_resp.clicked_name,rt,corr,practrials.thisRepN,practrials.thisTrialN,practrials.thisN,practrials.thisIndex,practrials.ran,TrialID,Target,corrAns,end_of_practice_trials_pages.thisRepN,end_of_practice_trials_pages.thisTrialN,end_of_practice_trials_pages.thisN,end_of_practice_trials_pages.thisIndex,end_of_practice_trials_pages.ran,key_resp_2.keys,key_resp_2.corr,targ_click.x,targ_click.y,targ_click.leftButton,targ_click.midButton,targ_click.rightButton,targ_click.time,targ_click.clicked_name,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,maintrials.thisRepN,maintrials.thisTrialN,maintrials.thisN,maintrials.thisIndex,maintrials.ran,string,blur,study,lex,stim_path,break_done_touch.clicked_name,test_instructions.thisRepN,test_instructions.thisTrialN,test_instructions.thisN,test_instructions.thisIndex,test_instructions.ran,key_resp_3.keys,key_resp_3.corr,test_click.x,test_click.y,test_click.leftButton,test_click.midButton,test_click.rightButton,test_click.time,test_click.clicked_name,test_phase.thisRepN,test_phase.thisTrialN,test_phase.thisN,test_phase.thisIndex,test_phase.ran
,,,,,,,,,,,,,,,,,199123,19,2022-01-28_15h48.21.363,lexical_decision_task_DD_L5,2021.2.3,iPhone,29.41176471,,,,,,,,,,0.864,1,,,,,,,,,,,,,,,0,0.385714286,-0.32244898,1,0,0,0.864,button_right_main,0.385714286,-0.32244898,1,0,0,,0,103,103,45,1,MONKEY,HB,old,m,./images/MONKEYHB.png,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199123,19,2022-01-28_15h48.21.363,lexical_decision_task_DD_L5,2021.2.3,iPhone,29.41176471,,,,,,,,,,0.604,1,,,,,,,,,,,,,,,0,0.393877551,-0.341836735,1,0,0,0.604,button_right_main,0.393877551,-0.341836735,1,0,0,,0,104,104,15,1,COLLAR,HB,old,m,./images/COLLARHB.png,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199123,19,2022-01-28_15h48.21.363,lexical_decision_task_DD_L5,2021.2.3,iPhone,29.41176471,,,,,,,,,,0.73,1,,,,,,,,,,,,,,,0,-0.446938776,-0.325510204,1,0,0,0.73,button_left_main,-0.446938776,-0.325510204,1,0,0,,0,105,105,101,1,GLEET,LB,old,z,./images/GLEETLB.png,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199123,19,2022-01-28_15h48.21.363,lexical_decision_task_DD_L5,2021.2.3,iPhone,29.41176471,,,,,,,,,,0.661,1,,,,,,,,,,,,,,,0,0.390816327,-0.345918367,1,0,0,0.661,button_right_main,0.390816327,-0.345918367,1,0,0,,0,106,106,14,1,FENCE,C,old,m,./images/FENCE.png,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199123,19,2022-01-28_15h48.21.363,lexical_decision_task_DD_L5,2021.2.3,iPhone,29.41176471,,,,,,,,,,1.597,1,,,,,,,,,,,,,,,0,0.4,-0.334693878,1,0,0,1.597,button_right_main,0.4,-0.334693878,1,0,0,,0,107,107,48,1,SHIELD,HB,old,m,./images/SHIELDHB.png,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199123,19,2022-01-28_15h48.21.363,lexical_decision_task_DD_L5,2021.2.3,iPhone,29.41176471,,,,,,,,,,0.997,1,,,,,,,,,,,,,,,0,-0.435714286,-0.305102041,1,0,0,0.997,button_left_main,-0.435714286,-0.305102041,1,0,0,,0,108,108,120,1,RINED,C,old,z,./images/RINED.png,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199123,19,2022-01-28_15h48.21.363,lexical_decision_task_DD_L5,2021.2.3,iPhone,29.41176471,,,,,,,,,,1.664,1,,,,,,,,,,,,,,,0,-0.451020408,-0.335714286,1,0,0,1.664,button_left_main,-0.451020408,-0.335714286,1,0,0,,0,109,109,91,1,SHENS,HB,old,z,./images/SHENSHB.png,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199123,19,2022-01-28_15h48.21.363,lexical_decision_task_DD_L5,2021.2.3,iPhone,29.41176471,,,,,,,,,,0.53,0,,,,,,,,,,,,,,,0,0.398979592,-0.33877551,1,0,0,0.53,button_right_main,0.398979592,-0.33877551,1,0,0,,0,110,110,128,1,GRIFT,LB,old,z,./images/GRIFTLB.png,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199123,19,2022-01-28_15h48.21.363,lexical_decision_task_DD_L5,2021.2.3,iPhone,29.41176471,,,,,,,,,,0.904,1,,,,,,,,,,,,,,,0,-0.451020408,-0.317346939,1,0,0,0.904,button_left_main,-0.451020408,-0.317346939,1,0,0,,0,111,111,112,1,MYING,HB,old,z,./images/MYINGHB.png,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199123,19,2022-01-28_15h48.21.363,lexical_decision_task_DD_L5,2021.2.3,iPhone,29.41176471,,,,,,,,,,1.535,1,,,,,,,,,,,,,,,0,-0.453061224,-0.323469388,1,0,0,1.535,button_left_main,-0.453061224,-0.323469388,1,0,0,,0,112,112,133,1,POWDY,HB,old,z,./images/POWDYHB.png,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199123,19,2022-01-28_15h48.21.363,lexical_decision_task_DD_L5,2021.2.3,iPhone,29.41176471,,,,,,,,,,0.743,1,,,,,,,,,,,,,,,0,0.392857143,-0.333673469,1,0,0,0.743,button_right_main,0.392857143,-0.333673469,1,0,0,,0,113,113,57,1,FERRY,HB,old,m,./images/FERRYHB.png,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199123,19,2022-01-28_15h48.21.363,lexical_decision_task_DD_L5,2021.2.3,iPhone,29.41176471,,,,,,,,,,0.664,1,,,,,,,,,,,,,,,0,0.402040816,-0.354081633,1,0,0,0.664,button_right_main,0.402040816,-0.354081633,1,0,0,,0,114,114,56,1,HEATER,C,old,m,./images/HEATER.png,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199123,19,2022-01-28_15h48.21.363,lexical_decision_task_DD_L5,2021.2.3,iPhone,29.41176471,,,,,,,,,,0.901,1,,,,,,,,,,,,,,,0,0.4,-0.329591837,1,0,0,0.901,button_right_main,0.4,-0.329591837,1,0,0,,0,115,115,67,1,POKER,LB,old,m,./images/POKERLB.png,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199123,19,2022-01-28_15h48.21.363,lexical_decision_task_DD_L5,2021.2.3,iPhone,29.41176471,,,,,,,,,,0.769,1,,,,,,,,,,,,,,,0,-0.453061224,-0.323469388,1,0,0,0.769,button_left_main,-0.453061224,-0.323469388,1,0,0,,0,116,116,90,1,NEAST,C,old,z,./images/NEAST.png,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199123,19,2022-01-28_15h48.21.363,lexical_decision_task_DD_L5,2021.2.3,iPhone,29.41176471,,,,,,,,,,1.13,1,,,,,,,,,,,,,,,0,-0.431632653,-0.3,1,0,0,1.13,button_left_main,-0.431632653,-0.3,1,0,0,,0,117,117,94,1,BLANS,HB,old,z,./images/BLANSHB.png,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199123,19,2022-01-28_15h48.21.363,lexical_decision_task_DD_L5,2021.2.3,iPhone,29.41176471,,,,,,,,,,1.203,1,,,,,,,,,,,,,,,0,-0.456122449,-0.306122449,1,0,0,1.203,button_left_main,-0.456122449,-0.306122449,1,0,0,,0,118,118,92,1,PAIMS,LB,old,z,./images/PAIMSLB.png,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199123,19,2022-01-28_15h48.21.363,lexical_decision_task_DD_L5,2021.2.3,iPhone,29.41176471,,,,,,,,,,0.834,1,,,,,,,,,,,,,,,0,0.392857143,-0.343877551,1,0,0,0.834,button_right_main,0.392857143,-0.343877551,1,0,0,,0,119,119,33,1,SAUNA,HB,old,m,./images/SAUNAHB.png,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199123,19,2022-01-28_15h48.21.363,lexical_decision_task_DD_L5,2021.2.3,iPhone,29.41176471,,,,,,,,,,0.743,0,,,,,,,,,,,,,,,0,0.405102041,-0.352040816,1,0,0,0.743,button_right_main,0.405102041,-0.352040816,1,0,0,,0,120,120,142,1,PLASK,HB,old,z,./images/PLASKHB.png,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199123,19,2022-01-28_15h48.21.363,lexical_decision_task_DD_L5,2021.2.3,iPhone,29.41176471,,,,,,,,,,2.533,1,,,,,,,,,,,,,,,0,-0.439795918,-0.303061224,1,0,0,2.533,button_left_main,-0.439795918,-0.303061224,1,0,0,,0,121,121,145,1,LAMEL,HB,old,z,./images/LAMELHB.png,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199123,19,2022-01-28_15h48.21.363,lexical_decision_task_DD_L5,2021.2.3,iPhone,29.41176471,,,,,,,,,,1.297,1,,,,,,,,,,,,,,,0,-0.45,-0.301020408,1,0,0,1.297,button_left_main,-0.45,-0.301020408,1,0,0,,0,122,122,153,1,CLUPS,C,old,z,./images/CLUPS.png,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199123,19,2022-01-28_15h48.21.363,lexical_decision_task_DD_L5,2021.2.3,iPhone,29.41176471,,,,,,,,,,0.597,1,,,,,,,,,,,,,,,0,0.373469388,-0.348979592,1,0,0,0.597,button_right_main,0.373469388,-0.348979592,1,0,0,,0,123,123,52,1,DESERT,LB,old,m,./images/DESERTLB.png,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199123,19,2022-01-28_15h48.21.363,lexical_decision_task_DD_L5,2021.2.3,iPhone,29.41176471,,,,,,,,,,0.602,1,,,,,,,,,,,,,,,0,0.374489796,-0.343877551,1,0,0,0.602,button_right_main,0.374489796,-0.343877551,1,0,0,,0,124,124,37,1,TIGER,LB,old,m,./images/TIGERLB.png,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199123,19,2022-01-28_15h48.21.363,lexical_decision_task_DD_L5,2021.2.3,iPhone,29.41176471,,,,,,,,,,1.008,1,,,,,,,,,,,,,,,0,0.383673469,-0.362244898,1,0,0,1.008,button_right_main,0.047959184,-0.396938776,1,0,0,,0,125,125,63,1,BAKER,HB,old,m,./images/BAKERHB.png,break_done_button,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199123,19,2022-01-28_15h48.21.363,lexical_decision_task_DD_L5,2021.2.3,iPhone,29.41176471,,,,,,,,,,0.764,1,,,,,,,,,,,,,,,0,0.364285714,-0.314285714,1,0,0,0.764,button_right_main,0.364285714,-0.314285714,1,0,0,,0,126,126,4,1,BOXER,LB,old,m,./images/BOXERLB.png,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199123,19,2022-01-28_15h48.21.363,lexical_decision_task_DD_L5,2021.2.3,iPhone,29.41176471,,,,,,,,,,0.431,1,,,,,,,,,,,,,,,0,0.358163265,-0.282653061,1,0,0,0.431,button_right_main,0.358163265,-0.282653061,1,0,0,,0,127,127,49,1,BISHOP,LB,old,m,./images/BISHOPLB.png,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199123,19,2022-01-28_15h48.21.363,lexical_decision_task_DD_L5,2021.2.3,iPhone,29.41176471,,,,,,,,,,0.563,1,,,,,,,,,,,,,,,0,0.362244898,-0.320408163,1,0,0,0.563,button_right_main,0.362244898,-0.320408163,1,0,0,,0,128,128,62,1,MAMMAL,C,old,m,./images/MAMMAL.png,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199123,19,2022-01-28_15h48.21.363,lexical_decision_task_DD_L5,2021.2.3,iPhone,29.41176471,,,,,,,,,,0.765,1,,,,,,,,,,,,,,,0,-0.412244898,-0.307142857,1,0,0,0.765,button_left_main,-0.412244898,-0.307142857,1,0,0,,0,129,129,164,1,SGREW,LB,old,z,./images/SGREWLB.png,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199123,19,2022-01-28_15h48.21.363,lexical_decision_task_DD_L5,2021.2.3,iPhone,29.41176471,,,,,,,,,,0.898,1,,,,,,,,,,,,,,,0,0.391836735,-0.348979592,1,0,0,0.898,button_right_main,0.391836735,-0.348979592,1,0,0,,0,130,130,81,1,DRILL,HB,old,m,./images/DRILLHB.png,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199123,19,2022-01-28_15h48.21.363,lexical_decision_task_DD_L5,2021.2.3,iPhone,29.41176471,,,,,,,,,,0.671,1,,,,,,,,,,,,,,,0,0.419387755,-0.307142857,1,0,0,0.671,button_right_main,0.419387755,-0.307142857,1,0,0,,0,131,131,82,1,PEBBLE,LB,old,m,./images/PEBBLELB.png,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199123,19,2022-01-28_15h48.21.363,lexical_decision_task_DD_L5,2021.2.3,iPhone,29.41176471,,,,,,,,,,1.431,1,,,,,,,,,,,,,,,0,-0.416326531,-0.287755102,1,0,0,1.431,button_left_main,-0.416326531,-0.287755102,1,0,0,,0,132,132,121,1,CEERS,HB,old,z,./images/CEERSHB.png,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199123,19,2022-01-28_15h48.21.363,lexical_decision_task_DD_L5,2021.2.3,iPhone,29.41176471,,,,,,,,,,0.497,0,,,,,,,,,,,,,,,0,0.420408163,-0.330612245,1,0,0,0.497,button_right_main,0.420408163,-0.330612245,1,0,0,,0,133,133,93,1,SMONE,C,old,z,./images/SMONE.png,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199123,19,2022-01-28_15h48.21.363,lexical_decision_task_DD_L5,2021.2.3,iPhone,29.41176471,,,,,,,,,,0.804,1,,,,,,,,,,,,,,,0,0.421428571,-0.331632653,1,0,0,0.804,button_right_main,0.421428571,-0.331632653,1,0,0,,0,134,134,31,1,STEAK,LB,old,m,./images/STEAKLB.png,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199123,19,2022-01-28_15h48.21.363,lexical_decision_task_DD_L5,2021.2.3,iPhone,29.41176471,,,,,,,,,,1.432,1,,,,,,,,,,,,,,,0,-0.414285714,-0.295918367,1,0,0,1.432,button_left_main,-0.414285714,-0.295918367,1,0,0,,0,135,135,122,1,BLOOT,LB,old,z,./images/BLOOTLB.png,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199123,19,2022-01-28_15h48.21.363,lexical_decision_task_DD_L5,2021.2.3,iPhone,29.41176471,,,,,,,,,,1.265,1,,,,,,,,,,,,,,,0,-0.389795918,-0.256122449,1,0,0,1.265,button_left_main,-0.389795918,-0.256122449,1,0,0,,0,136,136,144,1,NAIRY,C,old,z,./images/NAIRY.png,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199123,19,2022-01-28_15h48.21.363,lexical_decision_task_DD_L5,2021.2.3,iPhone,29.41176471,,,,,,,,,,1.098,1,,,,,,,,,,,,,,,0,-0.396938776,-0.294897959,1,0,0,1.098,button_left_main,-0.396938776,-0.294897959,1,0,0,,0,137,137,119,1,PAFER,LB,old,z,./images/PAFERLB.png,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199123,19,2022-01-28_15h48.21.363,lexical_decision_task_DD_L5,2021.2.3,iPhone,29.41176471,,,,,,,,,,0.635,1,,,,,,,,,,,,,,,0,0.381632653,-0.287755102,1,0,0,0.635,button_right_main,0.381632653,-0.287755102,1,0,0,,0,138,138,50,1,PILOT,C,old,m,./images/PILOT.png,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199123,19,2022-01-28_15h48.21.363,lexical_decision_task_DD_L5,2021.2.3,iPhone,29.41176471,,,,,,,,,,0.741,1,,,,,,,,,,,,,,,0,0.401020408,-0.314285714,1,0,0,0.741,button_right_main,0.401020408,-0.314285714,1,0,0,,0,139,139,20,1,GRANNY,C,old,m,./images/GRANNY.png,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199123,19,2022-01-28_15h48.21.363,lexical_decision_task_DD_L5,2021.2.3,iPhone,29.41176471,,,,,,,,,,0.763,1,,,,,,,,,,,,,,,0,0.413265306,-0.314285714,1,0,0,0.763,button_right_main,0.413265306,-0.314285714,1,0,0,,0,140,140,25,1,CHALK,LB,old,m,./images/CHALKLB.png,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199123,19,2022-01-28_15h48.21.363,lexical_decision_task_DD_L5,2021.2.3,iPhone,29.41176471,,,,,,,,,,0.797,0,,,,,,,,,,,,,,,0,-0.387755102,-0.283673469,1,0,0,0.797,button_left_main,-0.387755102,-0.283673469,1,0,0,,0,141,141,12,1,BLOKE,HB,old,m,./images/BLOKEHB.png,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199123,19,2022-01-28_15h48.21.363,lexical_decision_task_DD_L5,2021.2.3,iPhone,29.41176471,,,,,,,,,,0.796,1,,,,,,,,,,,,,,,0,-0.393877551,-0.304081633,1,0,0,0.796,button_left_main,-0.393877551,-0.304081633,1,0,0,,0,142,142,159,1,CUDDY,C,old,z,./images/CUDDY.png,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199123,19,2022-01-28_15h48.21.363,lexical_decision_task_DD_L5,2021.2.3,iPhone,29.41176471,,,,,,,,,,0.596,1,,,,,,,,,,,,,,,0,0.401020408,-0.336734694,1,0,0,0.596,button_right_main,0.401020408,-0.336734694,1,0,0,,0,143,143,2,1,STOVE,C,old,m,./images/STOVE.png,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199123,19,2022-01-28_15h48.21.363,lexical_decision_task_DD_L5,2021.2.3,iPhone,29.41176471,,,,,,,,,,0.864,1,,,,,,,,,,,,,,,0,-0.401020408,-0.307142857,1,0,0,0.864,button_left_main,-0.401020408,-0.307142857,1,0,0,,0,144,144,100,1,DRIBS,HB,old,z,./images/DRIBSHB.png,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199123,19,2022-01-28_15h48.21.363,lexical_decision_task_DD_L5,2021.2.3,iPhone,29.41176471,,,,,,,,,,0.755,1,,,,,,,,,,,,,,,0,-0.404081633,-0.318367347,1,0,0,0.755,button_left_main,-0.404081633,-0.318367347,1,0,0,,0,145,145,143,1,MONGS,LB,old,z,./images/MONGSLB.png,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199123,19,2022-01-28_15h48.21.363,lexical_decision_task_DD_L5,2021.2.3,iPhone,29.41176471,,,,,,,,,,0.57,1,,,,,,,,,,,,,,,0,0.396938776,-0.35,1,0,0,0.57,button_right_main,0.396938776,-0.35,1,0,0,,0,146,146,46,1,MUMMY,LB,old,m,./images/MUMMYLB.png,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199123,19,2022-01-28_15h48.21.363,lexical_decision_task_DD_L5,2021.2.3,iPhone,29.41176471,,,,,,,,,,1.231,1,,,,,,,,,,,,,,,0,-0.404081633,-0.317346939,1,0,0,1.231,button_left_main,-0.404081633,-0.317346939,1,0,0,,0,147,147,118,1,BAVEL,HB,old,z,./images/BAVELHB.png,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199123,19,2022-01-28_15h48.21.363,lexical_decision_task_DD_L5,2021.2.3,iPhone,29.41176471,,,,,,,,,,0.837,1,,,,,,,,,,,,,,,0,-0.397959184,-0.307142857,1,0,0,0.837,button_left_main,-0.397959184,-0.307142857,1,0,0,,0,148,148,111,1,HOSSE,C,old,z,./images/HOSSE.png,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199123,19,2022-01-28_15h48.21.363,lexical_decision_task_DD_L5,2021.2.3,iPhone,29.41176471,,,,,,,,,,0.803,1,,,,,,,,,,,,,,,0,-0.393877551,-0.3,1,0,0,0.803,button_left_main,-0.393877551,-0.3,1,0,0,,0,149,149,146,1,MOOST,LB,old,z,./images/MOOSTLB.png,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199123,19,2022-01-28_15h48.21.363,lexical_decision_task_DD_L5,2021.2.3,iPhone,29.41176471,,,,,,,,,,4.903,1,,,,,,,,,,,,,,,0,-0.389795918,-0.294897959,1,0,0,4.903,button_left_main,-0.389795918,-0.294897959,1,0,0,,0,150,150,110,1,CRUNK,LB,old,z,./images/CRUNKLB.png,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199123,19,2022-01-28_15h48.21.363,lexical_decision_task_DD_L5,2021.2.3,iPhone,29.41176471,,,,,,,,,,2,0,,,,,,,,,,,,,,,0,-0.401020408,-0.302040816,1,0,0,2,button_left_main,-0.401020408,-0.302040816,1,0,0,,0,151,151,3,1,CRATER,HB,old,m,./images/CRATERHB.png,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199123,19,2022-01-28_15h48.21.363,lexical_decision_task_DD_L5,2021.2.3,iPhone,29.41176471,,,,,,,,,,0.569,1,,,,,,,,,,,,,,,0,0.387755102,-0.354081633,1,0,0,0.569,button_right_main,0.387755102,-0.354081633,1,0,0,,0,152,152,10,1,GARDEN,LB,old,m,./images/GARDENLB.png,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199123,19,2022-01-28_15h48.21.363,lexical_decision_task_DD_L5,2021.2.3,iPhone,29.41176471,,,,,,,,,,1.33,1,,,,,,,,,,,,,,,0,-0.398979592,-0.301020408,1,0,0,1.33,button_left_main,-0.398979592,-0.301020408,1,0,0,,0,153,153,125,1,MOOKY,LB,old,z,./images/MOOKYLB.png,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199123,19,2022-01-28_15h48.21.363,lexical_decision_task_DD_L5,2021.2.3,iPhone,29.41176471,,,,,,,,,,1.562,1,,,,,,,,,,,,,,,0,-0.4,-0.285714286,1,0,0,1.562,button_left_main,-0.4,-0.285714286,1,0,0,,0,154,154,151,1,TINKY,HB,old,z,./images/TINKYHB.png,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199123,19,2022-01-28_15h48.21.363,lexical_decision_task_DD_L5,2021.2.3,iPhone,29.41176471,,,,,,,,,,0.801,1,,,,,,,,,,,,,,,0,-0.401020408,-0.312244898,1,0,0,0.801,button_left_main,-0.401020408,-0.312244898,1,0,0,,0,155,155,89,1,DRIEK,LB,old,z,./images/DRIEKLB.png,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199123,19,2022-01-28_15h48.21.363,lexical_decision_task_DD_L5,2021.2.3,iPhone,29.41176471,,,,,,,,,,0.734,0,,,,,,,,,,,,,,,0,0.392857143,-0.362244898,1,0,0,0.734,button_right_main,0.392857143,-0.362244898,1,0,0,,0,156,156,132,1,SCIFF,C,old,z,./images/SCIFF.png,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199123,19,2022-01-28_15h48.21.363,lexical_decision_task_DD_L5,2021.2.3,iPhone,29.41176471,,,,,,,,,,1.63,1,,,,,,,,,,,,,,,0,0.346938776,-0.32755102,1,0,0,1.63,button_right_main,0.346938776,-0.32755102,1,0,0,,0,157,157,32,1,HOCKEY,C,old,m,./images/HOCKEY.png,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199123,19,2022-01-28_15h48.21.363,lexical_decision_task_DD_L5,2021.2.3,iPhone,29.41176471,,,,,,,,,,0.704,1,,,,,,,,,,,,,,,0,-0.392857143,-0.294897959,1,0,0,0.704,button_left_main,-0.392857143,-0.294897959,1,0,0,,0,158,158,87,1,TRING,C,old,z,./images/TRING.png,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199123,19,2022-01-28_15h48.21.363,lexical_decision_task_DD_L5,2021.2.3,iPhone,29.41176471,,,,,,,,,,0.664,1,,,,,,,,,,,,,,,0,0.369387755,-0.344897959,1,0,0,0.664,button_right_main,0.369387755,-0.344897959,1,0,0,,0,159,159,83,1,WHISKY,C,old,m,./images/WHISKY.png,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199123,19,2022-01-28_15h48.21.363,lexical_decision_task_DD_L5,2021.2.3,iPhone,29.41176471,,,,,,,,,,0.83,1,,,,,,,,,,,,,,,0,0.389795918,-0.333673469,1,0,0,0.83,button_right_main,0.389795918,-0.333673469,1,0,0,,0,160,160,40,1,SNAKE,LB,old,m,./images/SNAKELB.png,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199123,19,2022-01-28_15h48.21.363,lexical_decision_task_DD_L5,2021.2.3,iPhone,29.41176471,,,,,,,,,,1.198,1,,,,,,,,,,,,,,,0,-0.398979592,-0.302040816,1,0,0,1.198,button_left_main,-0.398979592,-0.302040816,1,0,0,,0,161,161,97,1,CHIDS,HB,old,z,./images/CHIDSHB.png,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199123,19,2022-01-28_15h48.21.363,lexical_decision_task_DD_L5,2021.2.3,iPhone,29.41176471,,,,,,,,,,0.901,1,,,,,,,,,,,,,,,0,0.381632653,-0.33877551,1,0,0,0.901,button_right_main,0.381632653,-0.33877551,1,0,0,,0,162,162,18,1,PARCEL,HB,old,m,./images/PARCELHB.png,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199123,19,2022-01-28_15h48.21.363,lexical_decision_task_DD_L5,2021.2.3,iPhone,29.41176471,,,,,,,,,,1.064,1,,,,,,,,,,,,,,,0,-0.401020408,-0.295918367,1,0,0,1.064,button_left_main,-0.401020408,-0.295918367,1,0,0,,0,163,163,103,1,FLORT,HB,old,z,./images/FLORTHB.png,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199123,19,2022-01-28_15h48.21.363,lexical_decision_task_DD_L5,2021.2.3,iPhone,29.41176471,,,,,,,,,,2.497,1,,,,,,,,,,,,,,,0,-0.408163265,-0.310204082,1,0,0,2.497,button_left_main,-0.408163265,-0.310204082,1,0,0,,0,164,164,166,1,SHORY,HB,old,z,./images/SHORYHB.png,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199123,19,2022-01-28_15h48.21.363,lexical_decision_task_DD_L5,2021.2.3,iPhone,29.41176471,,,,,,,,,,0.869,1,,,,,,,,,,,,,,,0,-0.404081633,-0.292857143,1,0,0,0.869,button_left_main,-0.404081633,-0.292857143,1,0,0,,0,165,165,134,1,TROSS,LB,old,z,./images/TROSSLB.png,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199123,19,2022-01-28_15h48.21.363,lexical_decision_task_DD_L5,2021.2.3,iPhone,29.41176471,,,,,,,,,,1.964,1,,,,,,,,,,,,,,,0,-0.404081633,-0.305102041,1,0,0,1.964,button_left_main,-0.404081633,-0.305102041,1,0,0,,0,166,166,102,1,DULLE,C,old,z,./images/DULLE.png,,,,,,,,,,,,,,,,,,,,
