key_resp.keys,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instr_done_touch.clicked_name,instruction_pages.thisRepN,instruction_pages.thisTrialN,instruction_pages.thisN,instruction_pages.thisIndex,instruction_pages.ran,pageN,phase,instruct_text,has_image,instruct_image,participant,age,date,expName,psychopyVersion,OS,frameRate,key_resp.rt,response.keys,response.corr,response.rt,touch_resp.x,touch_resp.y,touch_resp.leftButton,touch_resp.midButton,touch_resp.rightButton,touch_resp.time,touch_resp.clicked_name,rt,corr,practrials.thisRepN,practrials.thisTrialN,practrials.thisN,practrials.thisIndex,practrials.ran,TrialID,Target,corrAns,end_of_practice_trials_pages.thisRepN,end_of_practice_trials_pages.thisTrialN,end_of_practice_trials_pages.thisN,end_of_practice_trials_pages.thisIndex,end_of_practice_trials_pages.ran,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,targ_click.x,targ_click.y,targ_click.leftButton,targ_click.midButton,targ_click.rightButton,targ_click.time,targ_click.clicked_name,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,maintrials.thisRepN,maintrials.thisTrialN,maintrials.thisN,maintrials.thisIndex,maintrials.ran,string,blur,study,lex,stim_path,break_done_touch.clicked_name,break_done_keyboard.rt,test_instructions.thisRepN,test_instructions.thisTrialN,test_instructions.thisN,test_instructions.thisIndex,test_instructions.ran,key_resp_3.keys,key_resp_3.corr,key_resp_3.rt,test_click.x,test_click.y,test_click.leftButton,test_click.midButton,test_click.rightButton,test_click.time,test_click.clicked_name,test_phase.thisRepN,test_phase.thisTrialN,test_phase.thisN,test_phase.thisIndex,test_phase.ran
,,,,,,,,,,,,,,,,,200641,21,2022-01-28_21h21.32.431,lexical_decision_task_DD_L2,2021.2.3,Win32,59.74072525,,,,,,,,,,,,0.9118,1,,,,,,,,,,,,,,m,1,0.9118,,,,,,,,0.030555569,-0.437037108,0,0,0,,0,110,110,59,1,BURIAL,C,old,m,./images/BURIAL.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200641,21,2022-01-28_21h21.32.431,lexical_decision_task_DD_L2,2021.2.3,Win32,59.74072525,,,,,,,,,,,,0.6243,1,,,,,,,,,,,,,,z,1,0.6243,,,,,,,,0.030555569,-0.437037108,0,0,0,,0,111,111,134,1,TROSS,LB,old,z,./images/TROSSLB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200641,21,2022-01-28_21h21.32.431,lexical_decision_task_DD_L2,2021.2.3,Win32,59.74072525,,,,,,,,,,,,0.9838,1,,,,,,,,,,,,,,z,1,0.9838,,,,,,,,0.030555569,-0.437037108,0,0,0,,0,112,112,93,1,SMONE,C,old,z,./images/SMONE.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200641,21,2022-01-28_21h21.32.431,lexical_decision_task_DD_L2,2021.2.3,Win32,59.74072525,,,,,,,,,,,,0.596,1,,,,,,,,,,,,,,z,1,0.596,,,,,,,,0.030555569,-0.437037108,0,0,0,,0,113,113,117,1,STEEG,C,old,z,./images/STEEG.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200641,21,2022-01-28_21h21.32.431,lexical_decision_task_DD_L2,2021.2.3,Win32,59.74072525,,,,,,,,,,,,0.5394,1,,,,,,,,,,,,,,z,1,0.5394,,,,,,,,0.030555569,-0.437037108,0,0,0,,0,114,114,158,1,EGECT,LB,old,z,./images/EGECTLB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200641,21,2022-01-28_21h21.32.431,lexical_decision_task_DD_L2,2021.2.3,Win32,59.74072525,,,,,,,,,,,,1.2003,1,,,,,,,,,,,,,,m,1,1.2003,,,,,,,,0.030555569,-0.437037108,0,0,0,,0,115,115,26,1,SMOKER,C,old,m,./images/SMOKER.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200641,21,2022-01-28_21h21.32.431,lexical_decision_task_DD_L2,2021.2.3,Win32,59.74072525,,,,,,,,,,,,0.8997,1,,,,,,,,,,,,,,m,1,0.8997,,,,,,,,0.030555569,-0.437037108,0,0,0,,0,116,116,48,1,SPORT,HB,old,m,./images/SPORTHB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200641,21,2022-01-28_21h21.32.431,lexical_decision_task_DD_L2,2021.2.3,Win32,59.74072525,,,,,,,,,,,,0.5113,0,,,,,,,,,,,,,,z,0,0.5113,,,,,,,,0.030555569,-0.437037108,0,0,0,,0,117,117,4,1,MUSCLE,LB,old,m,./images/MUSCLELB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200641,21,2022-01-28_21h21.32.431,lexical_decision_task_DD_L2,2021.2.3,Win32,59.74072525,,,,,,,,,,,,0.755,1,,,,,,,,,,,,,,z,1,0.755,,,,,,,,0.030555569,-0.437037108,0,0,0,,0,118,118,121,1,CEERS,HB,old,z,./images/CEERSHB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200641,21,2022-01-28_21h21.32.431,lexical_decision_task_DD_L2,2021.2.3,Win32,59.74072525,,,,,,,,,,,,0.6699,1,,,,,,,,,,,,,,m,1,0.6699,,,,,,,,0.030555569,-0.437037108,0,0,0,,0,119,119,60,1,TWINS,HB,old,m,./images/TWINSHB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200641,21,2022-01-28_21h21.32.431,lexical_decision_task_DD_L2,2021.2.3,Win32,59.74072525,,,,,,,,,,,,0.677,1,,,,,,,,,,,,,,m,1,0.677,,,,,,,,0.030555569,-0.437037108,0,0,0,,0,120,120,64,1,JELLY,LB,old,m,./images/JELLYLB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200641,21,2022-01-28_21h21.32.431,lexical_decision_task_DD_L2,2021.2.3,Win32,59.74072525,,,,,,,,,,,,0.5381,1,,,,,,,,,,,,,,m,1,0.5381,,,,,,,,0.030555569,-0.437037108,0,0,0,,0,121,121,32,1,BARREL,C,old,m,./images/BARREL.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200641,21,2022-01-28_21h21.32.431,lexical_decision_task_DD_L2,2021.2.3,Win32,59.74072525,,,,,,,,,,,,0.7366,1,,,,,,,,,,,,,,z,1,0.7366,,,,,,,,0.030555569,-0.437037108,0,0,0,,0,122,122,145,1,LAMEL,HB,old,z,./images/LAMELHB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200641,21,2022-01-28_21h21.32.431,lexical_decision_task_DD_L2,2021.2.3,Win32,59.74072525,,,,,,,,,,,,1.1099,1,,,,,,,,,,,,,,m,1,1.1099,,,,,,,,0.030555569,-0.437037108,0,0,0,,0,123,123,12,1,SHORE,HB,old,m,./images/SHOREHB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200641,21,2022-01-28_21h21.32.431,lexical_decision_task_DD_L2,2021.2.3,Win32,59.74072525,,,,,,,,,,,,1.0234,0,,,,,,,,,,,,,,m,0,1.0234,,,,,,,,0.030555569,-0.437037108,0,0,0,,0,124,124,128,1,GRIFT,LB,old,z,./images/GRIFTLB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200641,21,2022-01-28_21h21.32.431,lexical_decision_task_DD_L2,2021.2.3,Win32,59.74072525,,,,,,,,,,,,1.0228,1,,,,,,,,,,,,,,m,1,1.0228,,,,,,,,0.030555569,-0.437037108,0,0,0,space,0,125,125,39,1,SHELF,HB,old,m,./images/SHELFHB.png,,2.5804,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200641,21,2022-01-28_21h21.32.431,lexical_decision_task_DD_L2,2021.2.3,Win32,59.74072525,,,,,,,,,,,,1.0979,1,,,,,,,,,,,,,,z,1,1.0979,,,,,,,,0.030555569,-0.437037108,0,0,0,,0,126,126,105,1,MOKER,C,old,z,./images/MOKER.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200641,21,2022-01-28_21h21.32.431,lexical_decision_task_DD_L2,2021.2.3,Win32,59.74072525,,,,,,,,,,,,0.5922,1,,,,,,,,,,,,,,z,1,0.5922,,,,,,,,0.030555569,-0.437037108,0,0,0,,0,127,127,102,1,DULLE,C,old,z,./images/DULLE.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200641,21,2022-01-28_21h21.32.431,lexical_decision_task_DD_L2,2021.2.3,Win32,59.74072525,,,,,,,,,,,,0.6924,1,,,,,,,,,,,,,,m,1,0.6924,,,,,,,,0.030555569,-0.437037108,0,0,0,,0,128,128,80,1,WEASEL,C,old,m,./images/WEASEL.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200641,21,2022-01-28_21h21.32.431,lexical_decision_task_DD_L2,2021.2.3,Win32,59.74072525,,,,,,,,,,,,0.666,1,,,,,,,,,,,,,,m,1,0.666,,,,,,,,0.030555569,-0.437037108,0,0,0,,0,129,129,1,1,PLANK,LB,old,m,./images/PLANKLB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200641,21,2022-01-28_21h21.32.431,lexical_decision_task_DD_L2,2021.2.3,Win32,59.74072525,,,,,,,,,,,,0.6296,1,,,,,,,,,,,,,,m,1,0.6296,,,,,,,,0.030555569,-0.437037108,0,0,0,,0,130,130,83,1,JUNGLE,C,old,m,./images/JUNGLE.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200641,21,2022-01-28_21h21.32.431,lexical_decision_task_DD_L2,2021.2.3,Win32,59.74072525,,,,,,,,,,,,0.6794,1,,,,,,,,,,,,,,z,1,0.6794,,,,,,,,0.030555569,-0.437037108,0,0,0,,0,131,131,108,1,GRUET,C,old,z,./images/GRUET.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200641,21,2022-01-28_21h21.32.431,lexical_decision_task_DD_L2,2021.2.3,Win32,59.74072525,,,,,,,,,,,,0.8104,0,,,,,,,,,,,,,,z,0,0.8104,,,,,,,,0.030555569,-0.437037108,0,0,0,,0,132,132,54,1,TRIPOD,HB,old,m,./images/TRIPODHB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200641,21,2022-01-28_21h21.32.431,lexical_decision_task_DD_L2,2021.2.3,Win32,59.74072525,,,,,,,,,,,,0.8542,1,,,,,,,,,,,,,,m,1,0.8542,,,,,,,,0.030555569,-0.437037108,0,0,0,,0,133,133,62,1,PURSE,C,old,m,./images/PURSE.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200641,21,2022-01-28_21h21.32.431,lexical_decision_task_DD_L2,2021.2.3,Win32,59.74072525,,,,,,,,,,,,1.5057,1,,,,,,,,,,,,,,z,1,1.5057,,,,,,,,0.030555569,-0.437037108,0,0,0,,0,134,134,100,1,DRIBS,HB,old,z,./images/DRIBSHB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200641,21,2022-01-28_21h21.32.431,lexical_decision_task_DD_L2,2021.2.3,Win32,59.74072525,,,,,,,,,,,,0.5424,1,,,,,,,,,,,,,,m,1,0.5424,,,,,,,,0.030555569,-0.437037108,0,0,0,,0,135,135,44,1,LIZARD,C,old,m,./images/LIZARD.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200641,21,2022-01-28_21h21.32.431,lexical_decision_task_DD_L2,2021.2.3,Win32,59.74072525,,,,,,,,,,,,1.5059,1,,,,,,,,,,,,,,z,1,1.5059,,,,,,,,0.030555569,-0.437037108,0,0,0,,0,136,136,109,1,BURGE,HB,old,z,./images/BURGEHB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200641,21,2022-01-28_21h21.32.431,lexical_decision_task_DD_L2,2021.2.3,Win32,59.74072525,,,,,,,,,,,,1.0573,1,,,,,,,,,,,,,,m,1,1.0573,,,,,,,,0.030555569,-0.437037108,0,0,0,,0,137,137,77,1,COUCH,C,old,m,./images/COUCH.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200641,21,2022-01-28_21h21.32.431,lexical_decision_task_DD_L2,2021.2.3,Win32,59.74072525,,,,,,,,,,,,1.032,1,,,,,,,,,,,,,,m,1,1.032,,,,,,,,0.030555569,-0.437037108,0,0,0,,0,138,138,0,1,TOMATO,HB,old,m,./images/TOMATOHB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200641,21,2022-01-28_21h21.32.431,lexical_decision_task_DD_L2,2021.2.3,Win32,59.74072525,,,,,,,,,,,,1.5707,1,,,,,,,,,,,,,,z,1,1.5707,,,,,,,,0.030555569,-0.437037108,0,0,0,,0,139,139,106,1,CLUMS,HB,old,z,./images/CLUMSHB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200641,21,2022-01-28_21h21.32.431,lexical_decision_task_DD_L2,2021.2.3,Win32,59.74072525,,,,,,,,,,,,0.6013,1,,,,,,,,,,,,,,m,1,0.6013,,,,,,,,0.030555569,-0.437037108,0,0,0,,0,140,140,27,1,ATTIC,HB,old,m,./images/ATTICHB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200641,21,2022-01-28_21h21.32.431,lexical_decision_task_DD_L2,2021.2.3,Win32,59.74072525,,,,,,,,,,,,1.0608,1,,,,,,,,,,,,,,z,1,1.0608,,,,,,,,0.030555569,-0.437037108,0,0,0,,0,141,141,97,1,CHIDS,HB,old,z,./images/CHIDSHB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200641,21,2022-01-28_21h21.32.431,lexical_decision_task_DD_L2,2021.2.3,Win32,59.74072525,,,,,,,,,,,,0.7275,1,,,,,,,,,,,,,,m,1,0.7275,,,,,,,,0.030555569,-0.437037108,0,0,0,,0,142,142,3,1,FINGER,HB,old,m,./images/FINGERHB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200641,21,2022-01-28_21h21.32.431,lexical_decision_task_DD_L2,2021.2.3,Win32,59.74072525,,,,,,,,,,,,0.9751,0,,,,,,,,,,,,,,z,0,0.9751,,,,,,,,0.030555569,-0.437037108,0,0,0,,0,143,143,11,1,BONNET,C,old,m,./images/BONNET.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200641,21,2022-01-28_21h21.32.431,lexical_decision_task_DD_L2,2021.2.3,Win32,59.74072525,,,,,,,,,,,,1.0544,1,,,,,,,,,,,,,,m,1,1.0544,,,,,,,,0.030555569,-0.437037108,0,0,0,,0,144,144,17,1,SKIING,C,old,m,./images/SKIING.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200641,21,2022-01-28_21h21.32.431,lexical_decision_task_DD_L2,2021.2.3,Win32,59.74072525,,,,,,,,,,,,0.5979,1,,,,,,,,,,,,,,m,1,0.5979,,,,,,,,0.030555569,-0.437037108,0,0,0,,0,145,145,8,1,TULIP,C,old,m,./images/TULIP.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200641,21,2022-01-28_21h21.32.431,lexical_decision_task_DD_L2,2021.2.3,Win32,59.74072525,,,,,,,,,,,,1.0826,1,,,,,,,,,,,,,,z,1,1.0826,,,,,,,,0.030555569,-0.437037108,0,0,0,,0,146,146,118,1,BAVEL,HB,old,z,./images/BAVELHB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200641,21,2022-01-28_21h21.32.431,lexical_decision_task_DD_L2,2021.2.3,Win32,59.74072525,,,,,,,,,,,,0.6534,1,,,,,,,,,,,,,,z,1,0.6534,,,,,,,,0.030555569,-0.437037108,0,0,0,,0,147,147,87,1,TRING,C,old,z,./images/TRING.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200641,21,2022-01-28_21h21.32.431,lexical_decision_task_DD_L2,2021.2.3,Win32,59.74072525,,,,,,,,,,,,0.6106,1,,,,,,,,,,,,,,m,1,0.6106,,,,,,,,0.030555569,-0.437037108,0,0,0,,0,148,148,37,1,BIRTH,LB,old,m,./images/BIRTHLB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200641,21,2022-01-28_21h21.32.431,lexical_decision_task_DD_L2,2021.2.3,Win32,59.74072525,,,,,,,,,,,,0.6091,1,,,,,,,,,,,,,,m,1,0.6091,,,,,,,,0.030555569,-0.437037108,0,0,0,,0,149,149,29,1,CRUMB,C,old,m,./images/CRUMB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200641,21,2022-01-28_21h21.32.431,lexical_decision_task_DD_L2,2021.2.3,Win32,59.74072525,,,,,,,,,,,,0.6721,1,,,,,,,,,,,,,,m,1,0.6721,,,,,,,,0.030555569,-0.437037108,0,0,0,,0,150,150,82,1,SUNSET,LB,old,m,./images/SUNSETLB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200641,21,2022-01-28_21h21.32.431,lexical_decision_task_DD_L2,2021.2.3,Win32,59.74072525,,,,,,,,,,,,0.5648,1,,,,,,,,,,,,,,z,1,0.5648,,,,,,,,0.030555569,-0.437037108,0,0,0,,0,151,151,164,1,SGREW,LB,old,z,./images/SGREWLB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200641,21,2022-01-28_21h21.32.431,lexical_decision_task_DD_L2,2021.2.3,Win32,59.74072525,,,,,,,,,,,,0.7545,1,,,,,,,,,,,,,,z,1,0.7545,,,,,,,,0.030555569,-0.437037108,0,0,0,,0,152,152,161,1,BLAPS,LB,old,z,./images/BLAPSLB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200641,21,2022-01-28_21h21.32.431,lexical_decision_task_DD_L2,2021.2.3,Win32,59.74072525,,,,,,,,,,,,0.5046,1,,,,,,,,,,,,,,z,1,0.5046,,,,,,,,0.030555569,-0.437037108,0,0,0,,0,153,153,119,1,PAFER,LB,old,z,./images/PAFERLB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200641,21,2022-01-28_21h21.32.431,lexical_decision_task_DD_L2,2021.2.3,Win32,59.74072525,,,,,,,,,,,,0.5154,1,,,,,,,,,,,,,,z,1,0.5154,,,,,,,,0.030555569,-0.437037108,0,0,0,,0,154,154,135,1,JOODY,C,old,z,./images/JOODY.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200641,21,2022-01-28_21h21.32.431,lexical_decision_task_DD_L2,2021.2.3,Win32,59.74072525,,,,,,,,,,,,0.6961,1,,,,,,,,,,,,,,z,1,0.6961,,,,,,,,0.030555569,-0.437037108,0,0,0,,0,155,155,148,1,JOMS,HB,old,z,./images/JOMSHB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200641,21,2022-01-28_21h21.32.431,lexical_decision_task_DD_L2,2021.2.3,Win32,59.74072525,,,,,,,,,,,,0.7117,1,,,,,,,,,,,,,,m,1,0.7117,,,,,,,,0.030555569,-0.437037108,0,0,0,,0,156,156,66,1,SWEAT,HB,old,m,./images/SWEATHB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200641,21,2022-01-28_21h21.32.431,lexical_decision_task_DD_L2,2021.2.3,Win32,59.74072525,,,,,,,,,,,,0.6521,1,,,,,,,,,,,,,,m,1,0.6521,,,,,,,,0.030555569,-0.437037108,0,0,0,,0,157,157,76,1,INFANT,LB,old,m,./images/INFANTLB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200641,21,2022-01-28_21h21.32.431,lexical_decision_task_DD_L2,2021.2.3,Win32,59.74072525,,,,,,,,,,,,0.7232,1,,,,,,,,,,,,,,z,1,0.7232,,,,,,,,0.030555569,-0.437037108,0,0,0,,0,158,158,152,1,FRAIN,LB,old,z,./images/FRAINLB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200641,21,2022-01-28_21h21.32.431,lexical_decision_task_DD_L2,2021.2.3,Win32,59.74072525,,,,,,,,,,,,0.8759,1,,,,,,,,,,,,,,m,1,0.8759,,,,,,,,0.030555569,-0.437037108,0,0,0,,0,159,159,45,1,KITTEN,HB,old,m,./images/KITTENHB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200641,21,2022-01-28_21h21.32.431,lexical_decision_task_DD_L2,2021.2.3,Win32,59.74072525,,,,,,,,,,,,1.1299,1,,,,,,,,,,,,,,m,1,1.1299,,,,,,,,0.030555569,-0.437037108,0,0,0,,0,160,160,72,1,NOOSE,HB,old,m,./images/NOOSEHB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200641,21,2022-01-28_21h21.32.431,lexical_decision_task_DD_L2,2021.2.3,Win32,59.74072525,,,,,,,,,,,,0.4983,1,,,,,,,,,,,,,,m,1,0.4983,,,,,,,,0.030555569,-0.437037108,0,0,0,,0,161,161,2,1,BEARD,C,old,m,./images/BEARD.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200641,21,2022-01-28_21h21.32.431,lexical_decision_task_DD_L2,2021.2.3,Win32,59.74072525,,,,,,,,,,,,0.5052,1,,,,,,,,,,,,,,m,1,0.5052,,,,,,,,0.030555569,-0.437037108,0,0,0,,0,162,162,30,1,STORM,HB,old,m,./images/STORMHB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200641,21,2022-01-28_21h21.32.431,lexical_decision_task_DD_L2,2021.2.3,Win32,59.74072525,,,,,,,,,,,,0.4854,1,,,,,,,,,,,,,,z,1,0.4854,,,,,,,,0.030555569,-0.437037108,0,0,0,,0,163,163,129,1,PRANS,C,old,z,./images/PRANS.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200641,21,2022-01-28_21h21.32.431,lexical_decision_task_DD_L2,2021.2.3,Win32,59.74072525,,,,,,,,,,,,0.5208,1,,,,,,,,,,,,,,m,1,0.5208,,,,,,,,0.030555569,-0.437037108,0,0,0,,0,164,164,57,1,MOOSE,HB,old,m,./images/MOOSEHB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200641,21,2022-01-28_21h21.32.431,lexical_decision_task_DD_L2,2021.2.3,Win32,59.74072525,,,,,,,,,,,,0.6667,1,,,,,,,,,,,,,,m,1,0.6667,,,,,,,,0.030555569,-0.437037108,0,0,0,,0,165,165,50,1,MALLET,C,old,m,./images/MALLET.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200641,21,2022-01-28_21h21.32.431,lexical_decision_task_DD_L2,2021.2.3,Win32,59.74072525,,,,,,,,,,,,0.5133,1,,,,,,,,,,,,,,m,1,0.5133,,,,,,,,0.030555569,-0.437037108,0,0,0,,0,166,166,56,1,PACKET,C,old,m,./images/PACKET.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200641,21,2022-01-28_21h21.32.431,lexical_decision_task_DD_L2,2021.2.3,Win32,59.74072525,,,,,,,,,,,,0.6525,1,,,,,,,,,,,,,,z,1,0.6525,,,,,,,,0.030555569,-0.437037108,0,0,0,,0,167,167,120,1,RINED,C,old,z,./images/RINED.png,,,,,,,,,,,,,,,,,,,,,,
,0.030555569,-0.437037108,1,0,0,instr_done_button,,,,,,1,test,"In the next phase you will be presented with the words from the the first phase. Your job is to decide whether you remember seeing the word or not. If you remember seeing the word press ""old"" or type ""m"". If you do not remember seeing the word press ""new"" or type ""z"". Please press the space bar or click on continue to begin. ",,,200641,21,2022-01-28_21h21.32.431,lexical_decision_task_DD_L2,2021.2.3,Win32,59.74072525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,,,,,,,,,,,,,,,
,-0.050925913,-0.419444458,1,0,0,instr_done_button,,,,,,1,test,"In the next phase you will be presented with the words from the the first phase. Your job is to decide whether you remember seeing the word or not. If you remember seeing the word press ""old"" or type ""m"". If you do not remember seeing the word press ""new"" or type ""z"". Please press the space bar or click on continue to begin. ",,,200641,21,2022-01-28_21h21.32.431,lexical_decision_task_DD_L2,2021.2.3,Win32,59.74072525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,1,,,,,,,,,,,,,,,
space,-0.001851839,-0.381481551,0,0,0,,,,,,,1,test,"In the next phase you will be presented with the words from the the first phase. Your job is to decide whether you remember seeing the word or not. If you remember seeing the word press ""old"" or type ""m"". If you do not remember seeing the word press ""new"" or type ""z"". Please press the space bar or click on continue to begin. ",,,200641,21,2022-01-28_21h21.32.431,lexical_decision_task_DD_L2,2021.2.3,Win32,59.74072525,1.014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,1,,,,,,,,,,,,,,,
,-0.001851839,-0.381481551,1,0,0,instr_done_button,,,,,,1,test,"In the next phase you will be presented with the words from the the first phase. Your job is to decide whether you remember seeing the word or not. If you remember seeing the word press ""old"" or type ""m"". If you do not remember seeing the word press ""new"" or type ""z"". Please press the space bar or click on continue to begin. ",,,200641,21,2022-01-28_21h21.32.431,lexical_decision_task_DD_L2,2021.2.3,Win32,59.74072525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,1,,,,,,,,,,,,,,,
,-0.001851839,-0.381481551,1,0,0,instr_done_button,,,,,,1,test,"In the next phase you will be presented with the words from the the first phase. Your job is to decide whether you remember seeing the word or not. If you remember seeing the word press ""old"" or type ""m"". If you do not remember seeing the word press ""new"" or type ""z"". Please press the space bar or click on continue to begin. ",,,200641,21,2022-01-28_21h21.32.431,lexical_decision_task_DD_L2,2021.2.3,Win32,59.74072525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200641,21,2022-01-28_21h21.32.431,lexical_decision_task_DD_L2,2021.2.3,Win32,59.74072525,,,,,,,,,,,,1.5636,1,,,,,,,,,,,,,,,,,,,,,,,,-0.001851839,-0.381481551,0,0,0,,,,,,,MUSCLE,LB,m,y,./images/MUSCLELB.png,,,,,,,,m,1,1.5636,,,,,,,,0,0,0,4,1
,,,,,,,,,,,,,,,,,200641,21,2022-01-28_21h21.32.431,lexical_decision_task_DD_L2,2021.2.3,Win32,59.74072525,,,,,,,,,,,,1.7962,1,,,,,,,,,,,,,,,,,,,,,,,,-0.001851839,-0.381481551,0,0,0,,,,,,,ALLEY,LB,z,y,./images/ALLEYLB.png,,,,,,,,z,1,1.7962,,,,,,,,0,1,1,139,1
,,,,,,,,,,,,,,,,,200641,21,2022-01-28_21h21.32.431,lexical_decision_task_DD_L2,2021.2.3,Win32,59.74072525,,,,,,,,,,,,0.6539,1,,,,,,,,,,,,,,,,,,,,,,,,-0.001851839,-0.381481551,0,0,0,,,,,,,TWINS,HB,m,y,./images/TWINSHB.png,,,,,,,,m,1,0.6539,,,,,,,,0,2,2,60,1
