key_resp.keys,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instr_done_touch.clicked_name,instruction_pages.thisRepN,instruction_pages.thisTrialN,instruction_pages.thisN,instruction_pages.thisIndex,instruction_pages.ran,pageN,phase,instruct_text,has_image,instruct_image,participant,age,date,expName,psychopyVersion,OS,frameRate,response.keys,response.corr,response.rt,touch_resp.x,touch_resp.y,touch_resp.leftButton,touch_resp.midButton,touch_resp.rightButton,touch_resp.time,touch_resp.clicked_name,rt,corr,practrials.thisRepN,practrials.thisTrialN,practrials.thisN,practrials.thisIndex,practrials.ran,TrialID,Target,corrAns,end_of_practice_trials_pages.thisRepN,end_of_practice_trials_pages.thisTrialN,end_of_practice_trials_pages.thisN,end_of_practice_trials_pages.thisIndex,end_of_practice_trials_pages.ran,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,targ_click.x,targ_click.y,targ_click.leftButton,targ_click.midButton,targ_click.rightButton,targ_click.time,targ_click.clicked_name,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,maintrials.thisRepN,maintrials.thisTrialN,maintrials.thisN,maintrials.thisIndex,maintrials.ran,string,blur,study,lex,stim_path,break_done_touch.clicked_name,break_done_keyboard.rt,test_instructions.thisRepN,test_instructions.thisTrialN,test_instructions.thisN,test_instructions.thisIndex,test_instructions.ran,key_resp.rt,key_resp_3.keys,key_resp_3.corr,key_resp_3.rt,test_click.x,test_click.y,test_click.leftButton,test_click.midButton,test_click.rightButton,test_click.time,test_click.clicked_name,test_phase.thisRepN,test_phase.thisTrialN,test_phase.thisN,test_phase.thisIndex,test_phase.ran
,,,,,,,,,,,,,,,,,199513,18,2022-01-29_14h09.39.938,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.7647,1,,,,,,,,,,,,,,m,1,0.7647,,,,,,,,-0.040155097,-0.408038873,0,0,0,,0,108,108,79,1,RULER,C,old,m,./images/RULER.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199513,18,2022-01-29_14h09.39.938,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.6439,1,,,,,,,,,,,,,,m,1,0.6439,,,,,,,,-0.040155097,-0.408038873,0,0,0,,0,109,109,68,1,VALLEY,HB,old,m,./images/VALLEYHB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199513,18,2022-01-29_14h09.39.938,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.7347,1,,,,,,,,,,,,,,m,1,0.7347,,,,,,,,-0.040155097,-0.408038873,0,0,0,,0,110,110,2,1,STOVE,HB,old,m,./images/STOVEHB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199513,18,2022-01-29_14h09.39.938,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.6094,1,,,,,,,,,,,,,,z,1,0.6094,,,,,,,,-0.040155097,-0.408038873,0,0,0,,0,111,111,90,1,NEAST,C,old,z,./images/NEAST.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199513,18,2022-01-29_14h09.39.938,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.6322,1,,,,,,,,,,,,,,m,1,0.6322,,,,,,,,-0.040155097,-0.408038873,0,0,0,,0,112,112,42,1,CHAIN,LB,old,m,./images/CHAINLB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199513,18,2022-01-29_14h09.39.938,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.6476,1,,,,,,,,,,,,,,z,1,0.6476,,,,,,,,-0.040155097,-0.408038873,0,0,0,,0,113,113,122,1,BLOOT,LB,old,z,./images/BLOOTLB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199513,18,2022-01-29_14h09.39.938,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.4666,1,,,,,,,,,,,,,,m,1,0.4666,,,,,,,,-0.040155097,-0.408038873,0,0,0,,0,114,114,9,1,DIVER,LB,old,m,./images/DIVERLB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199513,18,2022-01-29_14h09.39.938,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.7134,1,,,,,,,,,,,,,,z,1,0.7134,,,,,,,,-0.040155097,-0.408038873,0,0,0,,0,115,115,93,1,SMONE,C,old,z,./images/SMONE.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199513,18,2022-01-29_14h09.39.938,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.7342,1,,,,,,,,,,,,,,m,1,0.7342,,,,,,,,-0.040155097,-0.408038873,0,0,0,,0,116,116,65,1,SPINE,HB,old,m,./images/SPINEHB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199513,18,2022-01-29_14h09.39.938,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,1.0459,1,,,,,,,,,,,,,,z,1,1.0459,,,,,,,,-0.040155097,-0.408038873,0,0,0,,0,117,117,133,1,POWDY,HB,old,z,./images/POWDYHB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199513,18,2022-01-29_14h09.39.938,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.628,1,,,,,,,,,,,,,,z,1,0.628,,,,,,,,-0.040155097,-0.408038873,0,0,0,,0,118,118,141,1,PLEET,C,old,z,./images/PLEET.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199513,18,2022-01-29_14h09.39.938,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.7195,1,,,,,,,,,,,,,,z,1,0.7195,,,,,,,,-0.040155097,-0.408038873,0,0,0,,0,119,119,99,1,BACKY,C,old,z,./images/BACKY.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199513,18,2022-01-29_14h09.39.938,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.6847,1,,,,,,,,,,,,,,m,1,0.6847,,,,,,,,-0.040155097,-0.408038873,0,0,0,,0,120,120,58,1,CANOE,C,old,m,./images/CANOE.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199513,18,2022-01-29_14h09.39.938,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,1.3505,1,,,,,,,,,,,,,,m,1,1.3505,,,,,,,,-0.040155097,-0.408038873,0,0,0,,0,121,121,41,1,STREAM,HB,old,m,./images/STREAMHB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199513,18,2022-01-29_14h09.39.938,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.7578,1,,,,,,,,,,,,,,z,1,0.7578,,,,,,,,-0.040155097,-0.408038873,0,0,0,,0,122,122,88,1,GLUSH,HB,old,z,./images/GLUSHHB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199513,18,2022-01-29_14h09.39.938,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.8335,1,,,,,,,,,,,,,,m,1,0.8335,,,,,,,,-0.040155097,-0.408038873,0,0,0,,0,123,123,47,1,LAGOON,HB,old,m,./images/LAGOONHB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199513,18,2022-01-29_14h09.39.938,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.5251,1,,,,,,,,,,,,,,m,1,0.5251,,,,,,,,-0.040155097,-0.408038873,0,0,0,,0,124,124,54,1,CHERRY,LB,old,m,./images/CHERRYLB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199513,18,2022-01-29_14h09.39.938,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,1.0658,1,,,,,,,,,,,,,,z,1,1.0658,,,,,,,,-0.040155097,-0.408038873,0,0,0,space,0,125,125,127,1,NINDY,HB,old,z,./images/NINDYHB.png,,2.3666,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199513,18,2022-01-29_14h09.39.938,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.7004,1,,,,,,,,,,,,,,z,1,0.7004,,,,,,,,-0.040155097,-0.408038873,0,0,0,,0,126,126,125,1,MOOKY,LB,old,z,./images/MOOKYLB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199513,18,2022-01-29_14h09.39.938,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.6406,1,,,,,,,,,,,,,,z,1,0.6406,,,,,,,,-0.040155097,-0.408038873,0,0,0,,0,127,127,159,1,CUDDY,C,old,z,./images/CUDDY.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199513,18,2022-01-29_14h09.39.938,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.5006,1,,,,,,,,,,,,,,m,1,0.5006,,,,,,,,-0.040155097,-0.408038873,0,0,0,,0,128,128,52,1,DESERT,C,old,m,./images/DESERT.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199513,18,2022-01-29_14h09.39.938,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.6174,1,,,,,,,,,,,,,,z,1,0.6174,,,,,,,,-0.040155097,-0.408038873,0,0,0,,0,129,129,131,1,NACES,LB,old,z,./images/NACESLB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199513,18,2022-01-29_14h09.39.938,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.7173,1,,,,,,,,,,,,,,z,1,0.7173,,,,,,,,-0.040155097,-0.408038873,0,0,0,,0,130,130,160,1,VEETS,HB,old,z,./images/VEETSHB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199513,18,2022-01-29_14h09.39.938,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,1.3185,1,,,,,,,,,,,,,,m,1,1.3185,,,,,,,,-0.040155097,-0.408038873,0,0,0,,0,131,131,63,1,BAKER,LB,old,m,./images/BAKERLB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199513,18,2022-01-29_14h09.39.938,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.7175,1,,,,,,,,,,,,,,m,1,0.7175,,,,,,,,-0.040155097,-0.408038873,0,0,0,,0,132,132,11,1,MEDAL,HB,old,m,./images/MEDALHB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199513,18,2022-01-29_14h09.39.938,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.9595,1,,,,,,,,,,,,,,z,1,0.9595,,,,,,,,-0.040155097,-0.408038873,0,0,0,,0,133,133,100,1,DRIBS,HB,old,z,./images/DRIBSHB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199513,18,2022-01-29_14h09.39.938,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.9952,1,,,,,,,,,,,,,,z,1,0.9952,,,,,,,,-0.040155097,-0.408038873,0,0,0,,0,134,134,91,1,SHENS,HB,old,z,./images/SHENSHB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199513,18,2022-01-29_14h09.39.938,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.685,1,,,,,,,,,,,,,,z,1,0.685,,,,,,,,-0.040155097,-0.408038873,0,0,0,,0,135,135,118,1,BAVEL,HB,old,z,./images/BAVELHB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199513,18,2022-01-29_14h09.39.938,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.7003,1,,,,,,,,,,,,,,z,1,0.7003,,,,,,,,-0.040155097,-0.408038873,0,0,0,,0,136,136,132,1,SCIFF,C,old,z,./images/SCIFF.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199513,18,2022-01-29_14h09.39.938,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.5505,0,,,,,,,,,,,,,,z,0,0.5505,,,,,,,,-0.040155097,-0.408038873,0,0,0,,0,137,137,18,1,PARCEL,LB,old,m,./images/PARCELLB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199513,18,2022-01-29_14h09.39.938,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.6023,1,,,,,,,,,,,,,,m,1,0.6023,,,,,,,,-0.040155097,-0.408038873,0,0,0,,0,138,138,33,1,SAUNA,LB,old,m,./images/SAUNALB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199513,18,2022-01-29_14h09.39.938,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.7999,1,,,,,,,,,,,,,,z,1,0.7999,,,,,,,,-0.040155097,-0.408038873,0,0,0,,0,139,139,103,1,FLORT,HB,old,z,./images/FLORTHB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199513,18,2022-01-29_14h09.39.938,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.7246,1,,,,,,,,,,,,,,m,1,0.7246,,,,,,,,-0.040155097,-0.408038873,0,0,0,,0,140,140,59,1,BRUSH,HB,old,m,./images/BRUSHHB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199513,18,2022-01-29_14h09.39.938,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.6949,1,,,,,,,,,,,,,,z,1,0.6949,,,,,,,,-0.040155097,-0.408038873,0,0,0,,0,141,141,107,1,FASKS,LB,old,z,./images/FASKSLB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199513,18,2022-01-29_14h09.39.938,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.6861,1,,,,,,,,,,,,,,z,1,0.6861,,,,,,,,-0.040155097,-0.408038873,0,0,0,,0,142,142,165,1,TROWN,C,old,z,./images/TROWN.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199513,18,2022-01-29_14h09.39.938,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.618,1,,,,,,,,,,,,,,z,1,0.618,,,,,,,,-0.040155097,-0.408038873,0,0,0,,0,143,143,92,1,PAIMS,LB,old,z,./images/PAIMSLB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199513,18,2022-01-29_14h09.39.938,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.6409,1,,,,,,,,,,,,,,m,1,0.6409,,,,,,,,-0.040155097,-0.408038873,0,0,0,,0,144,144,39,1,CANDY,LB,old,m,./images/CANDYLB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199513,18,2022-01-29_14h09.39.938,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.4924,1,,,,,,,,,,,,,,z,1,0.4924,,,,,,,,-0.040155097,-0.408038873,0,0,0,,0,145,145,119,1,PAFER,LB,old,z,./images/PAFERLB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199513,18,2022-01-29_14h09.39.938,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.6346,1,,,,,,,,,,,,,,m,1,0.6346,,,,,,,,-0.040155097,-0.408038873,0,0,0,,0,146,146,78,1,BROOM,LB,old,m,./images/BROOMLB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199513,18,2022-01-29_14h09.39.938,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.5794,1,,,,,,,,,,,,,,z,1,0.5794,,,,,,,,-0.040155097,-0.408038873,0,0,0,,0,147,147,152,1,FRAIN,LB,old,z,./images/FRAINLB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199513,18,2022-01-29_14h09.39.938,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.7351,1,,,,,,,,,,,,,,z,1,0.7351,,,,,,,,-0.040155097,-0.408038873,0,0,0,,0,148,148,94,1,BLANS,HB,old,z,./images/BLANSHB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199513,18,2022-01-29_14h09.39.938,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.7756,1,,,,,,,,,,,,,,m,1,0.7756,,,,,,,,-0.040155097,-0.408038873,0,0,0,,0,149,149,23,1,CLOTH,HB,old,m,./images/CLOTHHB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199513,18,2022-01-29_14h09.39.938,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.6347,1,,,,,,,,,,,,,,m,1,0.6347,,,,,,,,-0.040155097,-0.408038873,0,0,0,,0,150,150,14,1,FENCE,HB,old,m,./images/FENCEHB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199513,18,2022-01-29_14h09.39.938,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.6163,1,,,,,,,,,,,,,,z,1,0.6163,,,,,,,,-0.040155097,-0.408038873,0,0,0,,0,151,151,128,1,GRIFT,LB,old,z,./images/GRIFTLB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199513,18,2022-01-29_14h09.39.938,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.5743,1,,,,,,,,,,,,,,m,1,0.5743,,,,,,,,-0.040155097,-0.408038873,0,0,0,,0,152,152,81,1,DRILL,LB,old,m,./images/DRILLLB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199513,18,2022-01-29_14h09.39.938,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.8824,1,,,,,,,,,,,,,,m,1,0.8824,,,,,,,,-0.040155097,-0.408038873,0,0,0,,0,153,153,44,1,BASKET,HB,old,m,./images/BASKETHB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199513,18,2022-01-29_14h09.39.938,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.581,1,,,,,,,,,,,,,,z,1,0.581,,,,,,,,-0.040155097,-0.408038873,0,0,0,,0,154,154,123,1,SEDGE,C,old,z,./images/SEDGE.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199513,18,2022-01-29_14h09.39.938,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.5606,1,,,,,,,,,,,,,,m,1,0.5606,,,,,,,,-0.040155097,-0.408038873,0,0,0,,0,155,155,71,1,BUBBLE,HB,old,m,./images/BUBBLEHB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199513,18,2022-01-29_14h09.39.938,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.9846,1,,,,,,,,,,,,,,m,1,0.9846,,,,,,,,-0.040155097,-0.408038873,0,0,0,,0,156,156,29,1,PISTOL,HB,old,m,./images/PISTOLHB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199513,18,2022-01-29_14h09.39.938,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.8423,1,,,,,,,,,,,,,,z,1,0.8423,,,,,,,,-0.040155097,-0.408038873,0,0,0,,0,157,157,147,1,ZOLES,C,old,z,./images/ZOLES.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199513,18,2022-01-29_14h09.39.938,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.4866,1,,,,,,,,,,,,,,m,1,0.4866,,,,,,,,-0.040155097,-0.408038873,0,0,0,,0,158,158,64,1,BRIDE,C,old,m,./images/BRIDE.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199513,18,2022-01-29_14h09.39.938,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,1.382,1,,,,,,,,,,,,,,z,1,1.382,,,,,,,,-0.040155097,-0.408038873,0,0,0,,0,159,159,108,1,GRUET,C,old,z,./images/GRUET.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199513,18,2022-01-29_14h09.39.938,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.5149,1,,,,,,,,,,,,,,m,1,0.5149,,,,,,,,-0.040155097,-0.408038873,0,0,0,,0,160,160,46,1,MUMMY,C,old,m,./images/MUMMY.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199513,18,2022-01-29_14h09.39.938,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,1.5141,1,,,,,,,,,,,,,,m,1,1.5141,,,,,,,,-0.040155097,-0.408038873,0,0,0,,0,161,161,24,1,FLESH,LB,old,m,./images/FLESHLB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199513,18,2022-01-29_14h09.39.938,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.5828,1,,,,,,,,,,,,,,z,1,0.5828,,,,,,,,-0.040155097,-0.408038873,0,0,0,,0,162,162,162,1,LEICH,C,old,z,./images/LEICH.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199513,18,2022-01-29_14h09.39.938,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.4427,1,,,,,,,,,,,,,,m,1,0.4427,,,,,,,,-0.040155097,-0.408038873,0,0,0,,0,163,163,30,1,SLOPE,LB,old,m,./images/SLOPELB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199513,18,2022-01-29_14h09.39.938,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.5767,1,,,,,,,,,,,,,,z,1,0.5767,,,,,,,,-0.040155097,-0.408038873,0,0,0,,0,164,164,112,1,MYING,HB,old,z,./images/MYINGHB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199513,18,2022-01-29_14h09.39.938,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.474,1,,,,,,,,,,,,,,m,1,0.474,,,,,,,,-0.040155097,-0.408038873,0,0,0,,0,165,165,4,1,BOXER,C,old,m,./images/BOXER.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199513,18,2022-01-29_14h09.39.938,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.6175,1,,,,,,,,,,,,,,z,1,0.6175,,,,,,,,-0.040155097,-0.408038873,0,0,0,,0,166,166,86,1,AIFED,LB,old,z,./images/AIFEDLB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199513,18,2022-01-29_14h09.39.938,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,1.3414,1,,,,,,,,,,,,,,z,1,1.3414,,,,,,,,-0.040155097,-0.408038873,0,0,0,,0,167,167,157,1,INLER,HB,old,z,./images/INLERHB.png,,,,,,,,,,,,,,,,,,,,,,,
,-0.018194173,-0.394456787,1,0,0,instr_done_button,,,,,,1,test,"In the next phase you will be presented with the words from the the first phase. Your job is to decide whether you remember seeing the word or not. If you remember seeing the word press ""old"" or type ""m"". If you do not remember seeing the word press ""new"" or type ""z"". Please press the space bar or click on continue to begin. ",,,199513,18,2022-01-29_14h09.39.938,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,,,,,,,,,,,,,,,,
,-0.047390272,-0.400881958,1,0,0,instr_done_button,,,,,,1,test,"In the next phase you will be presented with the words from the the first phase. Your job is to decide whether you remember seeing the word or not. If you remember seeing the word press ""old"" or type ""m"". If you do not remember seeing the word press ""new"" or type ""z"". Please press the space bar or click on continue to begin. ",,,199513,18,2022-01-29_14h09.39.938,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,1,,,,,,,,,,,,,,,,
,-0.043091431,-0.384210815,1,0,0,instr_done_button,,,,,,1,test,"In the next phase you will be presented with the words from the the first phase. Your job is to decide whether you remember seeing the word or not. If you remember seeing the word press ""old"" or type ""m"". If you do not remember seeing the word press ""new"" or type ""z"". Please press the space bar or click on continue to begin. ",,,199513,18,2022-01-29_14h09.39.938,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,1,,,,,,,,,,,,,,,,
space,0.01118042,-0.231287503,0,0,0,,,,,,,1,test,"In the next phase you will be presented with the words from the the first phase. Your job is to decide whether you remember seeing the word or not. If you remember seeing the word press ""old"" or type ""m"". If you do not remember seeing the word press ""new"" or type ""z"". Please press the space bar or click on continue to begin. ",,,199513,18,2022-01-29_14h09.39.938,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,1,15.7805,,,,,,,,,,,,,,,
,0.02532647,-0.360208266,1,0,0,instr_done_button,,,,,,1,test,"In the next phase you will be presented with the words from the the first phase. Your job is to decide whether you remember seeing the word or not. If you remember seeing the word press ""old"" or type ""m"". If you do not remember seeing the word press ""new"" or type ""z"". Please press the space bar or click on continue to begin. ",,,199513,18,2022-01-29_14h09.39.938,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,1,,,,,,,,,,,,,,,,
