key_resp.keys,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instr_done_touch.clicked_name,instruction_pages.thisRepN,instruction_pages.thisTrialN,instruction_pages.thisN,instruction_pages.thisIndex,instruction_pages.ran,pageN,phase,instruct_text,has_image,instruct_image,participant,age,date,expName,psychopyVersion,OS,frameRate,response.keys,response.corr,response.rt,touch_resp.x,touch_resp.y,touch_resp.leftButton,touch_resp.midButton,touch_resp.rightButton,touch_resp.time,touch_resp.clicked_name,rt,corr,practrials.thisRepN,practrials.thisTrialN,practrials.thisN,practrials.thisIndex,practrials.ran,TrialID,Target,corrAns,key_resp.rt,end_of_practice_trials_pages.thisRepN,end_of_practice_trials_pages.thisTrialN,end_of_practice_trials_pages.thisN,end_of_practice_trials_pages.thisIndex,end_of_practice_trials_pages.ran,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,targ_click.x,targ_click.y,targ_click.leftButton,targ_click.midButton,targ_click.rightButton,targ_click.time,targ_click.clicked_name,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,maintrials.thisRepN,maintrials.thisTrialN,maintrials.thisN,maintrials.thisIndex,maintrials.ran,string,blur,study,lex,stim_path,break_done_keyboard.rt,test_instructions.thisRepN,test_instructions.thisTrialN,test_instructions.thisN,test_instructions.thisIndex,test_instructions.ran,key_resp_3.keys,key_resp_3.corr,key_resp_3.rt,test_click.x,test_click.y,test_click.leftButton,test_click.midButton,test_click.rightButton,test_click.time,test_click.clicked_name,test_phase.thisRepN,test_phase.thisTrialN,test_phase.thisN,test_phase.thisIndex,test_phase.ran
,,,,,,,,,,,,,,,,,198988,18,2022-01-31_22h01.37.162,lexical_decision_task_DD_L3,2021.2.3,Win32,60.07449237,,,,,,,,,,,0.7005,1,,,,,,,,,,,,,,,z,1,0.7005,,,,,,,,0.485941931,-0.084817262,0,0,0,,0,111,111,162,1,LEICH,C,old,z,./images/LEICH.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198988,18,2022-01-31_22h01.37.162,lexical_decision_task_DD_L3,2021.2.3,Win32,60.07449237,,,,,,,,,,,0.9211,1,,,,,,,,,,,,,,,z,1,0.9211,,,,,,,,0.485941931,-0.084817262,0,0,0,,0,112,112,136,1,WERVE,HB,old,z,./images/WERVEHB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198988,18,2022-01-31_22h01.37.162,lexical_decision_task_DD_L3,2021.2.3,Win32,60.07449237,,,,,,,,,,,0.7678,1,,,,,,,,,,,,,,,z,1,0.7678,,,,,,,,0.485941931,-0.084817262,0,0,0,,0,113,113,134,1,TROSS,LB,old,z,./images/TROSSLB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198988,18,2022-01-31_22h01.37.162,lexical_decision_task_DD_L3,2021.2.3,Win32,60.07449237,,,,,,,,,,,1.8366,1,,,,,,,,,,,,,,,z,1,1.8366,,,,,,,,0.485941931,-0.084817262,0,0,0,,0,114,114,127,1,NINDY,HB,old,z,./images/NINDYHB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198988,18,2022-01-31_22h01.37.162,lexical_decision_task_DD_L3,2021.2.3,Win32,60.07449237,,,,,,,,,,,0.757,1,,,,,,,,,,,,,,,z,1,0.757,,,,,,,,0.485941931,-0.084817262,0,0,0,,0,115,115,135,1,JOODY,C,old,z,./images/JOODY.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198988,18,2022-01-31_22h01.37.162,lexical_decision_task_DD_L3,2021.2.3,Win32,60.07449237,,,,,,,,,,,0.5882,1,,,,,,,,,,,,,,,m,1,0.5882,,,,,,,,0.485941931,-0.084817262,0,0,0,,0,116,116,76,1,INFANT,C,old,m,./images/INFANT.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198988,18,2022-01-31_22h01.37.162,lexical_decision_task_DD_L3,2021.2.3,Win32,60.07449237,,,,,,,,,,,0.5842,1,,,,,,,,,,,,,,,m,1,0.5842,,,,,,,,0.485941931,-0.084817262,0,0,0,,0,117,117,1,1,PLANK,C,old,m,./images/PLANK.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198988,18,2022-01-31_22h01.37.162,lexical_decision_task_DD_L3,2021.2.3,Win32,60.07449237,,,,,,,,,,,0.917,1,,,,,,,,,,,,,,,z,1,0.917,,,,,,,,0.485941931,-0.084817262,0,0,0,,0,118,118,133,1,POWDY,HB,old,z,./images/POWDYHB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198988,18,2022-01-31_22h01.37.162,lexical_decision_task_DD_L3,2021.2.3,Win32,60.07449237,,,,,,,,,,,0.5842,1,,,,,,,,,,,,,,,m,1,0.5842,,,,,,,,0.485941931,-0.084817262,0,0,0,,0,119,119,52,1,BANNER,C,old,m,./images/BANNER.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198988,18,2022-01-31_22h01.37.162,lexical_decision_task_DD_L3,2021.2.3,Win32,60.07449237,,,,,,,,,,,0.5839,1,,,,,,,,,,,,,,,m,1,0.5839,,,,,,,,0.485941931,-0.084817262,0,0,0,,0,120,120,24,1,SCREW,LB,old,m,./images/SCREWLB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198988,18,2022-01-31_22h01.37.162,lexical_decision_task_DD_L3,2021.2.3,Win32,60.07449237,,,,,,,,,,,0.584,1,,,,,,,,,,,,,,,m,1,0.584,,,,,,,,0.485941931,-0.084817262,0,0,0,,0,121,121,82,1,SUNSET,C,old,m,./images/SUNSET.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198988,18,2022-01-31_22h01.37.162,lexical_decision_task_DD_L3,2021.2.3,Win32,60.07449237,,,,,,,,,,,0.7014,1,,,,,,,,,,,,,,,z,1,0.7014,,,,,,,,0.485941931,-0.084817262,0,0,0,,0,122,122,141,1,PLEET,C,old,z,./images/PLEET.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198988,18,2022-01-31_22h01.37.162,lexical_decision_task_DD_L3,2021.2.3,Win32,60.07449237,,,,,,,,,,,0.6841,1,,,,,,,,,,,,,,,m,1,0.6841,,,,,,,,0.485941931,-0.084817262,0,0,0,,0,123,123,6,1,SQUARE,LB,old,m,./images/SQUARELB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198988,18,2022-01-31_22h01.37.162,lexical_decision_task_DD_L3,2021.2.3,Win32,60.07449237,,,,,,,,,,,0.7007,1,,,,,,,,,,,,,,,m,1,0.7007,,,,,,,,0.485941931,-0.084817262,0,0,0,,0,124,124,60,1,TWINS,LB,old,m,./images/TWINSLB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198988,18,2022-01-31_22h01.37.162,lexical_decision_task_DD_L3,2021.2.3,Win32,60.07449237,,,,,,,,,,,1.5246,1,,,,,,,,,,,,,,,m,1,1.5246,,,,,,,,0.485941931,-0.084817262,0,0,0,space,0,125,125,56,1,PACKET,HB,old,m,./images/PACKETHB.png,5.2041,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198988,18,2022-01-31_22h01.37.162,lexical_decision_task_DD_L3,2021.2.3,Win32,60.07449237,,,,,,,,,,,0.617,1,,,,,,,,,,,,,,,m,1,0.617,,,,,,,,0.485941931,-0.084817262,0,0,0,,0,126,126,42,1,FOLDER,LB,old,m,./images/FOLDERLB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198988,18,2022-01-31_22h01.37.162,lexical_decision_task_DD_L3,2021.2.3,Win32,60.07449237,,,,,,,,,,,0.6542,1,,,,,,,,,,,,,,,m,1,0.6542,,,,,,,,0.485941931,-0.084817262,0,0,0,,0,127,127,59,1,BURIAL,HB,old,m,./images/BURIALHB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198988,18,2022-01-31_22h01.37.162,lexical_decision_task_DD_L3,2021.2.3,Win32,60.07449237,,,,,,,,,,,0.5338,1,,,,,,,,,,,,,,,m,1,0.5338,,,,,,,,0.485941931,-0.084817262,0,0,0,,0,128,128,27,1,ATTIC,LB,old,m,./images/ATTICLB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198988,18,2022-01-31_22h01.37.162,lexical_decision_task_DD_L3,2021.2.3,Win32,60.07449237,,,,,,,,,,,0.6622,0,,,,,,,,,,,,,,,m,0,0.6622,,,,,,,,0.485941931,-0.084817262,0,0,0,,0,129,129,106,1,CLUMS,HB,old,z,./images/CLUMSHB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198988,18,2022-01-31_22h01.37.162,lexical_decision_task_DD_L3,2021.2.3,Win32,60.07449237,,,,,,,,,,,0.9709,1,,,,,,,,,,,,,,,z,1,0.9709,,,,,,,,0.485941931,-0.084817262,0,0,0,,0,130,130,159,1,CUDDY,C,old,z,./images/CUDDY.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198988,18,2022-01-31_22h01.37.162,lexical_decision_task_DD_L3,2021.2.3,Win32,60.07449237,,,,,,,,,,,1.3734,1,,,,,,,,,,,,,,,z,1,1.3734,,,,,,,,0.485941931,-0.084817262,0,0,0,,0,131,131,121,1,CEERS,HB,old,z,./images/CEERSHB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198988,18,2022-01-31_22h01.37.162,lexical_decision_task_DD_L3,2021.2.3,Win32,60.07449237,,,,,,,,,,,0.7504,1,,,,,,,,,,,,,,,z,1,0.7504,,,,,,,,0.485941931,-0.084817262,0,0,0,,0,132,132,99,1,BACKY,C,old,z,./images/BACKY.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198988,18,2022-01-31_22h01.37.162,lexical_decision_task_DD_L3,2021.2.3,Win32,60.07449237,,,,,,,,,,,0.795,1,,,,,,,,,,,,,,,m,1,0.795,,,,,,,,0.485941931,-0.084817262,0,0,0,,0,133,133,38,1,LADDER,HB,old,m,./images/LADDERHB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198988,18,2022-01-31_22h01.37.162,lexical_decision_task_DD_L3,2021.2.3,Win32,60.07449237,,,,,,,,,,,0.574,1,,,,,,,,,,,,,,,m,1,0.574,,,,,,,,0.485941931,-0.084817262,0,0,0,,0,134,134,61,1,CANDLE,C,old,m,./images/CANDLE.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198988,18,2022-01-31_22h01.37.162,lexical_decision_task_DD_L3,2021.2.3,Win32,60.07449237,,,,,,,,,,,0.6888,1,,,,,,,,,,,,,,,m,1,0.6888,,,,,,,,0.485941931,-0.084817262,0,0,0,,0,135,135,32,1,BARREL,HB,old,m,./images/BARRELHB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198988,18,2022-01-31_22h01.37.162,lexical_decision_task_DD_L3,2021.2.3,Win32,60.07449237,,,,,,,,,,,0.8449,0,,,,,,,,,,,,,,,z,0,0.8449,,,,,,,,0.485941931,-0.084817262,0,0,0,,0,136,136,16,1,PENCE,C,old,m,./images/PENCE.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198988,18,2022-01-31_22h01.37.162,lexical_decision_task_DD_L3,2021.2.3,Win32,60.07449237,,,,,,,,,,,0.6202,1,,,,,,,,,,,,,,,z,1,0.6202,,,,,,,,0.485941931,-0.084817262,0,0,0,,0,137,137,96,1,KEAMS,C,old,z,./images/KEAMS.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198988,18,2022-01-31_22h01.37.162,lexical_decision_task_DD_L3,2021.2.3,Win32,60.07449237,,,,,,,,,,,0.5779,1,,,,,,,,,,,,,,,m,1,0.5779,,,,,,,,0.485941931,-0.084817262,0,0,0,,0,138,138,46,1,PEARL,C,old,m,./images/PEARL.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198988,18,2022-01-31_22h01.37.162,lexical_decision_task_DD_L3,2021.2.3,Win32,60.07449237,,,,,,,,,,,0.8175,1,,,,,,,,,,,,,,,z,1,0.8175,,,,,,,,0.485941931,-0.084817262,0,0,0,,0,139,139,123,1,SEDGE,C,old,z,./images/SEDGE.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198988,18,2022-01-31_22h01.37.162,lexical_decision_task_DD_L3,2021.2.3,Win32,60.07449237,,,,,,,,,,,0.6548,1,,,,,,,,,,,,,,,z,1,0.6548,,,,,,,,0.485941931,-0.084817262,0,0,0,,0,140,140,147,1,ZOLES,C,old,z,./images/ZOLES.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198988,18,2022-01-31_22h01.37.162,lexical_decision_task_DD_L3,2021.2.3,Win32,60.07449237,,,,,,,,,,,0.6008,1,,,,,,,,,,,,,,,z,1,0.6008,,,,,,,,0.485941931,-0.084817262,0,0,0,,0,141,141,102,1,DULLE,C,old,z,./images/DULLE.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198988,18,2022-01-31_22h01.37.162,lexical_decision_task_DD_L3,2021.2.3,Win32,60.07449237,,,,,,,,,,,0.6678,1,,,,,,,,,,,,,,,z,1,0.6678,,,,,,,,0.485941931,-0.084817262,0,0,0,,0,142,142,110,1,CRUNK,LB,old,z,./images/CRUNKLB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198988,18,2022-01-31_22h01.37.162,lexical_decision_task_DD_L3,2021.2.3,Win32,60.07449237,,,,,,,,,,,0.7249,1,,,,,,,,,,,,,,,m,1,0.7249,,,,,,,,0.485941931,-0.084817262,0,0,0,,0,143,143,11,1,BONNET,HB,old,m,./images/BONNETHB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198988,18,2022-01-31_22h01.37.162,lexical_decision_task_DD_L3,2021.2.3,Win32,60.07449237,,,,,,,,,,,0.5508,1,,,,,,,,,,,,,,,m,1,0.5508,,,,,,,,0.485941931,-0.084817262,0,0,0,,0,144,144,19,1,DOUGH,C,old,m,./images/DOUGH.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198988,18,2022-01-31_22h01.37.162,lexical_decision_task_DD_L3,2021.2.3,Win32,60.07449237,,,,,,,,,,,0.6101,1,,,,,,,,,,,,,,,m,1,0.6101,,,,,,,,0.485941931,-0.084817262,0,0,0,,0,145,145,5,1,PASTA,HB,old,m,./images/PASTAHB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198988,18,2022-01-31_22h01.37.162,lexical_decision_task_DD_L3,2021.2.3,Win32,60.07449237,,,,,,,,,,,1.4573,1,,,,,,,,,,,,,,,z,1,1.4573,,,,,,,,0.485941931,-0.084817262,0,0,0,,0,146,146,163,1,GAMBA,HB,old,z,./images/GAMBAHB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198988,18,2022-01-31_22h01.37.162,lexical_decision_task_DD_L3,2021.2.3,Win32,60.07449237,,,,,,,,,,,1.0753,1,,,,,,,,,,,,,,,z,1,1.0753,,,,,,,,0.485941931,-0.084817262,0,0,0,,0,147,147,113,1,LINEW,LB,old,z,./images/LINEWLB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198988,18,2022-01-31_22h01.37.162,lexical_decision_task_DD_L3,2021.2.3,Win32,60.07449237,,,,,,,,,,,0.7038,1,,,,,,,,,,,,,,,z,1,0.7038,,,,,,,,0.485941931,-0.084817262,0,0,0,,0,148,148,92,1,PAIMS,LB,old,z,./images/PAIMSLB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198988,18,2022-01-31_22h01.37.162,lexical_decision_task_DD_L3,2021.2.3,Win32,60.07449237,,,,,,,,,,,0.6069,1,,,,,,,,,,,,,,,m,1,0.6069,,,,,,,,0.485941931,-0.084817262,0,0,0,,0,149,149,12,1,SHORE,LB,old,m,./images/SHORELB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198988,18,2022-01-31_22h01.37.162,lexical_decision_task_DD_L3,2021.2.3,Win32,60.07449237,,,,,,,,,,,0.911,1,,,,,,,,,,,,,,,z,1,0.911,,,,,,,,0.485941931,-0.084817262,0,0,0,,0,150,150,155,1,CANGY,LB,old,z,./images/CANGYLB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198988,18,2022-01-31_22h01.37.162,lexical_decision_task_DD_L3,2021.2.3,Win32,60.07449237,,,,,,,,,,,0.985,1,,,,,,,,,,,,,,,z,1,0.985,,,,,,,,0.485941931,-0.084817262,0,0,0,,0,151,151,160,1,VEETS,HB,old,z,./images/VEETSHB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198988,18,2022-01-31_22h01.37.162,lexical_decision_task_DD_L3,2021.2.3,Win32,60.07449237,,,,,,,,,,,0.8008,1,,,,,,,,,,,,,,,m,1,0.8008,,,,,,,,0.485941931,-0.084817262,0,0,0,,0,152,152,65,1,FARMER,HB,old,m,./images/FARMERHB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198988,18,2022-01-31_22h01.37.162,lexical_decision_task_DD_L3,2021.2.3,Win32,60.07449237,,,,,,,,,,,0.9792,1,,,,,,,,,,,,,,,z,1,0.9792,,,,,,,,0.485941931,-0.084817262,0,0,0,,0,153,153,139,1,BLEAR,HB,old,z,./images/BLEARHB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198988,18,2022-01-31_22h01.37.162,lexical_decision_task_DD_L3,2021.2.3,Win32,60.07449237,,,,,,,,,,,1.2174,1,,,,,,,,,,,,,,,z,1,1.2174,,,,,,,,0.485941931,-0.084817262,0,0,0,,0,154,154,158,1,EGECT,LB,old,z,./images/EGECTLB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198988,18,2022-01-31_22h01.37.162,lexical_decision_task_DD_L3,2021.2.3,Win32,60.07449237,,,,,,,,,,,0.5421,1,,,,,,,,,,,,,,,m,1,0.5421,,,,,,,,0.485941931,-0.084817262,0,0,0,,0,155,155,37,1,BIRTH,C,old,m,./images/BIRTH.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198988,18,2022-01-31_22h01.37.162,lexical_decision_task_DD_L3,2021.2.3,Win32,60.07449237,,,,,,,,,,,0.6506,1,,,,,,,,,,,,,,,m,1,0.6506,,,,,,,,0.485941931,-0.084817262,0,0,0,,0,156,156,26,1,SMOKER,HB,old,m,./images/SMOKERHB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198988,18,2022-01-31_22h01.37.162,lexical_decision_task_DD_L3,2021.2.3,Win32,60.07449237,,,,,,,,,,,1.0175,1,,,,,,,,,,,,,,,m,1,1.0175,,,,,,,,0.485941931,-0.084817262,0,0,0,,0,157,157,17,1,SKIING,HB,old,m,./images/SKIINGHB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198988,18,2022-01-31_22h01.37.162,lexical_decision_task_DD_L3,2021.2.3,Win32,60.07449237,,,,,,,,,,,0.6673,1,,,,,,,,,,,,,,,m,1,0.6673,,,,,,,,0.485941931,-0.084817262,0,0,0,,0,158,158,69,1,COOKER,LB,old,m,./images/COOKERLB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198988,18,2022-01-31_22h01.37.162,lexical_decision_task_DD_L3,2021.2.3,Win32,60.07449237,,,,,,,,,,,0.7005,1,,,,,,,,,,,,,,,z,1,0.7005,,,,,,,,0.485941931,-0.084817262,0,0,0,,0,159,159,129,1,PRANS,C,old,z,./images/PRANS.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198988,18,2022-01-31_22h01.37.162,lexical_decision_task_DD_L3,2021.2.3,Win32,60.07449237,,,,,,,,,,,0.8077,1,,,,,,,,,,,,,,,m,1,0.8077,,,,,,,,0.485941931,-0.084817262,0,0,0,,0,160,160,55,1,MUFFIN,C,old,m,./images/MUFFIN.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198988,18,2022-01-31_22h01.37.162,lexical_decision_task_DD_L3,2021.2.3,Win32,60.07449237,,,,,,,,,,,0.5666,1,,,,,,,,,,,,,,,m,1,0.5666,,,,,,,,0.485941931,-0.084817262,0,0,0,,0,161,161,66,1,SWEAT,LB,old,m,./images/SWEATLB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198988,18,2022-01-31_22h01.37.162,lexical_decision_task_DD_L3,2021.2.3,Win32,60.07449237,,,,,,,,,,,0.701,1,,,,,,,,,,,,,,,z,1,0.701,,,,,,,,0.485941931,-0.084817262,0,0,0,,0,162,162,101,1,GLEET,LB,old,z,./images/GLEETLB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198988,18,2022-01-31_22h01.37.162,lexical_decision_task_DD_L3,2021.2.3,Win32,60.07449237,,,,,,,,,,,0.7768,1,,,,,,,,,,,,,,,m,1,0.7768,,,,,,,,0.485941931,-0.084817262,0,0,0,,0,163,163,9,1,RHINO,LB,old,m,./images/RHINOLB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198988,18,2022-01-31_22h01.37.162,lexical_decision_task_DD_L3,2021.2.3,Win32,60.07449237,,,,,,,,,,,1.4341,1,,,,,,,,,,,,,,,z,1,1.4341,,,,,,,,0.485941931,-0.084817262,0,0,0,,0,164,164,98,1,BAMPS,LB,old,z,./images/BAMPSLB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198988,18,2022-01-31_22h01.37.162,lexical_decision_task_DD_L3,2021.2.3,Win32,60.07449237,,,,,,,,,,,0.7666,1,,,,,,,,,,,,,,,m,1,0.7666,,,,,,,,0.485941931,-0.084817262,0,0,0,,0,165,165,31,1,QUILL,C,old,m,./images/QUILL.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198988,18,2022-01-31_22h01.37.162,lexical_decision_task_DD_L3,2021.2.3,Win32,60.07449237,,,,,,,,,,,0.934,1,,,,,,,,,,,,,,,m,1,0.934,,,,,,,,0.485941931,-0.084817262,0,0,0,,0,166,166,0,1,TOMATO,LB,old,m,./images/TOMATOLB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198988,18,2022-01-31_22h01.37.162,lexical_decision_task_DD_L3,2021.2.3,Win32,60.07449237,,,,,,,,,,,0.8508,1,,,,,,,,,,,,,,,m,1,0.8508,,,,,,,,0.485941931,-0.084817262,0,0,0,,0,167,167,64,1,JELLY,C,old,m,./images/JELLY.png,,,,,,,,,,,,,,,,,,,,,
space,0.485941931,-0.084817262,0,0,0,,,,,,,1,test,"In the next phase you will be presented with the words from the the first phase. Your job is to decide whether you remember seeing the word or not. If you remember seeing the word press ""old"" or type ""m"". If you do not remember seeing the word press ""new"" or type ""z"". Please press the space bar or click on continue to begin. ",,,198988,18,2022-01-31_22h01.37.162,lexical_decision_task_DD_L3,2021.2.3,Win32,60.07449237,,,,,,,,,,,,,,,,,,,,,13.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,,,,,,,,,,,,,,,
space,0.485941931,-0.084817262,0,0,0,,,,,,,1,test,"In the next phase you will be presented with the words from the the first phase. Your job is to decide whether you remember seeing the word or not. If you remember seeing the word press ""old"" or type ""m"". If you do not remember seeing the word press ""new"" or type ""z"". Please press the space bar or click on continue to begin. ",,,198988,18,2022-01-31_22h01.37.162,lexical_decision_task_DD_L3,2021.2.3,Win32,60.07449237,,,,,,,,,,,,,,,,,,,,,1.3021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,1,,,,,,,,,,,,,,,
space,0.485941931,-0.084817262,0,0,0,,,,,,,1,test,"In the next phase you will be presented with the words from the the first phase. Your job is to decide whether you remember seeing the word or not. If you remember seeing the word press ""old"" or type ""m"". If you do not remember seeing the word press ""new"" or type ""z"". Please press the space bar or click on continue to begin. ",,,198988,18,2022-01-31_22h01.37.162,lexical_decision_task_DD_L3,2021.2.3,Win32,60.07449237,,,,,,,,,,,,,,,,,,,,,0.5505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,1,,,,,,,,,,,,,,,
,-0.110121816,-0.420337422,1,0,0,instr_done_button,,,,,,1,test,"In the next phase you will be presented with the words from the the first phase. Your job is to decide whether you remember seeing the word or not. If you remember seeing the word press ""old"" or type ""m"". If you do not remember seeing the word press ""new"" or type ""z"". Please press the space bar or click on continue to begin. ",,,198988,18,2022-01-31_22h01.37.162,lexical_decision_task_DD_L3,2021.2.3,Win32,60.07449237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,1,,,,,,,,,,,,,,,
,0.029834451,-0.406591717,1,0,0,instr_done_button,,,,,,1,test,"In the next phase you will be presented with the words from the the first phase. Your job is to decide whether you remember seeing the word or not. If you remember seeing the word press ""old"" or type ""m"". If you do not remember seeing the word press ""new"" or type ""z"". Please press the space bar or click on continue to begin. ",,,198988,18,2022-01-31_22h01.37.162,lexical_decision_task_DD_L3,2021.2.3,Win32,60.07449237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198988,18,2022-01-31_22h01.37.162,lexical_decision_task_DD_L3,2021.2.3,Win32,60.07449237,,,,,,,,,,,1.2884,1,,,,,,,,,,,,,,,,,,,,,,,,,0.692127505,-0.009215923,0,0,0,,,,,,,TWINS,LB,m,m,./images/TWINSLB.png,,,,,,,m,1,1.2884,,,,,,,,0,0,0,60,1
,,,,,,,,,,,,,,,,,198988,18,2022-01-31_22h01.37.162,lexical_decision_task_DD_L3,2021.2.3,Win32,60.07449237,,,,,,,,,,,0.6322,1,,,,,,,,,,,,,,,,,,,,,,,,,0.692127505,-0.009215923,0,0,0,,,,,,,WALRUS,HB,m,m,./images/WALRUSHB.png,,,,,,,m,1,0.6322,,,,,,,,0,1,1,23,1
,,,,,,,,,,,,,,,,,198988,18,2022-01-31_22h01.37.162,lexical_decision_task_DD_L3,2021.2.3,Win32,60.07449237,,,,,,,,,,,1.6459,1,,,,,,,,,,,,,,,,,,,,,,,,,0.692127505,-0.009215923,0,0,0,,,,,,,STAIN,LB,z,m,./images/STAINLB.png,,,,,,,z,1,1.6459,,,,,,,,0,2,2,90,1
,,,,,,,,,,,,,,,,,198988,18,2022-01-31_22h01.37.162,lexical_decision_task_DD_L3,2021.2.3,Win32,60.07449237,,,,,,,,,,,0.7814,1,,,,,,,,,,,,,,,,,,,,,,,,,0.692127505,-0.009215923,0,0,0,,,,,,,MALLET,HB,m,m,./images/MALLETHB.png,,,,,,,m,1,0.7814,,,,,,,,0,3,3,50,1
