key_resp.keys,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instr_done_touch.clicked_name,instruction_pages.thisRepN,instruction_pages.thisTrialN,instruction_pages.thisN,instruction_pages.thisIndex,instruction_pages.ran,pageN,phase,instruct_text,has_image,instruct_image,participant,age,date,expName,psychopyVersion,OS,frameRate,key_resp.rt,response.keys,response.corr,response.rt,touch_resp.x,touch_resp.y,touch_resp.leftButton,touch_resp.midButton,touch_resp.rightButton,touch_resp.time,touch_resp.clicked_name,rt,corr,practrials.thisRepN,practrials.thisTrialN,practrials.thisN,practrials.thisIndex,practrials.ran,TrialID,Target,corrAns,end_of_practice_trials_pages.thisRepN,end_of_practice_trials_pages.thisTrialN,end_of_practice_trials_pages.thisN,end_of_practice_trials_pages.thisIndex,end_of_practice_trials_pages.ran,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,targ_click.x,targ_click.y,targ_click.leftButton,targ_click.midButton,targ_click.rightButton,targ_click.time,targ_click.clicked_name,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,maintrials.thisRepN,maintrials.thisTrialN,maintrials.thisN,maintrials.thisIndex,maintrials.ran,string,blur,study,lex,stim_path,break_done_touch.clicked_name,test_instructions.thisRepN,test_instructions.thisTrialN,test_instructions.thisN,test_instructions.thisIndex,test_instructions.ran,key_resp_3.keys,key_resp_3.corr,key_resp_3.rt,test_click.x,test_click.y,test_click.leftButton,test_click.midButton,test_click.rightButton,test_click.time,test_click.clicked_name,test_phase.thisRepN,test_phase.thisTrialN,test_phase.thisN,test_phase.thisIndex,test_phase.ran
,,,,,,,,,,,,,,,,,199657,19,2022-01-29_12h59.22.371,lexical_decision_task_DD_L5,2021.2.3,Win32,119.3032689,,,,,,,,,,,,0.7937,1,,,,,,,,,,,,,,m,1,0.7937,,,,,,,,0.087962978,-0.376851921,0,0,0,,0,110,110,36,1,BOILER,HB,old,m,./images/BOILERHB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199657,19,2022-01-29_12h59.22.371,lexical_decision_task_DD_L5,2021.2.3,Win32,119.3032689,,,,,,,,,,,,0.6227,1,,,,,,,,,,,,,,z,1,0.6227,,,,,,,,0.087962978,-0.376851921,0,0,0,,0,111,111,165,1,TROWN,C,old,z,./images/TROWN.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199657,19,2022-01-29_12h59.22.371,lexical_decision_task_DD_L5,2021.2.3,Win32,119.3032689,,,,,,,,,,,,1.6533,1,,,,,,,,,,,,,,z,1,1.6533,,,,,,,,0.087962978,-0.376851921,0,0,0,,0,112,112,134,1,TROSS,LB,old,z,./images/TROSSLB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199657,19,2022-01-29_12h59.22.371,lexical_decision_task_DD_L5,2021.2.3,Win32,119.3032689,,,,,,,,,,,,0.6367,1,,,,,,,,,,,,,,m,1,0.6367,,,,,,,,0.087962978,-0.376851921,0,0,0,,0,113,113,6,1,STAIN,HB,old,m,./images/STAINHB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199657,19,2022-01-29_12h59.22.371,lexical_decision_task_DD_L5,2021.2.3,Win32,119.3032689,,,,,,,,,,,,2.1425,1,,,,,,,,,,,,,,z,1,2.1425,,,,,,,,0.087962978,-0.376851921,0,0,0,,0,114,114,166,1,SHORY,HB,old,z,./images/SHORYHB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199657,19,2022-01-29_12h59.22.371,lexical_decision_task_DD_L5,2021.2.3,Win32,119.3032689,,,,,,,,,,,,0.6247,1,,,,,,,,,,,,,,m,1,0.6247,,,,,,,,0.087962978,-0.376851921,0,0,0,,0,115,115,7,1,WAGON,LB,old,m,./images/WAGONLB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199657,19,2022-01-29_12h59.22.371,lexical_decision_task_DD_L5,2021.2.3,Win32,119.3032689,,,,,,,,,,,,0.6576,1,,,,,,,,,,,,,,m,1,0.6576,,,,,,,,0.087962978,-0.376851921,0,0,0,,0,116,116,32,1,HOCKEY,C,old,m,./images/HOCKEY.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199657,19,2022-01-29_12h59.22.371,lexical_decision_task_DD_L5,2021.2.3,Win32,119.3032689,,,,,,,,,,,,0.9003,1,,,,,,,,,,,,,,z,1,0.9003,,,,,,,,0.087962978,-0.376851921,0,0,0,,0,117,117,85,1,CHULK,HB,old,z,./images/CHULKHB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199657,19,2022-01-29_12h59.22.371,lexical_decision_task_DD_L5,2021.2.3,Win32,119.3032689,,,,,,,,,,,,0.6274,1,,,,,,,,,,,,,,m,1,0.6274,,,,,,,,0.087962978,-0.376851921,0,0,0,,0,118,118,38,1,ENGINE,C,old,m,./images/ENGINE.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199657,19,2022-01-29_12h59.22.371,lexical_decision_task_DD_L5,2021.2.3,Win32,119.3032689,,,,,,,,,,,,0.5938,1,,,,,,,,,,,,,,m,1,0.5938,,,,,,,,0.087962978,-0.376851921,0,0,0,,0,119,119,5,1,BAMBOO,C,old,m,./images/BAMBOO.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199657,19,2022-01-29_12h59.22.371,lexical_decision_task_DD_L5,2021.2.3,Win32,119.3032689,,,,,,,,,,,,0.933,1,,,,,,,,,,,,,,z,1,0.933,,,,,,,,0.087962978,-0.376851921,0,0,0,,0,120,120,162,1,LEICH,C,old,z,./images/LEICH.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199657,19,2022-01-29_12h59.22.371,lexical_decision_task_DD_L5,2021.2.3,Win32,119.3032689,,,,,,,,,,,,0.7663,1,,,,,,,,,,,,,,m,1,0.7663,,,,,,,,0.087962978,-0.376851921,0,0,0,,0,121,121,35,1,LLAMA,C,old,m,./images/LLAMA.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199657,19,2022-01-29_12h59.22.371,lexical_decision_task_DD_L5,2021.2.3,Win32,119.3032689,,,,,,,,,,,,0.584,1,,,,,,,,,,,,,,m,1,0.584,,,,,,,,0.087962978,-0.376851921,0,0,0,,0,122,122,28,1,CASINO,LB,old,m,./images/CASINOLB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199657,19,2022-01-29_12h59.22.371,lexical_decision_task_DD_L5,2021.2.3,Win32,119.3032689,,,,,,,,,,,,0.4284,1,,,,,,,,,,,,,,m,1,0.4284,,,,,,,,0.087962978,-0.376851921,0,0,0,,0,123,123,59,1,BRUSH,C,old,m,./images/BRUSH.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199657,19,2022-01-29_12h59.22.371,lexical_decision_task_DD_L5,2021.2.3,Win32,119.3032689,,,,,,,,,,,,1.8326,1,,,,,,,,,,,,,,m,1,1.8326,,,,,,,,0.087962978,-0.376851921,0,0,0,,0,124,124,20,1,GRANNY,C,old,m,./images/GRANNY.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199657,19,2022-01-29_12h59.22.371,lexical_decision_task_DD_L5,2021.2.3,Win32,119.3032689,,,,,,,,,,,,1.8409,1,,,,,,,,,,,,,,z,1,1.8409,,,,,,,,0.087962978,-0.376851921,1,0,0,,0,125,125,158,1,EGECT,LB,old,z,./images/EGECTLB.png,break_done_button,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199657,19,2022-01-29_12h59.22.371,lexical_decision_task_DD_L5,2021.2.3,Win32,119.3032689,,,,,,,,,,,,1.283,0,,,,,,,,,,,,,,z,0,1.283,,,,,,,,0.087962978,-0.376851921,0,0,0,,0,126,126,24,1,FLESH,HB,old,m,./images/FLESHHB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199657,19,2022-01-29_12h59.22.371,lexical_decision_task_DD_L5,2021.2.3,Win32,119.3032689,,,,,,,,,,,,0.6527,1,,,,,,,,,,,,,,m,1,0.6527,,,,,,,,0.087962978,-0.376851921,0,0,0,,0,127,127,61,1,ARTIST,LB,old,m,./images/ARTISTLB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199657,19,2022-01-29_12h59.22.371,lexical_decision_task_DD_L5,2021.2.3,Win32,119.3032689,,,,,,,,,,,,0.7483,1,,,,,,,,,,,,,,z,1,0.7483,,,,,,,,0.087962978,-0.376851921,0,0,0,,0,128,128,151,1,TINKY,HB,old,z,./images/TINKYHB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199657,19,2022-01-29_12h59.22.371,lexical_decision_task_DD_L5,2021.2.3,Win32,119.3032689,,,,,,,,,,,,0.6675,1,,,,,,,,,,,,,,m,1,0.6675,,,,,,,,0.087962978,-0.376851921,0,0,0,,0,129,129,29,1,PISTOL,C,old,m,./images/PISTOL.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199657,19,2022-01-29_12h59.22.371,lexical_decision_task_DD_L5,2021.2.3,Win32,119.3032689,,,,,,,,,,,,0.684,1,,,,,,,,,,,,,,z,1,0.684,,,,,,,,0.087962978,-0.376851921,0,0,0,,0,130,130,122,1,BLOOT,LB,old,z,./images/BLOOTLB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199657,19,2022-01-29_12h59.22.371,lexical_decision_task_DD_L5,2021.2.3,Win32,119.3032689,,,,,,,,,,,,0.6207,1,,,,,,,,,,,,,,m,1,0.6207,,,,,,,,0.087962978,-0.376851921,0,0,0,,0,131,131,25,1,CHALK,LB,old,m,./images/CHALKLB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199657,19,2022-01-29_12h59.22.371,lexical_decision_task_DD_L5,2021.2.3,Win32,119.3032689,,,,,,,,,,,,0.9689,1,,,,,,,,,,,,,,z,1,0.9689,,,,,,,,0.087962978,-0.376851921,0,0,0,,0,132,132,115,1,MAWNS,HB,old,z,./images/MAWNSHB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199657,19,2022-01-29_12h59.22.371,lexical_decision_task_DD_L5,2021.2.3,Win32,119.3032689,,,,,,,,,,,,0.5937,1,,,,,,,,,,,,,,z,1,0.5937,,,,,,,,0.087962978,-0.376851921,0,0,0,,0,133,133,135,1,JOODY,C,old,z,./images/JOODY.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199657,19,2022-01-29_12h59.22.371,lexical_decision_task_DD_L5,2021.2.3,Win32,119.3032689,,,,,,,,,,,,0.9433,1,,,,,,,,,,,,,,m,1,0.9433,,,,,,,,0.087962978,-0.376851921,0,0,0,,0,134,134,58,1,CANOE,LB,old,m,./images/CANOELB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199657,19,2022-01-29_12h59.22.371,lexical_decision_task_DD_L5,2021.2.3,Win32,119.3032689,,,,,,,,,,,,0.5788,1,,,,,,,,,,,,,,z,1,0.5788,,,,,,,,0.087962978,-0.376851921,0,0,0,,0,135,135,102,1,DULLE,C,old,z,./images/DULLE.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199657,19,2022-01-29_12h59.22.371,lexical_decision_task_DD_L5,2021.2.3,Win32,119.3032689,,,,,,,,,,,,0.627,1,,,,,,,,,,,,,,m,1,0.627,,,,,,,,0.087962978,-0.376851921,0,0,0,,0,136,136,55,1,ALLEY,LB,old,m,./images/ALLEYLB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199657,19,2022-01-29_12h59.22.371,lexical_decision_task_DD_L5,2021.2.3,Win32,119.3032689,,,,,,,,,,,,0.7955,1,,,,,,,,,,,,,,m,1,0.7955,,,,,,,,0.087962978,-0.376851921,0,0,0,,0,137,137,8,1,CLIFF,C,old,m,./images/CLIFF.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199657,19,2022-01-29_12h59.22.371,lexical_decision_task_DD_L5,2021.2.3,Win32,119.3032689,,,,,,,,,,,,0.6034,1,,,,,,,,,,,,,,m,1,0.6034,,,,,,,,0.087962978,-0.376851921,0,0,0,,0,138,138,79,1,RULER,LB,old,m,./images/RULERLB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199657,19,2022-01-29_12h59.22.371,lexical_decision_task_DD_L5,2021.2.3,Win32,119.3032689,,,,,,,,,,,,0.8576,1,,,,,,,,,,,,,,m,1,0.8576,,,,,,,,0.087962978,-0.376851921,0,0,0,,0,139,139,21,1,DANCER,HB,old,m,./images/DANCERHB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199657,19,2022-01-29_12h59.22.371,lexical_decision_task_DD_L5,2021.2.3,Win32,119.3032689,,,,,,,,,,,,0.6328,1,,,,,,,,,,,,,,m,1,0.6328,,,,,,,,0.087962978,-0.376851921,0,0,0,,0,140,140,2,1,STOVE,C,old,m,./images/STOVE.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199657,19,2022-01-29_12h59.22.371,lexical_decision_task_DD_L5,2021.2.3,Win32,119.3032689,,,,,,,,,,,,0.6034,1,,,,,,,,,,,,,,m,1,0.6034,,,,,,,,0.087962978,-0.376851921,0,0,0,,0,141,141,50,1,PILOT,C,old,m,./images/PILOT.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199657,19,2022-01-29_12h59.22.371,lexical_decision_task_DD_L5,2021.2.3,Win32,119.3032689,,,,,,,,,,,,0.6447,1,,,,,,,,,,,,,,m,1,0.6447,,,,,,,,0.087962978,-0.376851921,0,0,0,,0,142,142,40,1,SNAKE,LB,old,m,./images/SNAKELB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199657,19,2022-01-29_12h59.22.371,lexical_decision_task_DD_L5,2021.2.3,Win32,119.3032689,,,,,,,,,,,,0.8424,1,,,,,,,,,,,,,,m,1,0.8424,,,,,,,,0.087962978,-0.376851921,0,0,0,,0,143,143,18,1,PARCEL,HB,old,m,./images/PARCELHB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199657,19,2022-01-29_12h59.22.371,lexical_decision_task_DD_L5,2021.2.3,Win32,119.3032689,,,,,,,,,,,,0.9163,1,,,,,,,,,,,,,,z,1,0.9163,,,,,,,,0.087962978,-0.376851921,0,0,0,,0,144,144,113,1,LINEW,LB,old,z,./images/LINEWLB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199657,19,2022-01-29_12h59.22.371,lexical_decision_task_DD_L5,2021.2.3,Win32,119.3032689,,,,,,,,,,,,0.9164,1,,,,,,,,,,,,,,z,1,0.9164,,,,,,,,0.087962978,-0.376851921,0,0,0,,0,145,145,150,1,NOOLS,C,old,z,./images/NOOLS.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199657,19,2022-01-29_12h59.22.371,lexical_decision_task_DD_L5,2021.2.3,Win32,119.3032689,,,,,,,,,,,,0.5937,1,,,,,,,,,,,,,,m,1,0.5937,,,,,,,,0.087962978,-0.376851921,0,0,0,,0,146,146,31,1,STEAK,LB,old,m,./images/STEAKLB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199657,19,2022-01-29_12h59.22.371,lexical_decision_task_DD_L5,2021.2.3,Win32,119.3032689,,,,,,,,,,,,0.7282,1,,,,,,,,,,,,,,z,1,0.7282,,,,,,,,0.087962978,-0.376851921,0,0,0,,0,147,147,124,1,TUNCH,HB,old,z,./images/TUNCHHB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199657,19,2022-01-29_12h59.22.371,lexical_decision_task_DD_L5,2021.2.3,Win32,119.3032689,,,,,,,,,,,,0.55,1,,,,,,,,,,,,,,m,1,0.55,,,,,,,,0.087962978,-0.376851921,0,0,0,,0,148,148,15,1,COLLAR,HB,old,m,./images/COLLARHB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199657,19,2022-01-29_12h59.22.371,lexical_decision_task_DD_L5,2021.2.3,Win32,119.3032689,,,,,,,,,,,,0.6504,1,,,,,,,,,,,,,,z,1,0.6504,,,,,,,,0.087962978,-0.376851921,0,0,0,,0,149,149,156,1,HIXES,C,old,z,./images/HIXES.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199657,19,2022-01-29_12h59.22.371,lexical_decision_task_DD_L5,2021.2.3,Win32,119.3032689,,,,,,,,,,,,1.1359,1,,,,,,,,,,,,,,z,1,1.1359,,,,,,,,0.087962978,-0.376851921,0,0,0,,0,150,150,143,1,MONGS,LB,old,z,./images/MONGSLB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199657,19,2022-01-29_12h59.22.371,lexical_decision_task_DD_L5,2021.2.3,Win32,119.3032689,,,,,,,,,,,,0.7327,1,,,,,,,,,,,,,,z,1,0.7327,,,,,,,,0.087962978,-0.376851921,0,0,0,,0,151,151,87,1,TRING,C,old,z,./images/TRING.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199657,19,2022-01-29_12h59.22.371,lexical_decision_task_DD_L5,2021.2.3,Win32,119.3032689,,,,,,,,,,,,0.5826,1,,,,,,,,,,,,,,m,1,0.5826,,,,,,,,0.087962978,-0.376851921,0,0,0,,0,152,152,76,1,MIDGET,LB,old,m,./images/MIDGETLB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199657,19,2022-01-29_12h59.22.371,lexical_decision_task_DD_L5,2021.2.3,Win32,119.3032689,,,,,,,,,,,,0.5598,1,,,,,,,,,,,,,,m,1,0.5598,,,,,,,,0.087962978,-0.376851921,0,0,0,,0,153,153,46,1,MUMMY,LB,old,m,./images/MUMMYLB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199657,19,2022-01-29_12h59.22.371,lexical_decision_task_DD_L5,2021.2.3,Win32,119.3032689,,,,,,,,,,,,0.5927,1,,,,,,,,,,,,,,m,1,0.5927,,,,,,,,0.087962978,-0.376851921,0,0,0,,0,154,154,66,1,STATUE,HB,old,m,./images/STATUEHB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199657,19,2022-01-29_12h59.22.371,lexical_decision_task_DD_L5,2021.2.3,Win32,119.3032689,,,,,,,,,,,,0.6544,1,,,,,,,,,,,,,,z,1,0.6544,,,,,,,,0.087962978,-0.376851921,0,0,0,,0,155,155,120,1,RINED,C,old,z,./images/RINED.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199657,19,2022-01-29_12h59.22.371,lexical_decision_task_DD_L5,2021.2.3,Win32,119.3032689,,,,,,,,,,,,0.82,1,,,,,,,,,,,,,,z,1,0.82,,,,,,,,0.087962978,-0.376851921,0,0,0,,0,156,156,149,1,VEASE,LB,old,z,./images/VEASELB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199657,19,2022-01-29_12h59.22.371,lexical_decision_task_DD_L5,2021.2.3,Win32,119.3032689,,,,,,,,,,,,0.5343,1,,,,,,,,,,,,,,m,1,0.5343,,,,,,,,0.087962978,-0.376851921,0,0,0,,0,157,157,56,1,HEATER,C,old,m,./images/HEATER.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199657,19,2022-01-29_12h59.22.371,lexical_decision_task_DD_L5,2021.2.3,Win32,119.3032689,,,,,,,,,,,,0.6446,1,,,,,,,,,,,,,,z,1,0.6446,,,,,,,,0.087962978,-0.376851921,0,0,0,,0,158,158,101,1,GLEET,LB,old,z,./images/GLEETLB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199657,19,2022-01-29_12h59.22.371,lexical_decision_task_DD_L5,2021.2.3,Win32,119.3032689,,,,,,,,,,,,0.6204,1,,,,,,,,,,,,,,m,1,0.6204,,,,,,,,0.087962978,-0.376851921,0,0,0,,0,159,159,47,1,LAGOON,C,old,m,./images/LAGOON.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199657,19,2022-01-29_12h59.22.371,lexical_decision_task_DD_L5,2021.2.3,Win32,119.3032689,,,,,,,,,,,,0.5428,1,,,,,,,,,,,,,,m,1,0.5428,,,,,,,,0.087962978,-0.376851921,0,0,0,,0,160,160,16,1,GRAPE,LB,old,m,./images/GRAPELB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199657,19,2022-01-29_12h59.22.371,lexical_decision_task_DD_L5,2021.2.3,Win32,119.3032689,,,,,,,,,,,,0.5331,1,,,,,,,,,,,,,,m,1,0.5331,,,,,,,,0.087962978,-0.376851921,0,0,0,,0,161,161,43,1,STOOL,LB,old,m,./images/STOOLLB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199657,19,2022-01-29_12h59.22.371,lexical_decision_task_DD_L5,2021.2.3,Win32,119.3032689,,,,,,,,,,,,0.6326,1,,,,,,,,,,,,,,z,1,0.6326,,,,,,,,0.087962978,-0.376851921,0,0,0,,0,162,162,131,1,NACES,LB,old,z,./images/NACESLB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199657,19,2022-01-29_12h59.22.371,lexical_decision_task_DD_L5,2021.2.3,Win32,119.3032689,,,,,,,,,,,,0.5126,1,,,,,,,,,,,,,,m,1,0.5126,,,,,,,,0.087962978,-0.376851921,0,0,0,,0,163,163,23,1,CLOTH,C,old,m,./images/CLOTH.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199657,19,2022-01-29_12h59.22.371,lexical_decision_task_DD_L5,2021.2.3,Win32,119.3032689,,,,,,,,,,,,0.6413,1,,,,,,,,,,,,,,m,1,0.6413,,,,,,,,0.087962978,-0.376851921,0,0,0,,0,164,164,1,1,TOWEL,LB,old,m,./images/TOWELLB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199657,19,2022-01-29_12h59.22.371,lexical_decision_task_DD_L5,2021.2.3,Win32,119.3032689,,,,,,,,,,,,0.7834,1,,,,,,,,,,,,,,z,1,0.7834,,,,,,,,0.087962978,-0.376851921,0,0,0,,0,165,165,160,1,VEETS,HB,old,z,./images/VEETSHB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199657,19,2022-01-29_12h59.22.371,lexical_decision_task_DD_L5,2021.2.3,Win32,119.3032689,,,,,,,,,,,,0.9114,1,,,,,,,,,,,,,,z,1,0.9114,,,,,,,,0.087962978,-0.376851921,0,0,0,,0,166,166,155,1,CANGY,LB,old,z,./images/CANGYLB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199657,19,2022-01-29_12h59.22.371,lexical_decision_task_DD_L5,2021.2.3,Win32,119.3032689,,,,,,,,,,,,0.8223,1,,,,,,,,,,,,,,z,1,0.8223,,,,,,,,0.087962978,-0.376851921,0,0,0,,0,167,167,89,1,DRIEK,LB,old,z,./images/DRIEKLB.png,,,,,,,,,,,,,,,,,,,,,
,-0.091666655,-0.383333346,1,0,0,instr_done_button,,,,,,1,test,"In the next phase you will be presented with the words from the the first phase. Your job is to decide whether you remember seeing the word or not. If you remember seeing the word press ""old"" or type ""m"". If you do not remember seeing the word press ""new"" or type ""z"". Please press the space bar or click on continue to begin. ",,,199657,19,2022-01-29_12h59.22.371,lexical_decision_task_DD_L5,2021.2.3,Win32,119.3032689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,,,,,,,,,,,,,,,
,0.023148162,-0.39537044,1,0,0,instr_done_button,,,,,,1,test,"In the next phase you will be presented with the words from the the first phase. Your job is to decide whether you remember seeing the word or not. If you remember seeing the word press ""old"" or type ""m"". If you do not remember seeing the word press ""new"" or type ""z"". Please press the space bar or click on continue to begin. ",,,199657,19,2022-01-29_12h59.22.371,lexical_decision_task_DD_L5,2021.2.3,Win32,119.3032689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,1,,,,,,,,,,,,,,,
,0.077777792,-0.368518531,1,0,0,instr_done_button,,,,,,1,test,"In the next phase you will be presented with the words from the the first phase. Your job is to decide whether you remember seeing the word or not. If you remember seeing the word press ""old"" or type ""m"". If you do not remember seeing the word press ""new"" or type ""z"". Please press the space bar or click on continue to begin. ",,,199657,19,2022-01-29_12h59.22.371,lexical_decision_task_DD_L5,2021.2.3,Win32,119.3032689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,1,,,,,,,,,,,,,,,
,0.022222236,-0.383333346,1,0,0,instr_done_button,,,,,,1,test,"In the next phase you will be presented with the words from the the first phase. Your job is to decide whether you remember seeing the word or not. If you remember seeing the word press ""old"" or type ""m"". If you do not remember seeing the word press ""new"" or type ""z"". Please press the space bar or click on continue to begin. ",,,199657,19,2022-01-29_12h59.22.371,lexical_decision_task_DD_L5,2021.2.3,Win32,119.3032689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,1,,,,,,,,,,,,,,,
,0.023148162,-0.402777791,1,0,0,instr_done_button,,,,,,1,test,"In the next phase you will be presented with the words from the the first phase. Your job is to decide whether you remember seeing the word or not. If you remember seeing the word press ""old"" or type ""m"". If you do not remember seeing the word press ""new"" or type ""z"". Please press the space bar or click on continue to begin. ",,,199657,19,2022-01-29_12h59.22.371,lexical_decision_task_DD_L5,2021.2.3,Win32,119.3032689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199657,19,2022-01-29_12h59.22.371,lexical_decision_task_DD_L5,2021.2.3,Win32,119.3032689,,,,,,,,,,,,3.968,1,,,,,,,,,,,,,,,,,,,,,,,,0.022222236,-0.189814825,0,0,0,,,,,,,DOUGH,LB,z,y,./images/DOUGHLB.png,,,,,,,z,1,3.968,,,,,,,,0,0,0,103,1
,,,,,,,,,,,,,,,,,199657,19,2022-01-29_12h59.22.371,lexical_decision_task_DD_L5,2021.2.3,Win32,119.3032689,,,,,,,,,,,,1.0498,1,,,,,,,,,,,,,,,,,,,,,,,,0.022222236,-0.189814825,0,0,0,,,,,,,CRADLE,C,z,y,./images/CRADLE.png,,,,,,,z,1,1.0498,,,,,,,,0,1,1,104,1
,,,,,,,,,,,,,,,,,199657,19,2022-01-29_12h59.22.371,lexical_decision_task_DD_L5,2021.2.3,Win32,119.3032689,,,,,,,,,,,,0.707,1,,,,,,,,,,,,,,,,,,,,,,,,0.022222236,-0.189814825,0,0,0,,,,,,,SPINE,C,m,y,./images/SPINE.png,,,,,,,m,1,0.707,,,,,,,,0,2,2,65,1
