key_resp.keys,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instr_done_touch.clicked_name,instruction_pages.thisRepN,instruction_pages.thisTrialN,instruction_pages.thisN,instruction_pages.thisIndex,instruction_pages.ran,pageN,phase,instruct_text,has_image,instruct_image,participant,age,date,expName,psychopyVersion,OS,frameRate,key_resp.rt,response.keys,response.corr,response.rt,touch_resp.x,touch_resp.y,touch_resp.leftButton,touch_resp.midButton,touch_resp.rightButton,touch_resp.time,touch_resp.clicked_name,rt,corr,practrials.thisRepN,practrials.thisTrialN,practrials.thisN,practrials.thisIndex,practrials.ran,TrialID,Target,corrAns,end_of_practice_trials_pages.thisRepN,end_of_practice_trials_pages.thisTrialN,end_of_practice_trials_pages.thisN,end_of_practice_trials_pages.thisIndex,end_of_practice_trials_pages.ran,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,targ_click.x,targ_click.y,targ_click.leftButton,targ_click.midButton,targ_click.rightButton,targ_click.time,targ_click.clicked_name,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,maintrials.thisRepN,maintrials.thisTrialN,maintrials.thisN,maintrials.thisIndex,maintrials.ran,string,blur,study,lex,stim_path,break_done_touch.clicked_name,test_instructions.thisRepN,test_instructions.thisTrialN,test_instructions.thisN,test_instructions.thisIndex,test_instructions.ran,key_resp_3.keys,key_resp_3.corr,key_resp_3.rt,test_click.x,test_click.y,test_click.leftButton,test_click.midButton,test_click.rightButton,test_click.time,test_click.clicked_name,test_phase.thisRepN,test_phase.thisTrialN,test_phase.thisN,test_phase.thisIndex,test_phase.ran
,,,,,,,,,,,,,,,,,199879,18,2022-01-28_19h20.53.847,lexical_decision_task_DD_L3,2021.2.3,Win32,61.60670281,,,,,,,,,,,,0.574,1,,,,,,,,,,,,,,z,1,0.574,,,,,,,,0.025925926,-0.410185185,0,0,0,,0,112,112,89,1,DRIEK,LB,old,z,./images/DRIEKLB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199879,18,2022-01-28_19h20.53.847,lexical_decision_task_DD_L3,2021.2.3,Win32,61.60670281,,,,,,,,,,,,0.6896,1,,,,,,,,,,,,,,z,1,0.6896,,,,,,,,0.025925926,-0.410185185,0,0,0,,0,113,113,139,1,BLEAR,HB,old,z,./images/BLEARHB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199879,18,2022-01-28_19h20.53.847,lexical_decision_task_DD_L3,2021.2.3,Win32,61.60670281,,,,,,,,,,,,0.8395,1,,,,,,,,,,,,,,z,1,0.8395,,,,,,,,0.025925926,-0.410185185,0,0,0,,0,114,114,127,1,NINDY,HB,old,z,./images/NINDYHB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199879,18,2022-01-28_19h20.53.847,lexical_decision_task_DD_L3,2021.2.3,Win32,61.60670281,,,,,,,,,,,,0.5702,1,,,,,,,,,,,,,,m,1,0.5702,,,,,,,,0.025925926,-0.410185185,0,0,0,,0,115,115,18,1,JAGUAR,LB,old,m,./images/JAGUARLB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199879,18,2022-01-28_19h20.53.847,lexical_decision_task_DD_L3,2021.2.3,Win32,61.60670281,,,,,,,,,,,,1.024,1,,,,,,,,,,,,,,m,1,1.024,,,,,,,,0.025925926,-0.410185185,0,0,0,,0,116,116,26,1,SMOKER,HB,old,m,./images/SMOKERHB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199879,18,2022-01-28_19h20.53.847,lexical_decision_task_DD_L3,2021.2.3,Win32,61.60670281,,,,,,,,,,,,1.0761,1,,,,,,,,,,,,,,z,1,1.0761,,,,,,,,0.025925926,-0.410185185,0,0,0,,0,117,117,136,1,WERVE,HB,old,z,./images/WERVEHB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199879,18,2022-01-28_19h20.53.847,lexical_decision_task_DD_L3,2021.2.3,Win32,61.60670281,,,,,,,,,,,,0.5885,1,,,,,,,,,,,,,,m,1,0.5885,,,,,,,,0.025925926,-0.410185185,0,0,0,,0,118,118,13,1,MOTOR,C,old,m,./images/MOTOR.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199879,18,2022-01-28_19h20.53.847,lexical_decision_task_DD_L3,2021.2.3,Win32,61.60670281,,,,,,,,,,,,0.9961,1,,,,,,,,,,,,,,m,1,0.9961,,,,,,,,0.025925926,-0.410185185,0,0,0,,0,119,119,56,1,PACKET,HB,old,m,./images/PACKETHB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199879,18,2022-01-28_19h20.53.847,lexical_decision_task_DD_L3,2021.2.3,Win32,61.60670281,,,,,,,,,,,,1.9628,1,,,,,,,,,,,,,,z,1,1.9628,,,,,,,,0.025925926,-0.410185185,0,0,0,,0,120,120,166,1,SHORY,HB,old,z,./images/SHORYHB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199879,18,2022-01-28_19h20.53.847,lexical_decision_task_DD_L3,2021.2.3,Win32,61.60670281,,,,,,,,,,,,1.4419,1,,,,,,,,,,,,,,z,1,1.4419,,,,,,,,0.025925926,-0.410185185,0,0,0,,0,121,121,103,1,FLORT,HB,old,z,./images/FLORTHB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199879,18,2022-01-28_19h20.53.847,lexical_decision_task_DD_L3,2021.2.3,Win32,61.60670281,,,,,,,,,,,,0.9072,1,,,,,,,,,,,,,,m,1,0.9072,,,,,,,,0.025925926,-0.410185185,0,0,0,,0,122,122,17,1,SKIING,HB,old,m,./images/SKIINGHB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199879,18,2022-01-28_19h20.53.847,lexical_decision_task_DD_L3,2021.2.3,Win32,61.60670281,,,,,,,,,,,,0.8525,1,,,,,,,,,,,,,,m,1,0.8525,,,,,,,,0.025925926,-0.410185185,0,0,0,,0,123,123,5,1,PASTA,HB,old,m,./images/PASTAHB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199879,18,2022-01-28_19h20.53.847,lexical_decision_task_DD_L3,2021.2.3,Win32,61.60670281,,,,,,,,,,,,0.9852,1,,,,,,,,,,,,,,z,1,0.9852,,,,,,,,0.025925926,-0.410185185,0,0,0,,0,124,124,142,1,PLASK,HB,old,z,./images/PLASKHB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199879,18,2022-01-28_19h20.53.847,lexical_decision_task_DD_L3,2021.2.3,Win32,61.60670281,,,,,,,,,,,,0.8605,1,,,,,,,,,,,,,,z,1,0.8605,,,,,,,,0.025925926,-0.410185185,1,0,0,,0,125,125,162,1,LEICH,C,old,z,./images/LEICH.png,break_done_button,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199879,18,2022-01-28_19h20.53.847,lexical_decision_task_DD_L3,2021.2.3,Win32,61.60670281,,,,,,,,,,,,0.981,1,,,,,,,,,,,,,,z,1,0.981,,,,,,,,0.025925926,-0.410185185,0,0,0,,0,126,126,133,1,POWDY,HB,old,z,./images/POWDYHB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199879,18,2022-01-28_19h20.53.847,lexical_decision_task_DD_L3,2021.2.3,Win32,61.60670281,,,,,,,,,,,,0.7924,1,,,,,,,,,,,,,,m,1,0.7924,,,,,,,,0.025925926,-0.410185185,0,0,0,,0,127,127,60,1,TWINS,LB,old,m,./images/TWINSLB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199879,18,2022-01-28_19h20.53.847,lexical_decision_task_DD_L3,2021.2.3,Win32,61.60670281,,,,,,,,,,,,0.6408,1,,,,,,,,,,,,,,z,1,0.6408,,,,,,,,0.025925926,-0.410185185,0,0,0,,0,128,128,84,1,HAXES,C,old,z,./images/HAXES.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199879,18,2022-01-28_19h20.53.847,lexical_decision_task_DD_L3,2021.2.3,Win32,61.60670281,,,,,,,,,,,,0.6356,0,,,,,,,,,,,,,,z,0,0.6356,,,,,,,,0.025925926,-0.410185185,0,0,0,,0,129,129,72,1,NOOSE,LB,old,m,./images/NOOSELB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199879,18,2022-01-28_19h20.53.847,lexical_decision_task_DD_L3,2021.2.3,Win32,61.60670281,,,,,,,,,,,,0.5305,1,,,,,,,,,,,,,,m,1,0.5305,,,,,,,,0.025925926,-0.410185185,0,0,0,,0,130,130,19,1,DOUGH,C,old,m,./images/DOUGH.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199879,18,2022-01-28_19h20.53.847,lexical_decision_task_DD_L3,2021.2.3,Win32,61.60670281,,,,,,,,,,,,0.9128,1,,,,,,,,,,,,,,z,1,0.9128,,,,,,,,0.025925926,-0.410185185,0,0,0,,0,131,131,109,1,BURGE,HB,old,z,./images/BURGEHB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199879,18,2022-01-28_19h20.53.847,lexical_decision_task_DD_L3,2021.2.3,Win32,61.60670281,,,,,,,,,,,,0.5149,1,,,,,,,,,,,,,,m,1,0.5149,,,,,,,,0.025925926,-0.410185185,0,0,0,,0,132,132,15,1,GREASE,LB,old,m,./images/GREASELB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199879,18,2022-01-28_19h20.53.847,lexical_decision_task_DD_L3,2021.2.3,Win32,61.60670281,,,,,,,,,,,,0.6456,1,,,,,,,,,,,,,,z,1,0.6456,,,,,,,,0.025925926,-0.410185185,0,0,0,,0,133,133,117,1,STEEG,C,old,z,./images/STEEG.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199879,18,2022-01-28_19h20.53.847,lexical_decision_task_DD_L3,2021.2.3,Win32,61.60670281,,,,,,,,,,,,0.6854,1,,,,,,,,,,,,,,z,1,0.6854,,,,,,,,0.025925926,-0.410185185,0,0,0,,0,134,134,167,1,ZONET,LB,old,z,./images/ZONETLB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199879,18,2022-01-28_19h20.53.847,lexical_decision_task_DD_L3,2021.2.3,Win32,61.60670281,,,,,,,,,,,,0.5445,1,,,,,,,,,,,,,,m,1,0.5445,,,,,,,,0.025925926,-0.410185185,0,0,0,,0,135,135,79,1,CRUST,C,old,m,./images/CRUST.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199879,18,2022-01-28_19h20.53.847,lexical_decision_task_DD_L3,2021.2.3,Win32,61.60670281,,,,,,,,,,,,1.0148,1,,,,,,,,,,,,,,m,1,1.0148,,,,,,,,0.025925926,-0.410185185,0,0,0,,0,136,136,47,1,BERRY,HB,old,m,./images/BERRYHB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199879,18,2022-01-28_19h20.53.847,lexical_decision_task_DD_L3,2021.2.3,Win32,61.60670281,,,,,,,,,,,,0.5602,1,,,,,,,,,,,,,,z,1,0.5602,,,,,,,,0.025925926,-0.410185185,0,0,0,,0,137,137,144,1,NAIRY,C,old,z,./images/NAIRY.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199879,18,2022-01-28_19h20.53.847,lexical_decision_task_DD_L3,2021.2.3,Win32,61.60670281,,,,,,,,,,,,0.6088,1,,,,,,,,,,,,,,m,1,0.6088,,,,,,,,0.025925926,-0.410185185,0,0,0,,0,138,138,51,1,ONION,LB,old,m,./images/ONIONLB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199879,18,2022-01-28_19h20.53.847,lexical_decision_task_DD_L3,2021.2.3,Win32,61.60670281,,,,,,,,,,,,0.8031,1,,,,,,,,,,,,,,m,1,0.8031,,,,,,,,0.025925926,-0.410185185,0,0,0,,0,139,139,58,1,BABOON,C,old,m,./images/BABOON.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199879,18,2022-01-28_19h20.53.847,lexical_decision_task_DD_L3,2021.2.3,Win32,61.60670281,,,,,,,,,,,,0.6534,1,,,,,,,,,,,,,,m,1,0.6534,,,,,,,,0.025925926,-0.410185185,0,0,0,,0,140,140,39,1,SHELF,LB,old,m,./images/SHELFLB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199879,18,2022-01-28_19h20.53.847,lexical_decision_task_DD_L3,2021.2.3,Win32,61.60670281,,,,,,,,,,,,0.632,1,,,,,,,,,,,,,,z,1,0.632,,,,,,,,0.025925926,-0.410185185,0,0,0,,0,141,141,160,1,VEETS,HB,old,z,./images/VEETSHB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199879,18,2022-01-28_19h20.53.847,lexical_decision_task_DD_L3,2021.2.3,Win32,61.60670281,,,,,,,,,,,,1.2579,1,,,,,,,,,,,,,,z,1,1.2579,,,,,,,,0.025925926,-0.410185185,0,0,0,,0,142,142,115,1,MAWNS,HB,old,z,./images/MAWNSHB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199879,18,2022-01-28_19h20.53.847,lexical_decision_task_DD_L3,2021.2.3,Win32,61.60670281,,,,,,,,,,,,0.6233,1,,,,,,,,,,,,,,m,1,0.6233,,,,,,,,0.025925926,-0.410185185,0,0,0,,0,143,143,62,1,PURSE,HB,old,m,./images/PURSEHB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199879,18,2022-01-28_19h20.53.847,lexical_decision_task_DD_L3,2021.2.3,Win32,61.60670281,,,,,,,,,,,,0.8375,1,,,,,,,,,,,,,,z,1,0.8375,,,,,,,,0.025925926,-0.410185185,0,0,0,,0,144,144,147,1,ZOLES,C,old,z,./images/ZOLES.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199879,18,2022-01-28_19h20.53.847,lexical_decision_task_DD_L3,2021.2.3,Win32,61.60670281,,,,,,,,,,,,0.6457,1,,,,,,,,,,,,,,m,1,0.6457,,,,,,,,0.025925926,-0.410185185,0,0,0,,0,145,145,9,1,RHINO,LB,old,m,./images/RHINOLB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199879,18,2022-01-28_19h20.53.847,lexical_decision_task_DD_L3,2021.2.3,Win32,61.60670281,,,,,,,,,,,,0.546,1,,,,,,,,,,,,,,m,1,0.546,,,,,,,,0.025,-0.410185185,0,0,0,,0,146,146,63,1,MIRROR,LB,old,m,./images/MIRRORLB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199879,18,2022-01-28_19h20.53.847,lexical_decision_task_DD_L3,2021.2.3,Win32,61.60670281,,,,,,,,,,,,0.54,1,,,,,,,,,,,,,,z,1,0.54,,,,,,,,0.025,-0.410185185,0,0,0,,0,147,147,119,1,PAFER,LB,old,z,./images/PAFERLB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199879,18,2022-01-28_19h20.53.847,lexical_decision_task_DD_L3,2021.2.3,Win32,61.60670281,,,,,,,,,,,,0.4807,1,,,,,,,,,,,,,,m,1,0.4807,,,,,,,,0.025,-0.410185185,0,0,0,,0,148,148,22,1,MELON,C,old,m,./images/MELON.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199879,18,2022-01-28_19h20.53.847,lexical_decision_task_DD_L3,2021.2.3,Win32,61.60670281,,,,,,,,,,,,0.6287,1,,,,,,,,,,,,,,m,1,0.6287,,,,,,,,0.025,-0.410185185,0,0,0,,0,149,149,10,1,BELLY,C,old,m,./images/BELLY.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199879,18,2022-01-28_19h20.53.847,lexical_decision_task_DD_L3,2021.2.3,Win32,61.60670281,,,,,,,,,,,,0.7003,1,,,,,,,,,,,,,,z,1,0.7003,,,,,,,,0.025,-0.410185185,0,0,0,,0,150,150,123,1,SEDGE,C,old,z,./images/SEDGE.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199879,18,2022-01-28_19h20.53.847,lexical_decision_task_DD_L3,2021.2.3,Win32,61.60670281,,,,,,,,,,,,0.7217,1,,,,,,,,,,,,,,m,1,0.7217,,,,,,,,0.025,-0.410185185,0,0,0,,0,151,151,54,1,TRIPOD,LB,old,m,./images/TRIPODLB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199879,18,2022-01-28_19h20.53.847,lexical_decision_task_DD_L3,2021.2.3,Win32,61.60670281,,,,,,,,,,,,0.7132,1,,,,,,,,,,,,,,m,1,0.7132,,,,,,,,0.025,-0.410185185,0,0,0,,0,152,152,32,1,BARREL,HB,old,m,./images/BARRELHB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199879,18,2022-01-28_19h20.53.847,lexical_decision_task_DD_L3,2021.2.3,Win32,61.60670281,,,,,,,,,,,,0.8346,1,,,,,,,,,,,,,,z,1,0.8346,,,,,,,,0.025,-0.410185185,0,0,0,,0,153,153,99,1,BACKY,C,old,z,./images/BACKY.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199879,18,2022-01-28_19h20.53.847,lexical_decision_task_DD_L3,2021.2.3,Win32,61.60670281,,,,,,,,,,,,0.4969,1,,,,,,,,,,,,,,m,1,0.4969,,,,,,,,0.025,-0.410185185,0,0,0,,0,154,154,21,1,KIDNEY,LB,old,m,./images/KIDNEYLB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199879,18,2022-01-28_19h20.53.847,lexical_decision_task_DD_L3,2021.2.3,Win32,61.60670281,,,,,,,,,,,,0.6372,1,,,,,,,,,,,,,,z,1,0.6372,,,,,,,,0.025,-0.410185185,0,0,0,,0,155,155,118,1,BAVEL,HB,old,z,./images/BAVELHB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199879,18,2022-01-28_19h20.53.847,lexical_decision_task_DD_L3,2021.2.3,Win32,61.60670281,,,,,,,,,,,,0.6738,1,,,,,,,,,,,,,,z,1,0.6738,,,,,,,,0.025,-0.410185185,0,0,0,,0,156,156,101,1,GLEET,LB,old,z,./images/GLEETLB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199879,18,2022-01-28_19h20.53.847,lexical_decision_task_DD_L3,2021.2.3,Win32,61.60670281,,,,,,,,,,,,0.6387,1,,,,,,,,,,,,,,z,1,0.6387,,,,,,,,0.025,-0.410185185,0,0,0,,0,157,157,100,1,DRIBS,HB,old,z,./images/DRIBSHB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199879,18,2022-01-28_19h20.53.847,lexical_decision_task_DD_L3,2021.2.3,Win32,61.60670281,,,,,,,,,,,,0.6149,1,,,,,,,,,,,,,,m,1,0.6149,,,,,,,,0.025,-0.410185185,0,0,0,,0,158,158,78,1,LITTER,LB,old,m,./images/LITTERLB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199879,18,2022-01-28_19h20.53.847,lexical_decision_task_DD_L3,2021.2.3,Win32,61.60670281,,,,,,,,,,,,0.6463,1,,,,,,,,,,,,,,z,1,0.6463,,,,,,,,0.025,-0.410185185,0,0,0,,0,159,159,116,1,BALGY,LB,old,z,./images/BALGYLB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199879,18,2022-01-28_19h20.53.847,lexical_decision_task_DD_L3,2021.2.3,Win32,61.60670281,,,,,,,,,,,,0.821,1,,,,,,,,,,,,,,z,1,0.821,,,,,,,,0.025,-0.410185185,0,0,0,,0,160,160,85,1,CHULK,HB,old,z,./images/CHULKHB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199879,18,2022-01-28_19h20.53.847,lexical_decision_task_DD_L3,2021.2.3,Win32,61.60670281,,,,,,,,,,,,0.6561,1,,,,,,,,,,,,,,z,1,0.6561,,,,,,,,0.025,-0.410185185,0,0,0,,0,161,161,150,1,NOOLS,C,old,z,./images/NOOLS.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199879,18,2022-01-28_19h20.53.847,lexical_decision_task_DD_L3,2021.2.3,Win32,61.60670281,,,,,,,,,,,,0.6511,1,,,,,,,,,,,,,,m,1,0.6511,,,,,,,,0.025,-0.410185185,0,0,0,,0,162,162,70,1,URINE,C,old,m,./images/URINE.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199879,18,2022-01-28_19h20.53.847,lexical_decision_task_DD_L3,2021.2.3,Win32,61.60670281,,,,,,,,,,,,0.4129,1,,,,,,,,,,,,,,m,1,0.4129,,,,,,,,0.025,-0.410185185,0,0,0,,0,163,163,25,1,WRIST,C,old,m,./images/WRIST.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199879,18,2022-01-28_19h20.53.847,lexical_decision_task_DD_L3,2021.2.3,Win32,61.60670281,,,,,,,,,,,,0.665,1,,,,,,,,,,,,,,m,1,0.665,,,,,,,,0.025,-0.410185185,0,0,0,,0,164,164,14,1,PICKLE,HB,old,m,./images/PICKLEHB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199879,18,2022-01-28_19h20.53.847,lexical_decision_task_DD_L3,2021.2.3,Win32,61.60670281,,,,,,,,,,,,0.5785,1,,,,,,,,,,,,,,z,1,0.5785,,,,,,,,0.025,-0.410185185,0,0,0,,0,165,165,148,1,JOMS,HB,old,z,./images/JOMSHB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199879,18,2022-01-28_19h20.53.847,lexical_decision_task_DD_L3,2021.2.3,Win32,61.60670281,,,,,,,,,,,,0.5254,1,,,,,,,,,,,,,,m,1,0.5254,,,,,,,,0.025,-0.410185185,0,0,0,,0,166,166,6,1,SQUARE,LB,old,m,./images/SQUARELB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199879,18,2022-01-28_19h20.53.847,lexical_decision_task_DD_L3,2021.2.3,Win32,61.60670281,,,,,,,,,,,,0.7514,1,,,,,,,,,,,,,,z,1,0.7514,,,,,,,,0.025,-0.410185185,0,0,0,,0,167,167,131,1,NACES,LB,old,z,./images/NACESLB.png,,,,,,,,,,,,,,,,,,,,,
,0.044444444,-0.382407407,1,0,0,instr_done_button,,,,,,1,test,"In the next phase you will be presented with the words from the the first phase. Your job is to decide whether you remember seeing the word or not. If you remember seeing the word press ""old"" or type ""m"". If you do not remember seeing the word press ""new"" or type ""z"". Please press the space bar or click on continue to begin. ",,,199879,18,2022-01-28_19h20.53.847,lexical_decision_task_DD_L3,2021.2.3,Win32,61.60670281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,,,,,,,,,,,,,,,
,0.044444444,-0.382407407,1,0,0,instr_done_button,,,,,,1,test,"In the next phase you will be presented with the words from the the first phase. Your job is to decide whether you remember seeing the word or not. If you remember seeing the word press ""old"" or type ""m"". If you do not remember seeing the word press ""new"" or type ""z"". Please press the space bar or click on continue to begin. ",,,199879,18,2022-01-28_19h20.53.847,lexical_decision_task_DD_L3,2021.2.3,Win32,61.60670281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,1,,,,,,,,,,,,,,,
,0.044444444,-0.382407407,1,0,0,instr_done_button,,,,,,1,test,"In the next phase you will be presented with the words from the the first phase. Your job is to decide whether you remember seeing the word or not. If you remember seeing the word press ""old"" or type ""m"". If you do not remember seeing the word press ""new"" or type ""z"". Please press the space bar or click on continue to begin. ",,,199879,18,2022-01-28_19h20.53.847,lexical_decision_task_DD_L3,2021.2.3,Win32,61.60670281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,1,,,,,,,,,,,,,,,
,0.062037037,-0.434259259,1,0,0,instr_done_button,,,,,,1,test,"In the next phase you will be presented with the words from the the first phase. Your job is to decide whether you remember seeing the word or not. If you remember seeing the word press ""old"" or type ""m"". If you do not remember seeing the word press ""new"" or type ""z"". Please press the space bar or click on continue to begin. ",,,199879,18,2022-01-28_19h20.53.847,lexical_decision_task_DD_L3,2021.2.3,Win32,61.60670281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,1,,,,,,,,,,,,,,,
,0.124074074,-0.387037037,1,0,0,instr_done_button,,,,,,1,test,"In the next phase you will be presented with the words from the the first phase. Your job is to decide whether you remember seeing the word or not. If you remember seeing the word press ""old"" or type ""m"". If you do not remember seeing the word press ""new"" or type ""z"". Please press the space bar or click on continue to begin. ",,,199879,18,2022-01-28_19h20.53.847,lexical_decision_task_DD_L3,2021.2.3,Win32,61.60670281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199879,18,2022-01-28_19h20.53.847,lexical_decision_task_DD_L3,2021.2.3,Win32,61.60670281,,,,,,,,,,,,1.0624,1,,,,,,,,,,,,,,,,,,,,,,,,0.101851852,-0.077777778,0,0,0,,,,,,,MUFFIN,C,m,m,./images/MUFFIN.png,,,,,,,m,1,1.0624,,,,,,,,0,0,0,55,1
,,,,,,,,,,,,,,,,,199879,18,2022-01-28_19h20.53.847,lexical_decision_task_DD_L3,2021.2.3,Win32,61.60670281,,,,,,,,,,,,0.6312,1,,,,,,,,,,,,,,,,,,,,,,,,0.101851852,-0.077777778,0,0,0,,,,,,,LIZARD,HB,m,m,./images/LIZARDHB.png,,,,,,,m,1,0.6312,,,,,,,,0,1,1,44,1
,,,,,,,,,,,,,,,,,199879,18,2022-01-28_19h20.53.847,lexical_decision_task_DD_L3,2021.2.3,Win32,61.60670281,,,,,,,,,,,,1.0896,1,,,,,,,,,,,,,,,,,,,,,,,,0.101851852,-0.077777778,0,0,0,,,,,,,BRUSH,HB,z,m,./images/BRUSHHB.png,,,,,,,z,1,1.0896,,,,,,,,0,2,2,143,1
,,,,,,,,,,,,,,,,,199879,18,2022-01-28_19h20.53.847,lexical_decision_task_DD_L3,2021.2.3,Win32,61.60670281,,,,,,,,,,,,0.5845,1,,,,,,,,,,,,,,,,,,,,,,,,0.101851852,-0.077777778,0,0,0,,,,,,,MOOSE,LB,m,m,./images/MOOSELB.png,,,,,,,m,1,0.5845,,,,,,,,0,3,3,57,1
,,,,,,,,,,,,,,,,,199879,18,2022-01-28_19h20.53.847,lexical_decision_task_DD_L3,2021.2.3,Win32,61.60670281,,,,,,,,,,,,0.4892,1,,,,,,,,,,,,,,,,,,,,,,,,0.101851852,-0.077777778,0,0,0,,,,,,,CRUST,C,m,m,./images/CRUST.png,,,,,,,m,1,0.4892,,,,,,,,0,4,4,79,1
,,,,,,,,,,,,,,,,,199879,18,2022-01-28_19h20.53.847,lexical_decision_task_DD_L3,2021.2.3,Win32,61.60670281,,,,,,,,,,,,0.9229,0,,,,,,,,,,,,,,,,,,,,,,,,0.101851852,-0.077777778,0,0,0,,,,,,,SWING,C,m,m,./images/SWING.png,,,,,,,z,0,0.9229,,,,,,,,0,5,5,40,1
