key_resp.keys,key_resp.rt,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instruction_pages.thisRepN,instruction_pages.thisTrialN,instruction_pages.thisN,instruction_pages.thisIndex,instruction_pages.ran,pageN,phase,instruct_text,has_image,instruct_image,participant,age,date,expName,psychopyVersion,OS,frameRate,response.keys,response.corr,response.rt,touch_resp.x,touch_resp.y,touch_resp.leftButton,touch_resp.midButton,touch_resp.rightButton,touch_resp.time,touch_resp.clicked_name,rt,corr,practrials.thisRepN,practrials.thisTrialN,practrials.thisN,practrials.thisIndex,practrials.ran,TrialID,Target,corrAns,end_of_practice_trials_pages.thisRepN,end_of_practice_trials_pages.thisTrialN,end_of_practice_trials_pages.thisN,end_of_practice_trials_pages.thisIndex,end_of_practice_trials_pages.ran,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,targ_click.x,targ_click.y,targ_click.leftButton,targ_click.midButton,targ_click.rightButton,targ_click.time,targ_click.clicked_name,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,maintrials.thisRepN,maintrials.thisTrialN,maintrials.thisN,maintrials.thisIndex,maintrials.ran,string,blur,study,lex,stim_path,break_done_keyboard.rt,instr_done_touch.clicked_name,test_instructions.thisRepN,test_instructions.thisTrialN,test_instructions.thisN,test_instructions.thisIndex,test_instructions.ran,key_resp_3.keys,key_resp_3.corr,key_resp_3.rt,test_click.x,test_click.y,test_click.leftButton,test_click.midButton,test_click.rightButton,test_click.time,test_click.clicked_name,test_phase.thisRepN,test_phase.thisTrialN,test_phase.thisN,test_phase.thisIndex,test_phase.ran
,,,,,,,,,,,,,,,,,198991,18,2022-01-28_23h25.20.700,lexical_decision_task_DD,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,0.852,1,,,,,,,,,,,,,,m,1,0.852,,,,,,,,-0.083333333,-0.396666667,0,0,0,,0,112,112,57,1,MOOSE,C,old,m,./images/MOOSE.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198991,18,2022-01-28_23h25.20.700,lexical_decision_task_DD,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,0.955,1,,,,,,,,,,,,,,z,1,0.955,,,,,,,,-0.083333333,-0.396666667,0,0,0,,0,113,113,148,1,JOMS,HB,old,z,./images/JOMSHB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198991,18,2022-01-28_23h25.20.700,lexical_decision_task_DD,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,0.811,0,,,,,,,,,,,,,,m,0,0.811,,,,,,,,-0.083333333,-0.396666667,0,0,0,,0,114,114,97,1,CHIDS,HB,old,z,./images/CHIDSHB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198991,18,2022-01-28_23h25.20.700,lexical_decision_task_DD,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,0.668,1,,,,,,,,,,,,,,z,1,0.668,,,,,,,,-0.083333333,-0.396666667,0,0,0,,0,115,115,131,1,NACES,LB,old,z,./images/NACESLB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198991,18,2022-01-28_23h25.20.700,lexical_decision_task_DD,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,0.563,1,,,,,,,,,,,,,,m,1,0.563,,,,,,,,-0.083333333,-0.396666667,0,0,0,,0,116,116,18,1,JAGUAR,C,old,m,./images/JAGUAR.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198991,18,2022-01-28_23h25.20.700,lexical_decision_task_DD,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,0.516,0,,,,,,,,,,,,,,m,0,0.516,,,,,,,,-0.083333333,-0.396666667,0,0,0,,0,117,117,116,1,BALGY,LB,old,z,./images/BALGYLB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198991,18,2022-01-28_23h25.20.700,lexical_decision_task_DD,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,0.493,0,,,,,,,,,,,,,,m,0,0.493,,,,,,,,-0.083333333,-0.396666667,0,0,0,,0,118,118,159,1,CUDDY,C,old,z,./images/CUDDY.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198991,18,2022-01-28_23h25.20.700,lexical_decision_task_DD,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,0.662,1,,,,,,,,,,,,,,z,1,0.662,,,,,,,,-0.083333333,-0.396666667,0,0,0,,0,119,119,117,1,STEEG,C,old,z,./images/STEEG.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198991,18,2022-01-28_23h25.20.700,lexical_decision_task_DD,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,0.88,1,,,,,,,,,,,,,,m,1,0.88,,,,,,,,-0.083333333,-0.396666667,0,0,0,,0,120,120,34,1,CANYON,HB,old,m,./images/CANYONHB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198991,18,2022-01-28_23h25.20.700,lexical_decision_task_DD,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,0.587,1,,,,,,,,,,,,,,m,1,0.587,,,,,,,,-0.083333333,-0.396666667,0,0,0,,0,121,121,16,1,PENCE,HB,old,m,./images/PENCEHB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198991,18,2022-01-28_23h25.20.700,lexical_decision_task_DD,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,0.669,1,,,,,,,,,,,,,,m,1,0.669,,,,,,,,-0.083333333,-0.396666667,0,0,0,,0,122,122,22,1,MELON,HB,old,m,./images/MELONHB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198991,18,2022-01-28_23h25.20.700,lexical_decision_task_DD,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,0.678,1,,,,,,,,,,,,,,m,1,0.678,,,,,,,,-0.083333333,-0.396666667,0,0,0,,0,123,123,50,1,MALLET,LB,old,m,./images/MALLETLB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198991,18,2022-01-28_23h25.20.700,lexical_decision_task_DD,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,1.064,1,,,,,,,,,,,,,,z,1,1.064,,,,,,,,-0.083333333,-0.396666667,0,0,0,,0,124,124,93,1,SMONE,C,old,z,./images/SMONE.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198991,18,2022-01-28_23h25.20.700,lexical_decision_task_DD,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,8.348,0,,,,,,,,,,,,,,z,0,8.348,,,,,,,,-0.083333333,-0.396666667,0,0,0,space,0,125,125,61,1,CANDLE,HB,old,m,./images/CANDLEHB.png,7.48,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198991,18,2022-01-28_23h25.20.700,lexical_decision_task_DD,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,0.795,1,,,,,,,,,,,,,,z,1,0.795,,,,,,,,-0.083333333,-0.396666667,0,0,0,,0,126,126,92,1,PAIMS,LB,old,z,./images/PAIMSLB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198991,18,2022-01-28_23h25.20.700,lexical_decision_task_DD,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,0.644,0,,,,,,,,,,,,,,m,0,0.644,,,,,,,,-0.083333333,-0.396666667,0,0,0,,0,127,127,137,1,JOOST,LB,old,z,./images/JOOSTLB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198991,18,2022-01-28_23h25.20.700,lexical_decision_task_DD,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,1.624,1,,,,,,,,,,,,,,m,1,1.624,,,,,,,,-0.083333333,-0.396666667,0,0,0,,0,128,128,51,1,ONION,C,old,m,./images/ONION.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198991,18,2022-01-28_23h25.20.700,lexical_decision_task_DD,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,0.866,1,,,,,,,,,,,,,,z,1,0.866,,,,,,,,-0.083333333,-0.396666667,0,0,0,,0,129,129,145,1,LAMEL,HB,old,z,./images/LAMELHB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198991,18,2022-01-28_23h25.20.700,lexical_decision_task_DD,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,0.862,1,,,,,,,,,,,,,,m,1,0.862,,,,,,,,-0.083333333,-0.396666667,0,0,0,,0,130,130,19,1,DOUGH,HB,old,m,./images/DOUGHHB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198991,18,2022-01-28_23h25.20.700,lexical_decision_task_DD,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,0.695,1,,,,,,,,,,,,,,z,1,0.695,,,,,,,,-0.083333333,-0.396666667,0,0,0,,0,131,131,98,1,BAMPS,LB,old,z,./images/BAMPSLB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198991,18,2022-01-28_23h25.20.700,lexical_decision_task_DD,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,0.961,1,,,,,,,,,,,,,,z,1,0.961,,,,,,,,-0.083333333,-0.396666667,0,0,0,,0,132,132,165,1,TROWN,C,old,z,./images/TROWN.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198991,18,2022-01-28_23h25.20.700,lexical_decision_task_DD,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,1.412,1,,,,,,,,,,,,,,z,1,1.412,,,,,,,,-0.083333333,-0.396666667,0,0,0,,0,133,133,99,1,BACKY,C,old,z,./images/BACKY.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198991,18,2022-01-28_23h25.20.700,lexical_decision_task_DD,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,0.451,1,,,,,,,,,,,,,,m,1,0.451,,,,,,,,-0.083333333,-0.396666667,0,0,0,,0,134,134,24,1,SCREW,C,old,m,./images/SCREW.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198991,18,2022-01-28_23h25.20.700,lexical_decision_task_DD,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,0.582,1,,,,,,,,,,,,,,m,1,0.582,,,,,,,,-0.083333333,-0.396666667,0,0,0,,0,135,135,53,1,CARPET,LB,old,m,./images/CARPETLB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198991,18,2022-01-28_23h25.20.700,lexical_decision_task_DD,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,0.978,1,,,,,,,,,,,,,,z,1,0.978,,,,,,,,-0.083333333,-0.396666667,0,0,0,,0,136,136,113,1,LINEW,LB,old,z,./images/LINEWLB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198991,18,2022-01-28_23h25.20.700,lexical_decision_task_DD,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,1.331,1,,,,,,,,,,,,,,z,1,1.331,,,,,,,,-0.083333333,-0.396666667,0,0,0,,0,137,137,154,1,THINT,HB,old,z,./images/THINTHB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198991,18,2022-01-28_23h25.20.700,lexical_decision_task_DD,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,0.997,0,,,,,,,,,,,,,,z,0,0.997,,,,,,,,-0.083333333,-0.396666667,0,0,0,,0,138,138,41,1,STRING,LB,old,m,./images/STRINGLB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198991,18,2022-01-28_23h25.20.700,lexical_decision_task_DD,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,1.046,1,,,,,,,,,,,,,,m,1,1.046,,,,,,,,-0.083333333,-0.396666667,0,0,0,,0,139,139,81,1,POODLE,C,old,m,./images/POODLE.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198991,18,2022-01-28_23h25.20.700,lexical_decision_task_DD,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,1.604,1,,,,,,,,,,,,,,z,1,1.604,,,,,,,,-0.083333333,-0.396666667,0,0,0,,0,140,140,107,1,FASKS,LB,old,z,./images/FASKSLB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198991,18,2022-01-28_23h25.20.700,lexical_decision_task_DD,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,0.873,1,,,,,,,,,,,,,,m,1,0.873,,,,,,,,-0.083333333,-0.396666667,0,0,0,,0,141,141,23,1,WALRUS,LB,old,m,./images/WALRUSLB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198991,18,2022-01-28_23h25.20.700,lexical_decision_task_DD,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,0.904,1,,,,,,,,,,,,,,m,1,0.904,,,,,,,,-0.083333333,-0.396666667,0,0,0,,0,142,142,36,1,THROAT,C,old,m,./images/THROAT.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198991,18,2022-01-28_23h25.20.700,lexical_decision_task_DD,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,0.521,1,,,,,,,,,,,,,,m,1,0.521,,,,,,,,-0.083333333,-0.396666667,0,0,0,,0,143,143,15,1,GREASE,C,old,m,./images/GREASE.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198991,18,2022-01-28_23h25.20.700,lexical_decision_task_DD,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,1.041,0,,,,,,,,,,,,,,m,0,1.041,,,,,,,,-0.083333333,-0.396666667,0,0,0,,0,144,144,84,1,HAXES,C,old,z,./images/HAXES.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198991,18,2022-01-28_23h25.20.700,lexical_decision_task_DD,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,0.969,1,,,,,,,,,,,,,,z,1,0.969,,,,,,,,-0.083333333,-0.396666667,0,0,0,,0,145,145,118,1,BAVEL,HB,old,z,./images/BAVELHB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198991,18,2022-01-28_23h25.20.700,lexical_decision_task_DD,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,0.562,1,,,,,,,,,,,,,,m,1,0.562,,,,,,,,-0.083333333,-0.396666667,0,0,0,,0,146,146,30,1,STORM,C,old,m,./images/STORM.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198991,18,2022-01-28_23h25.20.700,lexical_decision_task_DD,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,0.714,1,,,,,,,,,,,,,,m,1,0.714,,,,,,,,-0.083333333,-0.396666667,0,0,0,,0,147,147,75,1,GRAIN,C,old,m,./images/GRAIN.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198991,18,2022-01-28_23h25.20.700,lexical_decision_task_DD,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,0.538,0,,,,,,,,,,,,,,m,0,0.538,,,,,,,,-0.083333333,-0.396666667,0,0,0,,0,148,148,150,1,NOOLS,C,old,z,./images/NOOLS.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198991,18,2022-01-28_23h25.20.700,lexical_decision_task_DD,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,0.647,1,,,,,,,,,,,,,,m,1,0.647,,,,,,,,-0.083333333,-0.396666667,0,0,0,,0,149,149,7,1,PAINT,HB,old,m,./images/PAINTHB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198991,18,2022-01-28_23h25.20.700,lexical_decision_task_DD,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,0.684,0,,,,,,,,,,,,,,m,0,0.684,,,,,,,,-0.083333333,-0.396666667,0,0,0,,0,150,150,162,1,LEICH,C,old,z,./images/LEICH.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198991,18,2022-01-28_23h25.20.700,lexical_decision_task_DD,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,0.813,1,,,,,,,,,,,,,,z,1,0.813,,,,,,,,-0.083333333,-0.396666667,0,0,0,,0,151,151,132,1,SCIFF,C,old,z,./images/SCIFF.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198991,18,2022-01-28_23h25.20.700,lexical_decision_task_DD,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,0.646,1,,,,,,,,,,,,,,z,1,0.646,,,,,,,,-0.083333333,-0.396666667,0,0,0,,0,152,152,156,1,HIXES,C,old,z,./images/HIXES.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198991,18,2022-01-28_23h25.20.700,lexical_decision_task_DD,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,0.746,0,,,,,,,,,,,,,,m,0,0.746,,,,,,,,-0.083333333,-0.396666667,0,0,0,,0,153,153,139,1,BLEAR,HB,old,z,./images/BLEARHB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198991,18,2022-01-28_23h25.20.700,lexical_decision_task_DD,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,0.995,1,,,,,,,,,,,,,,m,1,0.995,,,,,,,,-0.083333333,-0.396666667,0,0,0,,0,154,154,38,1,LADDER,LB,old,m,./images/LADDERLB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198991,18,2022-01-28_23h25.20.700,lexical_decision_task_DD,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,0.821,1,,,,,,,,,,,,,,m,1,0.821,,,,,,,,-0.083333333,-0.396666667,0,0,0,,0,155,155,0,1,TOMATO,C,old,m,./images/TOMATO.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198991,18,2022-01-28_23h25.20.700,lexical_decision_task_DD,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,3.112,1,,,,,,,,,,,,,,z,1,3.112,,,,,,,,-0.083333333,-0.396666667,0,0,0,,0,156,156,158,1,EGECT,LB,old,z,./images/EGECTLB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198991,18,2022-01-28_23h25.20.700,lexical_decision_task_DD,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,1.165,1,,,,,,,,,,,,,,z,1,1.165,,,,,,,,-0.083333333,-0.396666667,0,0,0,,0,157,157,85,1,CHULK,HB,old,z,./images/CHULKHB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198991,18,2022-01-28_23h25.20.700,lexical_decision_task_DD,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,0.579,0,,,,,,,,,,,,,,z,0,0.579,,,,,,,,-0.083333333,-0.396666667,0,0,0,,0,158,158,31,1,QUILL,HB,old,m,./images/QUILLHB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198991,18,2022-01-28_23h25.20.700,lexical_decision_task_DD,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,0.745,1,,,,,,,,,,,,,,z,1,0.745,,,,,,,,-0.083333333,-0.396666667,0,0,0,,0,159,159,155,1,CANGY,LB,old,z,./images/CANGYLB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198991,18,2022-01-28_23h25.20.700,lexical_decision_task_DD,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,0.997,1,,,,,,,,,,,,,,m,1,0.997,,,,,,,,-0.083333333,-0.396666667,0,0,0,,0,160,160,52,1,BANNER,HB,old,m,./images/BANNERHB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198991,18,2022-01-28_23h25.20.700,lexical_decision_task_DD,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,5.348,1,,,,,,,,,,,,,,z,1,5.348,,,,,,,,-0.083333333,-0.396666667,0,0,0,,0,161,161,141,1,PLEET,C,old,z,./images/PLEET.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198991,18,2022-01-28_23h25.20.700,lexical_decision_task_DD,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,2.834,1,,,,,,,,,,,,,,z,1,2.834,,,,,,,,-0.083333333,-0.396666667,0,0,0,,0,162,162,121,1,CEERS,HB,old,z,./images/CEERSHB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198991,18,2022-01-28_23h25.20.700,lexical_decision_task_DD,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,1.695,1,,,,,,,,,,,,,,m,1,1.695,,,,,,,,-0.083333333,-0.396666667,0,0,0,,0,163,163,14,1,PICKLE,LB,old,m,./images/PICKLELB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198991,18,2022-01-28_23h25.20.700,lexical_decision_task_DD,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,1.152,1,,,,,,,,,,,,,,m,1,1.152,,,,,,,,-0.083333333,-0.396666667,0,0,0,,0,164,164,6,1,SQUARE,C,old,m,./images/SQUARE.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198991,18,2022-01-28_23h25.20.700,lexical_decision_task_DD,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,0.613,1,,,,,,,,,,,,,,z,1,0.613,,,,,,,,-0.083333333,-0.396666667,0,0,0,,0,165,165,135,1,JOODY,C,old,z,./images/JOODY.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198991,18,2022-01-28_23h25.20.700,lexical_decision_task_DD,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,1.202,1,,,,,,,,,,,,,,z,1,1.202,,,,,,,,-0.083333333,-0.396666667,0,0,0,,0,166,166,103,1,FLORT,HB,old,z,./images/FLORTHB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198991,18,2022-01-28_23h25.20.700,lexical_decision_task_DD,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,1.488,1,,,,,,,,,,,,,,m,1,1.488,,,,,,,,-0.083333333,-0.396666667,0,0,0,,0,167,167,74,1,CEMENT,LB,old,m,./images/CEMENTLB.png,,,,,,,,,,,,,,,,,,,,,,
,,-0.07,-0.383333333,1,0,0,,,,,,1,test,"In the next phase you will be presented with the words from the the first phase. Your job is to decide whether you remember seeing the word or not. If you remember seeing the word press ""old"" or type ""m"". If you do not remember seeing the word press ""new"" or type ""z"". Please press the space bar or click on continue to begin. ",,,198991,18,2022-01-28_23h25.20.700,lexical_decision_task_DD,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,instr_done_button,0,0,0,0,1,,,,,,,,,,,,,,,
space,1.083,-0.068888889,-0.383333333,0,0,0,,,,,,1,test,"In the next phase you will be presented with the words from the the first phase. Your job is to decide whether you remember seeing the word or not. If you remember seeing the word press ""old"" or type ""m"". If you do not remember seeing the word press ""new"" or type ""z"". Please press the space bar or click on continue to begin. ",,,198991,18,2022-01-28_23h25.20.700,lexical_decision_task_DD,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,1,,,,,,,,,,,,,,,
,,-0.073333333,-0.413333333,1,0,0,,,,,,1,test,"In the next phase you will be presented with the words from the the first phase. Your job is to decide whether you remember seeing the word or not. If you remember seeing the word press ""old"" or type ""m"". If you do not remember seeing the word press ""new"" or type ""z"". Please press the space bar or click on continue to begin. ",,,198991,18,2022-01-28_23h25.20.700,lexical_decision_task_DD,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,instr_done_button,2,0,2,0,1,,,,,,,,,,,,,,,
space,0.585,-0.073333333,-0.413333333,0,0,0,,,,,,1,test,"In the next phase you will be presented with the words from the the first phase. Your job is to decide whether you remember seeing the word or not. If you remember seeing the word press ""old"" or type ""m"". If you do not remember seeing the word press ""new"" or type ""z"". Please press the space bar or click on continue to begin. ",,,198991,18,2022-01-28_23h25.20.700,lexical_decision_task_DD,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,1,,,,,,,,,,,,,,,
space,0.51,-0.073333333,-0.413333333,0,0,0,,,,,,1,test,"In the next phase you will be presented with the words from the the first phase. Your job is to decide whether you remember seeing the word or not. If you remember seeing the word press ""old"" or type ""m"". If you do not remember seeing the word press ""new"" or type ""z"". Please press the space bar or click on continue to begin. ",,,198991,18,2022-01-28_23h25.20.700,lexical_decision_task_DD,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198991,18,2022-01-28_23h25.20.700,lexical_decision_task_DD,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,4.025,1,,,,,,,,,,,,,,,,,,,,,,,,-0.073333333,-0.413333333,0,0,0,,,,,,,BEARD,LB,m,m,./images/BEARDLB.png,,,,,,,,m,1,4.025,,,,,,,,0,0,0,2,1
,,,,,,,,,,,,,,,,,198991,18,2022-01-28_23h25.20.700,lexical_decision_task_DD,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,0.631,1,,,,,,,,,,,,,,,,,,,,,,,,-0.073333333,-0.413333333,0,0,0,,,,,,,POKER,HB,z,m,./images/POKERHB.png,,,,,,,,z,1,0.631,,,,,,,,0,1,1,151,1
,,,,,,,,,,,,,,,,,198991,18,2022-01-28_23h25.20.700,lexical_decision_task_DD,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,0.75,1,,,,,,,,,,,,,,,,,,,,,,,,-0.073333333,-0.413333333,0,0,0,,,,,,,MEDAL,LB,z,m,./images/MEDALLB.png,,,,,,,,z,1,0.75,,,,,,,,0,2,2,95,1
,,,,,,,,,,,,,,,,,198991,18,2022-01-28_23h25.20.700,lexical_decision_task_DD,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,0.602,1,,,,,,,,,,,,,,,,,,,,,,,,-0.073333333,-0.413333333,0,0,0,,,,,,,HOCKEY,LB,z,m,./images/HOCKEYLB.png,,,,,,,,z,1,0.602,,,,,,,,0,3,3,116,1
,,,,,,,,,,,,,,,,,198991,18,2022-01-28_23h25.20.700,lexical_decision_task_DD,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,0.331,1,,,,,,,,,,,,,,,,,,,,,,,,-0.073333333,-0.413333333,0,0,0,,,,,,,CLOWN,HB,z,m,./images/CLOWNHB.png,,,,,,,,z,1,0.331,,,,,,,,0,4,4,106,1
,,,,,,,,,,,,,,,,,198991,18,2022-01-28_23h25.20.700,lexical_decision_task_DD,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,0.696,1,,,,,,,,,,,,,,,,,,,,,,,,-0.073333333,-0.413333333,0,0,0,,,,,,,DIVER,C,z,m,./images/DIVER.png,,,,,,,,z,1,0.696,,,,,,,,0,5,5,93,1
