key_resp.keys,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instr_done_touch.clicked_name,instruction_pages.thisRepN,instruction_pages.thisTrialN,instruction_pages.thisN,instruction_pages.thisIndex,instruction_pages.ran,pageN,phase,instruct_text,has_image,instruct_image,participant,age,date,expName,psychopyVersion,OS,frameRate,response.keys,response.corr,response.rt,touch_resp.x,touch_resp.y,touch_resp.leftButton,touch_resp.midButton,touch_resp.rightButton,touch_resp.time,touch_resp.clicked_name,rt,corr,practrials.thisRepN,practrials.thisTrialN,practrials.thisN,practrials.thisIndex,practrials.ran,TrialID,Target,corrAns,end_of_practice_trials_pages.thisRepN,end_of_practice_trials_pages.thisTrialN,end_of_practice_trials_pages.thisN,end_of_practice_trials_pages.thisIndex,end_of_practice_trials_pages.ran,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,targ_click.x,targ_click.y,targ_click.leftButton,targ_click.midButton,targ_click.rightButton,targ_click.time,targ_click.clicked_name,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,maintrials.thisRepN,maintrials.thisTrialN,maintrials.thisN,maintrials.thisIndex,maintrials.ran,string,blur,study,lex,stim_path,break_done_keyboard.rt,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.clicked_name,slider.response,slider.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,key_resp.rt,test_instructions.thisRepN,test_instructions.thisTrialN,test_instructions.thisN,test_instructions.thisIndex,test_instructions.ran,key_resp_3.keys,key_resp_3.corr,key_resp_3.rt,test_click.x,test_click.y,test_click.leftButton,test_click.midButton,test_click.rightButton,test_click.time,test_click.clicked_name,test_phase.thisRepN,test_phase.thisTrialN,test_phase.thisN,test_phase.thisIndex,test_phase.ran,break_done_touch.clicked_name
,,,,,,,,,,,,,,,,,613e59f68312d2083c8b193d,42,2022-02-12_16h08.01.485,lexical_decision_task_DD,2021.2.3,Win32,59.98440405,,,,,,,,,,,0.8174,1,,,,,,,,,,,,,,m,1,0.8174,,,,,,,,0.048148148,-0.422222222,0,0,0,,0,95,95,52,1,BANNER,HB,old,m,./images/BANNERHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,613e59f68312d2083c8b193d,42,2022-02-12_16h08.01.485,lexical_decision_task_DD,2021.2.3,Win32,59.98440405,,,,,,,,,,,0.571,1,,,,,,,,,,,,,,z,1,0.571,,,,,,,,0.048148148,-0.422222222,0,0,0,,0,96,96,97,1,CHIDS,HB,old,z,./images/CHIDSHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,613e59f68312d2083c8b193d,42,2022-02-12_16h08.01.485,lexical_decision_task_DD,2021.2.3,Win32,59.98440405,,,,,,,,,,,0.5662,1,,,,,,,,,,,,,,m,1,0.5662,,,,,,,,0.048148148,-0.422222222,0,0,0,,0,97,97,1,1,PLANK,HB,old,m,./images/PLANKHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,613e59f68312d2083c8b193d,42,2022-02-12_16h08.01.485,lexical_decision_task_DD,2021.2.3,Win32,59.98440405,,,,,,,,,,,0.5708,1,,,,,,,,,,,,,,m,1,0.5708,,,,,,,,0.048148148,-0.422222222,0,0,0,,0,98,98,18,1,JAGUAR,C,old,m,./images/JAGUAR.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,613e59f68312d2083c8b193d,42,2022-02-12_16h08.01.485,lexical_decision_task_DD,2021.2.3,Win32,59.98440405,,,,,,,,,,,0.7239,0,,,,,,,,,,,,,,z,0,0.7239,,,,,,,,0.048148148,-0.422222222,0,0,0,,0,99,99,40,1,SWING,HB,old,m,./images/SWINGHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,613e59f68312d2083c8b193d,42,2022-02-12_16h08.01.485,lexical_decision_task_DD,2021.2.3,Win32,59.98440405,,,,,,,,,,,0.6265,1,,,,,,,,,,,,,,m,1,0.6265,,,,,,,,0.048148148,-0.422222222,0,0,0,,0,100,100,73,1,SNACK,HB,old,m,./images/SNACKHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,613e59f68312d2083c8b193d,42,2022-02-12_16h08.01.485,lexical_decision_task_DD,2021.2.3,Win32,59.98440405,,,,,,,,,,,0.6512,1,,,,,,,,,,,,,,m,1,0.6512,,,,,,,,0.048148148,-0.422222222,0,0,0,,0,101,101,37,1,BIRTH,HB,old,m,./images/BIRTHHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,613e59f68312d2083c8b193d,42,2022-02-12_16h08.01.485,lexical_decision_task_DD,2021.2.3,Win32,59.98440405,,,,,,,,,,,0.5041,1,,,,,,,,,,,,,,m,1,0.5041,,,,,,,,0.048148148,-0.422222222,0,0,0,,0,102,102,0,1,TOMATO,C,old,m,./images/TOMATO.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,613e59f68312d2083c8b193d,42,2022-02-12_16h08.01.485,lexical_decision_task_DD,2021.2.3,Win32,59.98440405,,,,,,,,,,,0.5313,1,,,,,,,,,,,,,,z,1,0.5313,,,,,,,,0.048148148,-0.422222222,0,0,0,,0,103,103,86,1,AIFED,LB,old,z,./images/AIFEDLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,613e59f68312d2083c8b193d,42,2022-02-12_16h08.01.485,lexical_decision_task_DD,2021.2.3,Win32,59.98440405,,,,,,,,,,,0.6369,1,,,,,,,,,,,,,,z,1,0.6369,,,,,,,,0.048148148,-0.422222222,0,0,0,,0,104,104,144,1,NAIRY,C,old,z,./images/NAIRY.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,613e59f68312d2083c8b193d,42,2022-02-12_16h08.01.485,lexical_decision_task_DD,2021.2.3,Win32,59.98440405,,,,,,,,,,,0.5788,1,,,,,,,,,,,,,,m,1,0.5788,,,,,,,,0.048148148,-0.422222222,0,0,0,,0,105,105,38,1,LADDER,LB,old,m,./images/LADDERLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,613e59f68312d2083c8b193d,42,2022-02-12_16h08.01.485,lexical_decision_task_DD,2021.2.3,Win32,59.98440405,,,,,,,,,,,0.5085,1,,,,,,,,,,,,,,m,1,0.5085,,,,,,,,0.048148148,-0.422222222,0,0,0,,0,106,106,3,1,FINGER,C,old,m,./images/FINGER.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,613e59f68312d2083c8b193d,42,2022-02-12_16h08.01.485,lexical_decision_task_DD,2021.2.3,Win32,59.98440405,,,,,,,,,,,1.1699,0,,,,,,,,,,,,,,z,0,1.1699,,,,,,,,0.048148148,-0.422222222,0,0,0,,0,107,107,16,1,PENCE,HB,old,m,./images/PENCEHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,613e59f68312d2083c8b193d,42,2022-02-12_16h08.01.485,lexical_decision_task_DD,2021.2.3,Win32,59.98440405,,,,,,,,,,,0.5856,1,,,,,,,,,,,,,,m,1,0.5856,,,,,,,,0.048148148,-0.422222222,0,0,0,,0,108,108,5,1,PASTA,LB,old,m,./images/PASTALB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,613e59f68312d2083c8b193d,42,2022-02-12_16h08.01.485,lexical_decision_task_DD,2021.2.3,Win32,59.98440405,,,,,,,,,,,0.8227,1,,,,,,,,,,,,,,z,1,0.8227,,,,,,,,0.048148148,-0.422222222,0,0,0,,0,109,109,109,1,BURGE,HB,old,z,./images/BURGEHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,613e59f68312d2083c8b193d,42,2022-02-12_16h08.01.485,lexical_decision_task_DD,2021.2.3,Win32,59.98440405,,,,,,,,,,,0.7051,1,,,,,,,,,,,,,,m,1,0.7051,,,,,,,,0.048148148,-0.422222222,0,0,0,,0,110,110,11,1,BONNET,LB,old,m,./images/BONNETLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,613e59f68312d2083c8b193d,42,2022-02-12_16h08.01.485,lexical_decision_task_DD,2021.2.3,Win32,59.98440405,,,,,,,,,,,0.5474,0,,,,,,,,,,,,,,z,0,0.5474,,,,,,,,0.048148148,-0.422222222,0,0,0,,0,111,111,23,1,WALRUS,LB,old,m,./images/WALRUSLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,613e59f68312d2083c8b193d,42,2022-02-12_16h08.01.485,lexical_decision_task_DD,2021.2.3,Win32,59.98440405,,,,,,,,,,,0.6116,0,,,,,,,,,,,,,,z,0,0.6116,,,,,,,,0.048148148,-0.422222222,0,0,0,,0,112,112,76,1,INFANT,HB,old,m,./images/INFANTHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,613e59f68312d2083c8b193d,42,2022-02-12_16h08.01.485,lexical_decision_task_DD,2021.2.3,Win32,59.98440405,,,,,,,,,,,0.6241,1,,,,,,,,,,,,,,z,1,0.6241,,,,,,,,0.048148148,-0.422222222,0,0,0,,0,113,113,165,1,TROWN,C,old,z,./images/TROWN.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,613e59f68312d2083c8b193d,42,2022-02-12_16h08.01.485,lexical_decision_task_DD,2021.2.3,Win32,59.98440405,,,,,,,,,,,0.4847,1,,,,,,,,,,,,,,m,1,0.4847,,,,,,,,0.048148148,-0.422222222,0,0,0,,0,114,114,15,1,GREASE,C,old,m,./images/GREASE.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,613e59f68312d2083c8b193d,42,2022-02-12_16h08.01.485,lexical_decision_task_DD,2021.2.3,Win32,59.98440405,,,,,,,,,,,0.7369,1,,,,,,,,,,,,,,z,1,0.7369,,,,,,,,0.048148148,-0.422222222,0,0,0,,0,115,115,123,1,SEDGE,C,old,z,./images/SEDGE.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,613e59f68312d2083c8b193d,42,2022-02-12_16h08.01.485,lexical_decision_task_DD,2021.2.3,Win32,59.98440405,,,,,,,,,,,0.5399,1,,,,,,,,,,,,,,m,1,0.5399,,,,,,,,0.048148148,-0.422222222,0,0,0,,0,116,116,8,1,TULIP,LB,old,m,./images/TULIPLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,613e59f68312d2083c8b193d,42,2022-02-12_16h08.01.485,lexical_decision_task_DD,2021.2.3,Win32,59.98440405,,,,,,,,,,,0.6819,1,,,,,,,,,,,,,,z,1,0.6819,,,,,,,,0.048148148,-0.422222222,0,0,0,,0,117,117,112,1,MYING,HB,old,z,./images/MYINGHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,613e59f68312d2083c8b193d,42,2022-02-12_16h08.01.485,lexical_decision_task_DD,2021.2.3,Win32,59.98440405,,,,,,,,,,,0.5653,1,,,,,,,,,,,,,,m,1,0.5653,,,,,,,,0.048148148,-0.422222222,0,0,0,,0,118,118,17,1,SKIING,LB,old,m,./images/SKIINGLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,613e59f68312d2083c8b193d,42,2022-02-12_16h08.01.485,lexical_decision_task_DD,2021.2.3,Win32,59.98440405,,,,,,,,,,,0.5394,1,,,,,,,,,,,,,,z,1,0.5394,,,,,,,,0.048148148,-0.422222222,0,0,0,,0,119,119,119,1,PAFER,LB,old,z,./images/PAFERLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,613e59f68312d2083c8b193d,42,2022-02-12_16h08.01.485,lexical_decision_task_DD,2021.2.3,Win32,59.98440405,,,,,,,,,,,0.9049,1,,,,,,,,,,,,,,m,1,0.9049,,,,,,,,0.048148148,-0.422222222,0,0,0,,0,120,120,58,1,BABOON,HB,old,m,./images/BABOONHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,613e59f68312d2083c8b193d,42,2022-02-12_16h08.01.485,lexical_decision_task_DD,2021.2.3,Win32,59.98440405,,,,,,,,,,,0.4643,1,,,,,,,,,,,,,,m,1,0.4643,,,,,,,,0.048148148,-0.422222222,0,0,0,,0,121,121,24,1,SCREW,C,old,m,./images/SCREW.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,613e59f68312d2083c8b193d,42,2022-02-12_16h08.01.485,lexical_decision_task_DD,2021.2.3,Win32,59.98440405,,,,,,,,,,,0.5869,1,,,,,,,,,,,,,,z,1,0.5869,,,,,,,,0.048148148,-0.422222222,0,0,0,,0,122,122,131,1,NACES,LB,old,z,./images/NACESLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,613e59f68312d2083c8b193d,42,2022-02-12_16h08.01.485,lexical_decision_task_DD,2021.2.3,Win32,59.98440405,,,,,,,,,,,0.5754,1,,,,,,,,,,,,,,m,1,0.5754,,,,,,,,0.048148148,-0.422222222,0,0,0,,0,123,123,61,1,CANDLE,HB,old,m,./images/CANDLEHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,613e59f68312d2083c8b193d,42,2022-02-12_16h08.01.485,lexical_decision_task_DD,2021.2.3,Win32,59.98440405,,,,,,,,,,,0.5348,1,,,,,,,,,,,,,,m,1,0.5348,,,,,,,,0.048148148,-0.422222222,0,0,0,,0,124,124,36,1,THROAT,C,old,m,./images/THROAT.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,613e59f68312d2083c8b193d,42,2022-02-12_16h08.01.485,lexical_decision_task_DD,2021.2.3,Win32,59.98440405,,,,,,,,,,,0.6231,1,,,,,,,,,,,,,,z,1,0.6231,,,,,,,,0.048148148,-0.422222222,0,0,0,space,0,125,125,152,1,FRAIN,LB,old,z,./images/FRAINLB.png,1.4813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,613e59f68312d2083c8b193d,42,2022-02-12_16h08.01.485,lexical_decision_task_DD,2021.2.3,Win32,59.98440405,,,,,,,,,,,0.4313,1,,,,,,,,,,,,,,m,1,0.4313,,,,,,,,0.048148148,-0.422222222,0,0,0,,0,126,126,63,1,MIRROR,C,old,m,./images/MIRROR.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,613e59f68312d2083c8b193d,42,2022-02-12_16h08.01.485,lexical_decision_task_DD,2021.2.3,Win32,59.98440405,,,,,,,,,,,0.7872,1,,,,,,,,,,,,,,z,1,0.7872,,,,,,,,0.048148148,-0.422222222,0,0,0,,0,127,127,147,1,ZOLES,C,old,z,./images/ZOLES.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,613e59f68312d2083c8b193d,42,2022-02-12_16h08.01.485,lexical_decision_task_DD,2021.2.3,Win32,59.98440405,,,,,,,,,,,0.6413,1,,,,,,,,,,,,,,z,1,0.6413,,,,,,,,0.048148148,-0.422222222,0,0,0,,0,128,128,122,1,BLOOT,LB,old,z,./images/BLOOTLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,613e59f68312d2083c8b193d,42,2022-02-12_16h08.01.485,lexical_decision_task_DD,2021.2.3,Win32,59.98440405,,,,,,,,,,,0.6484,1,,,,,,,,,,,,,,z,1,0.6484,,,,,,,,0.048148148,-0.422222222,0,0,0,,0,129,129,134,1,TROSS,LB,old,z,./images/TROSSLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,613e59f68312d2083c8b193d,42,2022-02-12_16h08.01.485,lexical_decision_task_DD,2021.2.3,Win32,59.98440405,,,,,,,,,,,0.5852,1,,,,,,,,,,,,,,z,1,0.5852,,,,,,,,0.048148148,-0.422222222,0,0,0,,0,130,130,161,1,BLAPS,LB,old,z,./images/BLAPSLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,613e59f68312d2083c8b193d,42,2022-02-12_16h08.01.485,lexical_decision_task_DD,2021.2.3,Win32,59.98440405,,,,,,,,,,,0.7998,1,,,,,,,,,,,,,,m,1,0.7998,,,,,,,,0.048148148,-0.422222222,0,0,0,,0,131,131,4,1,MUSCLE,HB,old,m,./images/MUSCLEHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,613e59f68312d2083c8b193d,42,2022-02-12_16h08.01.485,lexical_decision_task_DD,2021.2.3,Win32,59.98440405,,,,,,,,,,,0.7433,1,,,,,,,,,,,,,,z,1,0.7433,,,,,,,,0.048148148,-0.422222222,0,0,0,,0,132,132,133,1,POWDY,HB,old,z,./images/POWDYHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,613e59f68312d2083c8b193d,42,2022-02-12_16h08.01.485,lexical_decision_task_DD,2021.2.3,Win32,59.98440405,,,,,,,,,,,0.7492,1,,,,,,,,,,,,,,z,1,0.7492,,,,,,,,0.048148148,-0.422222222,0,0,0,,0,133,133,138,1,PLICE,C,old,z,./images/PLICE.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,613e59f68312d2083c8b193d,42,2022-02-12_16h08.01.485,lexical_decision_task_DD,2021.2.3,Win32,59.98440405,,,,,,,,,,,0.6626,1,,,,,,,,,,,,,,z,1,0.6626,,,,,,,,0.048148148,-0.422222222,0,0,0,,0,134,134,130,1,CRILL,HB,old,z,./images/CRILLHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,613e59f68312d2083c8b193d,42,2022-02-12_16h08.01.485,lexical_decision_task_DD,2021.2.3,Win32,59.98440405,,,,,,,,,,,0.5266,1,,,,,,,,,,,,,,z,1,0.5266,,,,,,,,0.048148148,-0.422222222,0,0,0,,0,135,135,108,1,GRUET,C,old,z,./images/GRUET.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,613e59f68312d2083c8b193d,42,2022-02-12_16h08.01.485,lexical_decision_task_DD,2021.2.3,Win32,59.98440405,,,,,,,,,,,0.6278,1,,,,,,,,,,,,,,z,1,0.6278,,,,,,,,0.048148148,-0.422222222,0,0,0,,0,136,136,148,1,JOMS,HB,old,z,./images/JOMSHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,613e59f68312d2083c8b193d,42,2022-02-12_16h08.01.485,lexical_decision_task_DD,2021.2.3,Win32,59.98440405,,,,,,,,,,,0.6177,1,,,,,,,,,,,,,,m,1,0.6177,,,,,,,,0.048148148,-0.422222222,0,0,0,,0,137,137,25,1,WRIST,HB,old,m,./images/WRISTHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,613e59f68312d2083c8b193d,42,2022-02-12_16h08.01.485,lexical_decision_task_DD,2021.2.3,Win32,59.98440405,,,,,,,,,,,1.1254,1,,,,,,,,,,,,,,m,1,1.1254,,,,,,,,0.048148148,-0.422222222,0,0,0,,0,138,138,72,1,NOOSE,C,old,m,./images/NOOSE.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,613e59f68312d2083c8b193d,42,2022-02-12_16h08.01.485,lexical_decision_task_DD,2021.2.3,Win32,59.98440405,,,,,,,,,,,0.5471,1,,,,,,,,,,,,,,z,1,0.5471,,,,,,,,0.048148148,-0.422222222,0,0,0,,0,139,139,89,1,DRIEK,LB,old,z,./images/DRIEKLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,613e59f68312d2083c8b193d,42,2022-02-12_16h08.01.485,lexical_decision_task_DD,2021.2.3,Win32,59.98440405,,,,,,,,,,,0.709,0,,,,,,,,,,,,,,z,0,0.709,,,,,,,,0.048148148,-0.422222222,0,0,0,,0,140,140,19,1,DOUGH,HB,old,m,./images/DOUGHHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,613e59f68312d2083c8b193d,42,2022-02-12_16h08.01.485,lexical_decision_task_DD,2021.2.3,Win32,59.98440405,,,,,,,,,,,0.7144,1,,,,,,,,,,,,,,z,1,0.7144,,,,,,,,0.048148148,-0.422222222,0,0,0,,0,141,141,127,1,NINDY,HB,old,z,./images/NINDYHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,613e59f68312d2083c8b193d,42,2022-02-12_16h08.01.485,lexical_decision_task_DD,2021.2.3,Win32,59.98440405,,,,,,,,,,,0.6365,1,,,,,,,,,,,,,,z,1,0.6365,,,,,,,,0.048148148,-0.422222222,0,0,0,,0,142,142,98,1,BAMPS,LB,old,z,./images/BAMPSLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,613e59f68312d2083c8b193d,42,2022-02-12_16h08.01.485,lexical_decision_task_DD,2021.2.3,Win32,59.98440405,,,,,,,,,,,0.5332,1,,,,,,,,,,,,,,m,1,0.5332,,,,,,,,0.048148148,-0.422222222,0,0,0,,0,143,143,29,1,CRUMB,LB,old,m,./images/CRUMBLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,613e59f68312d2083c8b193d,42,2022-02-12_16h08.01.485,lexical_decision_task_DD,2021.2.3,Win32,59.98440405,,,,,,,,,,,0.5496,1,,,,,,,,,,,,,,z,1,0.5496,,,,,,,,0.048148148,-0.422222222,0,0,0,,0,144,144,117,1,STEEG,C,old,z,./images/STEEG.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,613e59f68312d2083c8b193d,42,2022-02-12_16h08.01.485,lexical_decision_task_DD,2021.2.3,Win32,59.98440405,,,,,,,,,,,0.5443,1,,,,,,,,,,,,,,z,1,0.5443,,,,,,,,0.048148148,-0.422222222,0,0,0,,0,145,145,129,1,PRANS,C,old,z,./images/PRANS.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,613e59f68312d2083c8b193d,42,2022-02-12_16h08.01.485,lexical_decision_task_DD,2021.2.3,Win32,59.98440405,,,,,,,,,,,1.0612,1,,,,,,,,,,,,,,z,1,1.0612,,,,,,,,0.048148148,-0.422222222,0,0,0,,0,146,146,166,1,SHORY,HB,old,z,./images/SHORYHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,613e59f68312d2083c8b193d,42,2022-02-12_16h08.01.485,lexical_decision_task_DD,2021.2.3,Win32,59.98440405,,,,,,,,,,,0.5464,1,,,,,,,,,,,,,,z,1,0.5464,,,,,,,,0.048148148,-0.422222222,0,0,0,,0,147,147,164,1,SGREW,LB,old,z,./images/SGREWLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,613e59f68312d2083c8b193d,42,2022-02-12_16h08.01.485,lexical_decision_task_DD,2021.2.3,Win32,59.98440405,,,,,,,,,,,0.7457,1,,,,,,,,,,,,,,m,1,0.7457,,,,,,,,0.048148148,-0.422222222,0,0,0,,0,148,148,43,1,MOSQUE,HB,old,m,./images/MOSQUEHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,613e59f68312d2083c8b193d,42,2022-02-12_16h08.01.485,lexical_decision_task_DD,2021.2.3,Win32,59.98440405,,,,,,,,,,,0.5357,1,,,,,,,,,,,,,,z,1,0.5357,,,,,,,,0.048148148,-0.422222222,0,0,0,,0,149,149,158,1,EGECT,LB,old,z,./images/EGECTLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,613e59f68312d2083c8b193d,42,2022-02-12_16h08.01.485,lexical_decision_task_DD,2021.2.3,Win32,59.98440405,,,,,,,,,,,0.5813,1,,,,,,,,,,,,,,m,1,0.5813,,,,,,,,0.048148148,-0.422222222,0,0,0,,0,150,150,2,1,BEARD,LB,old,m,./images/BEARDLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,613e59f68312d2083c8b193d,42,2022-02-12_16h08.01.485,lexical_decision_task_DD,2021.2.3,Win32,59.98440405,,,,,,,,,,,0.5408,1,,,,,,,,,,,,,,z,1,0.5408,,,,,,,,0.048148148,-0.422222222,0,0,0,,0,151,151,96,1,KEAMS,C,old,z,./images/KEAMS.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,613e59f68312d2083c8b193d,42,2022-02-12_16h08.01.485,lexical_decision_task_DD,2021.2.3,Win32,59.98440405,,,,,,,,,,,0.5802,1,,,,,,,,,,,,,,m,1,0.5802,,,,,,,,0.048148148,-0.422222222,0,0,0,,0,152,152,41,1,STRING,LB,old,m,./images/STRINGLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,613e59f68312d2083c8b193d,42,2022-02-12_16h08.01.485,lexical_decision_task_DD,2021.2.3,Win32,59.98440405,,,,,,,,,,,0.5397,1,,,,,,,,,,,,,,z,1,0.5397,,,,,,,,0.048148148,-0.422222222,0,0,0,,0,153,153,114,1,RIKES,C,old,z,./images/RIKES.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,613e59f68312d2083c8b193d,42,2022-02-12_16h08.01.485,lexical_decision_task_DD,2021.2.3,Win32,59.98440405,,,,,,,,,,,0.6293,1,,,,,,,,,,,,,,m,1,0.6293,,,,,,,,0.048148148,-0.422222222,0,0,0,,0,154,154,47,1,BERRY,LB,old,m,./images/BERRYLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
