key_resp.keys,key_resp.rt,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instruction_pages.thisRepN,instruction_pages.thisTrialN,instruction_pages.thisN,instruction_pages.thisIndex,instruction_pages.ran,pageN,phase,instruct_text,has_image,instruct_image,participant,age,date,expName,psychopyVersion,OS,frameRate,instr_done_touch.clicked_name,response.keys,response.corr,response.rt,touch_resp.x,touch_resp.y,touch_resp.leftButton,touch_resp.midButton,touch_resp.rightButton,touch_resp.time,touch_resp.clicked_name,rt,corr,practrials.thisRepN,practrials.thisTrialN,practrials.thisN,practrials.thisIndex,practrials.ran,TrialID,Target,corrAns,end_of_practice_trials_pages.thisRepN,end_of_practice_trials_pages.thisTrialN,end_of_practice_trials_pages.thisN,end_of_practice_trials_pages.thisIndex,end_of_practice_trials_pages.ran,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,targ_click.x,targ_click.y,targ_click.leftButton,targ_click.midButton,targ_click.rightButton,targ_click.time,targ_click.clicked_name,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,maintrials.thisRepN,maintrials.thisTrialN,maintrials.thisN,maintrials.thisIndex,maintrials.ran,string,blur,study,lex,stim_path,break_done_keyboard.rt,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.clicked_name,slider.response,slider.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,test_instructions.thisRepN,test_instructions.thisTrialN,test_instructions.thisN,test_instructions.thisIndex,test_instructions.ran,key_resp_3.keys,key_resp_3.corr,key_resp_3.rt,test_click.x,test_click.y,test_click.leftButton,test_click.midButton,test_click.rightButton,test_click.time,test_click.clicked_name,test_phase.thisRepN,test_phase.thisTrialN,test_phase.thisN,test_phase.thisIndex,test_phase.ran,break_done_touch.clicked_name
,,,,,,,,,,,,,,,,,5e35a96ecf931055fb891c54,41,2022-02-12_16h21.42.933,lexical_decision_task_DD,2021.2.3,Win32,60.09254252,,,,,,,,,,,,1.6833,0,,,,,,,,,,,,,,m,0,1.6833,,,,,,,,0.024739583,-0.399739583,0,0,0,,0,94,94,125,1,MOOKY,LB,old,z,./images/MOOKYLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5e35a96ecf931055fb891c54,41,2022-02-12_16h21.42.933,lexical_decision_task_DD,2021.2.3,Win32,60.09254252,,,,,,,,,,,,1.2935,1,,,,,,,,,,,,,,m,1,1.2935,,,,,,,,0.024739583,-0.399739583,0,0,0,,0,95,95,18,1,JAGUAR,C,old,m,./images/JAGUAR.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5e35a96ecf931055fb891c54,41,2022-02-12_16h21.42.933,lexical_decision_task_DD,2021.2.3,Win32,60.09254252,,,,,,,,,,,,0.814,1,,,,,,,,,,,,,,z,1,0.814,,,,,,,,0.024739583,-0.399739583,0,0,0,,0,96,96,90,1,NEAST,C,old,z,./images/NEAST.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5e35a96ecf931055fb891c54,41,2022-02-12_16h21.42.933,lexical_decision_task_DD,2021.2.3,Win32,60.09254252,,,,,,,,,,,,1.4517,1,,,,,,,,,,,,,,m,1,1.4517,,,,,,,,0.024739583,-0.399739583,0,0,0,,0,97,97,34,1,CANYON,HB,old,m,./images/CANYONHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5e35a96ecf931055fb891c54,41,2022-02-12_16h21.42.933,lexical_decision_task_DD,2021.2.3,Win32,60.09254252,,,,,,,,,,,,4.5019,1,,,,,,,,,,,,,,z,1,4.5019,,,,,,,,0.024739583,-0.399739583,0,0,0,,0,98,98,104,1,GITTY,LB,old,z,./images/GITTYLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5e35a96ecf931055fb891c54,41,2022-02-12_16h21.42.933,lexical_decision_task_DD,2021.2.3,Win32,60.09254252,,,,,,,,,,,,0.7189,1,,,,,,,,,,,,,,m,1,0.7189,,,,,,,,0.024739583,-0.399739583,0,0,0,,0,99,99,44,1,LIZARD,LB,old,m,./images/LIZARDLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5e35a96ecf931055fb891c54,41,2022-02-12_16h21.42.933,lexical_decision_task_DD,2021.2.3,Win32,60.09254252,,,,,,,,,,,,0.7709,1,,,,,,,,,,,,,,z,1,0.7709,,,,,,,,0.024739583,-0.399739583,0,0,0,,0,100,100,130,1,CRILL,HB,old,z,./images/CRILLHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5e35a96ecf931055fb891c54,41,2022-02-12_16h21.42.933,lexical_decision_task_DD,2021.2.3,Win32,60.09254252,,,,,,,,,,,,0.7612,1,,,,,,,,,,,,,,m,1,0.7612,,,,,,,,0.024739583,-0.399739583,0,0,0,,0,101,101,11,1,BONNET,LB,old,m,./images/BONNETLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5e35a96ecf931055fb891c54,41,2022-02-12_16h21.42.933,lexical_decision_task_DD,2021.2.3,Win32,60.09254252,,,,,,,,,,,,1.6526,1,,,,,,,,,,,,,,m,1,1.6526,,,,,,,,0.024739583,-0.399739583,0,0,0,,0,102,102,52,1,BANNER,HB,old,m,./images/BANNERHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5e35a96ecf931055fb891c54,41,2022-02-12_16h21.42.933,lexical_decision_task_DD,2021.2.3,Win32,60.09254252,,,,,,,,,,,,1.5131,1,,,,,,,,,,,,,,m,1,1.5131,,,,,,,,0.024739583,-0.399739583,0,0,0,,0,103,103,67,1,SAILOR,HB,old,m,./images/SAILORHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5e35a96ecf931055fb891c54,41,2022-02-12_16h21.42.933,lexical_decision_task_DD,2021.2.3,Win32,60.09254252,,,,,,,,,,,,1.1538,0,,,,,,,,,,,,,,m,0,1.1538,,,,,,,,0.024739583,-0.399739583,0,0,0,,0,104,104,134,1,TROSS,LB,old,z,./images/TROSSLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5e35a96ecf931055fb891c54,41,2022-02-12_16h21.42.933,lexical_decision_task_DD,2021.2.3,Win32,60.09254252,,,,,,,,,,,,0.8922,1,,,,,,,,,,,,,,z,1,0.8922,,,,,,,,0.024739583,-0.399739583,0,0,0,,0,105,105,146,1,MOOST,LB,old,z,./images/MOOSTLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5e35a96ecf931055fb891c54,41,2022-02-12_16h21.42.933,lexical_decision_task_DD,2021.2.3,Win32,60.09254252,,,,,,,,,,,,1.2486,0,,,,,,,,,,,,,,z,0,1.2486,,,,,,,,0.024739583,-0.399739583,0,0,0,,0,106,106,76,1,INFANT,HB,old,m,./images/INFANTHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5e35a96ecf931055fb891c54,41,2022-02-12_16h21.42.933,lexical_decision_task_DD,2021.2.3,Win32,60.09254252,,,,,,,,,,,,0.7439,1,,,,,,,,,,,,,,z,1,0.7439,,,,,,,,0.024739583,-0.399739583,0,0,0,,0,107,107,96,1,KEAMS,C,old,z,./images/KEAMS.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5e35a96ecf931055fb891c54,41,2022-02-12_16h21.42.933,lexical_decision_task_DD,2021.2.3,Win32,60.09254252,,,,,,,,,,,,1.2271,1,,,,,,,,,,,,,,m,1,1.2271,,,,,,,,0.024739583,-0.399739583,0,0,0,,0,108,108,54,1,TRIPOD,C,old,m,./images/TRIPOD.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5e35a96ecf931055fb891c54,41,2022-02-12_16h21.42.933,lexical_decision_task_DD,2021.2.3,Win32,60.09254252,,,,,,,,,,,,0.9951,1,,,,,,,,,,,,,,m,1,0.9951,,,,,,,,0.024739583,-0.399739583,0,0,0,,0,109,109,80,1,WEASEL,LB,old,m,./images/WEASELLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5e35a96ecf931055fb891c54,41,2022-02-12_16h21.42.933,lexical_decision_task_DD,2021.2.3,Win32,60.09254252,,,,,,,,,,,,0.8165,1,,,,,,,,,,,,,,z,1,0.8165,,,,,,,,0.024739583,-0.399739583,0,0,0,,0,110,110,98,1,BAMPS,LB,old,z,./images/BAMPSLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5e35a96ecf931055fb891c54,41,2022-02-12_16h21.42.933,lexical_decision_task_DD,2021.2.3,Win32,60.09254252,,,,,,,,,,,,0.7102,1,,,,,,,,,,,,,,m,1,0.7102,,,,,,,,0.024739583,-0.399739583,0,0,0,,0,111,111,9,1,RHINO,C,old,m,./images/RHINO.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5e35a96ecf931055fb891c54,41,2022-02-12_16h21.42.933,lexical_decision_task_DD,2021.2.3,Win32,60.09254252,,,,,,,,,,,,0.9688,1,,,,,,,,,,,,,,m,1,0.9688,,,,,,,,0.024739583,-0.399739583,0,0,0,,0,112,112,5,1,PASTA,LB,old,m,./images/PASTALB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5e35a96ecf931055fb891c54,41,2022-02-12_16h21.42.933,lexical_decision_task_DD,2021.2.3,Win32,60.09254252,,,,,,,,,,,,1.7746,1,,,,,,,,,,,,,,z,1,1.7746,,,,,,,,0.024739583,-0.399739583,0,0,0,,0,113,113,99,1,BACKY,C,old,z,./images/BACKY.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5e35a96ecf931055fb891c54,41,2022-02-12_16h21.42.933,lexical_decision_task_DD,2021.2.3,Win32,60.09254252,,,,,,,,,,,,0.7679,1,,,,,,,,,,,,,,m,1,0.7679,,,,,,,,0.024739583,-0.399739583,0,0,0,,0,114,114,64,1,JELLY,HB,old,m,./images/JELLYHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5e35a96ecf931055fb891c54,41,2022-02-12_16h21.42.933,lexical_decision_task_DD,2021.2.3,Win32,60.09254252,,,,,,,,,,,,1.1329,1,,,,,,,,,,,,,,m,1,1.1329,,,,,,,,0.024739583,-0.399739583,0,0,0,,0,115,115,55,1,MUFFIN,HB,old,m,./images/MUFFINHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5e35a96ecf931055fb891c54,41,2022-02-12_16h21.42.933,lexical_decision_task_DD,2021.2.3,Win32,60.09254252,,,,,,,,,,,,0.9715,1,,,,,,,,,,,,,,z,1,0.9715,,,,,,,,0.024739583,-0.399739583,0,0,0,,0,116,116,92,1,PAIMS,LB,old,z,./images/PAIMSLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5e35a96ecf931055fb891c54,41,2022-02-12_16h21.42.933,lexical_decision_task_DD,2021.2.3,Win32,60.09254252,,,,,,,,,,,,1.1663,1,,,,,,,,,,,,,,z,1,1.1663,,,,,,,,0.024739583,-0.399739583,0,0,0,,0,117,117,140,1,DOVET,LB,old,z,./images/DOVETLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5e35a96ecf931055fb891c54,41,2022-02-12_16h21.42.933,lexical_decision_task_DD,2021.2.3,Win32,60.09254252,,,,,,,,,,,,1.4826,1,,,,,,,,,,,,,,z,1,1.4826,,,,,,,,0.024739583,-0.399739583,0,0,0,,0,118,118,112,1,MYING,HB,old,z,./images/MYINGHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5e35a96ecf931055fb891c54,41,2022-02-12_16h21.42.933,lexical_decision_task_DD,2021.2.3,Win32,60.09254252,,,,,,,,,,,,1.0002,1,,,,,,,,,,,,,,z,1,1.0002,,,,,,,,0.024739583,-0.399739583,0,0,0,,0,119,119,157,1,INLER,HB,old,z,./images/INLERHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5e35a96ecf931055fb891c54,41,2022-02-12_16h21.42.933,lexical_decision_task_DD,2021.2.3,Win32,60.09254252,,,,,,,,,,,,0.94,1,,,,,,,,,,,,,,m,1,0.94,,,,,,,,0.024739583,-0.399739583,0,0,0,,0,120,120,69,1,COOKER,C,old,m,./images/COOKER.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5e35a96ecf931055fb891c54,41,2022-02-12_16h21.42.933,lexical_decision_task_DD,2021.2.3,Win32,60.09254252,,,,,,,,,,,,0.7385,1,,,,,,,,,,,,,,z,1,0.7385,,,,,,,,0.024739583,-0.399739583,0,0,0,,0,121,121,144,1,NAIRY,C,old,z,./images/NAIRY.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5e35a96ecf931055fb891c54,41,2022-02-12_16h21.42.933,lexical_decision_task_DD,2021.2.3,Win32,60.09254252,,,,,,,,,,,,1.239,1,,,,,,,,,,,,,,m,1,1.239,,,,,,,,0.024739583,-0.399739583,0,0,0,,0,122,122,46,1,PEARL,HB,old,m,./images/PEARLHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5e35a96ecf931055fb891c54,41,2022-02-12_16h21.42.933,lexical_decision_task_DD,2021.2.3,Win32,60.09254252,,,,,,,,,,,,1.133,1,,,,,,,,,,,,,,m,1,1.133,,,,,,,,0.024739583,-0.399739583,0,0,0,,0,123,123,28,1,FALCON,HB,old,m,./images/FALCONHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5e35a96ecf931055fb891c54,41,2022-02-12_16h21.42.933,lexical_decision_task_DD,2021.2.3,Win32,60.09254252,,,,,,,,,,,,4.5675,1,,,,,,,,,,,,,,z,1,4.5675,,,,,,,,0.024739583,-0.399739583,0,0,0,,0,124,124,94,1,BLANS,HB,old,z,./images/BLANSHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5e35a96ecf931055fb891c54,41,2022-02-12_16h21.42.933,lexical_decision_task_DD,2021.2.3,Win32,60.09254252,,,,,,,,,,,,1.5218,1,,,,,,,,,,,,,,z,1,1.5218,,,,,,,,0.024739583,-0.399739583,0,0,0,space,0,125,125,115,1,MAWNS,HB,old,z,./images/MAWNSHB.png,67.273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5e35a96ecf931055fb891c54,41,2022-02-12_16h21.42.933,lexical_decision_task_DD,2021.2.3,Win32,60.09254252,,,,,,,,,,,,1.9021,0,,,,,,,,,,,,,,m,0,1.9021,,,,,,,,0.024739583,-0.399739583,0,0,0,,0,126,126,110,1,CRUNK,LB,old,z,./images/CRUNKLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5e35a96ecf931055fb891c54,41,2022-02-12_16h21.42.933,lexical_decision_task_DD,2021.2.3,Win32,60.09254252,,,,,,,,,,,,1.5674,1,,,,,,,,,,,,,,z,1,1.5674,,,,,,,,0.024739583,-0.399739583,0,0,0,,0,127,127,116,1,BALGY,LB,old,z,./images/BALGYLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5e35a96ecf931055fb891c54,41,2022-02-12_16h21.42.933,lexical_decision_task_DD,2021.2.3,Win32,60.09254252,,,,,,,,,,,,0.8282,1,,,,,,,,,,,,,,m,1,0.8282,,,,,,,,0.024739583,-0.399739583,0,0,0,,0,128,128,61,1,CANDLE,HB,old,m,./images/CANDLEHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5e35a96ecf931055fb891c54,41,2022-02-12_16h21.42.933,lexical_decision_task_DD,2021.2.3,Win32,60.09254252,,,,,,,,,,,,1.0663,1,,,,,,,,,,,,,,m,1,1.0663,,,,,,,,0.024739583,-0.399739583,0,0,0,,0,129,129,37,1,BIRTH,HB,old,m,./images/BIRTHHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5e35a96ecf931055fb891c54,41,2022-02-12_16h21.42.933,lexical_decision_task_DD,2021.2.3,Win32,60.09254252,,,,,,,,,,,,0.5783,1,,,,,,,,,,,,,,m,1,0.5783,,,,,,,,0.024739583,-0.399739583,0,0,0,,0,130,130,51,1,ONION,C,old,m,./images/ONION.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5e35a96ecf931055fb891c54,41,2022-02-12_16h21.42.933,lexical_decision_task_DD,2021.2.3,Win32,60.09254252,,,,,,,,,,,,0.6832,1,,,,,,,,,,,,,,z,1,0.6832,,,,,,,,0.024739583,-0.399739583,0,0,0,,0,131,131,95,1,HANTY,LB,old,z,./images/HANTYLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5e35a96ecf931055fb891c54,41,2022-02-12_16h21.42.933,lexical_decision_task_DD,2021.2.3,Win32,60.09254252,,,,,,,,,,,,0.7195,1,,,,,,,,,,,,,,z,1,0.7195,,,,,,,,0.024739583,-0.399739583,0,0,0,,0,132,132,150,1,NOOLS,C,old,z,./images/NOOLS.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5e35a96ecf931055fb891c54,41,2022-02-12_16h21.42.933,lexical_decision_task_DD,2021.2.3,Win32,60.09254252,,,,,,,,,,,,1.2158,1,,,,,,,,,,,,,,m,1,1.2158,,,,,,,,0.024739583,-0.399739583,0,0,0,,0,133,133,58,1,BABOON,HB,old,m,./images/BABOONHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5e35a96ecf931055fb891c54,41,2022-02-12_16h21.42.933,lexical_decision_task_DD,2021.2.3,Win32,60.09254252,,,,,,,,,,,,0.9353,1,,,,,,,,,,,,,,m,1,0.9353,,,,,,,,0.024739583,-0.399739583,0,0,0,,0,134,134,4,1,MUSCLE,HB,old,m,./images/MUSCLEHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5e35a96ecf931055fb891c54,41,2022-02-12_16h21.42.933,lexical_decision_task_DD,2021.2.3,Win32,60.09254252,,,,,,,,,,,,0.5483,1,,,,,,,,,,,,,,m,1,0.5483,,,,,,,,0.024739583,-0.399739583,0,0,0,,0,135,135,63,1,MIRROR,C,old,m,./images/MIRROR.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5e35a96ecf931055fb891c54,41,2022-02-12_16h21.42.933,lexical_decision_task_DD,2021.2.3,Win32,60.09254252,,,,,,,,,,,,0.6887,1,,,,,,,,,,,,,,z,1,0.6887,,,,,,,,0.024739583,-0.399739583,0,0,0,,0,136,136,161,1,BLAPS,LB,old,z,./images/BLAPSLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5e35a96ecf931055fb891c54,41,2022-02-12_16h21.42.933,lexical_decision_task_DD,2021.2.3,Win32,60.09254252,,,,,,,,,,,,1.1906,1,,,,,,,,,,,,,,z,1,1.1906,,,,,,,,0.024739583,-0.399739583,0,0,0,,0,137,137,122,1,BLOOT,LB,old,z,./images/BLOOTLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5e35a96ecf931055fb891c54,41,2022-02-12_16h21.42.933,lexical_decision_task_DD,2021.2.3,Win32,60.09254252,,,,,,,,,,,,0.9498,1,,,,,,,,,,,,,,m,1,0.9498,,,,,,,,0.024739583,-0.399739583,0,0,0,,0,138,138,41,1,STRING,LB,old,m,./images/STRINGLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5e35a96ecf931055fb891c54,41,2022-02-12_16h21.42.933,lexical_decision_task_DD,2021.2.3,Win32,60.09254252,,,,,,,,,,,,1.1573,1,,,,,,,,,,,,,,z,1,1.1573,,,,,,,,0.024739583,-0.399739583,0,0,0,,0,139,139,154,1,THINT,HB,old,z,./images/THINTHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5e35a96ecf931055fb891c54,41,2022-02-12_16h21.42.933,lexical_decision_task_DD,2021.2.3,Win32,60.09254252,,,,,,,,,,,,0.941,1,,,,,,,,,,,,,,z,1,0.941,,,,,,,,0.024739583,-0.399739583,0,0,0,,0,140,140,141,1,PLEET,C,old,z,./images/PLEET.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5e35a96ecf931055fb891c54,41,2022-02-12_16h21.42.933,lexical_decision_task_DD,2021.2.3,Win32,60.09254252,,,,,,,,,,,,0.6691,1,,,,,,,,,,,,,,m,1,0.6691,,,,,,,,0.024739583,-0.399739583,0,0,0,,0,141,141,32,1,BARREL,LB,old,m,./images/BARRELLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5e35a96ecf931055fb891c54,41,2022-02-12_16h21.42.933,lexical_decision_task_DD,2021.2.3,Win32,60.09254252,,,,,,,,,,,,3.9813,1,,,,,,,,,,,,,,z,1,3.9813,,,,,,,,0.024739583,-0.399739583,0,0,0,,0,142,142,106,1,CLUMS,HB,old,z,./images/CLUMSHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5e35a96ecf931055fb891c54,41,2022-02-12_16h21.42.933,lexical_decision_task_DD,2021.2.3,Win32,60.09254252,,,,,,,,,,,,2.4402,1,,,,,,,,,,,,,,z,1,2.4402,,,,,,,,0.024739583,-0.399739583,0,0,0,,0,143,143,105,1,MOKER,C,old,z,./images/MOKER.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5e35a96ecf931055fb891c54,41,2022-02-12_16h21.42.933,lexical_decision_task_DD,2021.2.3,Win32,60.09254252,,,,,,,,,,,,0.6842,1,,,,,,,,,,,,,,m,1,0.6842,,,,,,,,0.024739583,-0.399739583,0,0,0,,0,144,144,71,1,PIMPLE,LB,old,m,./images/PIMPLELB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5e35a96ecf931055fb891c54,41,2022-02-12_16h21.42.933,lexical_decision_task_DD,2021.2.3,Win32,60.09254252,,,,,,,,,,,,1.592,1,,,,,,,,,,,,,,m,1,1.592,,,,,,,,0.024739583,-0.399739583,0,0,0,,0,145,145,70,1,URINE,HB,old,m,./images/URINEHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5e35a96ecf931055fb891c54,41,2022-02-12_16h21.42.933,lexical_decision_task_DD,2021.2.3,Win32,60.09254252,,,,,,,,,,,,1.1023,1,,,,,,,,,,,,,,m,1,1.1023,,,,,,,,0.024739583,-0.399739583,0,0,0,,0,146,146,2,1,BEARD,LB,old,m,./images/BEARDLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5e35a96ecf931055fb891c54,41,2022-02-12_16h21.42.933,lexical_decision_task_DD,2021.2.3,Win32,60.09254252,,,,,,,,,,,,2.0322,1,,,,,,,,,,,,,,z,1,2.0322,,,,,,,,0.024739583,-0.399739583,0,0,0,,0,147,147,151,1,TINKY,HB,old,z,./images/TINKYHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5e35a96ecf931055fb891c54,41,2022-02-12_16h21.42.933,lexical_decision_task_DD,2021.2.3,Win32,60.09254252,,,,,,,,,,,,0.6334,1,,,,,,,,,,,,,,m,1,0.6334,,,,,,,,0.024739583,-0.399739583,0,0,0,,0,148,148,35,1,PEACH,LB,old,m,./images/PEACHLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5e35a96ecf931055fb891c54,41,2022-02-12_16h21.42.933,lexical_decision_task_DD,2021.2.3,Win32,60.09254252,,,,,,,,,,,,1.6715,1,,,,,,,,,,,,,,z,1,1.6715,,,,,,,,0.024739583,-0.399739583,0,0,0,,0,149,149,156,1,HIXES,C,old,z,./images/HIXES.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5e35a96ecf931055fb891c54,41,2022-02-12_16h21.42.933,lexical_decision_task_DD,2021.2.3,Win32,60.09254252,,,,,,,,,,,,1.0251,1,,,,,,,,,,,,,,m,1,1.0251,,,,,,,,0.024739583,-0.399739583,0,0,0,,0,150,150,56,1,PACKET,LB,old,m,./images/PACKETLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5e35a96ecf931055fb891c54,41,2022-02-12_16h21.42.933,lexical_decision_task_DD,2021.2.3,Win32,60.09254252,,,,,,,,,,,,0.6009,1,,,,,,,,,,,,,,m,1,0.6009,,,,,,,,0.024739583,-0.399739583,0,0,0,,0,151,151,65,1,FARMER,LB,old,m,./images/FARMERLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5e35a96ecf931055fb891c54,41,2022-02-12_16h21.42.933,lexical_decision_task_DD,2021.2.3,Win32,60.09254252,,,,,,,,,,,,1.7687,1,,,,,,,,,,,,,,z,1,1.7687,,,,,,,,0.024739583,-0.399739583,0,0,0,,0,152,152,120,1,RINED,C,old,z,./images/RINED.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5e35a96ecf931055fb891c54,41,2022-02-12_16h21.42.933,lexical_decision_task_DD,2021.2.3,Win32,60.09254252,,,,,,,,,,,,0.6271,1,,,,,,,,,,,,,,m,1,0.6271,,,,,,,,0.024739583,-0.399739583,0,0,0,,0,153,153,24,1,SCREW,C,old,m,./images/SCREW.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
