key_resp.keys,key_resp.rt,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instruction_pages.thisRepN,instruction_pages.thisTrialN,instruction_pages.thisN,instruction_pages.thisIndex,instruction_pages.ran,pageN,phase,instruct_text,has_image,instruct_image,participant,age,date,expName,psychopyVersion,OS,frameRate,response.keys,response.corr,response.rt,touch_resp.x,touch_resp.y,touch_resp.leftButton,touch_resp.midButton,touch_resp.rightButton,touch_resp.time,touch_resp.clicked_name,rt,corr,practrials.thisRepN,practrials.thisTrialN,practrials.thisN,practrials.thisIndex,practrials.ran,TrialID,Target,corrAns,end_of_practice_trials_pages.thisRepN,end_of_practice_trials_pages.thisTrialN,end_of_practice_trials_pages.thisN,end_of_practice_trials_pages.thisIndex,end_of_practice_trials_pages.ran,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,targ_click.x,targ_click.y,targ_click.leftButton,targ_click.midButton,targ_click.rightButton,targ_click.time,targ_click.clicked_name,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,maintrials.thisRepN,maintrials.thisTrialN,maintrials.thisN,maintrials.thisIndex,maintrials.ran,string,blur,study,lex,stim_path,break_done_keyboard.rt,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.clicked_name,slider.response,slider.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,test_instructions.thisRepN,test_instructions.thisTrialN,test_instructions.thisN,test_instructions.thisIndex,test_instructions.ran,instr_done_touch.clicked_name,key_resp_3.keys,key_resp_3.corr,key_resp_3.rt,test_click.x,test_click.y,test_click.leftButton,test_click.midButton,test_click.rightButton,test_click.time,test_click.clicked_name,test_phase.thisRepN,test_phase.thisTrialN,test_phase.thisN,test_phase.thisIndex,test_phase.ran,break_done_touch.clicked_name
,,,,,,,,,,,,,,,,,60e5868307d715a4d1445116,66,2022-02-12_11h46.56.174,lexical_decision_task_DD,2021.2.3,Win32,60.01680471,,,,,,,,,,,0.6877,1,,,,,,,,,,,,,,z,1,0.6877,,,,,,,,-0.408333362,-0.398148038,0,0,0,,0,95,95,117,1,STEEG,C,old,z,./images/STEEG.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60e5868307d715a4d1445116,66,2022-02-12_11h46.56.174,lexical_decision_task_DD,2021.2.3,Win32,60.01680471,,,,,,,,,,,0.9167,1,,,,,,,,,,,,,,z,1,0.9167,,,,,,,,-0.408333362,-0.398148038,0,0,0,,0,96,96,153,1,CLUPS,C,old,z,./images/CLUPS.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60e5868307d715a4d1445116,66,2022-02-12_11h46.56.174,lexical_decision_task_DD,2021.2.3,Win32,60.01680471,,,,,,,,,,,0.7278,1,,,,,,,,,,,,,,z,1,0.7278,,,,,,,,-0.408333362,-0.398148038,0,0,0,,0,97,97,149,1,VEASE,LB,old,z,./images/VEASELB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60e5868307d715a4d1445116,66,2022-02-12_11h46.56.174,lexical_decision_task_DD,2021.2.3,Win32,60.01680471,,,,,,,,,,,0.5953,1,,,,,,,,,,,,,,m,1,0.5953,,,,,,,,-0.408333362,-0.398148038,0,0,0,,0,98,98,29,1,CRUMB,LB,old,m,./images/CRUMBLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60e5868307d715a4d1445116,66,2022-02-12_11h46.56.174,lexical_decision_task_DD,2021.2.3,Win32,60.01680471,,,,,,,,,,,0.6957,1,,,,,,,,,,,,,,z,1,0.6957,,,,,,,,-0.408333362,-0.398148038,0,0,0,,0,99,99,108,1,GRUET,C,old,z,./images/GRUET.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60e5868307d715a4d1445116,66,2022-02-12_11h46.56.174,lexical_decision_task_DD,2021.2.3,Win32,60.01680471,,,,,,,,,,,0.877,1,,,,,,,,,,,,,,z,1,0.877,,,,,,,,-0.408333362,-0.398148038,0,0,0,,0,100,100,93,1,SMONE,C,old,z,./images/SMONE.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60e5868307d715a4d1445116,66,2022-02-12_11h46.56.174,lexical_decision_task_DD,2021.2.3,Win32,60.01680471,,,,,,,,,,,0.6333,1,,,,,,,,,,,,,,z,1,0.6333,,,,,,,,-0.408333362,-0.398148038,0,0,0,,0,101,101,96,1,KEAMS,C,old,z,./images/KEAMS.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60e5868307d715a4d1445116,66,2022-02-12_11h46.56.174,lexical_decision_task_DD,2021.2.3,Win32,60.01680471,,,,,,,,,,,1.401,0,,,,,,,,,,,,,,m,0,1.401,,,,,,,,-0.408333362,-0.398148038,0,0,0,,0,102,102,88,1,GLUSH,HB,old,z,./images/GLUSHHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60e5868307d715a4d1445116,66,2022-02-12_11h46.56.174,lexical_decision_task_DD,2021.2.3,Win32,60.01680471,,,,,,,,,,,0.6926,1,,,,,,,,,,,,,,z,1,0.6926,,,,,,,,-0.408333362,-0.398148038,0,0,0,,0,103,103,114,1,RIKES,C,old,z,./images/RIKES.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60e5868307d715a4d1445116,66,2022-02-12_11h46.56.174,lexical_decision_task_DD,2021.2.3,Win32,60.01680471,,,,,,,,,,,0.8346,0,,,,,,,,,,,,,,m,0,0.8346,,,,,,,,-0.408333362,-0.398148038,0,0,0,,0,104,104,128,1,GRIFT,LB,old,z,./images/GRIFTLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60e5868307d715a4d1445116,66,2022-02-12_11h46.56.174,lexical_decision_task_DD,2021.2.3,Win32,60.01680471,,,,,,,,,,,0.5864,1,,,,,,,,,,,,,,z,1,0.5864,,,,,,,,-0.408333362,-0.398148038,0,0,0,,0,105,105,137,1,JOOST,LB,old,z,./images/JOOSTLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60e5868307d715a4d1445116,66,2022-02-12_11h46.56.174,lexical_decision_task_DD,2021.2.3,Win32,60.01680471,,,,,,,,,,,0.6606,1,,,,,,,,,,,,,,m,1,0.6606,,,,,,,,-0.408333362,-0.398148038,0,0,0,,0,106,106,45,1,KITTEN,C,old,m,./images/KITTEN.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60e5868307d715a4d1445116,66,2022-02-12_11h46.56.174,lexical_decision_task_DD,2021.2.3,Win32,60.01680471,,,,,,,,,,,0.7759,1,,,,,,,,,,,,,,z,1,0.7759,,,,,,,,-0.408333362,-0.398148038,0,0,0,,0,107,107,125,1,MOOKY,LB,old,z,./images/MOOKYLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60e5868307d715a4d1445116,66,2022-02-12_11h46.56.174,lexical_decision_task_DD,2021.2.3,Win32,60.01680471,,,,,,,,,,,2.1836,1,,,,,,,,,,,,,,z,1,2.1836,,,,,,,,-0.408333362,-0.398148038,0,0,0,,0,108,108,100,1,DRIBS,HB,old,z,./images/DRIBSHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60e5868307d715a4d1445116,66,2022-02-12_11h46.56.174,lexical_decision_task_DD,2021.2.3,Win32,60.01680471,,,,,,,,,,,0.9847,1,,,,,,,,,,,,,,m,1,0.9847,,,,,,,,-0.408333362,-0.398148038,0,0,0,,0,109,109,22,1,MELON,HB,old,m,./images/MELONHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60e5868307d715a4d1445116,66,2022-02-12_11h46.56.174,lexical_decision_task_DD,2021.2.3,Win32,60.01680471,,,,,,,,,,,1.1116,1,,,,,,,,,,,,,,m,1,1.1116,,,,,,,,-0.408333362,-0.398148038,0,0,0,,0,110,110,64,1,JELLY,HB,old,m,./images/JELLYHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60e5868307d715a4d1445116,66,2022-02-12_11h46.56.174,lexical_decision_task_DD,2021.2.3,Win32,60.01680471,,,,,,,,,,,0.8085,1,,,,,,,,,,,,,,m,1,0.8085,,,,,,,,-0.408333362,-0.398148038,0,0,0,,0,111,111,79,1,CRUST,HB,old,m,./images/CRUSTHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60e5868307d715a4d1445116,66,2022-02-12_11h46.56.174,lexical_decision_task_DD,2021.2.3,Win32,60.01680471,,,,,,,,,,,1.217,1,,,,,,,,,,,,,,z,1,1.217,,,,,,,,-0.408333362,-0.398148038,0,0,0,,0,112,112,158,1,EGECT,LB,old,z,./images/EGECTLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60e5868307d715a4d1445116,66,2022-02-12_11h46.56.174,lexical_decision_task_DD,2021.2.3,Win32,60.01680471,,,,,,,,,,,0.8292,1,,,,,,,,,,,,,,m,1,0.8292,,,,,,,,-0.408333362,-0.398148038,0,0,0,,0,113,113,7,1,PAINT,HB,old,m,./images/PAINTHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60e5868307d715a4d1445116,66,2022-02-12_11h46.56.174,lexical_decision_task_DD,2021.2.3,Win32,60.01680471,,,,,,,,,,,1.6384,1,,,,,,,,,,,,,,z,1,1.6384,,,,,,,,-0.408333362,-0.398148038,0,0,0,,0,114,114,142,1,PLASK,HB,old,z,./images/PLASKHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60e5868307d715a4d1445116,66,2022-02-12_11h46.56.174,lexical_decision_task_DD,2021.2.3,Win32,60.01680471,,,,,,,,,,,0.777,1,,,,,,,,,,,,,,z,1,0.777,,,,,,,,-0.408333362,-0.398148038,0,0,0,,0,115,115,155,1,CANGY,LB,old,z,./images/CANGYLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60e5868307d715a4d1445116,66,2022-02-12_11h46.56.174,lexical_decision_task_DD,2021.2.3,Win32,60.01680471,,,,,,,,,,,0.8187,1,,,,,,,,,,,,,,z,1,0.8187,,,,,,,,-0.408333362,-0.398148038,0,0,0,,0,116,116,113,1,LINEW,LB,old,z,./images/LINEWLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60e5868307d715a4d1445116,66,2022-02-12_11h46.56.174,lexical_decision_task_DD,2021.2.3,Win32,60.01680471,,,,,,,,,,,1.1072,1,,,,,,,,,,,,,,m,1,1.1072,,,,,,,,-0.408333362,-0.398148038,0,0,0,,0,117,117,17,1,SKIING,LB,old,m,./images/SKIINGLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60e5868307d715a4d1445116,66,2022-02-12_11h46.56.174,lexical_decision_task_DD,2021.2.3,Win32,60.01680471,,,,,,,,,,,0.6632,1,,,,,,,,,,,,,,z,1,0.6632,,,,,,,,-0.408333362,-0.398148038,0,0,0,,0,118,118,105,1,MOKER,C,old,z,./images/MOKER.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60e5868307d715a4d1445116,66,2022-02-12_11h46.56.174,lexical_decision_task_DD,2021.2.3,Win32,60.01680471,,,,,,,,,,,0.9305,1,,,,,,,,,,,,,,z,1,0.9305,,,,,,,,-0.408333362,-0.398148038,0,0,0,,0,119,119,148,1,JOMS,HB,old,z,./images/JOMSHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60e5868307d715a4d1445116,66,2022-02-12_11h46.56.174,lexical_decision_task_DD,2021.2.3,Win32,60.01680471,,,,,,,,,,,1.3918,1,,,,,,,,,,,,,,m,1,1.3918,,,,,,,,-0.408333362,-0.398148038,0,0,0,,0,120,120,37,1,BIRTH,HB,old,m,./images/BIRTHHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60e5868307d715a4d1445116,66,2022-02-12_11h46.56.174,lexical_decision_task_DD,2021.2.3,Win32,60.01680471,,,,,,,,,,,0.5925,1,,,,,,,,,,,,,,z,1,0.5925,,,,,,,,-0.408333362,-0.398148038,0,0,0,,0,121,121,95,1,HANTY,LB,old,z,./images/HANTYLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60e5868307d715a4d1445116,66,2022-02-12_11h46.56.174,lexical_decision_task_DD,2021.2.3,Win32,60.01680471,,,,,,,,,,,0.6494,1,,,,,,,,,,,,,,m,1,0.6494,,,,,,,,-0.408333362,-0.398148038,0,0,0,,0,122,122,3,1,FINGER,C,old,m,./images/FINGER.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60e5868307d715a4d1445116,66,2022-02-12_11h46.56.174,lexical_decision_task_DD,2021.2.3,Win32,60.01680471,,,,,,,,,,,0.9908,1,,,,,,,,,,,,,,m,1,0.9908,,,,,,,,-0.408333362,-0.398148038,0,0,0,,0,123,123,70,1,URINE,HB,old,m,./images/URINEHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60e5868307d715a4d1445116,66,2022-02-12_11h46.56.174,lexical_decision_task_DD,2021.2.3,Win32,60.01680471,,,,,,,,,,,0.6339,1,,,,,,,,,,,,,,m,1,0.6339,,,,,,,,-0.408333362,-0.398148038,0,0,0,,0,124,124,5,1,PASTA,LB,old,m,./images/PASTALB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60e5868307d715a4d1445116,66,2022-02-12_11h46.56.174,lexical_decision_task_DD,2021.2.3,Win32,60.01680471,,,,,,,,,,,0.6053,1,,,,,,,,,,,,,,z,1,0.6053,,,,,,,,-0.408333362,-0.398148038,0,0,0,space,0,125,125,156,1,HIXES,C,old,z,./images/HIXES.png,1.3467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60e5868307d715a4d1445116,66,2022-02-12_11h46.56.174,lexical_decision_task_DD,2021.2.3,Win32,60.01680471,,,,,,,,,,,0.6201,1,,,,,,,,,,,,,,z,1,0.6201,,,,,,,,-0.408333362,-0.398148038,0,0,0,,0,126,126,147,1,ZOLES,C,old,z,./images/ZOLES.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60e5868307d715a4d1445116,66,2022-02-12_11h46.56.174,lexical_decision_task_DD,2021.2.3,Win32,60.01680471,,,,,,,,,,,1.4285,1,,,,,,,,,,,,,,z,1,1.4285,,,,,,,,-0.408333362,-0.398148038,0,0,0,,0,127,127,154,1,THINT,HB,old,z,./images/THINTHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60e5868307d715a4d1445116,66,2022-02-12_11h46.56.174,lexical_decision_task_DD,2021.2.3,Win32,60.01680471,,,,,,,,,,,0.9983,1,,,,,,,,,,,,,,z,1,0.9983,,,,,,,,-0.408333362,-0.398148038,0,0,0,,0,128,128,103,1,FLORT,HB,old,z,./images/FLORTHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60e5868307d715a4d1445116,66,2022-02-12_11h46.56.174,lexical_decision_task_DD,2021.2.3,Win32,60.01680471,,,,,,,,,,,0.6824,1,,,,,,,,,,,,,,z,1,0.6824,,,,,,,,-0.408333362,-0.398148038,0,0,0,,0,129,129,161,1,BLAPS,LB,old,z,./images/BLAPSLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60e5868307d715a4d1445116,66,2022-02-12_11h46.56.174,lexical_decision_task_DD,2021.2.3,Win32,60.01680471,,,,,,,,,,,0.6509,1,,,,,,,,,,,,,,m,1,0.6509,,,,,,,,-0.408333362,-0.398148038,0,0,0,,0,130,130,66,1,SWEAT,C,old,m,./images/SWEAT.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60e5868307d715a4d1445116,66,2022-02-12_11h46.56.174,lexical_decision_task_DD,2021.2.3,Win32,60.01680471,,,,,,,,,,,0.5464,1,,,,,,,,,,,,,,m,1,0.5464,,,,,,,,-0.408333362,-0.398148038,0,0,0,,0,131,131,26,1,SMOKER,LB,old,m,./images/SMOKERLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60e5868307d715a4d1445116,66,2022-02-12_11h46.56.174,lexical_decision_task_DD,2021.2.3,Win32,60.01680471,,,,,,,,,,,0.7218,1,,,,,,,,,,,,,,m,1,0.7218,,,,,,,,-0.408333362,-0.398148038,0,0,0,,0,132,132,27,1,ATTIC,C,old,m,./images/ATTIC.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60e5868307d715a4d1445116,66,2022-02-12_11h46.56.174,lexical_decision_task_DD,2021.2.3,Win32,60.01680471,,,,,,,,,,,0.7498,1,,,,,,,,,,,,,,m,1,0.7498,,,,,,,,-0.408333362,-0.398148038,0,0,0,,0,133,133,25,1,WRIST,HB,old,m,./images/WRISTHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60e5868307d715a4d1445116,66,2022-02-12_11h46.56.174,lexical_decision_task_DD,2021.2.3,Win32,60.01680471,,,,,,,,,,,0.6659,1,,,,,,,,,,,,,,m,1,0.6659,,,,,,,,-0.408333362,-0.398148038,0,0,0,,0,134,134,8,1,TULIP,LB,old,m,./images/TULIPLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60e5868307d715a4d1445116,66,2022-02-12_11h46.56.174,lexical_decision_task_DD,2021.2.3,Win32,60.01680471,,,,,,,,,,,0.5856,1,,,,,,,,,,,,,,m,1,0.5856,,,,,,,,-0.408333362,-0.398148038,0,0,0,,0,135,135,15,1,GREASE,C,old,m,./images/GREASE.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60e5868307d715a4d1445116,66,2022-02-12_11h46.56.174,lexical_decision_task_DD,2021.2.3,Win32,60.01680471,,,,,,,,,,,1.0487,1,,,,,,,,,,,,,,m,1,1.0487,,,,,,,,-0.408333362,-0.398148038,0,0,0,,0,136,136,13,1,MOTOR,HB,old,m,./images/MOTORHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60e5868307d715a4d1445116,66,2022-02-12_11h46.56.174,lexical_decision_task_DD,2021.2.3,Win32,60.01680471,,,,,,,,,,,0.6282,0,,,,,,,,,,,,,,m,0,0.6282,,,,,,,,-0.408333362,-0.398148038,0,0,0,,0,137,137,164,1,SGREW,LB,old,z,./images/SGREWLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60e5868307d715a4d1445116,66,2022-02-12_11h46.56.174,lexical_decision_task_DD,2021.2.3,Win32,60.01680471,,,,,,,,,,,1.9494,1,,,,,,,,,,,,,,z,1,1.9494,,,,,,,,-0.408333362,-0.398148038,0,0,0,,0,138,138,121,1,CEERS,HB,old,z,./images/CEERSHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60e5868307d715a4d1445116,66,2022-02-12_11h46.56.174,lexical_decision_task_DD,2021.2.3,Win32,60.01680471,,,,,,,,,,,0.7138,1,,,,,,,,,,,,,,m,1,0.7138,,,,,,,,-0.408333362,-0.398148038,0,0,0,,0,139,139,51,1,ONION,C,old,m,./images/ONION.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60e5868307d715a4d1445116,66,2022-02-12_11h46.56.174,lexical_decision_task_DD,2021.2.3,Win32,60.01680471,,,,,,,,,,,0.6882,1,,,,,,,,,,,,,,m,1,0.6882,,,,,,,,-0.403703733,-0.395370374,0,0,0,,0,140,140,81,1,POODLE,C,old,m,./images/POODLE.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60e5868307d715a4d1445116,66,2022-02-12_11h46.56.174,lexical_decision_task_DD,2021.2.3,Win32,60.01680471,,,,,,,,,,,0.7021,1,,,,,,,,,,,,,,m,1,0.7021,,,,,,,,-0.403703733,-0.395370374,0,0,0,,0,141,141,77,1,COUCH,LB,old,m,./images/COUCHLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60e5868307d715a4d1445116,66,2022-02-12_11h46.56.174,lexical_decision_task_DD,2021.2.3,Win32,60.01680471,,,,,,,,,,,0.7192,1,,,,,,,,,,,,,,m,1,0.7192,,,,,,,,-0.403703733,-0.395370374,0,0,0,,0,142,142,50,1,MALLET,LB,old,m,./images/MALLETLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60e5868307d715a4d1445116,66,2022-02-12_11h46.56.174,lexical_decision_task_DD,2021.2.3,Win32,60.01680471,,,,,,,,,,,0.7099,1,,,,,,,,,,,,,,m,1,0.7099,,,,,,,,-0.403703733,-0.395370374,0,0,0,,0,143,143,57,1,MOOSE,C,old,m,./images/MOOSE.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60e5868307d715a4d1445116,66,2022-02-12_11h46.56.174,lexical_decision_task_DD,2021.2.3,Win32,60.01680471,,,,,,,,,,,0.6673,1,,,,,,,,,,,,,,m,1,0.6673,,,,,,,,-0.403703733,-0.395370374,0,0,0,,0,144,144,41,1,STRING,LB,old,m,./images/STRINGLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60e5868307d715a4d1445116,66,2022-02-12_11h46.56.174,lexical_decision_task_DD,2021.2.3,Win32,60.01680471,,,,,,,,,,,0.7715,1,,,,,,,,,,,,,,z,1,0.7715,,,,,,,,-0.403703733,-0.395370374,0,0,0,,0,145,145,152,1,FRAIN,LB,old,z,./images/FRAINLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60e5868307d715a4d1445116,66,2022-02-12_11h46.56.174,lexical_decision_task_DD,2021.2.3,Win32,60.01680471,,,,,,,,,,,0.9218,1,,,,,,,,,,,,,,z,1,0.9218,,,,,,,,-0.403703733,-0.395370374,0,0,0,,0,146,146,157,1,INLER,HB,old,z,./images/INLERHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60e5868307d715a4d1445116,66,2022-02-12_11h46.56.174,lexical_decision_task_DD,2021.2.3,Win32,60.01680471,,,,,,,,,,,0.7818,1,,,,,,,,,,,,,,m,1,0.7818,,,,,,,,-0.403703733,-0.395370374,0,0,0,,0,147,147,23,1,WALRUS,LB,old,m,./images/WALRUSLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60e5868307d715a4d1445116,66,2022-02-12_11h46.56.174,lexical_decision_task_DD,2021.2.3,Win32,60.01680471,,,,,,,,,,,0.7856,1,,,,,,,,,,,,,,m,1,0.7856,,,,,,,,-0.403703733,-0.395370374,0,0,0,,0,148,148,9,1,RHINO,C,old,m,./images/RHINO.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60e5868307d715a4d1445116,66,2022-02-12_11h46.56.174,lexical_decision_task_DD,2021.2.3,Win32,60.01680471,,,,,,,,,,,1.3507,0,,,,,,,,,,,,,,m,0,1.3507,,,,,,,,-0.403703733,-0.395370374,0,0,0,,0,149,149,118,1,BAVEL,HB,old,z,./images/BAVELHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60e5868307d715a4d1445116,66,2022-02-12_11h46.56.174,lexical_decision_task_DD,2021.2.3,Win32,60.01680471,,,,,,,,,,,0.6649,1,,,,,,,,,,,,,,m,1,0.6649,,,,,,,,-0.403703733,-0.395370374,0,0,0,,0,150,150,14,1,PICKLE,LB,old,m,./images/PICKLELB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60e5868307d715a4d1445116,66,2022-02-12_11h46.56.174,lexical_decision_task_DD,2021.2.3,Win32,60.01680471,,,,,,,,,,,1.0693,1,,,,,,,,,,,,,,z,1,1.0693,,,,,,,,-0.403703733,-0.395370374,0,0,0,,0,151,151,145,1,LAMEL,HB,old,z,./images/LAMELHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60e5868307d715a4d1445116,66,2022-02-12_11h46.56.174,lexical_decision_task_DD,2021.2.3,Win32,60.01680471,,,,,,,,,,,1.2961,1,,,,,,,,,,,,,,m,1,1.2961,,,,,,,,-0.403703733,-0.395370374,0,0,0,,0,152,152,49,1,DRUMS,HB,old,m,./images/DRUMSHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60e5868307d715a4d1445116,66,2022-02-12_11h46.56.174,lexical_decision_task_DD,2021.2.3,Win32,60.01680471,,,,,,,,,,,0.895,1,,,,,,,,,,,,,,m,1,0.895,,,,,,,,-0.403703733,-0.395370374,0,0,0,,0,153,153,67,1,SAILOR,HB,old,m,./images/SAILORHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60e5868307d715a4d1445116,66,2022-02-12_11h46.56.174,lexical_decision_task_DD,2021.2.3,Win32,60.01680471,,,,,,,,,,,0.8032,1,,,,,,,,,,,,,,m,1,0.8032,,,,,,,,-0.403703733,-0.395370374,0,0,0,,0,154,154,10,1,BELLY,HB,old,m,./images/BELLYHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
